qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Pauken,Violin 1,Violin 2,Viola,Violoncello,Contrabass
658.6666,564.5714,165,3.3333,C6,C6,C6,C6,C5,C5,r,r,r,r,G4,r,r,r,r,r,r,r,r,D5,C4,C5,A2,A1
658.8333,564.7143,165,3.5,C6,C6,C6,C6,C5,C5,r,r,r,r,F4,r,r,r,r,r,r,r,r,F5,C4,C4,r,r
659.0,564.8571,165,3.6667,C6,C6,C6,C6,C5,C5,r,r,r,r,F4,r,r,r,r,r,r,r,r,G5,E4,C4,r,r
659.1666,564.9999,165,3.8333,C6,C6,C6,C6,C5,C5,r,r,r,r,F4,r,r,r,r,r,r,r,r,G5,E4,C4,r,r
659.3333,565.1428,165,4.0,D5,D5,D5,D5,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,D4,F3,F3,F2
659.5,565.2857,165,4.1667,D5,D5,D5,D5,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F4,F3,F3,F2
659.6666,565.4285,165,4.3333,D5,D5,D5,D5,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F4,F3,F3,F2
659.8333,565.5714,165,4.5,E5,E5,E5,E5,E4,E4,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,A3,r,E3,E2
660.0,565.7143,165,4.6667,E5,E5,E5,E5,E4,E4,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,r,E3,E2
660.1666,565.8571,165,4.8333,E5,E5,E5,E5,E4,E4,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,r,E3,E2
660.3333,566.0,166,1.0,F5,F5,F5,F5,F4,F4,r,r,r,r,A3,r,r,r,r,r,r,r,r,F4,F4,A4,D3,D2
660.5,566.1429,166,1.1667,F5,F5,F5,F5,F4,F4,r,r,r,r,A3,r,r,r,r,r,r,r,r,A4,A4,A4,D3,D2
660.6666,566.2857,166,1.3333,F5,F5,F5,F5,F4,F4,r,r,r,r,A3,r,r,r,r,r,r,r,r,A4,A4,A4,D3,D2
660.8333,566.4285,166,1.5,F5,F5,F5,F5,F4,F4,r,r,r,r,A3,r,r,r,r,r,r,r,r,F5,F5,A3,r,r
661.0,566.5714,166,1.6667,F5,F5,F5,F5,F4,F4,r,r,r,r,A3,r,r,r,r,r,r,r,r,E5,E5,A3,r,r
661.1666,566.7142,166,1.8333,F5,F5,F5,F5,F4,F4,r,r,r,r,A3,r,r,r,r,r,r,r,r,E5,E5,A3,r,r
661.3333,566.8571,166,2.0,E5,E5,E5,E5,E4,E4,r,r,r,r,A3,r,r,r,r,r,r,r,r,E5,E5,A4,C3,C2
661.5,567.0,166,2.1667,E5,E5,E5,E5,E4,E4,r,r,r,r,A3,r,r,r,r,r,r,r,r,E4,E4,A4,C3,C2
661.6666,567.1428,166,2.3333,E5,E5,E5,E5,E4,E4,r,r,r,r,A3,r,r,r,r,r,r,r,r,E4,E4,A4,C3,C2
661.8333,567.2857,166,2.5,D5,D5,D5,D5,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,r,B-2,B-1
662.0,567.4286,166,2.6667,D5,D5,D5,D5,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,r,B-2,B-1
662.1666,567.5714,166,2.8333,D5,D5,D5,D5,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,r,B-2,B-1
662.3333,567.7143,166,3.0,E5,E5,E5,E5,E4,E4,r,r,r,r,A3,r,r,r,r,r,r,r,r,A4,A4,E4,A2,A1
662.5,567.8571,166,3.1667,E5,E5,E5,E5,E4,E4,r,r,r,r,A3,r,r,r,r,r,r,r,r,B-4,B-4,E4,A2,A1
662.6666,567.9999,166,3.3333,E5,E5,E5,E5,E4,E4,r,r,r,r,A3,r,r,r,r,r,r,r,r,B-4,B-4,E4,A2,A1
662.8333,568.1428,166,3.5,E5,E5,E5,E5,E4,E4,r,r,r,r,A3,r,r,r,r,r,r,r,r,G4,G4,E3,r,r
663.0,568.2857,166,3.6667,E5,E5,E5,E5,E4,E4,r,r,r,r,A3,r,r,r,r,r,r,r,r,A4,A4,E3,r,r
663.1666,568.4285,166,3.8333,E5,E5,E5,E5,E4,E4,r,r,r,r,A3,r,r,r,r,r,r,r,r,A4,A4,E3,r,r
663.3333,568.5714,166,4.0,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,F4,F4,A3,G2,G1
663.5,568.7143,166,4.1667,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,G4,G4,A3,G2,G1
663.6666,568.8571,166,4.3333,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,G4,G4,A3,G2,G1
663.8333,569.0,166,4.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,E4,r,A2,A1
664.0,569.1429,166,4.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,r,A2,A1
664.1666,569.2857,166,4.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,r,A2,A1
664.3333,569.4285,167,1.0,A5,A5,A5,A5,A4,A4,r,r,A4,r,r,r,r,r,r,r,r,r,r,D4,D4,A4,D3,D2
664.5,569.5714,167,1.1667,A5,A5,A5,A5,A4,A4,r,r,A4,r,r,r,r,r,r,r,r,r,r,D4,A3,A4,D3,D2
664.6666,569.7142,167,1.3333,A5,A5,A5,A5,A4,A4,r,r,A4,r,r,r,r,r,r,r,r,r,r,D4,A3,A4,D3,D2
664.8333,569.8571,167,1.5,A5,A5,A5,A5,A4,A4,r,r,A4,r,r,r,r,r,r,r,r,r,r,r,F4,A3,r,r
665.0,570.0,167,1.6667,A5,A5,A5,A5,A4,A4,r,r,A4,r,r,r,r,r,r,r,r,r,r,r,E4,A3,r,r
665.1666,570.1428,167,1.8333,A5,A5,A5,A5,A4,A4,r,r,A4,r,r,r,r,r,r,r,r,r,r,r,E4,A3,r,r
665.3333,570.2857,167,2.0,A5,A5,A5,A5,A4,A4,r,r,A4,r,r,r,r,r,r,r,r,r,r,r,E4,A4,A2,A1
665.5,570.4286,167,2.1667,A5,A5,A5,A5,A4,A4,r,r,A4,r,r,r,r,r,r,r,r,r,r,r,A3,A4,A2,A1
665.6666,570.5714,167,2.3333,A5,A5,A5,A5,A4,A4,r,r,A4,r,r,r,r,r,r,r,r,r,r,r,A3,A4,A2,A1
665.8333,570.7143,167,2.5,A5,A5,A5,A5,A4,A4,r,r,A4,r,r,r,r,r,r,r,r,r,r,r,G4,r,C#3,C#2
666.0,570.8571,167,2.6667,A5,A5,A5,A5,A4,A4,r,r,A4,r,r,r,r,r,r,r,r,r,r,r,F4,r,C#3,C#2
666.1666,570.9999,167,2.8333,A5,A5,A5,A5,A4,A4,r,r,A4,r,r,r,r,r,r,r,r,r,r,r,F4,r,C#3,C#2
666.3333,571.1428,167,3.0,D5,D5,D5,D5,A4,D4,A3,r,D4,r,A4,r,r,r,r,r,r,r,r,D5,D4,A4,D3,D2
666.5,571.2857,167,3.1667,D5,D5,D5,D5,A4,D4,A3,r,D4,r,A4,r,r,r,r,r,r,r,r,A4,A3,A4,D3,D2
666.6666,571.4285,167,3.3333,D5,D5,D5,D5,A4,D4,A3,r,D4,r,A4,r,r,r,r,r,r,r,r,A4,A3,A4,D3,D2
666.8333,571.5714,167,3.5,D5,D5,D5,D5,A4,D4,A3,r,D4,r,A4,r,r,r,r,r,r,r,r,F5,F4,A3,r,r
667.0,571.7143,167,3.6667,D5,D5,D5,D5,A4,D4,A3,r,D4,r,A4,r,r,r,r,r,r,r,r,E5,E4,A3,r,r
667.1666,571.8571,167,3.8333,D5,D5,D5,D5,A4,D4,A3,r,D4,r,A4,r,r,r,r,r,r,r,r,E5,E4,A3,r,r
667.3333,572.0,167,4.0,E5,E5,E5,E5,A4,E4,A3,r,E4,r,A4,r,r,r,r,r,r,r,r,E5,E4,A4,A2,A1
667.5,572.1429,167,4.1667,E5,E5,E5,E5,A4,E4,A3,r,E4,r,A4,r,r,r,r,r,r,r,r,A4,A3,A4,A2,A1
667.6666,572.2857,167,4.3333,E5,E5,E5,E5,A4,E4,A3,r,E4,r,A4,r,r,r,r,r,r,r,r,A4,A3,A4,A2,A1
667.8333,572.4285,167,4.5,E5,E5,E5,E5,A4,E4,A3,r,E4,r,A4,r,r,r,r,r,r,r,r,G5,G4,r,E3,E2
668.0,572.5714,167,4.6667,E5,E5,E5,E5,A4,E4,A3,r,E4,r,A4,r,r,r,r,r,r,r,r,F5,F4,r,E3,E2
668.1666,572.7142,167,4.8333,E5,E5,E5,E5,A4,E4,A3,r,E4,r,A4,r,r,r,r,r,r,r,r,F5,F4,r,E3,E2
668.3333,572.8571,168,1.0,F5,F5,F5,F5,A4,F4,F4,r,F4,r,A3,r,r,r,r,r,r,r,r,F5,F4,A4,F3,F2
668.5,573.0,168,1.1667,F5,F5,F5,F5,A4,F4,F4,r,F4,r,A3,r,r,r,r,r,r,r,r,A4,A3,A4,F3,F2
668.6666,573.1428,168,1.3333,F5,F5,F5,F5,A4,F4,F4,r,F4,r,A3,r,r,r,r,r,r,r,r,A4,A3,A4,F3,F2
668.8333,573.2857,168,1.5,F5,F5,F5,F5,A4,F4,F4,r,F4,r,A3,r,r,r,r,r,r,r,r,A5,A4,A3,r,r
669.0,573.4286,168,1.6667,F5,F5,F5,F5,A4,F4,F4,r,F4,r,A3,r,r,r,r,r,r,r,r,G5,G4,A3,r,r
669.1666,573.5714,168,1.8333,F5,F5,F5,F5,A4,F4,F4,r,F4,r,A3,r,r,r,r,r,r,r,r,G5,G4,A3,r,r
669.3333,573.7143,168,2.0,G5,G5,G5,G5,A4,G4,A3,r,G4,r,A3,r,r,r,r,r,r,r,r,G5,G4,A4,A2,A1
669.5,573.8571,168,2.1667,G5,G5,G5,G5,A4,G4,A3,r,G4,r,A3,r,r,r,r,r,r,r,r,A4,A3,A4,A2,A1
669.6666,573.9999,168,2.3333,G5,G5,G5,G5,A4,G4,A3,r,G4,r,A3,r,r,r,r,r,r,r,r,A4,A3,A4,A2,A1
669.8333,574.1428,168,2.5,G5,G5,G5,G5,A4,G4,A3,r,G4,r,A3,r,r,r,r,r,r,r,r,B-5,B-4,r,G3,G2
670.0,574.2857,168,2.6667,G5,G5,G5,G5,A4,G4,A3,r,G4,r,A3,r,r,r,r,r,r,r,r,A5,A4,r,G3,G2
670.1666,574.4285,168,2.8333,G5,G5,G5,G5,A4,G4,A3,r,G4,r,A3,r,r,r,r,r,r,r,r,A5,A4,r,G3,G2
670.3333,574.5714,168,3.0,E5,E5,E5,E5,A4,E4,A3,r,E4,r,A3,r,r,r,r,r,r,r,r,E5,E4,A4,E3,E2
670.5,574.7143,168,3.1667,E5,E5,E5,E5,A4,E4,A3,r,E4,r,A3,r,r,r,r,r,r,r,r,A4,A3,A4,E3,E2
670.6666,574.8571,168,3.3333,E5,E5,E5,E5,A4,E4,A3,r,E4,r,A3,r,r,r,r,r,r,r,r,A4,A3,A4,E3,E2
670.8333,575.0,168,3.5,E5,E5,E5,E5,A4,E4,A3,r,E4,r,A3,r,r,r,r,r,r,r,r,G5,G4,A3,r,r
671.0,575.1429,168,3.6667,E5,E5,E5,E5,A4,E4,A3,r,E4,r,A3,r,r,r,r,r,r,r,r,F5,F4,A3,r,r
671.1666,575.2857,168,3.8333,E5,E5,E5,E5,A4,E4,A3,r,E4,r,A3,r,r,r,r,r,r,r,r,F5,F4,A3,r,r
671.3333,575.4285,168,4.0,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,D5,D5,E4,A2,A1
671.5,575.5714,168,4.1667,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,C#5,C#5,E4,A2,A1
671.6666,575.7142,168,4.3333,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,C#5,C#5,E4,A2,A1
671.8333,575.8571,168,4.5,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,A4,A4,r,A3,A2
672.0,576.0,168,4.6667,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,G4,G4,r,A3,A2
672.1666,576.1428,168,4.8333,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,G4,G4,r,A3,A2
672.3333,576.2857,169,1.0,F5,F5,A4,F4,A4,F4,D3,D3,r,r,A3,r,F4,F4,r,D4,F3,D3,r,F4,F4,A3,D3,D2
672.5,576.4286,169,1.1667,F5,F5,A4,F4,A4,F4,D3,D3,r,r,A3,r,F4,F4,r,D4,F3,D3,r,A3,A3,A3,D3,D2
672.6666,576.5714,169,1.3333,F5,F5,A4,F4,A4,F4,D3,D3,r,r,A3,r,F4,F4,r,D4,F3,D3,r,A3,A3,A3,D3,D2
672.8333,576.7143,169,1.5,F5,F5,A4,F4,A4,F4,D3,D3,r,r,A3,r,F4,F4,r,D4,F3,D3,r,F4,F4,A3,r,r
673.0,576.8571,169,1.6667,F5,F5,A4,F4,A4,F4,D3,D3,r,r,A3,r,F4,F4,r,D4,F3,D3,r,E4,E4,A3,r,r
673.1666,576.9999,169,1.8333,F5,F5,A4,F4,A4,F4,D3,D3,r,r,A3,r,F4,F4,r,D4,F3,D3,r,E4,E4,A3,r,r
673.3333,577.1428,169,2.0,G5,G5,C5,G4,C5,G4,C3,C3,C4,B-3,r,r,G4,G4,r,E4,B-3,C3,r,G4,G4,C4,C3,C2
673.5,577.2857,169,2.1667,G5,G5,C5,G4,C5,G4,C3,C3,C4,B-3,r,r,G4,G4,r,E4,B-3,C3,r,C4,C4,C4,C3,C2
673.6666,577.4285,169,2.3333,G5,G5,C5,G4,C5,G4,C3,C3,C4,B-3,r,r,G4,G4,r,E4,B-3,C3,r,C4,C4,C4,C3,C2
673.8333,577.5714,169,2.5,G5,G5,C5,G4,C5,G4,C3,C3,C4,B-3,r,r,G4,G4,r,E4,B-3,C3,r,G4,G4,r,C4,C3
674.0,577.7143,169,2.6667,G5,G5,C5,G4,C5,G4,C3,C3,C4,B-3,r,r,G4,G4,r,E4,B-3,C3,r,F4,F4,r,C4,C3
674.1666,577.8571,169,2.8333,G5,G5,C5,G4,C5,G4,C3,C3,C4,B-3,r,r,G4,G4,r,E4,B-3,C3,r,F4,F4,r,C4,C3
674.3333,578.0,169,3.0,A5,A5,C5,A4,C5,A4,F3,F3,C4,A3,r,r,A4,A4,r,C4,A3,F3,r,A4,A4,C4,F3,F2
674.5,578.1429,169,3.1667,A5,A5,C5,A4,C5,A4,F3,F3,C4,A3,r,r,A4,A4,r,C4,A3,F3,r,C4,C4,C4,F3,F2
674.6666,578.2857,169,3.3333,A5,A5,C5,A4,C5,A4,F3,F3,C4,A3,r,r,A4,A4,r,C4,A3,F3,r,C4,C4,C4,F3,F2
674.8333,578.4285,169,3.5,A5,A5,C5,A4,C5,A4,F3,F3,C4,A3,r,r,A4,A4,r,C4,A3,F3,r,A4,A4,A3,r,r
675.0,578.5714,169,3.6667,A5,A5,C5,A4,C5,A4,F3,F3,C4,A3,r,r,A4,A4,r,C4,A3,F3,r,G4,G4,A3,r,r
675.1666,578.7142,169,3.8333,A5,A5,C5,A4,C5,A4,F3,F3,C4,A3,r,r,A4,A4,r,C4,A3,F3,r,G4,G4,A3,r,r
675.3333,578.8571,169,4.0,B5,B5,E5,B4,E5,B4,E3,E3,E4,E3,E4,D4,B4,B4,r,D4,G#3,E3,r,B4,B4,E4,E3,E2
675.5,579.0,169,4.1667,B5,B5,E5,B4,E5,B4,E3,E3,E4,E3,E4,D4,B4,B4,r,D4,G#3,E3,r,E4,E4,E4,E3,E2
675.6666,579.1428,169,4.3333,B5,B5,E5,B4,E5,B4,E3,E3,E4,E3,E4,D4,B4,B4,r,D4,G#3,E3,r,E4,E4,E4,E3,E2
675.8333,579.2857,169,4.5,B5,B5,E5,B4,E5,B4,E3,E3,E4,E3,E4,D4,B4,B4,r,D4,G#3,E3,r,B4,B4,r,E4,E3
676.0,579.4286,169,4.6667,B5,B5,E5,B4,E5,B4,E3,E3,E4,E3,E4,D4,B4,B4,r,D4,G#3,E3,r,G#4,G#4,r,E4,E3
676.1666,579.5714,169,4.8333,B5,B5,E5,B4,E5,B4,E3,E3,E4,E3,E4,D4,B4,B4,r,D4,G#3,E3,r,G#4,G#4,r,E4,E3
676.3333,579.7143,170,1.0,C6,C6,E5,C5,E5,C5,A2,A2,E4,E3,E4,C4,C5,C5,r,C4,E3,A2,r,C5,C5,E4,A3,A2
676.5,579.8571,170,1.1667,C6,C6,E5,C5,E5,C5,A2,A2,E4,E3,E4,C4,C5,C5,r,C4,E3,A2,r,E4,E4,E4,A3,A2
676.6666,579.9999,170,1.3333,C6,C6,E5,C5,E5,C5,A2,A2,E4,E3,E4,C4,C5,C5,r,C4,E3,A2,r,E4,E4,E4,A3,A2
676.8333,580.1428,170,1.5,C6,C6,E5,C5,E5,C5,A2,A2,E4,E3,E4,C4,C5,C5,r,C4,E3,A2,r,C5,C5,C4,r,r
677.0,580.2857,170,1.6667,C6,C6,E5,C5,E5,C5,A2,A2,E4,E3,E4,C4,C5,C5,r,C4,E3,A2,r,B4,B4,C4,r,r
677.1666,580.4285,170,1.8333,C6,C6,E5,C5,E5,C5,A2,A2,E4,E3,E4,C4,C5,C5,r,C4,E3,A2,r,B4,B4,C4,r,r
677.3333,580.5714,170,2.0,D6,D6,G5,D5,G5,D5,G2,G2,G4,G3,F4,B3,D5,r,r,F4,B3,G2,r,D5,D5,G4,G3,G2
677.5,580.7143,170,2.1667,D6,D6,G5,D5,G5,D5,G2,G2,G4,G3,F4,B3,D5,r,r,F4,B3,G2,r,G4,G4,G4,G3,G2
677.6666,580.8571,170,2.3333,D6,D6,G5,D5,G5,D5,G2,G2,G4,G3,F4,B3,D5,r,r,F4,B3,G2,r,G4,G4,G4,G3,G2
677.8333,581.0,170,2.5,D6,D6,G5,D5,G5,D5,G2,G2,G4,G3,F4,B3,D5,r,r,F4,B3,G2,r,D5,D5,r,G4,G3
678.0,581.1429,170,2.6667,D6,D6,G5,D5,G5,D5,G2,G2,G4,G3,F4,B3,D5,r,r,F4,B3,G2,r,B4,B4,r,G4,G3
678.1666,581.2857,170,2.8333,D6,D6,G5,D5,G5,D5,G2,G2,G4,G3,F4,B3,D5,r,r,F4,B3,G2,r,B4,B4,r,G4,G3
678.3333,581.4285,170,3.0,E6,E6,G5,E5,G5,E5,C3,C3,G4,G3,E4,E4,E5,G4,C4,E4,G3,C3,r,E5,E5,G4,C4,C3
678.5,581.5714,170,3.1667,E6,E6,G5,E5,G5,E5,C3,C3,G4,G3,E4,E4,E5,G4,C4,E4,G3,C3,r,G4,G4,G4,C4,C3
678.6666,581.7142,170,3.3333,E6,E6,G5,E5,G5,E5,C3,C3,G4,G3,E4,E4,E5,G4,C4,E4,G3,C3,r,G4,G4,G4,C4,C3
678.8333,581.8571,170,3.5,E6,E6,G5,E5,G5,E5,C3,C3,G4,G3,E4,E4,E5,G4,C4,E4,G3,C3,r,E5,E5,E4,r,r
679.0,582.0,170,3.6667,E6,E6,G5,E5,G5,E5,C3,C3,G4,G3,E4,E4,E5,G4,C4,E4,G3,C3,r,D5,D5,E4,r,r
679.1666,582.1428,170,3.8333,E6,E6,G5,E5,G5,E5,C3,C3,G4,G3,E4,E4,E5,G4,C4,E4,G3,C3,r,D5,D5,E4,r,r
679.3333,582.2857,170,4.0,F#6,F#6,B5,F#5,B5,F#5,B2,B2,B4,B3,A4,F#3,B4,E-4,B4,A4,E-4,B2,r,F#5,F#5,B4,B3,B2
679.5,582.4286,170,4.1667,F#6,F#6,B5,F#5,B5,F#5,B2,B2,B4,B3,A4,F#3,B4,E-4,B4,A4,E-4,B2,r,B4,B4,B4,B3,B2
679.6666,582.5714,170,4.3333,F#6,F#6,B5,F#5,B5,F#5,B2,B2,B4,B3,A4,F#3,B4,E-4,B4,A4,E-4,B2,r,B4,B4,B4,B3,B2
679.8333,582.7143,170,4.5,F#6,F#6,B5,F#5,B5,F#5,B3,B3,B4,B3,A4,B3,B4,E-4,B4,A4,E-4,B3,r,F#5,F#5,r,B4,B3
680.0,582.8571,170,4.6667,F#6,F#6,B5,F#5,B5,F#5,B3,B3,B4,B3,A4,B3,B4,E-4,B4,A4,E-4,B3,r,E-5,E-5,r,B4,B3
680.1666,582.9999,170,4.8333,F#6,F#6,B5,F#5,B5,F#5,B3,B3,B4,B3,A4,B3,B4,E-4,B4,A4,E-4,B3,r,E-5,E-5,r,B4,B3
680.3333,583.1428,171,1.0,G#6,G#6,B5,G#5,B5,G#5,E3,E3,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,G#5,G#4,B4,E4,E3
680.5,583.2857,171,1.1667,G#6,G#6,B5,G#5,B5,G#5,E3,E3,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,E5,E4,B4,E4,E3
680.6666,583.4285,171,1.3333,G#6,G#6,B5,G#5,B5,G#5,E3,E3,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,E5,E4,B4,E4,E3
680.8333,583.5714,171,1.5,G#6,G#6,B5,G#5,B5,G#5,E3,E3,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,B5,B4,G#4,r,r
681.0,583.7143,171,1.6667,G#6,G#6,B5,G#5,B5,G#5,E3,E3,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,G#5,G#4,G#4,r,r
681.1666,583.8571,171,1.8333,G#6,G#6,B5,G#5,B5,G#5,E3,E3,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,G#5,G#4,G#4,r,r
681.3333,584.0,171,2.0,G#6,G#6,B5,G#5,B5,G#5,r,r,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,E6,E5,B4,B3,E2
681.5,584.1429,171,2.1667,G#6,G#6,B5,G#5,B5,G#5,r,r,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,E5,E4,B4,B3,E2
681.6666,584.2857,171,2.3333,G#6,G#6,B5,G#5,B5,G#5,r,r,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,E5,E4,B4,B3,E2
681.8333,584.4285,171,2.5,G#6,G#6,B5,G#5,B5,G#5,r,r,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,B5,B4,r,F#4,F#3
682.0,584.5714,171,2.6667,G#6,G#6,B5,G#5,B5,G#5,r,r,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,G#5,G#4,r,F#4,F#3
682.1666,584.7142,171,2.8333,G#6,G#6,B5,G#5,B5,G#5,r,r,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,G#5,G#4,r,F#4,F#3
682.3333,584.8571,171,3.0,G#6,G#6,B5,G#5,B5,E4,E4,E4,E4,E4,G#4,G#4,E5,E4,E4,G#4,B3,E3,r,E6,E5,B4,E4,E3
682.5,585.0,171,3.1667,G#6,G#6,B5,G#5,B5,E4,E4,E4,E4,E4,G#4,G#4,E5,E4,E4,G#4,B3,E3,r,E5,E4,B4,E4,E3
682.6666,585.1428,171,3.3333,G#6,G#6,B5,G#5,B5,E4,E4,E4,E4,E4,G#4,G#4,E5,E4,E4,G#4,B3,E3,r,E5,E4,B4,E4,E3
682.8333,585.2857,171,3.5,G#6,G#6,B5,G#5,B5,E4,E4,E4,E4,E4,G#4,G#4,E5,E4,E4,G#4,B3,E3,r,B5,B4,G#4,r,r
683.0,585.4286,171,3.6667,G#6,G#6,B5,G#5,B5,E4,E4,E4,E4,E4,G#4,G#4,E5,E4,E4,G#4,B3,E3,r,G#5,G#4,G#4,r,r
683.1666,585.5714,171,3.8333,G#6,G#6,B5,G#5,B5,E4,E4,E4,E4,E4,G#4,G#4,E5,E4,E4,G#4,B3,E3,r,G#5,G#4,G#4,r,r
683.3333,585.7143,171,4.0,G#6,G#6,B5,G#5,G#5,E4,E4,E4,F#4,F#4,F#4,F#4,E5,F#4,F#4,G#4,B3,E3,r,E6,E5,B4,B3,E2
683.5,585.8571,171,4.1667,G#6,G#6,B5,G#5,G#5,E4,E4,E4,F#4,F#4,F#4,F#4,E5,F#4,F#4,G#4,B3,E3,r,E5,E4,B4,B3,E2
683.6666,585.9999,171,4.3333,G#6,G#6,B5,G#5,G#5,E4,E4,E4,F#4,F#4,F#4,F#4,E5,F#4,F#4,G#4,B3,E3,r,E5,E4,B4,B3,E2
683.8333,586.1428,171,4.5,G#6,G#6,B5,G#5,G#5,E4,E4,E4,F#4,F#4,F#4,F#4,E5,F#4,F#4,G#4,B3,E3,r,B5,B4,r,F#4,F#3
684.0,586.2857,171,4.6667,G#6,G#6,B5,G#5,G#5,E4,E4,E4,F#4,F#4,F#4,F#4,E5,F#4,F#4,G#4,B3,E3,r,G#5,G#4,r,F#4,F#3
684.1666,586.4285,171,4.8333,G#6,G#6,B5,G#5,G#5,E4,E4,E4,F#4,F#4,F#4,F#4,E5,F#4,F#4,G#4,B3,E3,r,G#5,G#4,r,F#4,F#3
684.3333,586.5714,172,1.0,G#6,G#6,B5,G#5,G#5,B4,B3,B3,G#4,G#4,E4,E4,E5,G#4,G#4,G#4,B3,E3,r,E6,E5,B4,E4,E3
684.5,586.7143,172,1.1667,G#6,G#6,B5,G#5,G#5,B4,B3,B3,G#4,G#4,E4,E4,E5,G#4,G#4,G#4,B3,E3,r,E5,E4,B4,E4,E3
684.6666,586.8571,172,1.3333,G#6,G#6,B5,G#5,G#5,B4,B3,B3,G#4,G#4,E4,E4,E5,G#4,G#4,G#4,B3,E3,r,E5,E4,B4,E4,E3
684.8333,587.0,172,1.5,G#6,G#6,B5,G#5,G#5,B4,B3,B3,G#4,G#4,E4,E4,E5,G#4,G#4,G#4,B3,E3,r,B5,B4,G#4,r,r
685.0,587.1429,172,1.6667,G#6,G#6,B5,G#5,G#5,B4,B3,B3,G#4,G#4,E4,E4,E5,G#4,G#4,G#4,B3,E3,r,G#5,G#4,G#4,r,r
685.1666,587.2857,172,1.8333,G#6,G#6,B5,G#5,G#5,B4,B3,B3,G#4,G#4,E4,E4,E5,G#4,G#4,G#4,B3,E3,r,G#5,G#4,G#4,r,r
685.3333,587.4285,172,2.0,G#6,G#6,B5,G#5,G#5,B4,B3,B3,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,E6,E5,G#4,B3,E2
685.5,587.5714,172,2.1667,G#6,G#6,B5,G#5,G#5,B4,B3,B3,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,E5,E4,G#4,B3,E2
685.6666,587.7142,172,2.3333,G#6,G#6,B5,G#5,G#5,B4,B3,B3,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,E5,E4,G#4,B3,E2
685.8333,587.8571,172,2.5,G#6,G#6,B5,G#5,G#5,B4,B3,B3,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,B5,B4,r,F#4,F#3
686.0,588.0,172,2.6667,G#6,G#6,B5,G#5,G#5,B4,B3,B3,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,G#5,G#4,r,F#4,F#3
686.1666,588.1428,172,2.8333,G#6,G#6,B5,G#5,G#5,B4,B3,B3,B4,B4,B3,B3,E5,B4,G#4,G#4,B3,E3,r,G#5,G#4,r,F#4,F#3
