qstamp,tstamp,measure,beat,Flute,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Bb (alto) Horn 1,Bb (alto) Horn 2,Bb Trumpet 1,Bb Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
856.0,402.1818,60,1.0,B-5,E-5,B-4,B-4,E-4,C4,F3,C5,F4,r,r,r,B-4,E-4,C4,F3,F2
856.5,402.3693,60,1.25,B-5,E-5,B-4,B-4,E-4,C4,F3,C5,F4,r,r,r,C5,E-5,C4,F3,F2
857.0,402.5568,60,1.5,B-5,E-5,B-4,B-4,E-4,C4,F3,C5,F4,r,r,r,D5,E-5,C4,F3,F2
857.5,402.7443,60,1.75,B-5,E-5,B-4,B-4,E-4,C4,F3,C5,F4,r,r,r,E-5,E-5,C4,F3,F2
858.0,402.9318,60,2.0,B-5,E-5,B-4,B-4,E-4,C4,F3,C5,F4,r,r,r,F5,E-5,C4,F3,F2
858.5,403.1193,60,2.25,B-5,E-5,B-4,B-4,E-4,C4,F3,C5,F4,r,r,r,G5,E-5,C4,F3,F2
859.0,403.3068,60,2.5,B-5,E-5,B-4,B-4,E-4,C4,F3,C5,F4,r,r,r,A5,E-5,C4,F3,F2
859.5,403.4943,60,2.75,B-5,E-5,B-4,B-4,E-4,C4,F3,C5,F4,r,r,r,B-5,E-5,C4,F3,F2
860.0,403.6818,61,1.0,A5,E-5,A4,A4,E-4,C4,F3,C5,F4,C5,F4,F2,A5,E-5,C4,F3,F2
862.0,404.4318,61,2.0,E-6,C6,E-5,E-5,C5,F3,F2,C5,F4,r,r,r,r,r,r,r,r
864.0,405.1818,62,1.0,r,r,r,r,r,r,r,r,r,B-4,B-3,B-2,B-5,D5,B-3,G3,G2
866.0,405.9318,62,2.0,D6,B-5,D5,D5,B-4,G3,G2,B-4,D4,r,r,r,r,r,r,r,r
868.0,406.6818,63,1.0,r,r,r,r,r,r,r,r,r,B-4,B-3,B-2,C6,G5,E-4,C3,C2
870.0,407.4318,63,2.0,E-6,C6,E-5,E-5,C5,C3,C2,E-5,C5,r,r,r,r,r,r,r,r
872.0,408.1818,64,1.0,r,r,r,r,r,r,r,r,r,F4,F3,F2,A5,E-5,F3,F3,F2
874.0,408.9318,64,2.0,C6,A5,C5,C5,A4,F3,F2,C5,F4,r,r,r,r,r,r,r,r
876.0,409.6818,65,1.0,r,B-4,r,B-3,B-3,B-3,B-3,B-4,B-3,r,r,r,B-3,r,F3,B-2,B-1
877.0,410.0568,65,1.5,r,B-4,r,B-3,B-3,F3,F3,B-4,B-3,r,r,r,B-3,r,F3,r,r
878.0,410.4318,65,2.0,r,B-4,r,B-3,B-3,D3,D3,B-4,B-3,r,r,r,B-3,r,F3,r,r
879.0,410.8068,65,2.5,r,B-4,r,B-3,B-3,F3,F3,B-4,B-3,r,r,r,B-3,r,F3,r,r
880.0,411.1818,66,1.0,r,B-4,r,B-3,B-3,B-2,B-2,B-4,B-3,r,r,r,B-3,r,F3,r,r
881.0,411.5568,66,1.5,r,B-4,r,B-3,B-3,F3,F3,B-4,B-3,r,r,r,B-4,r,F3,r,r
881.5,411.7443,66,1.75,r,B-4,r,B-3,B-3,F3,F3,B-4,B-3,r,r,r,A4,r,F3,r,r
882.0,411.9318,66,2.0,r,B-4,r,B-3,B-3,D3,D3,B-4,B-3,r,r,r,B-4,r,F3,r,r
882.5,412.1193,66,2.25,r,B-4,r,B-3,B-3,D3,D3,B-4,B-3,r,r,r,A4,r,F3,r,r
883.0,412.3068,66,2.5,r,B-4,r,B-3,B-3,F3,F3,B-4,B-3,r,r,r,B-4,r,F3,r,r
883.5,412.4943,66,2.75,r,B-4,r,B-3,B-3,F3,F3,B-4,B-3,r,r,r,A4,r,F3,r,r
884.0,412.6818,67,1.0,r,B-4,r,B-3,B-3,B-3,B-3,B-4,B-3,r,r,r,B-4,r,F3,B-2,B-1
885.0,413.0568,67,1.5,r,B-4,r,B-3,B-3,F3,F3,B-4,B-3,r,r,r,B-4,r,F3,r,r
885.5,413.2443,67,1.75,r,B-4,r,B-3,B-3,F3,F3,B-4,B-3,r,r,r,A4,r,F3,r,r
886.0,413.4318,67,2.0,r,B-4,r,B-3,B-3,D3,D3,B-4,B-3,r,r,r,B-4,r,F3,r,r
886.5,413.6193,67,2.25,r,B-4,r,B-3,B-3,D3,D3,B-4,B-3,r,r,r,A4,r,F3,r,r
887.0,413.8068,67,2.5,r,B-4,r,B-3,B-3,F3,F3,B-4,B-3,r,r,r,B-4,r,F3,r,r
887.5,413.9943,67,2.75,r,B-4,r,B-3,B-3,F3,F3,B-4,B-3,r,r,r,A4,r,F3,r,r
888.0,414.1818,68,1.0,r,B-4,r,B-3,B-3,B-2,B-2,B-4,B-3,r,r,r,B-4,r,F3,r,r
889.0,414.5568,68,1.5,r,B-4,r,B-3,B-3,D3,D3,B-4,B-3,r,r,r,B-4,r,F3,r,r
889.5,414.7443,68,1.75,r,B-4,r,B-3,B-3,D3,D3,B-4,B-3,r,r,r,A4,r,F3,r,r
890.0,414.9318,68,2.0,r,B-4,r,B-3,B-3,F3,F3,B-4,B-3,r,r,r,B-4,r,F3,r,r
890.5,415.1193,68,2.25,r,B-4,r,B-3,B-3,F3,F3,B-4,B-3,r,r,r,A4,r,F3,r,r
891.0,415.3068,68,2.5,r,B-4,r,B-3,B-3,B-3,B-3,B-4,B-3,r,r,r,B-4,r,F3,r,r
891.5,415.4943,68,2.75,r,B-4,r,B-3,B-3,B-3,B-3,B-4,B-3,r,r,r,B4,r,F3,r,r
892.0,415.6818,69,1.0,r,C5,A4,C4,A3,C4,C4,B-4,B-3,r,r,r,C5,r,F#3,B-2,B-1
893.0,416.0568,69,1.5,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,C5,A4,F#3,r,r
893.5,416.2443,69,1.75,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,C5,G#4,F#3,r,r
894.0,416.4318,69,2.0,r,C5,A4,C4,A3,F#3,F#3,B-4,B-3,r,r,r,C5,A4,F#3,r,r
894.5,416.6193,69,2.25,r,C5,A4,C4,A3,F#3,F#3,B-4,B-3,r,r,r,C5,G#4,F#3,r,r
895.0,416.8068,69,2.5,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,C5,A4,F#3,r,r
895.5,416.9943,69,2.75,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,C5,G#4,F#3,r,r
896.0,417.1818,70,1.0,r,C5,A4,C4,A3,E-3,E-3,B-4,B-3,r,r,r,C5,A4,F#3,r,r
897.0,417.5568,70,1.5,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,C5,r,F#3,r,r
897.5,417.7443,70,1.75,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,B4,r,F#3,r,r
898.0,417.9318,70,2.0,r,C5,A4,C4,A3,F#3,F#3,B-4,B-3,r,r,r,C5,r,F#3,r,r
898.5,418.1193,70,2.25,r,C5,A4,C4,A3,F#3,F#3,B-4,B-3,r,r,r,B4,r,F#3,r,r
899.0,418.3068,70,2.5,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,C5,r,F#3,r,r
899.5,418.4943,70,2.75,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,B4,r,F#3,r,r
900.0,418.6818,71,1.0,r,C5,A4,C4,A3,C4,C4,B-4,B-3,r,r,r,C5,r,F#3,B-2,B-1
901.0,419.0568,71,1.5,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,C5,r,F#3,r,r
901.5,419.2443,71,1.75,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,B4,r,F#3,r,r
902.0,419.4318,71,2.0,r,C5,A4,C4,A3,F#3,F#3,B-4,B-3,r,r,r,C5,r,F#3,r,r
902.5,419.6193,71,2.25,r,C5,A4,C4,A3,F#3,F#3,B-4,B-3,r,r,r,B4,r,F#3,r,r
903.0,419.8068,71,2.5,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,C5,r,F#3,r,r
903.5,419.9943,71,2.75,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,B4,r,F#3,r,r
904.0,420.1818,72,1.0,r,C5,A4,C4,A3,E-3,E-3,B-4,B-3,r,r,r,C5,r,F#3,B-2,B-1
905.0,420.5568,72,1.5,r,C5,A4,C4,A3,F#3,F#3,B-4,B-3,r,r,r,C5,r,F#3,r,r
905.5,420.7443,72,1.75,r,C5,A4,C4,A3,F#3,F#3,B-4,B-3,r,r,r,B4,r,F#3,r,r
906.0,420.9318,72,2.0,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,C5,r,F#3,r,r
906.5,421.1193,72,2.25,r,C5,A4,C4,A3,A3,A3,B-4,B-3,r,r,r,B4,r,F#3,r,r
907.0,421.3068,72,2.5,r,C5,A4,C4,A3,C4,C4,B-4,B-3,r,r,r,C5,r,F#3,r,r
907.5,421.4943,72,2.75,r,C5,A4,C4,A3,C4,C4,B-4,B-3,r,r,r,C#5,r,F#3,r,r
908.0,421.6818,73,1.0,r,D5,B4,D4,B3,D4,D4,B-4,B-3,r,r,r,D5,r,G#3,B-2,B-1
909.0,422.0568,73,1.5,r,D5,B4,D4,B3,B3,B3,B-4,B-3,r,r,r,D5,B4,G#3,r,r
909.5,422.2443,73,1.75,r,D5,B4,D4,B3,B3,B3,B-4,B-3,r,r,r,D5,B-4,G#3,r,r
910.0,422.4318,73,2.0,r,D5,B4,D4,B3,G#3,G#3,B-4,B-3,r,r,r,D5,B4,G#3,r,r
910.5,422.6193,73,2.25,r,D5,B4,D4,B3,G#3,G#3,B-4,B-3,r,r,r,D5,B-4,G#3,r,r
911.0,422.8068,73,2.5,r,D5,B4,D4,B3,B3,B3,B-4,B-3,r,r,r,D5,B4,G#3,r,r
911.5,422.9943,73,2.75,r,D5,B4,D4,B3,B3,B3,B-4,B-3,r,r,r,D5,B-4,G#3,r,r
912.0,423.1818,74,1.0,r,D5,B4,D4,B3,F3,F3,B-4,B-3,r,r,r,D5,B4,G#3,r,r
913.0,423.5568,74,1.5,r,D5,B4,D4,B3,G#3,G#3,B-4,B-3,r,r,r,D5,r,G#3,r,r
913.5,423.7443,74,1.75,r,D5,B4,D4,B3,G#3,G#3,B-4,B-3,r,r,r,C#5,r,G#3,r,r
914.0,423.9318,74,2.0,r,D5,B4,D4,B3,B3,B3,B-4,B-3,r,r,r,D5,r,G#3,r,r
914.5,424.1193,74,2.25,r,D5,B4,D4,B3,B3,B3,B-4,B-3,r,r,r,C#5,r,G#3,r,r
915.0,424.3068,74,2.5,r,D5,B4,D4,B3,D4,D4,B-4,B-3,r,r,r,D5,r,G#3,B-2,B-1
915.5,424.4943,74,2.75,r,D5,B4,D4,B3,D4,D4,B-4,B-3,r,r,r,D5,r,G#3,B-2,B-1
916.0,424.6818,75,1.0,r,E5,C#5,G4,E4,E4,E4,B-4,B-3,r,r,r,E5,r,B-3,B-2,B-1
917.0,425.0568,75,1.5,r,E5,C#5,G4,E4,C#4,C#4,B-4,B-3,r,r,r,E5,C#5,B-3,r,r
917.5,425.2443,75,1.75,r,E5,C#5,G4,E4,C#4,C#4,B-4,B-3,r,r,r,E5,C5,B-3,r,r
918.0,425.4318,75,2.0,r,E5,C#5,G4,E4,B-3,B-3,B-4,B-3,r,r,r,E5,C#5,B-3,r,r
918.5,425.6193,75,2.25,r,E5,C#5,G4,E4,B-3,B-3,B-4,B-3,r,r,r,E5,C5,B-3,r,r
919.0,425.8068,75,2.5,r,E5,C#5,G4,E4,C#4,C#4,B-4,B-3,r,r,r,E5,C#5,B-3,r,r
919.5,425.9943,75,2.75,r,E5,C#5,G4,E4,C#4,C#4,B-4,B-3,r,r,r,E5,C5,B-3,r,r
920.0,426.1818,76,1.0,E6,E5,C#5,G4,E4,G3,G3,B-4,B-3,r,r,r,E5,C#5,B-3,r,r
921.0,426.5568,76,1.5,E6,E5,C#5,G4,E4,B-3,B-3,B-4,B-3,r,r,r,G5,r,B-3,r,r
921.5,426.7443,76,1.75,E6,E5,C#5,G4,E4,B-3,B-3,B-4,B-3,r,r,r,F#5,r,B-3,r,r
922.0,426.9318,76,2.0,E6,E5,C#5,G4,E4,C#4,C#4,B-4,B-3,r,r,r,G5,r,B-3,r,r
922.5,427.1193,76,2.25,E6,E5,C#5,G4,E4,C#4,C#4,B-4,B-3,r,r,r,F#5,r,B-3,r,r
923.0,427.3068,76,2.5,E6,E5,C#5,G4,E4,E4,E4,B-4,B-3,r,r,r,G5,r,B-3,B-2,B-1
923.5,427.4943,76,2.75,E6,E5,C#5,G4,E4,E4,E4,B-4,B-3,r,r,r,G5,r,B-3,B-2,B-1
924.0,427.6818,77,1.0,F#6,F#5,r,r,r,F#4,F#4,B-4,B-3,r,r,r,A5,F#5,E-4,B-2,B-1
926.0,428.4318,77,2.0,F#6,F#5,r,r,r,F#4,F#4,B-4,B-3,r,r,r,A5,F#5,E-4,B-2,B-1
928.0,429.1818,78,1.0,F#6,F#5,r,r,r,F#4,F#4,B-4,B-3,r,r,r,A5,F#5,E-4,B-2,B-1
930.0,429.9318,78,2.0,F#6,F#5,r,r,r,F#4,F#4,B-4,B-3,r,r,r,A5,F#5,E-4,B-2,B-1
932.0,430.6818,79,1.0,F6,F5,r,r,r,F4,F4,C5,F4,r,r,r,A5,F5,E-4,B-2,B-1
934.0,431.4318,79,2.0,F6,F5,r,C5,A4,F4,F4,C5,F4,C5,F4,B-2,A5,F5,E-4,B-2,B-1
936.0,432.1818,80,1.0,F6,F5,r,C5,A4,F4,F4,C5,F4,C5,F4,B-2,A5,F5,E-4,B-2,B-1
938.0,432.9318,80,2.0,F6,F5,r,C5,A4,F4,F4,C5,F4,C5,F4,B-2,A5,F5,E-4,B-2,B-1
939.0,433.3068,80,2.5,F6,F5,r,C5,A4,F4,F4,C5,F4,r,r,r,A5,F5,F4,F3,F2
939.2,433.3818,80,2.6,F6,F5,r,C5,A4,F4,F4,C5,F4,r,r,r,A5,F5,G4,G3,G2
939.4000000000001,433.4568,80,2.7,F6,F5,r,C5,A4,F4,F4,C5,F4,r,r,r,A5,F5,A4,A3,A2
939.6000000000001,433.5318,80,2.8,F6,F5,r,C5,A4,F4,F4,C5,F4,r,r,r,A5,F5,B-4,B-3,B-2
939.8000000000002,433.6068,80,2.9,F6,F5,r,C5,A4,F4,F4,C5,F4,r,r,r,A5,F5,C5,C4,C3
940.0000000000002,433.6818,81,1.0,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,D4,B-4,D4,B-2,B-5,B-4,D5,D4,D3
940.5000000000002,433.8693,81,1.25,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,D4,B-4,D4,B-2,B-5,B-4,D5,r,r
941.0000000000002,434.0568,81,1.5,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,B-4,B-3,B-2
941.5000000000002,434.2443,81,1.75,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,B-4,r,r
942.0000000000002,434.4318,81,2.0,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,F4,F3,F2
942.5000000000002,434.6193,81,2.25,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,F4,r,r
943.0000000000002,434.8068,81,2.5,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,B-4,B-3,B-2
943.5000000000002,434.9943,81,2.75,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,B-4,r,r
944.0000000000002,435.1818,82,1.0,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,D4,D3,D2
944.5000000000002,435.3693,82,1.25,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,D4,r,r
945.0000000000002,435.5568,82,1.5,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,F4,F3,F2
945.5000000000002,435.7443,82,1.75,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,F4,r,r
946.0000000000002,435.9318,82,2.0,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,B-3,B-2,B-1
946.5000000000002,436.1193,82,2.25,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,B-3,r,r
947.0000000000002,436.3068,82,2.5,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,D4,D3,D2
947.5000000000002,436.4943,82,2.75,B-5,B-5,B-4,B-4,B-3,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,D4,r,r
948.0000000000002,436.6818,83,1.0,E-6,E-5,E-5,E-5,E-4,E-4,E-3,B-4,B-3,B-4,B-3,B-2,E-6,E-5,G3,G2,G1
948.5000000000002,436.8693,83,1.25,E-6,E-5,E-5,E-5,E-4,E-4,E-3,r,r,r,r,r,E-6,E-5,G3,r,r
949.0000000000002,437.0568,83,1.5,E-6,E-5,E-5,E-5,E-4,E-4,E-3,B-4,B-3,B-4,B-3,B-2,E-6,E-5,E-4,E-3,E-2
949.5000000000002,437.2443,83,1.75,E-6,E-5,E-5,E-5,E-4,E-4,E-3,r,r,r,r,r,E-6,E-5,E-4,r,r
950.0000000000002,437.4318,83,2.0,E-6,E-5,E-5,E-5,E-4,E-4,E-3,B-4,B-3,B-4,B-3,B-2,E-6,E-5,C4,C3,C2
950.5000000000002,437.6193,83,2.25,E-6,E-5,E-5,E-5,E-4,E-4,E-3,r,r,r,r,r,E-6,E-5,C4,r,r
951.0000000000002,437.8068,83,2.5,E-6,E-5,E-5,E-5,E-4,E-4,E-3,B-4,B-3,B-4,B-3,B-2,E-6,E-5,B-3,B-2,B-1
951.5000000000002,437.9943,83,2.75,E-6,E-5,E-5,E-5,E-4,E-4,E-3,r,r,r,r,r,E-6,E-5,B-3,r,r
952.0000000000002,438.1818,84,1.0,F6,F5,F5,F5,F4,F4,F3,F4,F3,F4,F3,F2,F6,F5,A3,A2,A1
952.5000000000002,438.3693,84,1.25,F6,F5,F5,F5,F4,F4,F3,r,r,r,r,r,F6,F5,A3,r,r
953.0000000000002,438.5568,84,1.5,F6,F5,F5,F5,F4,F4,F3,F4,F3,F4,F3,F2,F6,F5,F4,F3,F2
953.5000000000002,438.7443,84,1.75,F6,F5,F5,F5,F4,F4,F3,r,r,r,r,r,F6,F5,F4,r,r
954.0000000000002,438.9318,84,2.0,F6,F5,F5,F5,F4,F4,F3,F4,F3,F4,F3,F2,F6,F5,E-4,E-3,E-2
954.5000000000002,439.1193,84,2.25,F6,F5,F5,F5,F4,F4,F3,r,r,r,r,r,F6,F5,E-4,r,r
955.0000000000002,439.3068,84,2.5,F6,F5,F5,F5,F4,F4,F3,F4,F3,F4,F3,F2,F5,F4,C4,C3,C2
955.2000000000003,439.3818,84,2.6,F6,F5,F5,F5,F4,F4,F3,F4,F3,F4,F3,F2,G5,G4,C4,C3,C2
955.4000000000003,439.4568,84,2.7,F6,F5,F5,F5,F4,F4,F3,F4,F3,F4,F3,F2,A5,A4,C4,C3,C2
955.5000000000003,439.4943,84,2.75,F6,F5,F5,F5,F4,F4,F3,r,r,r,r,r,A5,A4,C4,r,r
955.6000000000004,439.5318,84,2.8,F6,F5,F5,F5,F4,F4,F3,r,r,r,r,r,B-5,B-4,C4,r,r
955.8000000000004,439.6068,84,2.9,F6,F5,F5,F5,F4,F4,F3,r,r,r,r,r,C6,C5,C4,r,r
956.0000000000005,439.6818,85,1.0,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,D6,D5,B-3,B-2,B-1
956.5000000000005,439.8693,85,1.25,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,D6,D5,B-3,B-2,B-1
957.0000000000005,440.0568,85,1.5,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,B-3,B-2,B-1
957.5000000000005,440.2443,85,1.75,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,B-3,B-2,B-1
958.0000000000005,440.4318,85,2.0,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,F5,F4,B-3,B-2,B-1
958.5000000000005,440.6193,85,2.25,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,F5,F4,B-3,B-2,B-1
959.0000000000005,440.8068,85,2.5,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,B-3,B-2,B-1
959.5000000000005,440.9943,85,2.75,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-5,B-4,B-3,B-2,B-1
960.0000000000005,441.1818,86,1.0,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,D5,D4,B-3,B-2,B-1
960.5000000000005,441.3693,86,1.25,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,D5,D4,B-3,B-2,B-1
961.0000000000005,441.5568,86,1.5,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,F5,F4,B-3,B-2,B-1
961.5000000000005,441.7443,86,1.75,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,F5,F4,B-3,B-2,B-1
962.0000000000005,441.9318,86,2.0,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-4,B-3,B-3,B-2,B-1
962.5000000000005,442.1193,86,2.25,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-4,B-3,B-3,B-2,B-1
963.0000000000005,442.3068,86,2.5,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,D5,D4,B-3,B-2,B-1
963.5000000000005,442.4943,86,2.75,D6,D5,D5,D5,D4,B-3,B-2,B-4,B-3,B-4,B-3,B-2,D5,D4,B-3,B-2,B-1
964.0000000000005,442.6818,87,1.0,G5,r,r,G4,r,G3,E-3,B-4,B-3,B-4,B-3,B-2,G4,G3,E-4,E-3,E-2
964.5000000000005,442.8693,87,1.25,G5,r,r,G4,r,G3,E-3,B-4,B-3,B-4,B-3,B-2,G4,G3,E-4,E-3,E-2
965.0000000000005,443.0568,87,1.5,G5,r,r,G4,r,G3,E-3,B-4,B-3,B-4,B-3,r,E-5,E-4,E-4,E-3,E-2
965.5000000000005,443.2443,87,1.75,G5,r,r,G4,r,G3,E-3,B-4,B-3,B-4,B-3,r,E-5,E-4,E-4,E-3,E-2
966.0000000000005,443.4318,87,2.0,G5,r,r,G4,r,G3,E-3,B-4,B-3,B-4,B-3,r,C5,C4,E-4,E-3,E-2
966.5000000000005,443.6193,87,2.25,G5,r,r,G4,r,G3,E-3,B-4,B-3,B-4,B-3,r,C5,C4,E-4,E-3,E-2
967.0000000000005,443.8068,87,2.5,G5,r,r,G4,r,G3,E-3,B-4,B-3,B-4,B-3,r,B-4,B-3,E-4,E-3,E-2
967.5000000000005,443.9943,87,2.75,G5,r,r,G4,r,G3,E-3,B-4,B-3,B-4,B-3,r,B-4,B-3,E-4,E-3,E-2
968.0000000000005,444.1818,88,1.0,A5,r,r,A4,r,A3,F3,F4,F3,F4,F3,F2,A4,A3,F4,F3,F2
968.5000000000005,444.3693,88,1.25,A5,r,r,A4,r,A3,F3,F4,F3,F4,F3,F2,A4,A3,F4,F3,F2
969.0000000000005,444.5568,88,1.5,A5,r,r,A4,r,A3,F3,F4,F3,F4,F3,r,F5,F4,F4,F3,F2
969.5000000000005,444.7443,88,1.75,A5,r,r,A4,r,A3,F3,F4,F3,F4,F3,r,F5,F4,F4,F3,F2
970.0000000000005,444.9318,88,2.0,A5,r,r,A4,r,A3,F3,F4,F3,F4,F3,r,E-5,E-4,F4,F3,F2
970.5000000000005,445.1193,88,2.25,A5,r,r,A4,r,A3,F3,F4,F3,F4,F3,r,E-5,E-4,F4,F3,F2
971.0000000000005,445.3068,88,2.5,A5,r,r,A4,r,A3,F3,F4,F3,F4,F3,r,C5,C4,F4,F3,F2
971.5000000000005,445.4943,88,2.75,A5,r,r,A4,r,A3,F3,F4,F3,F4,F3,r,C5,C4,F4,F3,F2
972.0000000000005,445.6818,89,1.0,B-5,r,r,B-4,r,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-4,B-3,B-3,B-2,B-1
972.5000000000005,445.8693,89,1.25,B-5,r,r,B-4,r,B-3,B-2,B-4,B-3,B-4,B-3,B-2,B-4,B-3,B-3,B-2,B-1
973.0000000000005,446.0568,89,1.5,B-5,r,r,B-4,r,B-3,B-2,B-4,B-3,B-4,B-3,r,G5,G4,B-3,B-2,B-1
973.5000000000005,446.2443,89,1.75,B-5,r,r,B-4,r,B-3,B-2,B-4,B-3,B-4,B-3,r,G5,G4,B-3,B-2,B-1
974.0000000000005,446.4318,89,2.0,B-5,r,r,B-4,r,B-3,B-2,B-4,B-3,B-4,B-3,r,E5,E4,B-3,B-2,B-1
974.5000000000005,446.6193,89,2.25,B-5,r,r,B-4,r,B-3,B-2,B-4,B-3,B-4,B-3,r,E5,E4,B-3,B-2,B-1
975.0000000000005,446.8068,89,2.5,B-5,r,r,B-4,r,B-3,B-2,B-4,B-3,B-4,B-3,r,D5,D4,B-3,B-2,B-1
975.5000000000005,446.9943,89,2.75,B-5,r,r,B-4,r,B-3,B-2,B-4,B-3,B-4,B-3,r,D5,D4,B-3,B-2,B-1
976.0000000000005,447.1818,90,1.0,C#6,r,r,C#5,r,C#4,A2,r,r,r,r,r,C#5,C#4,A3,A2,A1
976.5000000000005,447.3693,90,1.25,C#6,r,r,C#5,r,C#4,A2,r,r,r,r,r,C#5,C#4,A3,A2,A1
977.0000000000005,447.5568,90,1.5,C#6,r,r,C#5,r,C#4,A2,r,r,r,r,r,A5,A4,A3,A2,A1
977.5000000000005,447.7443,90,1.75,C#6,r,r,C#5,r,C#4,A2,r,r,r,r,r,A5,A4,A3,A2,A1
978.0000000000005,447.9318,90,2.0,C#6,r,r,C#5,r,C#4,A2,r,r,r,r,r,G5,G4,A3,A2,A1
978.5000000000005,448.1193,90,2.25,C#6,r,r,C#5,r,C#4,A2,r,r,r,r,r,G5,G4,A3,A2,A1
979.0000000000005,448.3068,90,2.5,C#6,r,r,C#5,r,C#4,A2,r,r,r,r,r,E5,E4,A3,A2,A1
979.5000000000005,448.4943,90,2.75,C#6,r,r,C#5,r,C#4,A2,r,r,r,r,r,E5,E4,A3,A2,A1
980.0000000000005,448.6818,91,1.0,D6,r,r,D5,r,D4,D3,F5,F4,F5,F4,F2,D5,D4,D4,D3,D2
980.5000000000005,448.8693,91,1.25,D6,r,r,D5,r,D4,D3,F5,F4,F5,F4,F2,D5,D4,D4,D3,D2
981.0000000000005,449.0568,91,1.5,D6,r,r,D5,r,D4,D3,F5,F4,F5,F4,r,B5,B4,D4,D3,D2
981.5000000000005,449.2443,91,1.75,D6,r,r,D5,r,D4,D3,F5,F4,F5,F4,r,B5,B4,D4,D3,D2
982.0000000000005,449.4318,91,2.0,D6,r,r,D5,r,D4,D3,F5,F4,F5,F4,r,G#5,G#4,D4,D3,D2
