qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Eb Horn 1,Eb Horn 2,Eb Horn 3,Bb Trumpet 1,Bb Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
932.0,160.6897,180,2.0,r,r,r,r,r,r,r,r,r,B-2,r,r,r,r,r,r,r,r,r
933.0,160.8621,180,3.0,r,r,r,r,r,r,r,r,r,G3,B-3,r,r,r,r,r,r,r,r
934.0,161.0345,181,1.0,r,r,r,r,r,r,r,r,r,G3,B-3,r,r,r,r,r,r,r,r
935.0,161.2069,181,2.0,r,r,r,r,r,r,r,r,r,E-3,G3,r,r,r,r,r,r,r,r
936.0,161.3793,181,3.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
937.0,161.5517,182,1.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
938.0,161.7241,182,2.0,r,r,r,r,r,r,r,r,E-4,G3,B-3,r,r,r,r,r,r,r,r
939.0,161.8966,182,3.0,r,r,r,r,r,r,r,r,B-4,E-4,G4,r,r,r,r,r,r,r,r
940.0,162.069,183,1.0,r,r,r,r,r,r,r,r,B-4,E-4,G4,r,r,r,r,r,r,r,r
941.0,162.2414,183,2.0,r,r,r,r,r,r,r,r,B-4,B-3,E-4,r,r,r,r,r,r,r,r
942.0,162.4138,183,3.0,r,r,r,r,r,r,r,r,B-4,G4,B-4,r,r,r,r,r,r,r,r
943.0,162.5862,184,1.0,r,r,r,r,r,r,r,r,B-4,E-4,G4,r,r,r,r,r,r,r,r
944.0,162.7586,184,2.0,r,r,r,r,r,r,r,r,r,B-3,r,r,r,r,r,r,r,r,r
944.5,162.8448,184,2.5,r,r,r,r,r,r,r,r,r,G3,r,r,r,r,r,r,r,r,r
945.0,162.931,184,3.0,r,r,r,r,r,r,r,r,B-4,E-3,G4,r,r,r,r,r,r,r,r
946.0,163.1034,185,1.0,r,r,r,r,r,r,r,r,C5,B-2,G#4,r,r,r,r,r,r,r,r
948.0,163.4483,185,3.0,r,r,r,r,r,r,r,r,D5,B-2,F4,r,r,r,r,r,r,r,r
949.0,163.6207,186,1.0,r,r,r,r,r,r,r,r,E-5,E-2,E-4,r,r,r,r,r,r,r,r
950.0,163.7931,186,2.0,r,r,G#5,C5,r,r,C4,C4,r,r,r,r,r,r,C5,G#4,B-3,B-2,B-1
951.0,163.9655,186,3.0,r,r,F5,D5,r,r,D4,B-3,r,r,r,r,r,r,D5,F4,B-3,B-2,B-1
952.0,164.1379,187,1.0,r,r,G5,E-5,r,r,E-4,E-3,r,r,r,r,r,r,E-5,G4,B-3,E-3,E-2
954.0,164.4828,187,3.0,r,r,r,r,r,r,r,r,B-3,E-3,G3,r,r,r,r,r,r,r,r
955.0,164.6552,188,1.0,r,r,r,r,r,r,r,r,B-3,E-3,G3,r,r,r,r,r,r,r,r
958.0,165.1724,189,1.0,r,r,r,r,r,r,r,r,B-3,E-3,G3,r,r,r,r,r,r,r,r
960.0,165.5172,189,3.0,r,r,r,r,r,r,r,r,E-4,G3,B-3,r,r,r,r,r,r,r,r
961.0,165.6897,190,1.0,r,r,r,r,r,r,r,r,E-4,G3,B-3,r,r,r,r,r,r,r,r
963.0,166.0345,190,3.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
964.0,166.2069,191,1.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
966.0,166.5517,191,3.0,r,r,r,r,r,r,r,r,B-4,E-4,G4,r,r,r,r,r,r,r,r
967.0,166.7241,192,1.0,r,r,r,r,r,r,r,r,B-4,E-4,G4,r,r,r,r,r,r,r,r
969.0,167.069,192,3.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
970.0,167.2414,193,1.0,r,r,r,r,r,r,r,r,E-4,G3,B-3,r,r,r,r,r,r,r,r
971.0,167.4138,193,2.0,r,r,r,r,r,r,r,r,E-4,B-3,B-3,r,r,r,r,r,r,r,r
971.5,167.5,193,2.5,r,r,r,r,r,r,r,r,E-4,G3,B-3,r,r,r,r,r,r,r,r
972.0,167.5862,193,3.0,r,r,r,r,r,r,r,r,G4,E-3,E-4,r,r,r,r,r,r,r,r
973.0,167.7586,194,1.0,r,r,r,r,r,r,r,r,F4,B-2,D4,r,r,r,r,r,r,r,r
974.0,167.931,194,2.0,G5,E-5,r,r,r,r,r,r,r,r,r,r,r,r,G4,E-4,B-3,E-3,E-2
975.0,168.1034,194,3.0,G5,E-5,r,r,r,r,r,r,r,r,r,r,r,r,G4,E-4,B-3,E-3,E-2
976.0,168.2759,195,1.0,F5,D5,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,B-3,B-2,B-1
978.0,168.6207,195,3.0,r,r,r,r,r,r,r,r,r,E-3,r,r,r,r,r,r,r,r,r
979.0,168.7931,196,1.0,r,r,r,r,r,r,r,r,r,E-3,r,r,r,r,r,r,r,r,r
980.0,168.9655,196,2.0,r,r,r,r,r,r,r,r,r,B-2,r,r,r,r,r,r,r,r,r
981.0,169.1379,196,3.0,r,r,r,r,r,r,r,r,r,G3,B-3,r,r,r,r,r,r,r,r
982.0,169.3103,197,1.0,r,r,r,r,r,r,r,r,r,G3,B-3,r,r,r,r,r,r,r,r
983.0,169.4828,197,2.0,r,r,r,r,r,r,r,r,r,E-3,G3,r,r,r,r,r,r,r,r
984.0,169.6552,197,3.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
985.0,169.8276,198,1.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
986.0,170.0,198,2.0,r,r,r,r,r,r,r,r,E-4,G3,B-3,r,r,r,r,r,r,r,r
987.0,170.1724,198,3.0,r,r,r,r,r,r,r,r,B-4,E-4,G4,r,r,r,r,r,r,r,r
988.0,170.3448,199,1.0,r,r,r,r,r,r,r,r,B-4,E-4,G4,r,r,r,r,r,r,r,r
989.0,170.5172,199,2.0,r,r,r,r,r,r,r,r,B-4,B-3,E-4,r,r,r,r,r,r,r,r
990.0,170.6897,199,3.0,r,r,r,r,r,r,r,r,B-4,G4,B-4,r,r,r,r,r,r,r,r
991.0,170.8621,200,1.0,r,r,r,r,r,r,r,r,B-4,E-4,G4,r,r,r,r,r,r,r,r
992.0,171.0345,200,2.0,r,r,r,r,r,r,r,r,r,B-3,r,r,r,r,r,r,r,r,r
992.5,171.1207,200,2.5,r,r,r,r,r,r,r,r,r,G3,r,r,r,r,r,r,r,r,r
993.0,171.2069,200,3.0,r,r,r,r,r,r,r,r,B-4,E-3,G4,r,r,r,r,r,r,r,r
994.0,171.3793,201,1.0,r,r,r,r,r,r,r,r,C5,B-2,G#4,r,r,r,r,r,r,r,r
995.0,171.5517,201,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,F4,B-3,B-2,B-1
996.0,171.7241,201,3.0,r,r,r,r,r,r,r,r,D5,B-2,F4,r,r,r,G#4,F4,B-3,B-2,B-1
997.0,171.8966,202,1.0,r,r,r,r,r,r,r,r,E-5,E-2,E-4,r,r,r,G4,E-4,B-3,E-3,E-2
999.0,172.2414,202,3.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,E-4,E-4,E-3,r,r
1000.0,172.4138,203,1.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,G#4,G#4,G#3,r,r
1001.0,172.5862,203,2.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,E-4,E-4,E-3,r,r
1002.0,172.7586,203,3.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,C5,C5,C4,G#3,G#2
1003.0,172.931,204,1.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,B4,B4,B3,r,r
1004.0,173.1034,204,2.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,E-4,E-4,E-3,r,r
1005.0,173.2759,204,3.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,C#5,C#5,C#4,G3,G2
1006.0,173.4483,205,1.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,G4,G4,G3,r,r
1007.0,173.6207,205,2.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,E-4,E-4,E-3,r,r
1008.0,173.7931,205,3.0,E-6,E-6,r,r,E-5,E-4,E-4,G3,r,E-3,E-4,r,r,r,B-4,B-4,B-3,C#4,C#3
1009.0,173.9655,206,1.0,E-6,E-6,r,r,E-5,E-5,E-4,E-4,r,E-3,E-4,r,r,r,G#4,G#4,G#3,C4,C3
1010.0,174.1379,206,2.0,C6,C6,r,r,C5,C5,C4,C4,r,r,r,r,r,r,r,r,r,G#3,G#2
1011.0,174.3103,206,3.0,B-5,B-5,C5,C5,B-4,B-4,B-3,B-3,r,r,r,r,r,r,C5,C4,C3,r,r
1012.0,174.4828,207,1.0,G#5,G#5,C5,C5,G#4,G#4,G#3,G#3,r,r,r,r,r,r,F5,F4,F3,r,r
1013.0,174.6552,207,2.0,r,r,C5,C5,r,r,r,r,r,r,r,r,r,r,C5,C4,C3,r,r
1014.0,174.8276,207,3.0,C6,C6,C5,C5,C5,C4,C4,C4,r,r,r,r,r,r,G#5,G#4,G#3,F3,F2
1015.0,175.0,208,1.0,C6,C6,C5,C5,C5,C4,C4,C4,r,r,r,r,r,r,G5,G4,G3,r,r
1016.0,175.1724,208,2.0,C6,C6,C5,C5,C5,C4,C4,C4,r,r,r,r,r,r,C5,C4,C3,r,r
1017.0,175.3448,208,3.0,C6,C6,C5,C5,C5,C4,C4,C4,r,r,r,r,r,r,B-5,B-4,B-3,E3,E2
1018.0,175.5172,209,1.0,C6,C6,C5,C5,C5,C4,C4,C4,r,r,r,r,r,r,E5,E4,E3,r,r
1019.0,175.6897,209,2.0,C6,C6,C5,C5,C5,C4,C4,C4,r,r,r,r,r,r,C5,C4,C3,r,r
1020.0,175.8621,209,3.0,C6,C6,C5,C5,C5,C4,C4,E3,r,r,r,r,r,r,G5,G4,G3,B-3,B-2
1021.0,176.0345,210,1.0,C6,C6,C5,C5,C5,C5,C4,C4,r,r,r,r,r,r,F5,F4,F3,G#3,G#2
1022.0,176.2069,210,2.0,G#5,G#5,r,r,G#4,G#4,G#3,G#3,r,r,r,r,r,r,r,r,r,F3,F2
1023.0,176.3793,210,3.0,G5,G5,r,r,G4,G4,G3,G3,r,r,r,r,r,r,r,r,r,r,r
1024.0,176.5517,211,1.0,F5,F5,r,r,F4,F4,F3,F3,r,r,r,r,r,r,r,r,r,r,r
1026.0,176.8966,211,3.0,F6,r,F5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r
1027.0,177.069,212,1.0,F6,r,F5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r
1028.0,177.2414,212,2.0,D6,r,D5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r
1029.0,177.4138,212,3.0,C6,r,C5,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r
1030.0,177.5862,213,1.0,B-5,r,B-4,r,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r
1031.0,177.7586,213,2.0,D6,r,D5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r
1032.0,177.931,213,3.0,C6,r,C5,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r
1033.0,178.1034,214,1.0,E-6,r,E-5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r
1034.0,178.2759,214,2.0,A5,r,A4,r,r,r,A3,r,r,r,r,r,r,r,r,r,r,r,r
1035.0,178.4483,214,3.0,C6,r,C5,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r
1036.0,178.6207,215,1.0,F5,r,F4,r,r,r,F3,r,r,r,r,r,r,r,r,r,r,r,r
1037.0,178.7931,215,2.0,E-6,r,E-5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r
1038.0,178.9655,215,3.0,D6,r,D5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r
1039.0,179.1379,216,1.0,F6,r,F5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r
1040.0,179.3103,216,2.0,D6,r,D5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r
1041.0,179.4828,216,3.0,C6,r,C5,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r
1042.0,179.6552,217,1.0,B-5,r,B-4,r,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r
1043.0,179.8276,217,2.0,D6,r,D5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r
1044.0,180.0,217,3.0,C6,r,C5,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r
1045.0,180.1724,218,1.0,E-6,r,E-5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r
1046.0,180.3448,218,2.0,A5,r,A4,r,r,r,A3,r,r,r,r,r,r,r,r,r,r,r,r
1047.0,180.5172,218,3.0,C6,r,C5,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r
1048.0,180.6897,219,1.0,F5,r,F4,r,r,r,F3,r,r,r,r,r,r,r,r,r,r,r,r
1049.0,180.8621,219,2.0,E-6,r,E-5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r
1050.0,181.0345,219,3.0,D6,r,D5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r
1051.0,181.2069,220,1.0,F6,r,F5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r
1052.0,181.3793,220,2.0,D6,r,D5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r
1053.0,181.5517,220,3.0,C6,r,C5,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r
1054.0,181.7241,221,1.0,B-5,r,B-4,r,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r
1055.0,181.8966,221,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,B-3,r,r
1056.0,182.069,221,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,r,G#3,r,r
1057.0,182.2414,222,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,r,C4,r,r
1058.0,182.4138,222,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,r,G#3,r,r
1059.0,182.5862,222,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,G3,r,r
1060.0,182.7586,223,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,F3,r,r
1061.0,182.931,223,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,G3,G2
1062.0,183.1034,223,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,F3,F2
1063.0,183.2759,224,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,r,G#3,G#2
1064.0,183.4483,224,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,F3,F2
1065.0,183.6207,224,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,r,E-3,E-2
1066.0,183.7931,225,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,D3,D2
1067.0,183.9655,225,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,F4,r,r
1068.0,184.1379,225,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,D4,r,r
1069.0,184.3103,226,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,B-3,r,r
1070.0,184.4828,226,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,r,G#3,G#2
1071.0,184.6552,226,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,F3,F2
1072.0,184.8276,227,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,D3,D2
1073.0,185.0,227,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,F4,r,r
1074.0,185.1724,227,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,D4,r,r
1075.0,185.3448,228,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,B-3,r,r
1076.0,185.5172,228,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,r,G#3,G#2
1077.0,185.6897,228,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,F3,F2
1078.0,185.8621,229,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,D3,D2
1079.0,186.0345,229,2.0,r,r,r,r,r,r,r,r,r,B-3,r,r,r,r,B-4,B-4,B-3,B-3,B-2
1080.0,186.2069,229,3.0,r,r,r,r,r,r,r,r,B-3,G3,G3,r,r,r,G4,G4,G3,G3,G2
1081.0,186.3793,230,1.0,r,r,r,r,r,r,r,r,B-3,E-3,G3,r,r,r,E-4,E-4,E-3,E-3,E-2
1084.0,186.8966,231,1.0,r,r,r,r,r,r,r,r,B-3,E-3,G3,r,r,r,r,r,r,r,r
1086.0,187.2414,231,3.0,r,r,r,r,r,r,r,r,E-4,G3,B-3,r,r,r,r,r,r,r,r
1087.0,187.4138,232,1.0,r,r,r,r,r,r,r,r,E-4,G3,B-3,r,r,r,r,r,r,r,r
1089.0,187.7586,232,3.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
1090.0,187.931,233,1.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
1092.0,188.2759,233,3.0,r,r,r,r,r,r,r,r,B-4,E-4,G4,r,r,r,r,r,r,r,r
1093.0,188.4483,234,1.0,r,r,r,r,r,r,r,r,B-4,E-4,G4,r,r,r,r,r,r,r,r
1095.0,188.7931,234,3.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
1096.0,188.9655,235,1.0,r,r,r,r,r,r,r,r,E-4,G3,B-3,r,r,r,r,r,r,r,r
1097.0,189.1379,235,2.0,r,r,r,r,r,r,r,r,E-4,B-3,B-3,r,r,r,r,r,r,r,r
1097.5,189.2241,235,2.5,r,r,r,r,r,r,r,r,E-4,G3,B-3,r,r,r,r,r,r,r,r
1098.0,189.3103,235,3.0,r,r,r,r,r,r,r,r,G4,E-3,E-4,r,r,r,r,r,r,r,r
1099.0,189.4828,236,1.0,r,r,r,r,r,r,r,r,F4,B-2,D4,r,r,r,r,r,r,r,r
1100.0,189.6552,236,2.0,r,r,G5,E-5,r,r,r,r,r,r,r,r,r,r,G4,E-4,B-3,E-3,E-2
1101.0,189.8276,236,3.0,r,r,G5,E-5,r,r,r,r,r,r,r,r,r,r,G4,E-4,B-3,E-3,E-2
1102.0,190.0,237,1.0,r,r,F5,D5,r,r,r,r,r,r,r,r,r,r,F4,D4,B-3,B-2,B-1
1104.0,190.3448,237,3.0,r,r,r,r,r,r,r,r,r,E-3,r,r,r,r,r,r,r,r,r
1105.0,190.5172,238,1.0,r,r,r,r,r,r,r,r,r,E-3,r,r,r,r,r,r,r,r,r
1106.0,190.6897,238,2.0,r,r,r,r,r,r,r,r,r,B-2,r,r,r,r,r,r,r,r,r
1107.0,190.8621,238,3.0,r,r,r,r,r,r,r,r,r,G3,B-3,r,r,r,r,r,r,r,r
1108.0,191.0345,239,1.0,r,r,r,r,r,r,r,r,r,G3,B-3,r,r,r,r,r,r,r,r
1109.0,191.2069,239,2.0,r,r,r,r,r,r,r,r,r,E-3,G3,r,r,r,r,r,r,r,r
1110.0,191.3793,239,3.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
1111.0,191.5517,240,1.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
1112.0,191.7241,240,2.0,r,r,r,r,r,r,r,r,E-4,G3,B-3,r,r,r,r,r,r,r,r
1113.0,191.8966,240,3.0,r,r,r,r,r,r,r,r,B-4,C#4,E-4,r,r,r,r,r,r,r,r
1114.0,192.069,241,1.0,r,r,r,r,r,r,r,r,B-4,C#4,E-4,r,r,r,r,r,r,r,r
1117.0,192.5862,242,1.0,r,r,r,r,r,r,r,r,B-4,C#4,E-4,r,r,r,r,r,r,r,r
1120.0,193.1034,243,1.0,r,r,r,r,r,r,r,r,G#4,C4,E-4,r,r,r,r,r,r,r,r
1122.0,193.4483,243,3.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
1123.0,193.6207,244,1.0,r,r,r,r,r,r,r,r,F4,G#3,E-4,r,r,r,r,r,r,r,r
1125.0,193.9655,244,3.0,r,r,r,r,E-5,E-4,r,r,r,r,r,r,r,r,F4,C4,E-3,G#2,G#1
1126.0,194.1379,245,1.0,r,r,r,r,E-5,E-4,r,r,r,r,r,r,r,r,F#4,C4,E-3,A2,A1
1129.0,194.6552,246,1.0,r,r,r,r,E-5,E-4,r,r,r,r,r,r,r,r,F#4,C4,E-3,A2,A1
1132.0,195.1724,247,1.0,r,r,r,r,E-5,E-4,r,r,r,r,r,r,r,r,G4,B-3,E-3,B-2,B-1
1134.0,195.5172,247,3.0,r,r,r,r,D5,D4,r,r,r,r,r,r,r,r,G#4,D4,F3,B2,B1
1135.0,195.6897,248,1.0,r,r,r,r,E-5,E-4,r,r,r,r,r,r,r,r,G4,E-4,E-3,C3,C2
1137.0,196.0345,248,3.0,r,r,r,r,r,r,r,r,B-4,C#4,E-4,r,r,r,r,r,r,r,r
1138.0,196.2069,249,1.0,r,r,r,r,r,r,r,r,B-4,C#4,E-4,r,r,r,r,r,r,r,r
1141.0,196.7241,250,1.0,r,r,r,r,r,r,r,r,B-4,C#4,E-4,r,r,r,r,r,r,r,r
1144.0,197.2414,251,1.0,r,r,r,r,r,r,r,r,G#4,C4,E-4,r,r,r,r,r,r,r,r
1146.0,197.5862,251,3.0,r,r,r,r,r,r,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r
1147.0,197.7586,252,1.0,r,r,r,r,r,r,r,r,F4,G#3,E-4,r,r,r,r,r,r,r,r
1149.0,198.1034,252,3.0,r,r,r,r,E-5,E-4,r,r,r,r,r,r,r,r,F4,C4,E-3,G#2,G#1
1150.0,198.2759,253,1.0,r,r,r,r,E-5,E-4,r,r,r,r,r,r,r,r,F#4,C4,E-3,A2,A1
1153.0,198.7931,254,1.0,r,r,r,r,E-5,E-4,r,r,r,r,r,r,r,r,F#4,C4,E-3,A2,A1
1155.0,199.1379,254,3.0,r,r,r,r,E-5,E-4,r,r,r,r,r,r,r,r,F#4,C4,E-3,A2,A1
1156.0,199.3103,255,1.0,r,r,r,r,E-5,E-4,r,r,r,r,r,r,r,r,G4,C#4,E-3,B-2,B-1
1159.0,199.8276,256,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,C#4,E-3,B-2,B-1
1161.0,200.1724,256,3.0,r,r,r,r,r,r,r,r,G4,B-2,E-4,r,r,r,r,r,r,r,r
1162.0,200.3448,257,1.0,r,r,r,r,r,r,r,r,G#4,B2,E-4,r,r,r,r,r,r,r,r
1165.0,200.8621,258,1.0,r,r,r,r,r,r,r,r,G#4,B2,E-4,r,r,r,r,r,r,r,r
1168.0,201.3793,259,1.0,r,r,r,r,r,r,r,r,G#4,B2,E-4,r,r,r,r,r,r,r,r
1171.0,201.8966,260,1.0,r,r,r,r,r,r,r,r,G#4,B2,E-4,r,r,r,r,r,r,r,r
1174.0,202.4138,261,1.0,r,r,r,r,r,r,r,r,G#4,B-2,D4,r,r,r,r,r,r,r,r
1177.0,202.931,262,1.0,r,r,r,r,r,r,r,r,G#4,B-2,D4,r,r,r,r,r,r,r,r
1180.0,203.4483,263,1.0,r,r,r,r,r,r,r,r,G#4,B-2,D4,r,r,r,r,r,r,r,r
1181.0,203.6207,263,2.0,r,r,F5,D5,r,r,r,r,G#4,B-2,D4,r,r,r,F4,D4,B-3,B-2,B-1
1182.0,203.7931,263,3.0,r,r,F5,D5,r,r,r,r,G#4,B-2,D4,r,r,r,F4,D4,B-3,B-2,B-1
1183.0,203.9655,264,1.0,r,r,G5,E-5,r,r,r,r,G4,E-3,E-4,r,r,r,G4,E-4,B-3,E-3,E-2
1185.0,204.3103,264,3.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,E-4,E-4,E-3,r,r
1186.0,204.4828,265,1.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,G#4,G#4,G#3,r,r
1187.0,204.6552,265,2.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,E-4,E-4,E-3,r,r
1188.0,204.8276,265,3.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,C5,C5,C4,G#3,G#2
1189.0,205.0,204,1.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,B4,B4,B3,r,r
1190.0,205.1724,204,2.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,E-4,E-4,E-3,r,r
1191.0,205.3448,204,3.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,C#5,C#5,C#4,G3,G2
1192.0,205.5172,205,1.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,G4,G4,G3,r,r
1193.0,205.6897,205,2.0,E-6,E-6,r,r,E-5,E-4,r,r,r,E-3,E-4,r,r,r,E-4,E-4,E-3,r,r
1194.0,205.8621,205,3.0,E-6,E-6,r,r,E-5,E-4,E-4,G3,r,E-3,E-4,r,r,r,B-4,B-4,B-3,C#4,C#3
1195.0,206.0345,206,1.0,E-6,E-6,r,r,E-5,E-5,E-4,E-4,r,E-3,E-4,r,r,r,G#4,G#4,G#3,C4,C3
1196.0,206.2069,206,2.0,C6,C6,r,r,C5,C5,C4,C4,r,r,r,r,r,r,r,r,r,G#3,G#2
1197.0,206.3793,206,3.0,B-5,B-5,C5,C5,B-4,B-4,B-3,B-3,r,r,r,r,r,r,C5,C4,C3,r,r
1198.0,206.5517,207,1.0,G#5,G#5,C5,C5,G#4,G#4,G#3,G#3,r,r,r,r,r,r,F5,F4,F3,r,r
1199.0,206.7241,207,2.0,r,r,C5,C5,r,r,r,r,r,r,r,r,r,r,C5,C4,C3,r,r
1200.0,206.8966,207,3.0,C6,C6,C5,C5,C5,C4,C4,C4,r,r,r,r,r,r,G#5,G#4,G#3,F3,F2
1201.0,207.069,208,1.0,C6,C6,C5,C5,C5,C4,C4,C4,r,r,r,r,r,r,G5,G4,G3,r,r
1202.0,207.2414,208,2.0,C6,C6,C5,C5,C5,C4,C4,C4,r,r,r,r,r,r,C5,C4,C3,r,r
1203.0,207.4138,208,3.0,C6,C6,C5,C5,C5,C4,C4,C4,r,r,r,r,r,r,B-5,B-4,B-3,E3,E2
1204.0,207.5862,209,1.0,C6,C6,C5,C5,C5,C4,C4,C4,r,r,r,r,r,r,E5,E4,E3,r,r
1205.0,207.7586,209,2.0,C6,C6,C5,C5,C5,C4,C4,C4,r,r,r,r,r,r,C5,C4,C3,r,r
1206.0,207.931,209,3.0,C6,C6,C5,C5,C5,C4,C4,E3,r,r,r,r,r,r,G5,G4,G3,B-3,B-2
1207.0,208.1034,210,1.0,C6,C6,C5,C5,C5,C5,C4,C4,r,r,r,r,r,r,F5,F4,F3,G#3,G#2
