qstamp,tstamp,measure,beat,Piccolo,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,Eb Trumpet 1,Eb Trumpet 2,Alto Trombone,Tenor Trombone,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
428.5,160.6875,108,1.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
428.6,160.725,108,1.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
428.75,160.7812,108,1.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
428.8,160.8,108,1.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
429.0,160.875,108,2.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
429.2,160.95,108,2.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
429.25,160.9688,108,2.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
429.4,161.025,108,2.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
429.5,161.0625,108,2.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
429.6,161.1,108,2.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
429.75,161.1562,108,2.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
429.8,161.175,108,2.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
430.0,161.25,108,3.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
430.2,161.325,108,3.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
430.25,161.3438,108,3.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
430.4,161.4,108,3.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
430.5,161.4375,108,3.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
430.6,161.475,108,3.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
430.75,161.5312,108,3.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
430.8,161.55,108,3.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
431.0,161.625,108,4.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
431.2,161.7,108,4.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
431.25,161.7188,108,4.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
431.4,161.775,108,4.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
431.5,161.8125,108,4.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
431.6,161.85,108,4.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
431.75,161.9062,108,4.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
431.8,161.925,108,4.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
432.0,162.0,109,1.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
432.2,162.075,109,1.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
432.25,162.0938,109,1.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
432.4,162.15,109,1.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
432.5,162.1875,109,1.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
432.6,162.225,109,1.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
432.75,162.2812,109,1.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
432.8,162.3,109,1.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
433.0,162.375,109,2.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
433.2,162.45,109,2.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
433.25,162.4688,109,2.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
433.4,162.525,109,2.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
433.5,162.5625,109,2.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
433.6,162.6,109,2.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
433.75,162.6562,109,2.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
433.8,162.675,109,2.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
434.0,162.75,109,3.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
434.2,162.825,109,3.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
434.25,162.8438,109,3.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
434.4,162.9,109,3.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
434.5,162.9375,109,3.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
434.6,162.975,109,3.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
434.75,163.0312,109,3.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
434.8,163.05,109,3.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
435.0,163.125,109,4.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
435.2,163.2,109,4.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
435.25,163.2188,109,4.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
435.4,163.275,109,4.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
435.5,163.3125,109,4.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
435.6,163.35,109,4.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
435.75,163.4062,109,4.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
435.8,163.425,109,4.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
436.0,163.5,110,1.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
436.2,163.575,110,1.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
436.25,163.5938,110,1.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
436.4,163.65,110,1.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
436.5,163.6875,110,1.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
436.6,163.725,110,1.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
436.75,163.7812,110,1.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
436.8,163.8,110,1.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
437.0,163.875,110,2.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
437.2,163.95,110,2.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
437.25,163.9688,110,2.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
437.4,164.025,110,2.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
437.5,164.0625,110,2.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
437.6,164.1,110,2.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
437.75,164.1562,110,2.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
437.8,164.175,110,2.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
438.0,164.25,110,3.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
438.2,164.325,110,3.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
438.25,164.3438,110,3.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
438.4,164.4,110,3.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
438.5,164.4375,110,3.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
438.6,164.475,110,3.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
438.75,164.5312,110,3.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
438.8,164.55,110,3.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
439.0,164.625,110,4.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
439.2,164.7,110,4.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
439.25,164.7188,110,4.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
439.4,164.775,110,4.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
439.5,164.8125,110,4.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
439.6,164.85,110,4.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
439.75,164.9062,110,4.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
439.8,164.925,110,4.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
440.0,165.0,111,1.0,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F2,F1
440.25,165.0938,111,1.25,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,C3,F#5,E-5,C5,A2,A1
440.5,165.1875,111,1.5,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,C3,F#5,E-5,C5,B-2,B-1
440.75,165.2812,111,1.75,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,C3,F#5,E-5,C5,C3,C2
441.0,165.375,111,2.0,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,r,F#5,E-5,C5,F2,F1
441.25,165.4688,111,2.25,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,r,F#5,E-5,C5,A2,A1
441.5,165.5625,111,2.5,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,r,F#5,E-5,C5,B-2,B-1
441.75,165.6562,111,2.75,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,r,F#5,E-5,C5,C3,C2
442.0,165.75,111,3.0,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,r,F#5,E-5,C5,F2,F1
442.25,165.8438,111,3.25,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,r,F#5,E-5,C5,A2,A1
442.5,165.9375,111,3.5,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,r,F#5,E-5,C5,B-2,B-1
442.75,166.0312,111,3.75,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,r,F#5,E-5,C5,C3,C2
443.0,166.125,111,4.0,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,r,F#5,E-5,C5,F2,F1
443.25,166.2188,111,4.25,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,r,F#5,E-5,C5,A2,A1
443.5,166.3125,111,4.5,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,r,F#5,E-5,C5,B-2,B-1
443.75,166.4062,111,4.75,C7,A6,E-6,C6,A5,A5,C5,C4,A3,A4,A3,E-5,E-4,C5,C4,r,F#5,E-5,C5,C3,C2
444.0,166.5,112,1.0,C7,F#6,E-6,C6,E-5,C5,A4,C4,A3,A4,A3,E-5,E-4,F4,F3,F2,F#5,E-5,C5,F2,F1
446.0,167.25,112,3.0,r,F#6,E-6,C6,E-5,C5,A4,C4,A3,A4,A3,E-5,E-4,F4,F3,F2,F#5,E-5,C5,F2,F1
448.0,168.0,113,1.0,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,F2,F5,C#5,B-4,F2,F1
448.25,168.0938,113,1.25,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,F2,F5,C#5,B-4,B-2,B-1
448.5,168.1875,113,1.5,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,F2,F5,C#5,B-4,C3,C2
448.75,168.2812,113,1.75,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,F2,F5,C#5,B-4,C#3,C#2
449.0,168.375,113,2.0,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,r,F5,C#5,B-4,F2,F1
449.25,168.4688,113,2.25,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,r,F5,C#5,B-4,B-2,B-1
449.5,168.5625,113,2.5,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,r,F5,C#5,B-4,C3,C2
449.75,168.6562,113,2.75,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,r,F5,C#5,B-4,C#3,C#2
450.0,168.75,113,3.0,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,r,F5,C#5,B-4,F2,F1
450.25,168.8438,113,3.25,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,r,F5,C#5,B-4,B-2,B-1
450.5,168.9375,113,3.5,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,r,F5,C#5,B-4,C3,C2
450.75,169.0312,113,3.75,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,r,F5,C#5,B-4,C#3,C#2
451.0,169.125,113,4.0,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,r,F5,C#5,B-4,F2,F1
451.25,169.2188,113,4.25,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,r,F5,C#5,B-4,B-2,B-1
451.5,169.3125,113,4.5,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,r,F5,C#5,B-4,C3,C2
451.75,169.4062,113,4.75,r,F6,C#6,F5,C#5,B-4,F4,C#4,B-3,F4,F3,r,r,F4,F3,r,F5,C#5,B-4,C#3,C#2
452.0,169.5,114,1.0,r,E6,C#6,B-5,C#5,B-4,G4,B-3,G3,F4,F3,B-4,B-3,G4,G3,F2,E5,C#5,B-4,F2,F1
454.0,170.25,114,3.0,r,E6,C#6,B-5,C#5,B-4,G4,B-3,G3,F4,F3,B-4,B-3,G4,G3,F2,E5,C#5,B-4,F2,F1
456.0,171.0,115,1.0,r,E-6,C6,A5,C5,C5,C4,C4,A3,F2,F1,r,r,r,r,F2,E-5,C5,F#4,F2,F1
456.25,171.0938,115,1.25,r,E-6,C6,A5,C5,C5,C4,C4,A3,F2,F1,r,r,r,r,F2,E-5,C5,F#4,A2,A1
456.5,171.1875,115,1.5,r,E-6,C6,A5,C5,C5,C4,C4,A3,F2,F1,r,r,r,r,F2,E-5,C5,F#4,B-2,B-1
456.75,171.2812,115,1.75,r,E-6,C6,A5,C5,C5,C4,C4,A3,F2,F1,r,r,r,r,F2,E-5,C5,F#4,C3,C2
457.0,171.375,115,2.0,r,E-6,C6,A5,C5,C5,C4,C4,A3,F2,F1,r,r,r,r,r,E-5,C5,F#4,F2,F1
457.25,171.4688,115,2.25,r,E-6,C6,A5,C5,C5,C4,C4,A3,F2,F1,r,r,r,r,r,E-5,C5,F#4,A2,A1
457.5,171.5625,115,2.5,r,E-6,C6,A5,C5,C5,C4,C4,A3,F2,F1,r,r,r,r,r,E-5,C5,F#4,B-2,B-1
457.75,171.6562,115,2.75,r,E-6,C6,A5,C5,C5,C4,C4,A3,F2,F1,r,r,r,r,r,E-5,C5,F#4,C3,C2
458.0,171.75,115,3.0,r,E-6,C6,A5,C5,C5,C4,A3,A2,F2,F1,r,r,r,r,r,E-5,C5,F#4,F2,F1
458.25,171.8438,115,3.25,r,E-6,C6,A5,C5,C5,C4,A3,A2,F2,F1,r,r,r,r,r,E-5,C5,F#4,A2,A1
458.5,171.9375,115,3.5,r,E-6,C6,A5,C5,C5,C4,A3,A2,F2,F1,r,r,r,r,r,E-5,C5,F#4,B-2,B-1
458.75,172.0312,115,3.75,r,E-6,C6,A5,C5,C5,C4,A3,A2,F2,F1,r,r,r,r,r,E-5,C5,F#4,C3,C2
459.0,172.125,115,4.0,r,E-6,C6,A5,C5,C5,C4,A3,A2,F2,F1,r,r,r,r,r,E-5,C5,F#4,F2,F1
459.25,172.2188,115,4.25,r,E-6,C6,A5,C5,C5,C4,A3,A2,F2,F1,r,r,r,r,r,E-5,C5,F#4,A2,A1
459.5,172.3125,115,4.5,r,E-6,C6,A5,C5,C5,C4,A3,A2,F2,F1,r,r,r,r,r,E-5,C5,F#4,B-2,B-1
459.75,172.4062,115,4.75,r,E-6,C6,A5,C5,C5,C4,A3,A2,F2,F1,r,r,r,r,r,E-5,C5,F#4,C3,C2
460.0,172.5,116,1.0,F6,E-6,C6,F5,E-5,F4,E-4,A3,A2,F2,F1,E-5,E-4,C5,C4,F2,E-5,C5,F4,F2,F1
462.0,173.25,116,3.0,F6,E-6,C6,F5,E-5,F4,E-4,A3,A2,F2,F1,E-5,E-4,C5,C4,F2,E-5,C5,F4,F2,F1
464.0,174.0,117,1.0,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,F2,C#5,B-4,F4,F2,F1
464.25,174.0938,117,1.25,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,F2,C#5,B-4,F4,B-2,B-1
464.5,174.1875,117,1.5,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,F2,C#5,B-4,F4,C3,C2
464.75,174.2812,117,1.75,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,F2,C#5,B-4,F4,C#3,C#2
465.0,174.375,117,2.0,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,r,C#5,B-4,F4,F2,F1
465.25,174.4688,117,2.25,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,r,C#5,B-4,F4,B-2,B-1
465.5,174.5625,117,2.5,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,r,C#5,B-4,F4,C3,C2
465.75,174.6562,117,2.75,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,r,C#5,B-4,F4,C#3,C#2
466.0,174.75,117,3.0,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,r,C#5,B-4,F4,F2,F1
466.25,174.8438,117,3.25,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,r,C#5,B-4,F4,B-2,B-1
466.5,174.9375,117,3.5,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,r,C#5,B-4,F4,C3,C2
466.75,175.0312,117,3.75,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,r,C#5,B-4,F4,C#3,C#2
467.0,175.125,117,4.0,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,r,C#5,B-4,F4,F2,F1
467.25,175.2188,117,4.25,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,r,C#5,B-4,F4,B-2,B-1
467.5,175.3125,117,4.5,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,r,C#5,B-4,F4,C3,C2
467.75,175.4062,117,4.75,F6,C#6,B-5,F5,C#5,F4,C#4,B-3,B-2,F2,F1,r,r,r,r,r,C#5,B-4,F4,C#3,C#2
468.0,175.5,118,1.0,G6,C#6,B-5,G5,E5,G4,E4,B-3,B-2,F2,F1,B-4,B-3,G4,G3,F2,C#5,B-4,E4,F2,F1
470.0,176.25,118,3.0,G6,C#6,B-5,G5,E5,G4,E4,B-3,B-2,F2,F1,B-4,B-3,G4,G3,F2,C#5,B-4,E4,F2,F1
472.0,177.0,119,1.0,F6,C6,A5,F5,F5,A4,F4,F3,F2,F2,F1,r,r,A4,A3,F2,F5,A3,C3,F3,F2
472.5,177.1875,119,1.5,F6,C6,A5,F5,F5,A4,F4,F3,F2,F2,F1,r,r,A4,A3,F2,C5,C4,A3,F3,F2
473.0,177.375,119,2.0,r,r,r,r,r,r,r,F4,F3,r,r,r,r,r,r,r,A4,A3,C3,F3,F2
473.5,177.5625,119,2.5,r,r,r,r,r,r,r,F4,F3,r,r,r,r,r,r,r,F4,C4,A3,F3,F2
474.0,177.75,119,3.0,r,r,r,r,r,r,r,F4,F3,r,r,r,r,r,r,r,C4,A3,C3,F3,F2
