score_qstamp,qstamp,measure,beat,736441_tstamp,729167_tstamp,711707_tstamp,723421_tstamp,RNS_tstamp
770.625,770.625,202,4.5,394.0571,363.0371,383.9171,392.2571,516.5371
770.875,770.875,202,4.75,394.1721,363.1121,383.9921,392.3321,516.6121
771.125,771.125,203,1.0,394.2471,363.1871,384.0671,392.4071,516.6871
771.625,771.625,203,1.5,394.4371,363.3371,384.2371,392.6171,516.8571
772.125,772.125,203,2.0,394.6013,363.4871,384.4271,392.7671,517.0071
772.625,772.625,203,2.5,394.7771,363.6571,384.5771,392.9171,517.1571
772.875,772.875,203,2.75,394.8521,363.7321,384.6521,393.0121,517.2321
773.125,773.125,203,3.0,394.9271,363.8071,384.7271,393.0942,517.3071
773.625,773.625,203,3.5,395.0771,363.9571,384.8771,393.2571,517.4571
774.125,774.125,203,4.0,395.2271,364.1071,385.0471,393.4071,517.6071
774.625,774.625,203,4.5,395.4371,364.2571,385.2571,393.6171,517.7571
774.875,774.875,203,4.75,395.5121,364.3321,385.3321,393.6921,517.8521
775.125,775.125,204,1.0,395.6271,364.4071,385.4613,393.8542,517.9471
775.625,775.625,204,1.5,395.8171,364.5571,385.6371,394.0171,518.0971
776.125,776.125,204,2.0,395.9671,364.7213,385.8213,394.1671,518.2471
776.625,776.625,204,2.5,396.1171,364.8971,385.9971,394.3571,518.4171
777.125,777.125,204,3.0,396.3271,365.0471,386.1471,394.5071,518.6271
777.625,777.625,204,3.5,396.4771,365.1971,386.3171,394.6571,518.7771
778.125,778.125,204,4.0,396.6471,365.3471,386.4742,394.8271,518.9271
778.625,778.625,204,4.5,396.7971,365.4971,386.6371,394.9771,519.0771
778.875,778.875,204,4.75,396.8721,365.5721,386.7121,395.0521,519.1521
779.125,779.125,205,1.0,396.9471,365.6471,386.7942,395.1413,519.2271
779.625,779.625,205,1.5,397.1371,365.7971,386.9771,395.3571,519.3971
780.125,780.125,205,2.0,397.2871,365.9471,387.1542,395.5071,519.5471
780.625,780.625,205,2.5,397.4371,366.0971,387.3171,395.6771,519.6971
780.875,780.875,205,2.75,397.5121,366.1721,387.3921,395.7521,519.7721
781.125,781.125,205,3.0,397.6342,366.2471,387.4884,395.8484,519.8471
781.625,781.625,205,3.5,397.8171,366.3971,387.6771,396.0371,519.9971
782.125,782.125,205,4.0,397.9742,366.5613,387.8471,396.2013,520.2471
782.625,782.625,205,4.5,398.1371,366.7371,388.0171,396.3771,520.3971
782.875,782.875,205,4.75,398.2521,366.8121,388.0921,396.4521,520.4721
783.125,783.125,206,1.0,398.3271,366.8871,388.1671,396.5413,520.5471
783.625,783.625,206,1.5,398.5371,367.0371,388.3371,396.7542,520.6971
784.125,784.125,206,2.0,398.7071,367.1871,388.4942,396.9071,520.8871
784.625,784.625,206,2.5,398.8571,367.3371,388.6971,397.1171,521.0371
785.125,785.125,206,3.0,399.0071,367.4871,388.8542,397.2871,521.1871
785.625,785.625,206,3.5,399.1571,367.6371,389.0171,397.4371,521.3371
786.125,786.125,206,4.0,399.3671,367.7871,389.2071,397.5871,521.4871
786.625,786.625,206,4.5,399.5171,367.9371,389.3571,397.7371,521.6371
786.875,786.875,206,4.75,399.5921,368.0121,389.4321,397.8121,521.7121
787.125,787.125,207,1.0,399.6671,368.0871,389.5213,397.8942,521.8271
787.625,787.625,207,1.5,399.8571,368.2371,389.7371,398.0771,521.9771
788.125,788.125,207,2.0,400.0071,368.3871,389.8871,398.2671,522.1271
788.625,788.625,207,2.5,400.1571,368.5371,390.0371,398.4171,522.2771
788.875,788.875,207,2.75,400.2321,368.6121,390.1121,398.4921,522.3521
789.125,789.125,207,3.0,400.3271,368.6871,390.1871,398.5813,522.4271
789.625,789.625,207,3.5,400.4771,368.8571,390.3371,398.7571,522.5771
790.125,790.125,207,4.0,400.6671,369.0071,390.4871,398.9271,522.7271
790.625,790.625,207,4.5,400.8371,369.1571,390.7371,399.0771,522.9371
790.875,790.875,207,4.75,400.9321,369.2321,390.8121,399.1521,523.0321
791.125,791.125,208,1.0,401.0271,369.3071,390.8871,399.2271,523.1342
791.625,791.625,208,1.5,401.1971,369.4571,391.0371,399.3771,523.2971
792.125,792.125,208,2.0,401.3871,369.6071,391.2271,399.5413,523.4471
792.625,792.625,208,2.5,401.5371,369.7571,391.3971,399.8371,523.5971
793.125,793.125,208,3.0,401.6871,369.9071,391.6071,399.9871,523.7671
793.625,793.625,208,3.5,401.8371,370.0571,391.7571,400.1371,523.9171
794.125,794.125,208,4.0,402.0471,370.2071,391.9071,400.2871,524.0671
794.625,794.625,208,4.5,402.1971,370.3571,392.0571,400.4371,524.2171
794.875,794.875,208,4.75,402.2721,370.4321,392.1321,400.5121,524.2921
795.125,795.125,209,1.0,402.3471,370.5071,392.2071,400.5871,524.3742
795.625,795.625,209,1.5,402.5171,370.6571,392.4171,400.7571,524.5571
796.125,796.125,209,2.0,402.7071,370.8071,392.5671,400.9071,524.7071
796.625,796.625,209,2.5,402.8571,370.9386,392.7171,401.0571,524.8571
796.875,796.875,209,2.75,402.9321,371.0121,392.8121,401.1321,524.9521
797.125,797.125,209,3.0,403.0213,371.0871,392.8871,401.2071,525.0271
797.625,797.625,209,3.5,403.2171,371.2371,393.0571,401.3571,525.1971
798.125,798.125,209,4.0,403.3671,371.3471,393.2071,401.5071,525.3471
798.625,798.625,209,4.5,403.5371,371.4971,393.3571,401.6571,525.4971
798.875,798.875,209,4.75,403.6121,371.5721,393.4321,401.7121,525.5721
799.125,799.125,210,1.0,403.6871,371.6471,393.5271,401.7871,525.6671
799.625,799.625,210,1.5,403.8371,371.7971,393.7771,402.0055,525.8571
800.125,800.125,210,2.0,403.9871,371.9471,393.9271,402.2671,526.0071
800.625,800.625,210,2.5,404.1371,372.0971,394.1113,402.4171,526.1571
800.875,800.875,210,2.75,404.2121,372.1721,394.2121,402.4921,526.2121
801.125,801.125,210,3.0,404.3471,372.2471,394.3013,402.5871,526.2871
801.625,801.625,210,3.5,404.4971,372.3971,394.4771,402.7371,526.4371
802.125,802.125,210,4.0,404.6471,372.5471,394.6271,402.8871,526.5871
802.625,802.625,210,4.5,404.8371,372.6971,394.7771,403.0371,526.7371
802.875,802.875,210,4.75,404.9321,372.7721,394.8521,403.1121,526.8121
803.125,803.125,211,1.0,405.0871,372.8871,394.9755,403.3755,526.9471
803.625,803.625,211,1.5,405.4171,373.0771,395.1771,403.6171,527.1171
804.125,804.125,211,2.0,405.5671,373.2271,395.3271,403.7671,527.2871
804.625,804.625,211,2.5,405.7171,373.3586,395.4771,403.9171,527.4371
804.875,804.875,211,2.75,405.7921,373.4321,395.5521,403.9721,527.5121
805.125,805.125,211,3.0,405.8671,373.5071,395.6271,404.0471,527.5871
805.625,805.625,211,3.5,406.0171,373.6571,395.7771,404.1971,527.7371
806.125,806.125,211,4.0,406.1671,373.8071,395.9871,404.3471,527.8871
806.625,806.625,211,4.5,406.3171,373.9571,396.1571,404.4971,528.0371
806.875,806.875,211,4.75,406.3921,374.0321,396.2321,404.5721,528.1121
807.125,807.125,212,1.0,406.4742,374.1071,396.3355,404.6471,528.1871
807.625,807.625,212,1.5,406.6771,374.2571,396.5371,404.8971,528.3371
808.125,808.125,212,2.0,406.8271,374.4071,396.6871,405.0471,528.4871
808.625,808.625,212,2.5,406.9771,374.5571,396.8371,405.1971,528.6371
808.875,808.875,212,2.75,407.0521,374.6321,396.9121,405.2721,528.7121
809.125,809.125,212,3.0,407.1271,374.7071,396.9871,405.3471,528.7871
809.625,809.625,212,3.5,407.2771,374.8571,397.1371,405.4971,528.9371
810.125,810.125,212,4.0,407.4271,375.0071,397.2871,405.6471,529.0871
810.625,810.625,212,4.5,407.5971,375.1571,397.4371,405.7971,529.2371
810.875,810.875,212,4.75,407.6921,375.2321,397.5321,405.8721,529.3121
811.125,811.125,213,1.0,407.8471,375.3271,397.6742,406.0084,529.4413
811.625,811.625,213,1.5,408.1171,375.4771,397.8971,406.2771,529.7771
812.125,812.125,213,2.0,408.2671,375.6271,398.0471,406.4271,529.9271
812.625,812.625,213,2.5,408.4571,375.7771,398.1971,406.5771,530.0295
812.875,812.875,213,2.75,408.5321,375.7944,398.2721,406.6521,530.0521
813.125,813.125,213,3.0,408.6071,375.8471,398.3471,406.7271,530.1271
813.625,813.625,213,3.5,408.7571,375.9971,398.4971,406.8771,530.2771
814.125,814.125,213,4.0,408.9071,376.1471,398.6471,407.0271,530.4271
814.625,814.625,213,4.5,409.0571,376.2971,398.7971,407.1771,530.5571
814.875,814.875,213,4.75,409.1321,376.3721,398.8721,407.2521,530.6321
815.125,815.125,214,1.0,409.2071,376.4471,398.9471,407.3271,530.7071
815.625,815.625,214,1.5,409.4513,376.7342,399.3171,407.7826,531.0371
816.125,816.125,214,2.0,409.7271,376.8871,399.4671,407.9471,531.1871
816.625,816.625,214,2.5,409.8771,377.0371,399.6171,408.0971,531.3371
817.125,817.125,214,3.0,410.0471,377.1871,399.7671,408.2471,531.4871
817.625,817.625,214,3.5,410.1162,377.3053,399.9171,408.3886,531.5125
818.125,818.125,214,4.0,410.2471,377.3671,400.0671,408.5271,531.5871
818.625,818.625,214,4.5,410.3971,377.5171,400.2171,408.9171,531.7371
818.875,818.875,214,4.75,410.5242,377.6405,400.3321,409.2121,531.8121
819.125,819.125,215,1.0,410.6071,377.7471,400.4071,409.3871,531.9471
819.625,819.625,215,1.5,410.7571,377.9171,400.5571,409.6171,532.1171
820.125,820.125,215,2.0,410.9071,378.1671,400.8755,409.7671,532.2671
820.625,820.625,215,2.5,411.0571,378.3171,401.1571,409.9171,532.4171
820.875,820.875,215,2.75,411.1321,378.3921,401.2321,410.0042,532.5042
821.125,821.125,215,3.0,411.2071,378.4671,401.3071,410.0871,532.5871
821.625,821.625,215,3.5,411.4971,378.7371,401.4571,410.2371,532.7371
822.125,822.125,215,4.0,411.6471,379.1071,401.6271,410.3871,532.8871
822.625,822.625,215,4.5,411.7771,379.2771,401.7771,410.6371,533.0171
822.875,822.875,215,4.75,411.8521,379.3521,401.8521,410.7121,533.0921
823.125,823.125,216,1.0,411.9271,379.4071,401.9271,410.7871,533.1671
827.125,827.125,217,1.0,413.9471,380.6071,403.1271,411.9071,534.7271
831.125,831.125,218,1.0,415.1671,381.5471,404.6271,413.0271,535.9342
835.125,835.125,219,1.0,416.5871,382.7542,406.0439,414.2968,537.2871
835.625,835.625,219,1.5,417.0971,382.9571,406.3171,414.5771,537.5142
836.125,836.125,219,2.0,417.2471,383.1071,406.4671,414.7271,537.6671
836.625,836.625,219,2.5,417.3971,383.2571,406.6171,414.8971,537.8171
837.125,837.125,219,3.0,417.5471,383.4071,406.7671,415.0471,537.9671
837.625,837.625,219,3.5,417.6971,383.5571,406.9171,415.1971,538.1171
837.875,837.875,219,3.75,417.7721,383.6321,406.9921,415.2721,538.1921
838.125,838.125,219,4.0,417.8471,383.7071,407.0671,415.3471,538.2671
838.25,838.25,219,4.125,417.8846,383.7446,407.1046,415.6446,538.3046
838.375,838.375,219,4.25,417.9221,383.7821,407.1421,415.6821,538.3421
838.5,838.5,219,4.375,418.0184,383.8196,407.1796,415.7196,538.3796
838.625,838.625,219,4.5,418.0571,383.8571,407.2171,415.7571,538.4171
838.75,838.75,219,4.625,418.0946,383.9492,407.2546,415.7946,538.5276
838.875,838.875,219,4.75,418.1321,383.9921,407.2921,415.8321,538.5921
839.0,839.0,219,4.875,418.1696,384.0296,407.3296,415.8696,538.6296
839.125,839.125,220,1.0,418.2071,384.0813,407.3671,415.9071,538.6671
839.625,839.625,220,1.5,418.4571,384.2571,407.6171,416.1171,538.8171
840.125,840.125,220,2.0,418.6671,384.3568,407.7671,416.2671,538.9671
840.625,840.625,220,2.5,418.8171,384.4971,407.9771,416.4171,539.1171
841.125,841.125,220,3.0,418.9671,384.6471,408.1271,416.5671,539.2671
841.625,841.625,220,3.5,419.1171,384.7971,408.2771,416.7171,539.4171
842.125,842.125,220,4.0,419.2671,384.9471,408.4271,416.8671,539.5671
842.375,842.375,220,4.25,419.3421,385.0221,408.5021,416.9421,539.6421
842.625,842.625,220,4.5,419.4171,385.0543,408.5771,417.0171,539.7171
842.875,842.875,220,4.75,419.4921,385.1121,408.6521,417.0921,539.7921
843.125,843.125,221,1.0,419.5742,385.1871,408.7271,417.1671,539.8671
843.625,843.625,221,1.5,419.8371,385.3371,408.9971,417.3171,540.0371
844.125,844.125,221,2.0,419.9871,385.4871,409.1471,417.4671,540.1871
844.625,844.625,221,2.5,420.1371,385.6371,409.2971,417.6371,540.3371
845.125,845.125,221,3.0,420.2871,385.7736,409.4471,417.7871,540.4871
845.625,845.625,221,3.5,420.4371,385.9171,409.5971,417.9371,540.6371
846.125,846.125,221,4.0,420.5871,386.0671,409.7471,418.1071,540.7871
846.375,846.375,221,4.25,420.6642,386.1421,409.8421,418.1821,540.8621
846.625,846.625,221,4.5,420.7571,386.2171,409.9171,418.2571,540.9371
846.875,846.875,221,4.75,420.8321,386.2921,409.9921,418.3321,541.0321
847.125,847.125,222,1.0,420.9071,386.3671,410.0671,418.4071,541.1071
847.625,847.625,222,1.5,421.1171,386.5171,410.2171,418.5571,541.2571
848.125,848.125,222,2.0,421.2671,386.6671,410.4071,418.7671,541.4071
848.625,848.625,222,2.5,421.4171,386.8171,410.5971,418.9171,541.5571
849.125,849.125,222,3.0,421.5671,386.9671,410.7671,419.0871,541.7071
849.625,849.625,222,3.5,421.7971,387.1171,410.9171,419.2571,541.8571
850.125,850.125,222,4.0,421.9684,387.2671,411.1497,419.4755,542.0471
850.625,850.625,222,4.5,422.1571,387.4171,411.3771,419.6771,542.1971
851.125,851.125,223,1.0,422.3071,387.5671,411.5271,419.8271,542.3542
851.375,851.375,223,1.25,422.3821,387.6421,411.6021,419.9021,542.4421
851.625,851.625,223,1.5,422.4571,387.7171,411.6771,419.9971,542.5171
851.875,851.875,223,1.75,422.5321,387.7921,411.7521,420.0721,542.5921
852.125,852.125,223,2.0,422.6071,387.8671,411.8271,420.1471,542.6671
852.375,852.375,223,2.25,422.6821,387.9421,411.9021,420.2221,542.7421
852.625,852.625,223,2.5,422.7571,388.0171,411.9771,420.3342,542.8171
852.875,852.875,223,2.75,422.8521,388.1721,412.0521,420.4121,543.0121
853.125,853.125,223,3.0,422.9342,388.2471,412.1342,420.5071,543.0871
853.375,853.375,223,3.25,423.0421,388.3221,412.2221,420.6221,543.1621
853.625,853.625,223,3.5,423.1171,388.3971,412.2971,420.7171,543.2371
853.875,853.875,223,3.75,423.2121,388.4721,412.3721,420.7921,543.3121
854.125,854.125,223,4.0,423.2871,388.5471,412.5026,420.9297,543.3871
854.375,854.375,223,4.25,423.3621,388.6221,412.6421,421.1021,543.4621
854.625,854.625,223,4.5,423.5226,388.8371,412.7171,421.2655,543.5371
854.875,854.875,223,4.75,423.6121,388.9121,412.7921,421.3521,543.6121
855.125,855.125,224,1.0,423.6871,388.9871,412.8671,421.4271,543.6871
855.625,855.625,224,1.5,423.8371,389.1371,413.0171,421.5771,543.8371
856.125,856.125,224,2.0,423.9871,389.2871,413.1671,421.7271,543.9871
856.625,856.625,224,2.5,424.1371,389.4371,413.3171,421.8771,544.1371
857.125,857.125,224,3.0,424.2871,389.5871,413.4871,422.0271,544.2871
857.625,857.625,224,3.5,424.4371,389.7371,413.6371,422.1771,544.4371
858.125,858.125,224,4.0,424.5871,389.8871,413.8471,422.3342,544.5871
858.375,858.375,224,4.25,424.6726,389.9621,413.9221,422.4263,544.6642
858.625,858.625,224,4.5,424.9142,390.0371,413.9971,422.5371,544.7571
858.875,858.875,224,4.75,424.9921,390.1121,414.1163,422.6121,544.8321
859.125,859.125,225,1.0,425.0671,390.1871,414.2471,422.6871,544.9071
859.625,859.625,225,1.5,425.2171,390.3371,414.3971,422.8371,545.0571
860.125,860.125,225,2.0,425.3871,390.4871,414.5471,422.9871,545.2071
860.625,860.625,225,2.5,425.5371,390.6371,414.6971,423.1713,545.3571
861.125,861.125,225,3.0,425.6871,390.7871,414.8471,423.3671,545.5071
861.625,861.625,225,3.5,425.8371,390.9257,414.9971,423.5171,545.6571
862.125,862.125,225,4.0,425.9871,391.0471,415.1471,423.6671,545.8071
862.375,862.375,225,4.25,426.0621,391.1221,415.2221,423.7421,545.8821
862.625,862.625,225,4.5,426.1713,391.2171,415.3371,423.8171,545.9771
862.875,862.875,225,4.75,426.2521,391.2921,415.4121,423.8921,546.0521
863.125,863.125,226,1.0,426.3342,391.3671,415.4871,423.9671,546.1271
863.625,863.625,226,1.5,426.5371,391.5171,415.6371,424.1771,546.2771
864.125,864.125,226,2.0,426.6871,391.6671,415.8871,424.3471,546.4271
864.625,864.625,226,2.5,426.8371,391.8171,416.0371,424.4971,546.5771
865.125,865.125,226,3.0,426.9871,391.9671,416.1871,424.6826,546.7271
865.625,865.625,226,3.5,427.1371,392.1171,416.3571,424.8971,546.8771
866.125,866.125,226,4.0,427.2871,392.2671,416.5071,425.0671,547.0271
866.625,866.625,226,4.5,427.4371,392.4171,416.6771,425.2171,547.1771
867.125,867.125,227,1.0,427.6071,392.5671,416.9071,425.3671,547.3271
867.625,867.625,227,1.5,427.8371,392.7371,417.0771,425.5371,547.4771
868.125,868.125,227,2.0,428.0871,392.8871,417.2342,425.8071,547.6271
868.625,868.625,227,2.5,428.2371,393.0371,417.3971,425.9571,547.7771
869.125,869.125,227,3.0,428.4271,393.1871,417.5471,426.1071,547.9271
869.625,869.625,227,3.5,428.5971,393.3971,417.7742,426.2742,548.0771
870.125,870.125,227,4.0,428.7471,393.5471,417.9671,426.4684,548.2871
870.625,870.625,227,4.5,428.9171,393.6971,418.1171,426.6571,548.4371
871.125,871.125,228,1.0,429.1426,393.8684,418.2813,426.8471,548.6226
871.625,871.625,228,1.5,429.3771,394.0771,418.5571,427.0171,548.8371
872.125,872.125,228,2.0,429.5271,394.2271,418.7071,427.1671,548.9871
872.625,872.625,228,2.5,429.6771,394.3771,418.8571,427.3171,549.1371
873.125,873.125,228,3.0,429.8271,394.5271,419.0471,427.4671,549.2871
873.625,873.625,228,3.5,429.9771,394.6771,419.1971,427.6171,549.4371
874.125,874.125,228,4.0,430.1271,394.8271,419.3471,427.7671,549.5871
874.625,874.625,228,4.5,430.2771,394.9771,419.4971,427.9171,549.7371
875.125,875.125,229,1.0,430.4271,395.1271,419.6471,428.0671,549.8871
875.625,875.625,229,1.5,430.6113,395.2771,419.8771,428.2855,550.0371
876.125,876.125,229,2.0,430.7813,395.4671,420.0271,428.4871,550.1871
876.625,876.625,229,2.5,430.9571,395.6171,420.1971,428.6371,550.3371
877.125,877.125,229,3.0,431.1471,395.7671,420.3671,428.8671,550.4871
877.625,877.625,229,3.5,431.2971,395.9171,420.5371,429.0171,550.6371
878.125,878.125,229,4.0,431.5271,396.0671,420.7013,429.1671,550.7871
878.625,878.625,229,4.5,431.6771,396.2171,420.8771,429.3171,550.9542
879.125,879.125,230,1.0,431.8542,396.3671,421.0884,429.5742,551.1142
879.625,879.625,230,1.5,432.0971,396.5171,421.2971,429.7971,551.3171
880.125,880.125,230,2.0,432.2471,396.6671,421.4471,429.9471,551.4671
880.625,880.625,230,2.5,432.3971,396.8171,421.5971,430.0971,551.6171
881.125,881.125,230,3.0,432.5471,396.9813,421.7471,430.2471,551.7813
881.625,881.625,230,3.5,432.7742,397.1571,421.9371,430.4342,551.9571
882.125,882.125,230,4.0,432.9271,397.3342,422.1071,430.5871,552.1071
882.625,882.625,230,4.5,433.0771,397.4971,422.2571,430.7371,552.2571
883.125,883.125,231,1.0,433.2271,397.6471,422.4071,430.8871,552.4071
883.625,883.625,231,1.5,433.4171,397.7971,422.6971,431.1342,552.6371
884.125,884.125,231,2.0,433.5671,397.9471,422.8471,431.2871,552.7871
884.625,884.625,231,2.5,433.7171,398.0543,422.9971,431.4371,552.9371
885.125,885.125,231,3.0,433.8742,398.1871,423.1471,431.5942,553.0942
885.625,885.625,231,3.5,434.0971,398.3571,423.3971,431.8171,553.2771
886.125,886.125,231,4.0,434.2471,398.5071,423.5471,431.9671,553.4271
886.625,886.625,231,4.5,434.3971,398.6571,423.6971,432.1171,553.5771
887.125,887.125,232,1.0,434.5471,398.8071,423.8471,432.2671,553.7271
887.625,887.625,232,1.5,434.7771,398.9571,424.0371,432.4571,553.8771
888.125,888.125,232,2.0,434.9271,399.1071,424.1871,432.6071,554.0271
888.625,888.625,232,2.5,435.0771,399.2571,424.3371,432.7571,554.1771
889.125,889.125,232,3.0,435.2271,399.4071,424.5071,432.9213,554.3271
889.625,889.625,232,3.5,435.3771,399.5571,424.6971,433.1371,554.5371
890.125,890.125,232,4.0,435.5942,399.7071,424.8471,433.2871,554.7271
890.625,890.625,232,4.5,435.7971,399.8571,424.9971,433.4371,554.8771
891.125,891.125,233,1.0,435.9471,400.0071,425.2142,433.6084,555.0271
891.625,891.625,233,1.5,436.0971,400.1571,425.3771,433.8371,555.1771
892.125,892.125,233,2.0,436.2542,400.3071,425.5542,433.9871,555.3271
892.625,892.625,233,2.5,436.4171,400.4771,425.7371,434.1371,555.4971
893.125,893.125,233,3.0,436.5671,400.6271,425.8871,434.2871,555.6542
893.625,893.625,233,3.5,436.7171,400.7771,426.0942,434.4971,555.8171
894.125,894.125,233,4.0,436.8942,400.9342,426.2471,434.6613,555.9742
894.625,894.625,233,4.5,437.0771,401.1371,426.4171,434.8371,556.2171
895.125,895.125,234,1.0,437.3239,401.3084,426.5955,435.071,556.4168
895.625,895.625,234,1.5,437.5771,401.5171,426.8771,435.3371,556.6571
896.125,896.125,234,2.0,437.7413,401.6871,427.0271,435.4871,556.8071
896.625,896.625,234,2.5,437.9171,401.8371,427.1771,435.6371,556.9571
897.125,897.125,234,3.0,438.0871,402.0071,427.3271,435.7871,557.1071
897.625,897.625,234,3.5,438.2371,402.1571,427.4771,435.9971,557.2571
898.125,898.125,234,4.0,438.3871,402.3071,427.6271,436.1471,557.4071
898.625,898.625,234,4.5,438.5371,402.4571,427.7771,436.2971,557.5571
899.125,899.125,235,1.0,438.6871,402.6071,427.9271,436.4542,557.7071
899.625,899.625,235,1.5,438.9971,402.7571,428.1971,436.6971,557.8571
900.125,900.125,235,2.0,439.1471,402.9071,428.3471,436.8671,558.0671
900.625,900.625,235,2.5,439.2971,403.0571,428.4971,437.0171,558.2171
901.125,901.125,235,3.0,439.4471,403.2071,428.6871,437.1813,558.3671
901.625,901.625,235,3.5,439.6371,403.3571,428.8371,437.3571,558.5171
902.125,902.125,235,4.0,439.7871,403.5071,428.9871,437.5342,558.6671
902.625,902.625,235,4.5,439.9371,403.6571,429.1371,437.6971,558.8171
903.125,903.125,236,1.0,440.0871,403.8071,429.2871,437.8613,558.9671
903.625,903.625,236,1.5,440.2571,403.9571,429.5371,438.0371,559.1171
904.125,904.125,236,2.0,440.4071,404.1071,429.6871,438.1871,559.2671
904.625,904.625,236,2.5,440.5571,404.2486,429.8371,438.3371,559.4171
