qstamp,tstamp,measure,beat,Tromba 1,Tromba 2,Tromba 3,Timpani,Traverso 1,Traverso 2,Oboe 1,Oboe 2,Bassoon,Violin 1,Violin 2,Viola,Soprano 1,Soprano 2,Alto,Tenor,Bass,Continuo
284.5,155.1818,95,3.5,r,r,r,r,E5,E5,E5,E5,r,E5,E5,E4,E5,E5,r,C#4,G#3,G#3
284.75,155.3182,95,3.75,r,r,r,r,E5,E5,E5,E5,r,E5,E5,E4,E5,E5,r,B3,G#3,G#3
285.0,155.4545,96,1.0,r,r,r,r,C#5,E5,C#5,E5,r,C#5,E5,A3,E5,C#5,r,A3,A3,A3
285.25,155.5909,96,1.25,r,r,r,r,B4,E5,B4,E5,r,B4,E5,G#3,E5,B4,r,G#3,A3,A3
285.5,155.7273,96,1.5,r,r,r,r,C#5,E5,C#5,E5,r,C#5,E4,A3,E5,C#5,E4,A3,E3,E3
285.75,155.8636,96,1.75,r,r,r,r,D5,E5,D5,E5,r,D5,E4,B3,E5,D5,E4,B3,E3,E3
286.0,156.0,96,2.0,r,r,r,r,E5,r,E5,r,r,E5,A4,C#4,r,E5,A4,C#4,C#3,C#3
286.25,156.1364,96,2.25,r,r,r,r,E5,r,E5,r,r,E5,A4,B3,r,E5,A4,B3,D3,D3
286.5,156.2727,96,2.5,r,r,r,r,C#5,E4,C#5,E4,r,C#5,E4,A3,E4,C#5,E4,A3,E3,E3
286.75,156.4091,96,2.75,r,r,r,r,C#5,E4,C#5,E4,r,C#5,E4,B3,E4,C#5,E4,B3,E3,E3
287.0,156.5455,96,3.0,r,r,r,r,E5,A4,E5,A4,r,E5,C#4,C#4,A4,E5,C#4,C#4,A2,A2
287.25,156.6818,96,3.25,r,r,r,r,E5,A4,E5,A4,r,E5,D4,B3,A4,E5,D4,B3,A2,A2
287.5,156.8182,96,3.5,r,r,r,r,C#5,A4,C#5,A4,r,C#5,E4,A3,A4,C#5,E4,A3,r,C#3
287.75,156.9545,96,3.75,r,r,r,r,C#5,A4,C#5,A4,r,C#5,E4,B3,A4,C#5,E4,B3,r,C#3
288.0,157.0909,97,1.0,r,r,r,r,A4,A4,A4,A4,r,A4,E4,C#4,A4,A4,E4,C#4,r,F#2
288.25,157.2273,97,1.25,r,r,r,r,A4,G4,A4,G4,r,A4,D4,B3,G4,A4,E4,B3,r,F#2
288.5,157.3636,97,1.5,r,r,r,r,C#5,F#4,C#5,F#4,r,C#5,C#4,A3,F#4,C#5,E4,A3,r,G2
288.75,157.5,97,1.75,r,r,r,r,B4,G4,B4,G4,r,B4,D4,B3,G4,B4,E4,B3,r,G2
289.0,157.6364,97,2.0,r,r,r,r,A4,A4,A4,A4,r,A4,E4,C#4,A4,A4,r,C#4,r,F#2
289.25,157.7727,97,2.25,r,r,r,r,A4,B4,A4,B4,r,A4,F#4,D4,A4,A4,r,D4,r,F#2
289.5,157.9091,97,2.5,r,r,r,r,C#5,G4,C#5,G4,r,C#5,G4,E4,G4,C#5,A3,E4,r,E2
289.75,158.0455,97,2.75,r,r,r,r,C#5,A4,C#5,A4,r,C#5,F#4,D4,A4,C#5,A3,D4,r,E2
290.0,158.1818,97,3.0,r,r,r,r,D5,F#4,D5,F#4,r,D5,A4,F#4,F#4,D5,A4,F#4,r,D2
290.25,158.3182,97,3.25,r,r,r,r,D5,G4,D5,G4,r,D5,A4,E4,F#4,D5,A4,E4,r,D2
290.5,158.4545,97,3.5,r,r,r,r,F#5,A4,F#5,A4,r,F#5,A4,D4,A4,F#5,A4,D4,r,D3
290.75,158.5909,97,3.75,r,r,r,r,F#5,F#4,F#5,F#4,r,F#5,A4,C#4,A4,F#5,A4,C#4,r,D3
291.0,158.7273,98,1.0,r,r,r,r,B4,B4,B4,B4,r,B4,A4,D4,B4,B4,A4,D4,r,G2
291.25,158.8636,98,1.25,r,r,r,r,B4,A4,B4,A4,r,B4,A4,C#4,A4,B4,A4,C#4,r,G2
291.5,159.0,98,1.5,r,r,r,r,D5,G4,D5,G4,r,D5,D4,B3,G4,D5,D4,B3,r,A2
291.75,159.1364,98,1.75,r,r,r,r,C#5,A4,C#5,A4,r,C#5,D4,C#4,A4,C#5,D4,C#4,r,A2
292.0,159.2727,98,2.0,r,r,r,r,B4,B4,B4,B4,r,B4,G4,D4,B4,B4,G4,D4,r,G2
292.25,159.4091,98,2.25,r,r,r,r,B4,C#5,B4,C#5,r,B4,G4,E4,C#5,B4,G4,E4,r,G2
292.5,159.5455,98,2.5,r,r,r,r,D5,A4,D5,A4,r,D5,D4,F#4,A4,D5,D4,F#4,r,F#2
292.75,159.6818,98,2.75,r,r,r,r,D5,B4,D5,B4,r,D5,D4,E4,B4,D5,D4,E4,r,F#2
293.0,159.8182,98,3.0,r,r,r,r,E5,G4,E5,G4,r,E5,C#4,G4,G4,E5,C#4,G4,r,E2
293.25,159.9545,98,3.25,r,r,r,r,E5,G4,E5,G4,r,E5,C#4,F#4,G4,E5,C#4,F#4,r,E2
293.5,160.0909,98,3.5,r,r,r,r,G5,G4,G5,G4,r,G5,B3,E4,G4,G5,B3,E4,r,E3
293.75,160.2273,98,3.75,r,r,r,r,G5,G4,G5,G4,r,G5,B3,D4,G4,G5,B3,D4,r,E3
294.0,160.3636,99,1.0,r,r,r,r,C#5,G4,C#5,G4,r,C#5,A3,E4,G4,C#5,A3,E4,r,A2
294.25,160.5,99,1.25,r,r,r,r,C#5,F#4,C#5,F#4,r,C#5,A3,D4,F#4,C#5,A3,D4,r,A2
294.5,160.6364,99,1.5,r,r,r,r,E5,E4,E5,E4,r,E5,A4,C#4,E4,E5,A3,C#4,r,C#3
294.75,160.7727,99,1.75,r,r,r,r,D5,F#4,D5,F#4,r,D5,A4,D4,F#4,D5,A3,D4,r,B2
295.0,160.9091,99,2.0,r,r,r,r,C#5,G4,C#5,G4,r,C#5,A4,E4,G4,C#5,A3,E4,r,A2
295.25,161.0455,99,2.25,r,r,r,r,C#5,F#4,C#5,F#4,r,C#5,A4,F#4,F#4,C#5,A3,F#4,r,A2
295.5,161.1818,99,2.5,r,r,r,r,E5,E4,E5,E4,r,E5,A4,G4,E4,E5,A3,G4,r,G2
295.75,161.3182,99,2.75,r,r,r,r,E5,D4,E5,D4,r,E5,A4,F#4,D4,E5,A3,F#4,r,G2
296.0,161.4545,99,3.0,r,r,r,r,A4,E4,A4,E4,r,A4,A4,A4,E4,A4,r,A4,r,F#2
296.25,161.5909,99,3.25,r,r,r,r,A4,E4,A4,E4,r,A4,A4,G4,E4,A4,r,G4,r,F#2
296.5,161.7273,99,3.5,r,r,r,r,G5,D5,G5,D5,r,G5,A4,F#4,D5,A5,r,F#4,r,A2
296.75,161.8636,99,3.75,r,r,r,r,G5,C#5,G5,C#5,r,G5,A4,E4,C#5,A5,r,E4,r,A2
297.0,162.0,100,1.0,r,r,r,r,F#5,D5,F#5,D5,r,F#5,A4,D4,D5,F#5,r,D4,r,D3
297.25,162.1364,100,1.25,r,r,r,r,F#5,D5,F#5,D5,r,F#5,A4,D4,D5,F#5,A4,D4,r,D3
297.5,162.2727,100,1.5,r,r,r,r,E5,A4,E5,A4,r,E5,G4,D4,A4,E5,G4,D4,r,D2
297.75,162.4091,100,1.75,r,r,r,r,F#5,A4,F#5,A4,r,F#5,A4,D4,A4,F#5,A4,D4,r,D2
298.0,162.5455,100,2.0,r,r,r,r,D5,D5,D5,D5,r,D5,F#4,D4,D5,D5,F#4,D4,r,F#2
298.25,162.6818,100,2.25,r,r,r,r,D5,D5,D5,D5,r,D5,G4,D4,D5,D5,G4,D4,r,F#2
298.5,162.8182,100,2.5,r,r,r,r,A4,A4,A4,A4,A3,A4,E4,C#4,A4,r,E4,C#4,A3,A2
298.75,162.9545,100,2.75,r,r,r,r,A4,A4,A4,A4,A3,A4,F#4,B3,A4,r,F#4,B3,A3,A2
299.0,163.0909,100,3.0,r,r,r,r,F#4,F#4,F#4,F#4,D4,F#4,D4,A3,F#4,r,D4,A3,D4,D3
299.25,163.2273,100,3.25,r,r,r,r,F#4,G4,F#4,G4,D4,F#4,D4,A3,G4,G4,D4,A3,D4,D3
299.5,163.3636,100,3.5,r,r,r,r,A4,A4,A4,A4,A3,A4,C#4,A3,A4,F#4,C#4,A3,A3,A2
299.75,163.5,100,3.75,r,r,r,r,A4,A4,A4,A4,A3,A4,B3,A3,A4,E4,C#4,A3,A3,A2
300.0,163.6364,101,1.0,r,r,r,r,D4,A4,D4,A4,F#3,D4,A3,A3,A4,D4,r,A3,F#3,F#2
300.25,163.7727,101,1.25,r,r,r,r,E4,G4,E4,G4,E3,C#4,A3,A3,G4,C#4,r,A3,E3,E2
300.5,163.9091,101,1.5,r,r,r,r,D4,F#4,D4,F#4,F#3,D4,A4,D4,F#4,D4,A4,D4,F#3,F#2
300.75,164.0455,101,1.75,r,r,r,r,E4,E4,E4,E4,G3,E4,A4,C#4,E4,E4,A4,C#4,G3,G2
301.0,164.1818,101,2.0,r,r,r,r,F#4,D4,F#4,D4,A3,F#4,D5,D4,D4,F#4,D5,D4,A3,A2
301.25,164.3182,101,2.25,r,r,r,r,E4,D4,E4,D4,A3,E4,D5,D4,D4,E4,D5,D4,A3,A2
301.5,164.4545,101,2.5,r,r,r,r,D4,A4,D4,A4,F#3,D4,A4,D4,A4,D4,A4,D4,F#3,F#2
301.75,164.5909,101,2.75,r,r,r,r,E4,A4,E4,A4,F#3,E4,A4,D4,A4,E4,A4,D4,F#3,F#2
302.0,164.7273,101,3.0,r,r,r,r,F#4,A4,F#4,A4,A3,F#4,F#4,D4,A4,F#4,F#4,D4,A3,A2
302.25,164.8636,101,3.25,r,r,r,r,E4,A4,E4,A4,A3,E4,G4,B3,A4,E4,G4,B3,A3,A2
302.5,165.0,101,3.5,r,r,r,r,D4,A4,D4,A4,F#3,D4,A4,A3,A4,D4,A4,A3,F#3,F#2
302.75,165.1364,101,3.75,r,r,r,r,E4,A4,E4,A4,F#3,E4,A4,G3,A4,E4,A4,G3,F#3,F#2
303.0,165.2727,102,1.0,r,r,r,r,F#4,A4,F#4,A4,D3,F#4,A4,F#3,A4,F#4,A4,F#3,D3,D2
303.25,165.4091,102,1.25,r,r,r,r,E4,A4,E4,A4,D3,E4,G4,F#3,A4,E4,G4,F#3,D3,D2
303.5,165.5455,102,1.5,r,r,r,r,D4,D5,D4,D5,F#3,D4,F#4,A3,D5,D4,F#4,A3,F#3,F#2
303.75,165.6818,102,1.75,r,r,r,r,E4,C#5,E4,C#5,E3,E4,G4,A3,C#5,E4,G4,A3,E3,E2
304.0,165.8182,102,2.0,r,r,r,r,F#4,D5,F#4,D5,D3,F#4,A4,D4,D5,F#4,A4,D4,D3,D2
304.25,165.9545,102,2.25,r,r,r,r,G4,D5,G4,D5,D3,G4,A4,D4,D5,G4,A4,D4,D3,D2
304.5,166.0909,102,2.5,r,r,r,r,A4,C5,A4,C5,F#3,A4,F#4,D4,C5,A4,F#4,D4,F#3,F#2
304.75,166.2273,102,2.75,r,r,r,r,G4,C5,G4,C5,F#3,G4,F#4,D4,C5,G4,F#4,D4,F#3,F#2
305.0,166.3636,102,3.0,r,r,r,r,B4,B4,B4,B4,G3,B4,D4,D4,B4,B4,D4,D4,G3,G2
305.25,166.5,102,3.25,r,r,r,r,A4,B4,A4,B4,G3,A4,D4,C4,B4,A4,D4,C4,G3,G2
305.5,166.6364,102,3.5,r,r,r,r,G4,B4,G4,B4,B3,G4,D4,B3,B4,G4,D4,B3,B3,B2
305.75,166.7727,102,3.75,r,r,r,r,F#4,B4,F#4,B4,B3,F#4,D4,A3,B4,F#4,D4,A3,B3,B2
306.0,166.9091,103,1.0,r,r,r,r,G4,B4,G4,B4,E3,G4,D4,G3,B4,G4,D4,G3,E3,E2
306.25,167.0455,103,1.25,r,r,r,r,F#4,B4,F#4,B4,E3,F#4,D4,G3,B4,F#4,D4,G3,E3,E2
306.5,167.1818,103,1.5,r,r,r,r,E4,E5,E4,E5,G3,E4,B4,G3,E5,E4,B4,G3,G3,G2
306.75,167.3182,103,1.75,r,r,r,r,F#4,E-5,F#4,E-5,F#3,F#4,A4,G3,E-5,F#4,A4,G3,F#3,F#2
307.0,167.4545,103,2.0,r,r,r,r,G4,E5,G4,E5,E3,G4,B4,G3,E5,G4,B4,G3,E3,E2
307.25,167.5909,103,2.25,r,r,r,r,A4,E5,A4,E5,E3,A4,B4,F#3,E5,A4,B4,F#3,E3,E2
307.5,167.7273,103,2.5,r,r,r,r,B4,D5,B4,D5,G3,B4,E4,G3,D5,B4,E4,G3,G3,G2
307.75,167.8636,103,2.75,r,r,r,r,A4,D5,A4,D5,G3,A4,E4,F#3,D5,A4,E4,F#3,G3,G2
308.0,168.0,103,3.0,r,r,r,r,C5,C5,C5,C5,A3,C5,A4,E3,C5,C5,A4,E3,A3,A2
308.25,168.1364,103,3.25,r,r,r,r,B4,C5,B4,C5,A3,B4,G4,E3,C5,B4,G4,E3,A3,A2
308.5,168.2727,103,3.5,r,r,r,r,A4,C5,A4,C5,C4,A4,F#4,A3,C5,A4,F#4,A3,C4,C3
308.75,168.4091,103,3.75,r,r,r,r,G4,C5,G4,C5,C4,G4,E4,A3,C5,G4,E4,A3,C4,C3
309.0,168.5455,104,1.0,r,r,r,r,A4,C5,A4,C5,F#3,A4,D4,A3,C5,A4,D4,A3,F#3,F#2
309.25,168.6818,104,1.25,r,r,r,r,G4,B4,G4,B4,F#3,G4,D4,B3,B4,G4,D4,B3,F#3,F#2
309.5,168.8182,104,1.5,r,r,r,r,F#4,A4,F#4,A4,A3,F#4,D5,C4,A4,F#4,D4,C4,A3,A2
309.75,168.9545,104,1.75,r,r,r,r,G4,B4,G4,B4,G3,G4,D5,B3,B4,G4,D4,B3,G3,G2
310.0,169.0909,104,2.0,r,r,r,r,A4,C5,A4,C5,F#3,A4,D5,A3,C5,A4,D4,A3,F#3,F#2
310.25,169.2273,104,2.25,r,r,r,r,B4,B4,B4,B4,F#3,B4,D5,G3,B4,B4,D4,G3,F#3,F#2
310.5,169.3636,104,2.5,r,r,r,r,C5,A4,C5,A4,A3,C5,D5,F#3,A4,C5,D4,F#3,A3,A2
310.75,169.5,104,2.75,r,r,r,r,B4,G4,B4,G4,A3,B4,D5,G3,G4,B4,D4,G3,A3,A2
311.0,169.6364,104,3.0,r,r,r,r,D5,F#4,D5,F#4,D3,D5,D5,A3,F#4,D5,D4,A3,D3,D2
311.25,169.7727,104,3.25,r,r,r,r,C5,A4,C5,A4,D3,C5,D5,F#3,F#4,C5,D4,A3,D3,D2
311.5,169.9091,104,3.5,r,r,r,r,B4,G4,B4,G4,C3,B4,D5,G3,F#4,B4,D4,A3,D4,C3
311.75,170.0455,104,3.75,r,r,r,r,A4,F#4,A4,F#4,C3,A4,D5,A3,F#4,A4,D4,A3,D4,C3
312.0,170.1818,105,1.0,r,r,r,r,G4,G4,G4,G4,B2,G4,D5,B3,G4,G4,r,B3,B3,B2
312.25,170.3182,105,1.25,r,r,r,r,F#4,G4,F#4,G4,C3,F#4,D4,A3,G4,G4,F#4,A3,B3,C3
312.5,170.4545,105,1.5,r,r,r,r,G4,G5,G4,G5,B2,G4,E4,B3,D4,D5,G4,B3,B3,B2
312.75,170.5909,105,1.75,r,r,r,r,A4,G5,A4,G5,A2,A4,F#4,C4,D4,D5,A4,C4,A3,A2
313.0,170.7273,105,2.0,r,r,r,r,B4,G5,B4,G5,G2,B4,G4,D4,B4,G5,B4,D4,G3,G2
313.25,170.8636,105,2.25,r,r,r,r,B4,F#5,B4,F#5,G2,B4,A4,D4,B4,F#5,A4,D4,G3,G2
313.5,171.0,105,2.5,r,r,r,r,B4,E5,B4,E5,G3,B4,G4,G4,B4,E5,G4,B3,B3,G3
313.75,171.1364,105,2.75,r,r,r,r,B4,D5,B4,D5,F#3,B4,A4,G4,B4,D5,A4,B3,B3,F#3
314.0,171.2727,105,3.0,r,r,r,r,B4,E5,B4,E5,G3,B4,B4,G4,B4,E5,B4,G4,G3,G3
314.25,171.4091,105,3.25,r,r,r,r,B4,D5,B4,D5,G3,B4,A4,F#4,B4,D5,A4,F#4,G3,G3
314.5,171.5455,105,3.5,r,r,r,r,B4,C#5,B4,C#5,B3,B4,G4,E4,B4,C#5,G4,E4,B3,B3
314.75,171.6818,105,3.75,r,r,r,r,B4,B4,B4,B4,B3,B4,F#4,D4,B4,B4,F#4,D4,B3,B3
315.0,171.8182,106,1.0,r,r,r,r,B4,C#5,B4,C#5,E3,B4,G4,E4,B4,C#5,G4,E4,E3,E3
315.25,171.9545,106,1.25,r,r,r,r,B4,C#5,B4,C#5,D3,B4,F#4,F#4,B4,C#5,F#4,F#4,D3,D3
315.5,172.0909,106,1.5,r,r,r,r,B4,C#5,B4,C#5,C#3,B4,E4,G4,B4,C#5,E4,G4,C#3,C#3
315.75,172.2273,106,1.75,r,r,r,r,A4,C#5,A4,C#5,D3,A4,F#4,G4,A4,C#5,F#4,G4,D3,D3
316.0,172.3636,106,2.0,r,r,r,r,G4,C#5,G4,C#5,E3,G4,G4,G4,G4,C#5,G4,G4,E3,E3
316.25,172.5,106,2.25,r,r,r,r,G4,C#5,G4,C#5,F#3,G4,G4,F#4,G4,C#5,G4,F#4,F#3,F#3
316.5,172.6364,106,2.5,r,r,r,r,B4,C#5,B4,C#5,G3,B4,r,E4,B4,C#5,G4,E4,G3,G3
316.75,172.7727,106,2.75,r,r,r,r,B4,C#5,B4,C#5,F#3,B4,r,D4,B4,C#5,G4,D4,F#3,F#3
317.0,172.9091,106,3.0,r,r,r,r,C#5,C#5,C#5,C#5,A3,C#5,r,C#4,C#5,C#5,r,C#4,A3,A3
317.25,173.0455,106,3.25,r,r,r,r,C#5,C#5,C#5,C#5,G3,C#5,r,B3,C#5,C#5,r,B3,G3,G3
317.5,173.1818,106,3.5,r,r,r,r,E5,C#5,E5,C#5,F#3,E5,r,A3,E5,C#5,r,A3,F#3,F#3
317.75,173.3182,106,3.75,r,r,r,r,E5,C#5,E5,C#5,E3,E5,r,G3,E5,C#5,r,G3,E3,E3
318.0,173.4545,107,1.0,r,r,r,r,A4,C#5,A4,C#5,F#3,A4,r,A3,A4,C#5,r,A3,F#3,F#3
318.25,173.5909,107,1.25,r,r,r,r,G4,C#5,G4,C#5,F#3,G4,G4,B3,G4,C#5,G4,B3,F#3,F#3
318.5,173.7273,107,1.5,r,r,r,r,F#4,F#5,F#4,F#5,F#2,F#4,A4,C#4,F#4,F#5,A4,C#4,F#3,F#2
318.75,173.8636,107,1.75,r,r,r,r,G4,F#5,G4,F#5,F#2,G4,B4,C#4,F#4,F#5,B4,C#4,E3,F#2
319.0,174.0,107,2.0,r,r,r,r,A4,F#5,A4,F#5,r,A4,A4,C#4,r,F#5,A4,C#4,F#3,r
319.25,174.1364,107,2.25,r,r,r,r,A4,E5,A4,E5,r,A4,G4,C#4,r,E5,G4,C#4,F#3,r
319.5,174.2727,107,2.5,r,r,r,r,A4,D5,A4,D5,F#3,A4,F#4,F#4,A4,D5,F#4,A3,A3,F#3
319.75,174.4091,107,2.75,r,r,r,r,A4,C#5,A4,C#5,E3,A4,G4,F#4,A4,C#5,G4,A3,A3,E3
320.0,174.5455,107,3.0,r,r,r,r,A4,D5,A4,D5,F#3,A4,A4,F#4,A4,D5,A4,F#4,F#3,F#3
320.25,174.6818,107,3.25,r,r,r,r,A4,C#5,A4,C#5,F#3,A4,G4,E4,A4,C#5,G4,E4,F#3,F#3
320.5,174.8182,107,3.5,r,r,r,r,A4,B4,A4,B4,A3,A4,F#4,D4,A4,B4,F#4,D4,A3,A3
320.75,174.9545,107,3.75,r,r,r,r,A4,A4,A4,A4,A3,A4,E4,C#4,A4,A4,E4,C#4,A3,A3
321.0,175.0909,108,1.0,r,r,r,r,A4,B4,A4,B4,E-3,A4,F#4,E-4,A4,B4,F#4,E-4,E-3,E-3
321.25,175.2273,108,1.25,r,r,r,r,A4,B4,A4,B4,C#3,A4,E4,E4,A4,B4,E4,E4,C#3,C#3
321.5,175.3636,108,1.5,r,r,r,r,A4,B4,A4,B4,B2,A4,E-4,F#4,A4,B4,E-4,F#4,B2,B2
321.75,175.5,108,1.75,r,r,r,r,G4,B4,G4,B4,C#3,G4,E4,F#4,G4,B4,E4,F#4,C#3,C#3
322.0,175.6364,108,2.0,r,r,r,r,F#4,B4,F#4,B4,E-3,F#4,F#4,F#4,F#4,B4,F#4,F#4,E-3,E-3
322.25,175.7727,108,2.25,r,r,r,r,F#4,B4,F#4,B4,E3,F#4,F#4,E4,F#4,B4,F#4,E4,E3,E3
322.5,175.9091,108,2.5,r,r,r,r,A4,B4,A4,B4,F#3,A4,r,E-4,A4,B4,F#4,E-4,F#3,F#3
322.75,176.0455,108,2.75,r,r,r,r,A4,B4,A4,B4,E3,A4,r,C#4,A4,B4,F#4,C#4,E3,E3
323.0,176.1818,108,3.0,r,r,r,r,B4,B4,B4,B4,G3,B4,r,B3,B4,B4,r,B3,G3,G3
323.25,176.3182,108,3.25,r,r,r,r,B4,B4,B4,B4,F#3,B4,r,B3,B4,B4,r,B3,F#3,F#3
323.5,176.4545,108,3.5,r,r,r,r,F#4,B4,F#4,B4,E3,F#4,r,B3,F#4,B4,r,B3,E3,E3
323.75,176.5909,108,3.75,r,r,r,r,F#4,B4,F#4,B4,E-3,F#4,r,B3,F#4,B4,r,B3,E-3,E-3
324.0,176.7273,109,1.0,r,r,r,r,G4,B4,G4,B4,E3,G4,r,B3,G4,B4,r,B3,E3,E3
324.25,176.8636,109,1.25,r,r,r,r,F#4,B4,F#4,B4,E3,F#4,r,A3,F#4,B4,r,A3,E3,E3
324.5,177.0,109,1.5,r,r,r,r,E4,E4,E4,E4,E2,E4,B4,G3,E4,E5,B4,G3,E3,E2
324.75,177.1364,109,1.75,r,r,r,r,F#4,F#4,F#4,F#4,E2,F#4,B4,A3,F#4,E5,A4,A3,E3,E2
325.0,177.2727,109,2.0,r,r,r,r,G4,G4,G4,G4,r,G4,E5,B3,G4,E5,G4,B3,r,r
325.25,177.4091,109,2.25,r,r,r,r,A4,A4,A4,A4,r,A4,E5,B3,A4,E5,F#4,B3,r,r
325.5,177.5455,109,2.5,r,r,r,r,B4,B4,B4,B4,E3,B4,G#4,E4,B4,D5,G#4,B3,E3,E3
325.75,177.6818,109,2.75,r,r,r,r,C#5,C#5,C#5,C#5,E3,C#5,G#4,E4,C#5,E5,G#4,B3,E3,E3
326.0,177.8182,109,3.0,r,r,r,r,D5,D5,D5,D5,F#3,D5,A4,A4,D5,A4,A4,F#4,F#3,F#3
326.25,177.9545,109,3.25,r,r,r,r,C#5,C#5,C#5,C#5,F#3,C#5,A4,A4,C#5,A4,A4,F#4,F#3,F#3
326.5,178.0909,109,3.5,r,r,r,r,B4,B4,B4,B4,G#3,B4,B4,E4,B4,E4,B4,B3,G#3,G#3
326.75,178.2273,109,3.75,r,r,r,r,D5,D5,D5,D5,G#3,C#5,B4,E4,C#5,E4,B4,B3,G#3,G#3
327.0,178.3636,110,1.0,r,r,r,r,C#5,C#5,C#5,C#5,A3,C#5,A4,E4,C#5,A4,E4,C#4,A3,A3
327.25,178.5,110,1.25,r,r,r,r,B4,B4,B4,B4,A3,B4,B4,E4,B4,B4,D4,C#4,A3,A3
327.5,178.6364,110,1.5,r,r,r,r,A4,A4,A4,A4,A2,A4,C#5,E4,A4,C#5,C#4,E4,A2,A2
327.75,178.7727,110,1.75,r,r,r,r,B4,B4,B4,B4,A2,B4,D5,E4,B4,D5,B3,D4,A2,A2
328.0,178.9091,110,2.0,r,r,r,r,C#5,C#5,C#5,C#5,r,C#5,E5,A4,C#5,E5,A3,C#4,r,r
328.25,179.0455,110,2.25,r,r,r,r,D5,D5,D5,D5,r,D5,E5,A4,D5,E5,A3,B3,r,r
328.5,179.1818,110,2.5,r,r,r,r,E5,E5,E5,E5,A3,E5,C#5,A4,E5,C#5,A4,A3,A3,A3
328.75,179.3182,110,2.75,r,r,r,r,F#5,F#5,F#5,F#5,A3,F#5,C#5,A4,F#5,C#5,A4,A3,A3,A3
329.0,179.4545,110,3.0,r,r,r,r,G5,G5,G5,G5,B3,G5,D5,D4,G5,D5,D4,D4,B3,B3
329.25,179.5909,110,3.25,r,r,r,r,F#5,F#5,F#5,F#5,B3,F#5,D5,D4,F#5,D5,D4,D4,B3,B3
329.5,179.7273,110,3.5,r,r,r,r,E5,E5,E5,E5,C#4,E5,E5,A4,E5,E5,A4,A3,C#4,C#4
329.75,179.8636,110,3.75,r,r,r,r,G5,G5,G5,G5,C#4,G5,E5,A4,G5,E5,A4,A3,C#4,C#4
330.0,180.0,111,1.0,F#5,D5,B4,D3,F#5,F#5,F#5,F#5,D4,F#5,A4,A4,F#5,D5,A4,A3,D4,D4
330.25,180.1364,111,1.25,F#5,D5,B4,D3,E5,C#5,F#5,F#5,D4,F#5,A4,A4,E5,C#5,G4,A3,D4,D4
330.5,180.2727,111,1.5,F#5,D5,B4,D3,F#5,D5,A4,F#5,D3,A5,A5,A4,F#5,D5,A4,D4,D4,D3
330.75,180.4091,111,1.75,F#5,D5,B4,D3,G5,E5,A4,F#5,D3,F#5,F#5,A4,E5,D5,G4,D4,D4,D3
331.0,180.5455,111,2.0,r,r,r,r,A5,F#5,D5,r,D3,F#5,F#5,r,D5,A4,F#4,F#4,D3,D3
331.25,180.6818,111,2.25,r,r,r,r,A5,F#5,D5,r,D3,D5,D5,r,D5,A4,F#4,F#4,D3,D3
331.5,180.8182,111,2.5,r,r,r,r,r,r,F#5,A4,D3,D5,D5,D5,r,r,r,r,r,D3
331.75,180.9545,111,2.75,r,r,r,r,r,r,F#5,A4,D3,A4,A4,A4,r,r,r,r,r,D3
332.0,181.0909,111,3.0,r,r,r,r,r,r,D5,D5,D3,A4,A4,A4,r,r,r,r,r,D3
332.25,181.2273,111,3.25,r,r,r,r,r,r,D5,D5,D3,F#4,F#4,F#4,r,r,r,r,r,D3
332.5,181.3636,111,3.5,r,r,r,r,r,r,A4,F#5,D3,F#4,F#4,F#4,r,r,r,r,r,D3
332.75,181.5,111,3.75,r,r,r,r,r,r,A4,F#5,D3,D4,D4,D4,r,r,r,r,r,D3
333.0,181.6364,112,1.0,A5,F#5,D5,D3,F#5,D5,r,D5,C4,D4,D4,D4,r,r,r,r,r,C4
333.25,181.7727,112,1.25,A5,F#5,D5,D3,E5,C#5,r,D5,C4,D4,D4,D4,r,r,r,r,r,C4
333.5,181.9091,112,1.5,A5,F#5,D5,D3,F#5,D5,D5,A4,C3,A5,A5,D4,A4,D5,F#4,D4,C3,C3
333.75,182.0455,112,1.75,A5,F#5,D5,D3,G5,E5,D5,A4,C3,F#5,F#5,D4,A4,D5,F#4,D4,C3,C3
334.0,182.1818,112,2.0,r,r,r,r,A5,F#5,F#5,r,C3,F#5,F#5,r,A4,D5,F#4,D4,C4,C3
334.25,182.3182,112,2.25,r,r,r,r,A5,F#5,F#5,r,C3,D5,D5,r,A4,D5,F#4,D4,C4,C3
334.5,182.4545,112,2.5,r,r,r,r,r,r,A5,D5,C3,D5,D5,D5,A4,D5,F#4,D4,C4,C3
334.75,182.5909,112,2.75,r,r,r,r,r,r,A5,D5,C3,A4,A4,A4,A4,D5,F#4,D4,C4,C3
335.0,182.7273,112,3.0,r,r,r,r,r,r,F#5,F#5,C3,A4,A4,A4,A4,D5,F#4,D4,C4,C3
335.25,182.8636,112,3.25,r,r,r,r,r,r,F#5,F#5,C3,F#4,F#4,F#4,A4,D5,F#4,D4,C4,C3
335.5,183.0,112,3.5,r,r,r,r,r,r,D5,A5,C3,F#4,F#4,F#4,A4,D5,F#4,D4,C4,C3
335.75,183.1364,112,3.75,r,r,r,r,r,r,D5,A5,C3,D4,D4,D4,A4,D5,F#4,D4,C4,C3
