qstamp,tstamp,measure,beat,Principal Violin,Flute 1,Flute 2,Violin 1,Violin 2,Viola,Violoncello,Violone,Continuo
427.75,263.2308,286,1.1667,r,B5,D6,r,r,r,G3,r,G3
428.0,263.3846,286,1.3333,G5,A5,C6,G5,D5,D4,B2,B1,B2
428.25,263.5385,286,1.5,G5,G5,B5,G5,D5,D4,B2,B1,B2
428.5,263.6923,286,1.6667,A5,F#5,A5,A5,F#5,D4,D3,D2,D3
428.75,263.8462,286,1.8333,A5,A5,C6,A5,F#5,D4,D3,D2,D3
429.0,264.0,287,1.0,B5,G5,B5,B5,G5,D4,G2,G1,G2
429.25,264.1538,287,1.1667,B5,B5,B5,B5,G5,D4,G2,G1,G2
429.5,264.3077,287,1.3333,r,A5,r,B5,r,r,A2,G1,A2
429.75,264.4615,287,1.5,r,G5,r,B5,r,r,A2,G1,A2
430.0,264.6154,287,1.6667,r,F#5,r,r,r,r,B2,r,B2
430.25,264.7692,287,1.8333,r,A5,r,r,r,r,B2,r,B2
430.5,264.9231,288,1.0,r,G5,r,r,r,r,E2,r,E2
430.75,265.0769,288,1.1667,r,G5,B5,r,r,r,E2,r,E2
431.0,265.2308,288,1.3333,E5,F#5,A5,E5,B4,B3,G2,G1,G2
431.25,265.3846,288,1.5,E5,E5,G5,E5,B4,B3,G2,G1,G2
431.5,265.5385,288,1.6667,F#5,E-5,F#5,F#5,E-5,B3,B2,B1,B2
431.75,265.6923,288,1.8333,F#5,F#5,A5,F#5,E-5,B3,B2,B1,B2
432.0,265.8462,289,1.0,G5,E5,G5,G5,E5,B3,E3,E1,E3
432.5,266.1538,289,1.3333,r,D6,r,r,r,r,F#3,E1,F#3
432.75,266.3077,289,1.5,r,C6,r,r,r,r,F#3,E1,F#3
433.0,266.4615,289,1.6667,r,B5,r,r,r,r,G#3,r,G#3
433.25,266.6154,289,1.8333,r,D6,r,r,r,r,G#3,r,G#3
433.5,266.7692,290,1.0,r,C6,r,r,r,r,A3,r,A3
433.75,266.9231,290,1.1667,r,C6,E6,r,r,r,A3,r,A3
434.0,267.0769,290,1.3333,A5,B5,D6,A5,E5,E4,C3,C2,C3
434.25,267.2308,290,1.5,A5,A5,C6,A5,E5,E4,C3,C2,C3
434.5,267.3846,290,1.6667,B5,G#5,B5,B5,G#5,E4,E3,E2,E3
434.75,267.5385,290,1.8333,B5,B5,D6,B5,G#5,E4,E3,E2,E3
435.0,267.6923,291,1.0,C6,A5,C6,C6,A5,E4,A2,A1,A2
435.25,267.8462,291,1.1667,C6,A5,C6,C6,A5,E4,A2,A1,A2
435.5,268.0,291,1.3333,r,G5,C#6,r,r,r,A3,r,A3
435.75,268.1538,291,1.5,r,F5,C#6,r,r,r,A3,r,A3
436.0,268.3077,291,1.6667,C#6,E5,C#6,A5,E5,A4,A2,A1,A2
436.25,268.4615,291,1.8333,C#6,G5,B5,A5,E5,A4,A2,A1,A2
436.375,268.5385,291,1.9167,C#6,G5,C#6,A5,E5,A4,A2,A1,A2
436.5,268.6154,292,1.0,D6,F5,D6,A5,F5,A4,D2,D1,D2
436.75,268.7692,292,1.1667,D6,F5,D6,A5,F5,A4,D2,D1,D2
437.0,268.9231,292,1.3333,r,F#5,C6,r,r,r,D3,D1,D3
437.25,269.0769,292,1.5,r,F#5,B5,r,r,r,D3,D1,D3
437.5,269.2308,292,1.6667,F#5,F#5,A5,A5,D5,A4,D2,D1,D2
437.75,269.3846,292,1.8333,F#5,E5,C6,A5,D5,A4,D2,D1,D2
437.875,269.4615,292,1.9167,F#5,F#5,C6,A5,D5,A4,D2,D1,D2
438.0,269.5385,293,1.0,G5,G5,B5,G5,D5,B4,G3,G1,G3
438.25,269.6923,293,1.1667,G5,B5,B5,G5,D5,B4,G3,G1,F#3
438.5,269.8462,293,1.3333,r,C#6,G5,r,r,r,E3,r,E3
438.75,270.0,293,1.5,r,D6,F#5,r,r,r,E3,r,D3
439.0,270.1538,293,1.6667,E5,E6,G5,r,r,r,C#3,r,C#3
439.25,270.3077,293,1.8333,E5,C#6,G5,r,r,r,C#3,r,E3
439.5,270.4615,294,1.0,C#5,B-5,G5,r,r,r,F#3,r,F#3
439.75,270.6154,294,1.1667,C#5,C#6,G5,r,r,r,F#3,r,E3
440.0,270.7692,294,1.3333,r,B5,F#5,r,r,r,D3,r,D3
440.25,270.9231,294,1.5,r,C#6,E5,r,r,r,D3,r,C#3
440.5,271.0769,294,1.6667,D5,D6,F#5,r,r,r,B2,r,B2
440.75,271.2308,294,1.8333,D5,B5,F#5,r,r,r,B2,r,D3
441.0,271.3846,295,1.0,B4,G#5,F#5,r,r,r,E3,r,E3
441.25,271.5385,295,1.1667,B4,B5,F#5,r,r,r,E3,r,D3
441.5,271.6923,295,1.3333,r,B-5,E5,r,r,r,C#3,r,C#3
441.75,271.8462,295,1.5,r,B5,D5,r,r,r,C#3,r,D3
442.0,272.0,295,1.6667,C#5,C#6,E5,r,r,r,B2,r,B2
442.25,272.1538,295,1.8333,C#5,B-5,E5,r,r,r,B2,r,C#3
442.5,272.3077,296,1.0,C#5,F#5,E5,r,r,r,B-2,r,B-2
442.75,272.4615,296,1.1667,C#5,F#5,E5,r,r,r,B-2,r,F#3
443.0,272.6154,296,1.3333,B4,F#5,D5,r,r,r,B2,r,B3
443.25,272.7692,296,1.5,B-4,F#5,E5,r,r,r,B2,r,A3
443.5,272.9231,296,1.6667,B4,F#5,F#5,r,r,r,D3,r,G3
443.75,273.0769,296,1.8333,B4,F#5,D5,r,r,r,D3,r,F#3
444.0,273.2308,297,1.0,B4,F#5,B4,r,r,r,G2,r,G3
444.25,273.3846,297,1.1667,A4,F#5,D5,r,r,r,G2,r,B3
444.5,273.5385,297,1.3333,G4,E5,C#5,r,r,r,E3,r,E3
444.75,273.6923,297,1.5,F#4,E5,D5,r,r,r,E3,r,D3
445.0,273.8462,297,1.6667,G4,E5,E5,r,r,r,C#3,r,C#3
445.25,274.0,297,1.8333,E4,E5,C#5,r,r,r,C#3,r,E3
445.5,274.1538,298,1.0,C#4,E5,B-4,r,r,r,F#3,r,F#3
445.75,274.3077,298,1.1667,C#4,C#5,B-4,r,r,r,F#3,r,F#2
446.0,274.4615,298,1.3333,B3,D5,B4,r,r,r,B2,r,B2
446.25,274.6154,298,1.5,B3,E5,B4,r,r,r,C#3,r,C#3
446.5,274.7692,298,1.6667,D5,F#5,B4,F#5,D5,B4,D3,B1,D3
446.75,274.9231,298,1.8333,D5,D5,B4,F#5,D5,B4,B2,B1,B2
447.0,275.0769,299,1.0,D5,G5,B4,G5,B4,G4,E3,E2,E3
447.25,275.2308,299,1.1667,D5,G5,B4,G5,B4,G4,E3,E2,E2
447.5,275.3846,299,1.3333,C#5,G5,C#5,r,r,r,A2,r,A2
447.75,275.5385,299,1.5,B4,G5,D5,r,r,r,B2,r,B2
448.0,275.6923,299,1.6667,A4,G5,E5,E5,A4,C#4,C#3,A1,C#3
448.25,275.8462,299,1.8333,A4,G5,C#5,E5,A4,C#4,A2,A1,A2
448.5,276.0,300,1.0,A4,G5,A4,D5,A4,D4,D3,D2,D3
448.75,276.1538,300,1.1667,A4,F#5,A4,D5,A4,D4,D3,D2,D2
449.0,276.3077,300,1.3333,G4,G5,E5,r,r,r,E3,r,E3
449.25,276.4615,300,1.5,G4,A5,E5,r,r,r,F#3,r,F#3
449.5,276.6154,300,1.6667,G5,B5,E5,B5,G5,E4,G3,E2,G3
449.75,276.7692,300,1.8333,G5,G5,E5,B5,G5,E4,E3,E2,E3
450.0,276.9231,301,1.0,G5,C6,E5,C6,E5,C4,A3,A1,A3
450.25,277.0769,301,1.1667,G5,C6,E5,C6,E5,C4,A3,A1,A2
450.5,277.2308,301,1.3333,F#5,C6,F#5,r,r,r,D3,r,D3
450.75,277.3846,301,1.5,E5,C6,G5,r,r,r,E3,r,E3
451.0,277.5385,301,1.6667,D5,C6,A5,A5,D5,F#4,F#3,D2,F#3
451.25,277.6923,301,1.8333,D5,C6,F#5,A5,D5,F#4,D3,D2,D3
451.5,277.8462,302,1.0,D5,C6,D5,G5,D5,G4,G3,G2,G3
451.75,278.0,302,1.1667,D5,B-5,D5,G5,D5,G4,G3,G2,G3
452.0,278.1538,302,1.3333,G5,B5,G5,r,r,r,E3,E2,D3
452.25,278.3077,302,1.5,G5,C#6,G5,r,r,r,E3,E2,D3
452.5,278.4615,302,1.6667,F#5,D6,G5,r,r,r,D3,D2,B2
452.75,278.6154,302,1.8333,F#5,B5,G5,r,r,r,D3,D2,B2
453.0,278.7692,303,1.0,E5,E6,G5,r,r,r,C#3,C#2,C#3
453.25,278.9231,303,1.1667,E5,E6,B5,r,r,r,C#3,C#2,C#3
453.5,279.0769,303,1.3333,D5,E6,B-5,r,r,r,B2,B1,B2
453.75,279.2308,303,1.5,D5,E6,B5,r,r,r,B2,B1,B2
454.0,279.3846,303,1.6667,C#5,E6,C#6,r,r,r,B-2,B-1,B-2
454.25,279.5385,303,1.8333,C#5,E6,B-5,r,r,r,B-2,B-1,B-2
454.5,279.6923,304,1.0,B4,E6,F#5,r,r,r,B2,B1,B2
454.75,279.8462,304,1.1667,B4,C#5,F#5,r,r,r,B2,B1,B-2
455.0,280.0,304,1.3333,F#4,D5,B5,r,r,r,B3,B2,B2
455.25,280.1538,304,1.5,F#4,E5,B5,r,r,r,B3,B2,C#3
455.5,280.3077,304,1.6667,B4,F#5,B5,r,r,r,D3,D2,D3
455.75,280.4615,304,1.8333,B4,D5,B5,r,r,r,D3,D2,B2
456.0,280.6154,305,1.0,B4,G5,B5,r,r,r,E3,E2,E3
456.25,280.7692,305,1.1667,B4,F#5,A5,r,r,r,E3,E2,E3
456.5,280.9231,305,1.3333,E4,E5,G5,r,r,r,G3,r,G3
456.75,281.0769,305,1.5,E4,D5,F#5,r,r,r,G3,r,G3
457.0,281.2308,305,1.6667,A4,C#5,E5,r,r,r,A3,r,A3
457.25,281.3846,305,1.8333,A4,D5,F#5,r,r,r,A3,r,A3
457.375,281.4615,305,1.9167,A4,E5,G5,r,r,r,A3,r,A3
457.5,281.5385,306,1.0,A4,F#5,A5,r,r,r,D3,r,D3
457.75,281.6923,306,1.1667,A4,E5,G5,r,r,r,D3,r,D3
458.0,281.8462,306,1.3333,D4,D5,F#5,r,r,r,F#3,r,F#3
458.25,282.0,306,1.5,D4,C#5,E5,r,r,r,F#3,r,F#3
458.5,282.1538,306,1.6667,B4,B4,D5,r,r,r,G3,r,G3
458.75,282.3077,306,1.8333,B4,C#5,E5,r,r,r,G3,r,G3
458.875,282.3846,306,1.9167,B4,D5,F#5,r,r,r,G3,r,G3
459.0,282.4615,307,1.0,B4,E5,G5,r,r,r,C#3,r,C#3
459.25,282.6154,307,1.1667,B4,E5,D6,r,r,r,C#3,r,B2
459.5,282.7692,307,1.3333,F#5,E6,C#6,r,r,r,D3,r,C#3
459.75,282.9231,307,1.5,F#5,E6,B5,r,r,r,D3,r,D3
460.0,283.0769,307,1.6667,G5,E6,B-5,r,r,r,E3,r,E3
460.25,283.2308,307,1.8333,G5,E6,C#6,r,r,r,E3,r,C#3
460.5,283.3846,308,1.0,C#5,E6,F#5,r,r,r,B-2,r,B-2
460.75,283.5385,308,1.1667,C#5,E6,C#6,r,r,r,B-2,r,B-2
461.0,283.6923,308,1.3333,F#5,D6,B5,r,r,r,B2,r,B2
461.25,283.8462,308,1.5,E5,C#6,A5,r,r,r,B2,r,B2
461.5,284.0,308,1.6667,D5,D6,G5,r,r,r,B3,r,B3
461.75,284.1538,308,1.8333,C#5,D6,B5,r,r,r,B3,r,A3
462.0,284.3077,309,1.0,B4,D6,E5,r,r,r,G3,r,G3
462.25,284.4615,309,1.1667,B4,D6,E5,r,r,r,G3,r,F#3
462.5,284.6154,309,1.3333,G5,C#6,E5,r,r,r,E3,r,E3
462.75,284.7692,309,1.5,F#5,B5,E5,r,r,r,E3,r,D3
463.0,284.9231,309,1.6667,E5,B-5,E5,r,r,r,C#3,r,C#3
463.25,285.0769,309,1.8333,D5,C#6,E5,r,r,r,C#3,r,F#3
463.5,285.2308,310,1.0,C#5,F#5,E5,r,r,r,D3,r,D3
463.75,285.3846,310,1.1667,B-4,F#5,E5,r,r,r,C#3,r,C#3
464.0,285.5385,310,1.3333,B4,B5,D5,r,r,r,B2,r,B2
464.25,285.6923,310,1.5,B4,B5,C#5,r,r,r,A2,r,A2
464.5,285.8462,310,1.6667,B4,A5,D5,r,r,r,G2,r,G2
464.75,286.0,310,1.8333,B4,A5,D5,r,r,r,F#2,r,F#2
465.0,286.1538,311,1.0,B4,G#5,D5,r,r,B3,E3,E1,E3
465.25,286.3077,311,1.1667,E5,G#5,D5,r,r,B3,E3,E1,E3
465.5,286.4615,311,1.3333,E5,G#5,D5,B4,G#4,B3,E3,r,r
465.75,286.6154,311,1.5,B4,G#5,D5,C#5,A4,B3,E3,r,r
466.0,286.7692,311,1.6667,B4,G#5,D5,B4,G#4,B3,E3,r,r
466.25,286.9231,311,1.8333,G#4,G#5,D5,C#5,A4,B3,E3,r,r
466.5,287.0769,312,1.0,G#4,G#5,D5,D5,B4,B3,E3,r,r
466.75,287.2308,312,1.1667,B4,G#5,D5,C#5,A4,B3,E3,r,r
467.0,287.3846,312,1.3333,B4,G#5,D5,B4,G#4,B3,E3,r,r
467.25,287.5385,312,1.5,G#4,G#5,D5,C#5,A4,B3,E3,r,r
467.5,287.6923,312,1.6667,G#4,G#5,D5,D5,B4,B3,E3,r,r
467.75,287.8462,312,1.8333,E4,G#5,D5,D5,B4,B3,E3,r,r
468.0,288.0,313,1.0,E4,G#5,D5,D5,B4,B3,E3,r,r
468.25,288.1538,313,1.1667,D5,G#5,D5,C#5,A4,B3,E3,r,r
468.5,288.3077,313,1.3333,D5,G#5,D5,B4,G#4,B3,E3,r,r
468.75,288.4615,313,1.5,B4,G#5,D5,C#5,A4,B3,E3,r,r
469.0,288.6154,313,1.6667,B4,G#5,D5,D5,B4,B3,E3,r,r
469.25,288.7692,313,1.8333,G#4,G#5,D5,C#5,A4,B3,E3,r,r
469.5,288.9231,314,1.0,G#4,G#5,D5,D5,B4,G#4,E3,r,r
469.75,289.0769,314,1.1667,E4,G#5,D5,F#5,D5,G#4,E3,r,r
470.0,289.2308,314,1.3333,G#4,G#5,D5,E5,C#5,B3,E3,r,r
470.25,289.3846,314,1.5,B4,G#5,D5,D5,B4,B3,E3,r,r
470.5,289.5385,314,1.6667,E5,G#5,D5,C#5,A4,B3,E3,r,r
470.75,289.6923,314,1.8333,B4,G#5,D5,D5,G#4,B3,E3,r,r
471.0,289.8462,315,1.0,G#4,G#5,C#5,C#5,B4,G#4,F3,F1,F3
471.25,290.0,315,1.1667,C#5,F#5,E-5,C#5,B4,G#4,F3,F1,F3
471.5,290.1538,315,1.3333,C#5,G#5,F5,C#5,B4,G#4,F3,r,r
471.75,290.3077,315,1.5,G#4,A5,F#5,C#5,B4,G#4,F3,r,r
472.0,290.4615,315,1.6667,G#4,G#5,F5,C#5,B4,G#4,F3,r,r
472.25,290.6154,315,1.8333,F4,A5,F#5,C#5,B4,G#4,F3,r,r
472.5,290.7692,316,1.0,F4,B5,G#5,C#5,B4,G#4,F3,r,r
472.75,290.9231,316,1.1667,G#4,A5,F#5,C#5,B4,G#4,F3,r,r
473.0,291.0769,316,1.3333,G#4,G#5,F5,C#5,B4,G#4,F3,r,r
473.25,291.2308,316,1.5,F4,A5,F#5,C#5,B4,G#4,F3,r,r
473.5,291.3846,316,1.6667,F4,B5,G#5,C#5,B4,G#4,F3,r,r
473.75,291.5385,316,1.8333,C#4,B5,G#5,C#5,B4,G#4,F3,r,r
474.0,291.6923,317,1.0,C#4,B5,G#5,C#5,B4,G#4,F3,r,r
474.25,291.8462,317,1.1667,B4,A5,F#5,C#5,B4,G#4,F3,r,r
474.5,292.0,317,1.3333,B4,G#5,F5,C#5,B4,G#4,F3,r,r
474.75,292.1538,317,1.5,G#4,A5,F#5,C#5,B4,G#4,F3,r,r
475.0,292.3077,317,1.6667,G#4,B5,G#5,C#5,B4,G#4,F3,r,r
475.25,292.4615,317,1.8333,F4,A5,F#5,C#5,B4,G#4,F3,r,r
475.5,292.6154,318,1.0,F4,B5,G#5,C#5,B4,G#4,F3,r,r
475.75,292.7692,318,1.1667,C#4,D6,B5,C#5,B4,G#4,F3,r,r
476.0,292.9231,318,1.3333,F4,C#6,A5,C#5,B4,G#4,F3,r,r
476.25,293.0769,318,1.5,G#4,B5,G#5,C#5,B4,G#4,F3,r,r
476.5,293.2308,318,1.6667,B4,B-5,F#5,C#5,B4,G#4,F3,r,r
476.75,293.3846,318,1.8333,G#4,B5,G#5,C#5,B4,G#4,F3,r,r
477.0,293.5385,319,1.0,C#5,C#6,E5,C#5,F#4,C#4,F#3,F#1,F#3
477.25,293.6923,319,1.1667,F#5,C#6,E5,B4,G#4,C#4,F#3,F#1,F#3
477.5,293.8462,319,1.3333,F#5,C#6,E5,C#5,B-4,C#4,F#3,r,r
477.75,294.0,319,1.5,C#5,C#6,E5,D5,B4,C#4,F#3,r,r
478.0,294.1538,319,1.6667,C#5,C#6,E5,C#5,B-4,C#4,F#3,r,r
478.25,294.3077,319,1.8333,B-4,C#6,E5,D5,B4,C#4,F#3,r,r
478.5,294.4615,320,1.0,B-4,C#6,E5,E5,C#5,C#4,F#3,r,r
478.75,294.6154,320,1.1667,C#5,C#6,E5,D5,B4,C#4,F#3,r,r
479.0,294.7692,320,1.3333,C#5,C#6,E5,C#5,B-4,C#4,F#3,r,r
479.25,294.9231,320,1.5,B-4,C#6,E5,D5,B4,C#4,F#3,r,r
479.5,295.0769,320,1.6667,B-4,C#6,E5,E5,C#5,C#4,F#3,r,r
479.75,295.2308,320,1.8333,F#4,C#6,E5,E5,C#5,C#4,F#3,r,r
480.0,295.3846,321,1.0,F#4,C#6,E5,E5,C#5,C#4,F#3,r,r
480.25,295.5385,321,1.1667,E5,C#6,E5,D5,B4,C#4,F#3,r,r
480.5,295.6923,321,1.3333,E5,C#6,E5,C#5,B-4,C#4,F#3,r,r
480.75,295.8462,321,1.5,C#5,C#6,E5,D5,B4,C#4,F#3,r,r
481.0,296.0,321,1.6667,C#5,C#6,E5,E5,C#5,C#4,F#3,r,r
481.25,296.1538,321,1.8333,B-4,C#6,E5,D5,B4,C#4,F#3,r,r
481.5,296.3077,322,1.0,B-4,C#6,E5,E5,C#5,C#4,F#3,r,r
481.75,296.4615,322,1.1667,F#4,C#6,E5,G5,E5,C#4,F#3,r,r
482.0,296.6154,322,1.3333,B-4,C#6,E5,F#5,D5,F#3,F#3,r,r
482.25,296.7692,322,1.5,C#5,C#6,E5,E5,C#5,F#3,F#3,r,r
482.5,296.9231,322,1.6667,F#5,C#6,E5,D5,B4,F#4,F#3,r,r
482.75,297.0769,322,1.8333,E5,C#6,E5,C#5,C#5,F#4,F#3,r,r
483.0,297.2308,323,1.0,D5,B5,D5,F#4,F#4,F#4,B3,B1,B3
483.25,297.3846,323,1.1667,F#5,B5,D5,F#4,F#4,F#4,B3,B1,B3
483.5,297.5385,323,1.3333,B5,r,r,F#4,F#4,F#4,r,r,r
483.75,297.6923,323,1.5,F#5,r,r,F#4,F#4,F#4,r,r,r
484.0,297.8462,323,1.6667,D5,r,r,F#4,F#4,F#4,r,r,r
484.25,298.0,323,1.8333,B4,r,r,F#4,F#4,F#4,r,r,r
484.5,298.1538,324,1.0,B-4,C#6,F#5,F#4,F#4,F#4,F#3,F#1,F#3
484.75,298.3077,324,1.1667,C#5,C#6,F#5,F#4,F#4,F#4,F#3,F#1,F#3
485.0,298.4615,324,1.3333,F#5,r,r,F#4,F#4,F#4,r,r,r
485.25,298.6154,324,1.5,C#5,r,r,F#4,F#4,F#4,r,r,r
485.5,298.7692,324,1.6667,B-4,r,r,F#4,F#4,F#4,r,r,r
485.75,298.9231,324,1.8333,F#4,r,r,F#4,F#4,F#4,r,r,r
486.0,299.0769,325,1.0,B3,D6,F#5,F#4,F#4,F#4,B2,B1,B2
486.5,299.3846,325,1.3333,r,C#6,E5,r,r,r,B2,B1,B2
487.0,299.6923,325,1.6667,r,B5,D5,r,r,r,B2,B1,B2
487.5,300.0,326,1.0,B4,r,r,B4,F#4,D4,B2,B1,B2
488.0,300.3077,326,1.3333,r,B5,D5,r,r,r,B2,B1,B2
488.25,300.4615,326,1.5,r,C#6,E5,r,r,r,B2,B1,B2
488.5,300.6154,326,1.6667,r,D6,F#5,r,r,r,B2,B1,B2
489.0,300.9231,327,1.0,B-4,C#6,E5,B-4,G4,E4,B2,B1,B2
489.5,301.2308,327,1.3333,r,B5,D5,r,r,r,B2,B1,B2
490.0,301.5385,327,1.6667,r,B-5,C#5,r,r,r,B2,B1,B2
490.5,301.8462,328,1.0,C#5,r,r,C#5,B-4,E4,B2,B1,B2
491.0,302.1538,328,1.3333,r,B-5,C#5,r,r,r,B2,B1,B2
491.25,302.3077,328,1.5,r,B5,D5,r,r,r,B2,B1,B2
491.5,302.4615,328,1.6667,r,C#6,E5,r,r,r,B2,B1,B2
492.0,302.7692,329,1.0,D5,B5,D5,D5,B4,F#4,B2,B1,B2
492.25,302.9231,329,1.1667,F#5,B5,D5,D5,B4,F#4,B2,B1,B2
492.5,303.0769,329,1.3333,F#5,A5,F#5,F#4,D4,r,r,r,r
492.75,303.2308,329,1.5,E-5,A5,F#5,G#4,E4,r,r,r,r
493.0,303.3846,329,1.6667,E-5,r,r,A4,F#4,B3,B2,B1,B2
493.25,303.5385,329,1.8333,B4,r,r,A4,F#4,B3,B2,B1,B2
493.5,303.6923,330,1.0,B4,B5,E5,A4,F#4,B3,E3,E2,E3
493.75,303.8462,330,1.1667,G#5,B5,E5,A4,F#4,B3,E3,E2,E3
494.0,304.0,330,1.3333,G#5,C#6,G5,G#4,E4,r,r,r,r
494.25,304.1538,330,1.5,F5,C#6,G5,A4,F#4,r,r,r,r
494.5,304.3077,330,1.6667,F5,r,r,B4,G#4,C#4,C#3,C#2,C#3
494.75,304.4615,330,1.8333,C#5,r,r,B4,G#4,C#4,C#3,C#2,C#3
495.0,304.6154,331,1.0,C#5,C#6,F#5,B4,G#4,C#4,F#3,F#2,F#3
495.25,304.7692,331,1.1667,B-5,C#6,F#5,B4,G#4,C#4,F#3,F#2,F#3
495.5,304.9231,331,1.3333,B-5,D6,C#6,B-4,F#4,r,r,r,r
495.75,305.0769,331,1.5,F#5,D6,C#6,B4,G#4,r,r,r,r
496.0,305.2308,331,1.6667,F#5,r,r,C#5,B-4,D4,D3,D2,D3
496.25,305.3846,331,1.8333,D5,r,r,C#5,B-4,D4,D3,D2,D3
496.5,305.5385,332,1.0,D5,D6,G5,C#5,B-4,D4,G3,G2,G3
496.75,305.6923,332,1.1667,B5,D6,G5,C#5,B-4,D4,G3,G2,G3
497.0,305.8462,332,1.3333,B5,G6,D6,B4,B4,r,r,r,r
497.25,306.0,332,1.5,G5,G6,D6,C#5,B-4,r,r,r,r
497.5,306.1538,332,1.6667,G5,r,r,D5,B4,D4,F#3,F#2,F#3
497.75,306.3077,332,1.8333,B5,r,r,D5,B4,D4,F#3,F#2,F#3
498.0,306.4615,333,1.0,B5,G6,E6,D5,B4,E4,E3,E2,E3
498.25,306.6154,333,1.1667,E5,G6,E6,D5,B4,F#4,E3,E2,E3
498.5,306.7692,333,1.3333,E5,C#6,B-5,C#5,B-4,E4,F#3,F#2,F#3
498.75,306.9231,333,1.5,B-5,C#6,B-5,D5,B4,D4,F#3,F#2,F#3
499.0,307.0769,333,1.6667,B-5,B-5,F#5,E5,C#5,C#4,F#2,F#1,F#2
499.25,307.2308,333,1.8333,B5,B-5,F#5,E5,C#5,C#4,F#2,F#1,F#2
499.5,307.3846,334,1.0,B5,F#5,B4,E5,C#5,B3,B2,B1,B2
499.75,307.5385,334,1.1667,G5,F#5,B4,E5,C#5,B3,B2,B1,B2
500.0,307.6923,334,1.3333,F#5,B5,F#5,D5,B4,F#4,B3,B2,B3
500.25,307.8462,334,1.5,E5,B5,F#5,E5,C#5,F#4,B3,B2,B3
500.5,308.0,334,1.6667,D5,r,r,F#5,D5,B4,A3,A2,A3
500.75,308.1538,334,1.8333,C#5,r,r,F#5,D5,B4,A3,A2,A3
501.0,308.3077,335,1.0,B4,r,r,F#5,D5,B4,G3,G2,G3
501.25,308.4615,335,1.1667,B4,r,r,G4,E4,B4,G3,G2,G3
501.5,308.6154,335,1.3333,D5,r,r,A4,F#4,B4,G3,G2,G3
501.75,308.7692,335,1.5,D5,r,r,B4,D4,B4,G3,G2,G3
502.0,308.9231,335,1.6667,B4,r,r,C#5,E4,G4,G3,G2,G3
502.25,309.0769,335,1.8333,B4,r,r,E-5,F#4,G4,G3,G2,G3
502.5,309.2308,336,1.0,G4,r,r,E5,G4,E4,G3,G2,G3
502.75,309.3846,336,1.1667,G4,G6,E6,E5,G4,E4,G3,G2,G3
503.0,309.5385,336,1.3333,G4,G6,E6,E5,G4,E4,B3,B2,B3
503.25,309.6923,336,1.5,G4,E6,B5,E5,G4,E4,B3,B2,B3
503.5,309.8462,336,1.6667,G4,E6,B5,E5,G4,E4,G3,G2,G3
503.75,310.0,336,1.8333,G4,C6,G5,E5,G4,E4,G3,G2,G3
504.0,310.1538,337,1.0,G4,C6,G5,E5,G4,E4,E3,E2,E3
504.25,310.3077,337,1.1667,G5,E6,C6,G5,G4,E4,E3,E2,E3
504.5,310.4615,337,1.3333,G5,E6,C6,G5,G4,E4,E3,E2,E3
504.75,310.6154,337,1.5,E5,C6,G5,E5,C5,G4,E3,E2,E3
505.0,310.7692,337,1.6667,E5,C6,G5,E5,C5,G4,E3,E2,E3
505.25,310.9231,337,1.8333,C#5,B-5,F#5,C#5,F#4,C#4,E3,E2,E3
505.5,311.0769,338,1.0,C#5,B-5,F#5,C#5,F#4,C#4,E3,E2,E3
505.75,311.2308,338,1.1667,F#5,C#6,B-5,F#5,F#4,C#4,E4,E3,E4
506.0,311.3846,338,1.3333,F#5,C#6,B-5,F#5,F#4,C#4,E4,E3,E4
506.25,311.5385,338,1.5,C#5,B-5,F#5,C#5,F#4,C#4,E3,E2,E3
506.5,311.6923,338,1.6667,C#5,B-5,F#5,C#5,F#4,C#4,E3,E2,E3
506.75,311.8462,338,1.8333,B-4,F#5,C#5,B-4,F#4,D4,D3,D2,D3
507.0,312.0,339,1.0,B4,B5,D5,B4,F#4,D4,D3,D2,D3
507.25,312.1538,339,1.1667,B4,F#5,B4,B4,F#4,D4,D3,D2,D3
507.5,312.3077,339,1.3333,B4,B5,D5,r,r,r,G3,G2,G3
507.75,312.4615,339,1.5,B4,B5,D5,B4,B4,D4,G3,G2,G3
508.0,312.6154,339,1.6667,E5,r,r,E5,B4,G4,C#3,C#2,C#3
508.25,312.7692,339,1.8333,E5,G5,E5,E5,B4,G4,C#3,C#2,C#3
508.5,312.9231,340,1.0,r,A5,C#5,r,r,r,F#3,F#2,F#3
508.75,313.0769,340,1.1667,C#5,A5,C#5,C#5,A4,F#4,F#3,F#2,F#3
509.0,313.2308,340,1.3333,D5,r,r,D5,A4,F#4,B2,B1,B2
509.25,313.3846,340,1.5,D5,D5,F#5,D5,A4,F#4,B2,B1,B2
509.5,313.5385,340,1.6667,r,G5,D5,r,r,r,E3,E2,E3
509.75,313.6923,340,1.8333,G4,G5,D5,G4,G4,E4,E3,E2,E3
510.0,313.8462,341,1.0,C5,r,r,C5,G4,E4,E2,E1,E2
510.25,314.0,341,1.1667,C5,G5,E5,C5,G4,E4,E2,E1,E2
510.5,314.1538,341,1.3333,r,F#5,D5,r,r,r,F#2,F#1,F#2
510.75,314.3077,341,1.5,B-4,E5,C#5,B-4,F#4,C#4,F#2,F#1,F#2
511.0,314.4615,341,1.6667,B4,D5,B4,B4,B3,G4,G2,G1,G2
