score_qstamp,qstamp,measure,beat,726696_tstamp,728534_tstamp,729214_tstamp,726691_tstamp,729227_tstamp,726680_tstamp,726652_tstamp,726628_tstamp,726688_tstamp,726641_tstamp
290.25,290.25,195,1.1667,512.367,471.327,419.827,509.447,463.967,682.467,344.427,669.187,530.227,407.867
290.375,290.375,195,1.25,512.53,471.51,419.99,509.61,464.13,682.66,344.57,669.39,530.39,408.03
290.5,290.5,195,1.3333,512.753,471.713,420.153,509.826,464.333,682.873,344.713,669.573,530.633,408.193
290.625,290.625,195,1.4167,512.9561,471.9361,420.3361,510.0361,464.5561,683.0361,344.8361,669.7361,530.7961,408.3761
290.75,290.75,195,1.5,513.1591,472.0991,420.4991,510.2191,464.7191,683.2191,344.9398,669.9791,530.9591,408.5391
290.875,290.875,195,1.5833,513.3488,472.2866,420.6644,510.411,464.9222,683.3932,345.0822,670.1866,531.1244,408.7266
291.0,291.0,195,1.6667,513.5704,472.5052,420.8452,510.6452,465.0852,683.6452,345.2452,670.3852,531.3652,408.9252
291.125,291.125,195,1.75,513.7483,472.6683,421.0083,510.8083,465.2483,683.8083,345.3283,670.5483,531.5283,409.0883
291.25,291.25,195,1.8333,513.9913,472.9113,421.1713,511.0513,465.4113,684.0313,345.4913,670.7513,531.6913,409.3113
291.375,291.375,195,1.9167,514.1743,473.0743,421.3543,511.2143,465.6143,684.1943,345.6181,670.9343,531.8743,409.5343
291.5,291.5,196,1.0,514.4122,473.367,421.5548,511.4748,465.8322,684.5148,345.7774,671.1948,532.1548,409.9096
292.5,292.5,196,1.6667,516.3017,475.1617,423.3817,513.3417,467.4217,686.8617,347.0417,673.2417,534.0217,411.9217
292.75,292.75,196,1.8333,516.7078,475.7078,423.7278,513.6912,467.9078,687.1878,347.3678,673.5678,534.7278,412.6278
293.0,293.0,197,1.0,517.1017,476.0339,424.0539,514.1078,468.3295,687.6668,347.6939,673.9139,535.3441,413.1468
293.5,293.5,197,1.3333,518.0227,476.9027,424.8861,515.0261,469.1661,688.7766,348.3661,675.0383,536.5383,414.2461
294.5,294.5,198,1.0,519.7008,478.4904,426.2504,516.7208,470.8104,690.3104,349.5904,676.3704,538.5512,415.7904
295.0,295.0,198,1.3333,520.7226,479.3426,427.2826,517.993,471.7426,691.4964,350.2626,677.6226,539.6626,417.0426
296.0,296.0,199,1.0,522.367,480.907,428.767,519.387,473.267,693.227,351.607,679.107,541.587,418.667
296.5,296.5,199,1.3333,523.1364,481.7391,429.4791,520.6191,474.1191,694.2991,352.4191,680.2447,543.0802,419.7346
297.0,297.0,199,1.6667,524.3052,482.6513,430.1513,521.2939,474.9113,695.1617,353.1313,681.3713,543.7513,420.5426
297.1667,297.1667,199,1.7778,524.5487,482.8687,430.3687,521.5487,475.2687,695.6522,353.3887,681.5887,543.9687,420.8487
297.3333,297.3333,199,1.8889,525.126,483.154,430.686,521.988,475.492,696.042,353.606,681.93,544.206,421.196
297.375,297.375,199,1.9167,525.1804,483.4804,430.7404,522.1804,475.6608,696.2204,353.6604,682.0436,544.3036,421.3204
297.5,297.5,200,1.0,525.3435,483.6435,430.9035,522.3435,475.8635,696.3835,353.8905,682.3635,544.6235,421.5035
298.25,298.25,200,1.5,526.7617,484.8817,432.1617,523.7417,477.1817,698.3017,355.0817,684.0634,546.1417,423.0817
298.5,298.5,200,1.6667,527.4512,485.3356,432.5824,524.4234,477.6512,698.699,355.4078,684.4478,546.6556,423.6356
298.75,298.75,200,1.8333,527.9634,485.9051,433.0339,524.9512,478.1573,699.2495,355.7756,684.9339,547.3085,424.1078
299.0,299.0,201,1.0,528.84,486.5,433.38,525.8,478.76,700.14,356.14,685.58,547.96,424.82
299.25,299.25,201,1.1667,529.2366,486.8322,433.8261,526.1827,479.1044,700.4661,356.4661,686.1783,548.4261,425.3261
299.5,299.5,201,1.3333,529.8122,487.1722,434.2722,526.7722,479.6322,700.9922,356.7722,686.5522,548.7722,425.7522
300.25,300.25,201,1.8333,531.4704,488.6704,435.4704,528.3304,480.9504,702.4704,357.7504,688.3704,550.5904,426.7704
300.5,300.5,202,1.0,531.7965,488.9965,435.7965,528.6565,481.2765,703.104,358.0765,688.6965,550.9165,427.1625
300.75,300.75,202,1.1667,532.2382,489.373,436.1626,529.3226,481.7826,703.7478,358.5626,689.3304,551.3626,428.5304
301.0,301.0,202,1.3333,533.0087,490.027,436.7635,529.9574,482.2661,704.5487,358.8887,690.1287,551.9922,429.1974
301.75,301.75,202,1.8333,534.767,491.287,437.787,531.687,483.647,706.247,360.067,691.767,553.787,430.695
302.0,302.0,203,1.0,535.093,491.693,438.113,532.053,483.993,706.798,360.393,692.093,554.126,431.213
302.5,302.5,203,1.3333,535.8052,492.686,438.9868,533.3408,484.9972,708.3112,361.1052,693.566,555.2452,432.7052
303.0,303.0,203,1.6667,536.7174,493.4174,439.8974,534.1748,485.9374,709.3374,361.7974,694.2774,556.6096,433.3574
303.1667,303.1667,203,1.7778,537.4212,493.7148,440.1548,534.5748,486.1748,709.5844,362.0148,694.6844,556.9548,433.5748
303.3333,303.3333,203,1.8889,537.8121,493.9921,440.3721,534.8521,486.4121,710.0921,362.2321,694.9321,557.1721,433.8642
303.375,303.375,203,1.9167,537.8665,494.1065,440.4265,534.9195,486.5665,710.2465,362.2865,694.9865,557.2265,434.0665
303.5,303.5,204,1.0,538.2392,494.2696,440.5896,535.1896,486.7296,710.5296,362.4592,695.1496,557.4496,434.2296
304.5,304.5,204,1.6667,540.0739,495.9339,441.9539,537.0539,488.2078,712.539,363.9739,697.0085,559.4139,435.8895
304.6667,304.6667,204,1.7778,540.3113,496.1513,442.2313,537.2713,488.4313,712.9226,364.1913,697.3313,559.8008,436.1652
304.8333,304.8333,204,1.8889,540.5287,496.4261,442.4574,537.4887,488.6887,713.3348,364.4087,697.6687,560.2209,436.5331
304.875,304.875,204,1.9167,540.723,496.663,442.543,537.603,488.843,713.486,364.463,697.823,560.343,436.783
305.0,305.0,205,1.0,540.9044,496.8261,442.7061,537.7844,489.0061,713.6722,364.6322,697.9861,560.6461,437.0661
306.0,306.0,205,1.6667,542.8304,498.4904,444.3008,539.6904,490.5312,715.9344,366.0704,700.0008,563.072,439.0704
306.1667,306.1667,205,1.7778,543.0874,498.7079,444.5679,539.9474,490.7679,716.3358,366.2479,700.2279,563.5679,439.2879
306.3333,306.3333,205,1.8889,543.3756,499.1252,444.7852,540.2304,490.9852,716.666,366.4652,700.4452,563.7852,439.6452
306.5,306.5,206,1.0,543.8382,499.3426,445.0026,540.713,491.2678,716.973,366.6626,700.9426,564.1078,440.0434
306.75,306.75,206,1.1667,544.2412,499.6012,445.5012,541.1012,491.6012,717.4012,366.8612,701.2012,564.4012,440.5212
307.0,307.0,206,1.3333,544.5199,500.1999,445.7599,541.3799,491.8599,717.8599,367.1199,701.4599,564.9999,440.7799
307.25,307.25,206,1.5,544.9185,500.497,446.0185,541.7385,492.268,718.1185,367.3785,701.8385,565.2585,441.0755
307.5,307.5,206,1.6667,545.1771,500.8371,446.2771,541.9971,492.5371,718.5542,367.5971,702.4342,565.5771,441.3371
307.75,307.75,206,1.8333,545.6357,501.0957,446.5357,542.4557,492.7957,718.8157,367.8557,702.8357,565.9157,441.5957
308.0,308.0,207,1.0,545.8943,501.3743,446.8943,542.7343,493.1743,719.1372,368.0543,703.2286,566.1886,441.9143
308.25,308.25,207,1.1667,546.313,501.753,447.153,543.133,493.453,719.593,368.313,703.593,566.613,442.213
308.5,308.5,207,1.3333,546.5716,502.0116,447.4116,543.3916,493.7116,719.8516,368.5716,703.9876,566.8716,442.4716
308.75,308.75,207,1.5,546.9702,502.4008,447.6702,543.7902,493.9702,720.1906,368.8302,704.3506,567.1506,442.8608
309.0,309.0,207,1.6667,547.2888,502.7088,447.9288,544.0688,494.2288,720.4688,368.9849,704.6688,567.5088,443.1488
309.25,309.25,207,1.8333,547.5474,502.9674,448.1874,544.3274,494.5074,720.7274,369.1074,704.9274,567.7674,443.4074
309.5,309.5,208,1.0,547.8061,503.2522,448.4461,544.6549,494.7861,721.1071,369.3661,705.3061,568.0522,443.7583
309.75,309.75,208,1.1667,548.2647,503.5847,448.8247,545.0847,495.0647,721.5047,369.6247,705.7247,568.3447,444.0447
310.0,310.0,208,1.3333,548.5233,503.8433,449.0833,545.3833,495.3233,721.7633,369.8833,705.9833,568.6231,444.3033
310.25,310.25,208,1.5,548.8819,504.1019,449.3419,545.7019,495.6619,722.0819,370.1419,706.3219,569.1219,444.5619
310.5,310.5,208,1.6667,549.1405,504.3605,449.6005,545.9605,495.9205,722.4005,370.2605,706.6405,569.4205,444.8205
310.75,310.75,208,1.8333,549.3992,504.6192,449.8592,546.2192,496.1792,722.6592,370.4748,706.9376,569.6792,445.0792
311.0,311.0,209,1.0,549.6578,505.1556,450.1178,546.5134,496.5356,723.009,370.6578,707.4578,569.9378,445.3378
311.25,311.25,209,1.1667,549.9164,505.5148,450.3764,546.8964,496.8164,723.3764,370.8364,707.7164,570.1964,445.6364
311.5,311.5,209,1.3333,550.175,505.795,450.635,547.155,497.075,723.635,370.995,707.975,570.455,445.895
311.75,311.75,209,1.5,550.6336,506.1536,450.8936,547.4336,497.3336,724.0136,371.2536,708.4336,570.7408,446.1536
312.0,312.0,209,1.6667,550.8923,506.4246,451.1523,547.7169,497.5923,724.3538,371.5123,708.7123,571.1646,446.4123
312.25,312.25,209,1.8333,551.2927,506.7218,451.4109,548.1309,497.8509,724.6509,371.7509,708.9709,571.4309,446.7018
312.5,312.5,210,1.0,551.5695,506.999,451.6695,548.3895,498.0895,724.9485,371.8695,709.0495,571.6895,446.9695
312.75,312.75,210,1.1667,551.9881,507.3881,452.0081,548.7681,498.3481,725.2881,372.1281,709.3081,572.1281,447.2481
313.0,313.0,210,1.3333,552.2467,507.6467,452.2667,549.0267,498.6667,725.5467,372.2134,709.5667,572.3867,447.5067
313.25,313.25,210,1.5,552.5054,507.9054,452.5254,549.3054,498.9254,725.9054,372.4454,709.8254,572.6454,447.7654
313.5,313.5,210,1.6667,552.764,508.164,452.784,549.564,499.184,726.164,372.584,710.084,572.924,448.024
313.75,313.75,210,1.8333,553.1026,508.4226,453.0426,549.9026,499.4626,726.5826,372.8426,710.3426,573.1826,448.3226
314.0,314.0,211,1.0,553.3848,508.8612,453.3012,550.1848,499.7248,726.8624,373.0212,710.6012,573.4448,448.5812
314.25,314.25,211,1.1667,553.7399,509.1199,453.5799,550.5199,500.0399,727.2399,373.2599,710.8599,573.7599,448.8599
314.5,314.5,211,1.3333,554.174,509.477,453.8385,550.9525,500.2985,727.574,373.4585,711.1185,574.0185,449.1185
314.75,314.75,211,1.5,554.4371,509.7371,454.0971,551.2171,500.5571,727.8713,373.6371,711.3771,574.2971,449.3771
315.0,315.0,211,1.6667,554.7357,509.9957,454.3557,551.5157,500.8157,728.1714,373.8157,711.6357,574.6071,449.6357
315.25,315.25,211,1.8333,554.9943,510.3401,454.6143,551.7743,501.1543,728.4486,374.0743,711.8943,574.9543,449.9143
315.5,315.5,212,1.0,555.286,510.633,454.873,552.053,501.413,728.819,374.213,712.153,575.226,450.173
315.75,315.75,212,1.1667,555.5516,510.8916,455.1316,552.3116,501.6716,729.0916,374.4516,712.4116,575.5716,450.4516
316.0,316.0,212,1.3333,555.8702,511.3502,455.3902,552.6404,501.9302,729.6106,374.7102,712.6702,575.8302,450.7102
316.25,316.25,212,1.5,556.1288,511.6088,455.6288,552.9888,502.1888,729.8888,374.8335,712.9088,576.0888,450.9688
316.5,316.5,212,1.6667,556.4474,511.8674,455.8874,553.2474,502.4474,730.1474,375.0137,713.1674,576.3874,451.2274
316.75,316.75,212,1.8333,556.7261,512.1461,456.1061,553.5061,502.7061,730.4244,375.1261,713.4261,576.6461,451.4861
317.0,317.0,213,1.0,556.9847,512.4047,456.3647,553.7647,502.9647,730.7447,375.3847,713.6847,576.9094,451.7447
317.25,317.25,213,1.1667,557.2433,512.7633,456.6233,554.1433,503.2233,731.0466,375.5433,713.9433,577.2033,452.0033
317.5,317.5,213,1.3333,557.6457,513.0219,456.8619,554.4257,503.4819,731.4019,375.7819,716.4219,577.5638,452.2838
317.75,317.75,213,1.5,558.0805,513.3405,457.1205,554.8405,503.7405,731.8405,376.0205,716.6805,577.8405,452.5605
318.0,318.0,213,1.6667,558.3392,513.6384,457.3592,555.0992,503.9992,732.0992,376.177,717.0976,578.1376,452.8192
318.25,318.25,213,1.8333,558.5978,513.9978,457.6178,555.3578,504.2578,732.3578,376.3578,717.3978,578.3978,453.0978
318.5,318.5,214,1.0,558.8564,514.2564,457.8764,555.6164,504.5164,732.6492,376.5564,717.842,578.6564,453.3564
318.625,318.625,214,1.0833,558.9857,514.3857,458.0057,555.7457,504.6457,732.8457,376.5976,717.9857,578.7857,453.4857
318.75,318.75,214,1.1667,559.115,514.515,458.135,555.875,504.775,732.975,376.715,718.135,578.915,453.655
318.875,318.875,214,1.25,559.2443,514.6443,458.2643,556.0043,504.9043,733.1043,376.8443,718.2843,579.0643,453.7843
319.0,319.0,214,1.3333,559.3736,514.7736,458.3936,556.1336,505.0336,733.2336,376.9736,718.4816,579.1936,453.9136
319.375,319.375,214,1.5833,559.7616,515.1616,458.7816,556.5216,505.4216,733.6616,377.3217,718.9544,579.5816,454.3048
319.5,319.5,214,1.6667,559.8909,515.2909,458.9109,556.6509,505.5509,733.7909,377.3271,719.2309,579.7109,454.4909
319.875,319.875,214,1.9167,560.3176,515.7188,459.4188,557.4788,506.2188,734.3668,377.4188,719.9588,580.374,454.9988
320.0,320.0,215,1.0,560.9182,515.9167,459.5481,557.7296,506.3481,734.6782,377.5481,720.1124,580.5243,455.1281
320.5,320.5,215,1.3333,561.7562,516.6454,460.0654,558.4654,506.8654,735.4854,378.0654,720.7454,581.1654,455.7054
321.0,321.0,215,1.6667,562.3052,517.4626,460.6226,559.0426,507.3826,736.1052,378.5826,721.3426,581.6826,456.2226
321.125,321.125,215,1.75,562.6919,517.9519,460.7719,559.4319,507.6319,736.3719,378.7119,721.6719,581.9919,456.4719
321.25,321.25,215,1.8333,562.8412,518.0812,461.1212,559.5612,507.7612,736.5612,378.8412,721.8012,582.2012,456.6012
321.375,321.375,215,1.9167,562.9705,518.2105,461.2505,559.6905,507.8905,736.6905,378.9552,721.9305,582.3305,456.7305
321.5,321.5,216,1.0,563.0999,518.3399,461.3799,559.8199,508.0199,736.8199,379.0799,722.0599,582.4599,456.8599
321.625,321.625,216,1.0833,563.5784,518.5092,461.5492,560.3276,508.246,737.3092,379.2092,722.4492,582.7644,457.0692
321.75,321.75,216,1.1667,563.7185,518.6385,461.6785,560.4785,508.4185,737.4785,379.3385,722.7985,582.9585,457.1985
321.875,321.875,216,1.25,563.8478,518.7678,461.8078,560.6078,508.5478,737.6078,379.4678,722.9478,583.0878,457.3278
322.0,322.0,216,1.3333,563.9771,518.8971,461.9371,560.7371,508.6771,737.7371,379.5971,723.0771,583.2171,457.4571
322.375,322.375,216,1.5833,564.375,519.285,462.325,561.13,509.065,738.125,379.785,723.465,583.605,457.845
322.5,322.5,216,1.6667,564.5743,519.4143,462.4543,561.3143,509.1943,738.2543,379.9143,723.5943,583.7343,457.9743
322.875,322.875,216,1.9167,565.1823,519.8823,462.8423,561.9423,509.5823,738.7423,380.3023,724.1623,584.1223,458.4023
323.0,323.0,217,1.0,565.3116,520.0116,462.9716,562.0716,509.7116,738.8716,380.3779,724.2916,584.2516,458.5316
323.1667,323.1667,217,1.1111,565.724,520.204,463.144,562.444,509.904,739.168,380.464,724.584,584.448,458.744
323.3333,323.3333,217,1.2222,565.8964,520.4164,463.3164,562.6364,510.1564,739.3564,380.6164,724.9292,584.6964,458.9164
323.5,323.5,217,1.3333,566.0888,520.6288,463.4888,562.8176,510.3288,739.6152,380.7888,725.1176,584.8688,459.1088
324.0,324.0,217,1.6667,566.8766,521.2061,464.0583,563.6244,510.9061,740.3061,381.1661,725.7322,585.4522,459.7522
324.125,324.125,217,1.75,567.2954,521.4354,464.2354,564.0908,511.0554,740.6554,381.2954,726.2354,585.6554,460.0554
324.25,324.25,217,1.8333,567.4247,521.5847,464.3647,564.2247,511.1847,740.7847,381.4247,726.3647,585.8247,460.1847
324.375,324.375,217,1.9167,567.554,521.714,464.494,564.354,511.314,740.914,381.554,726.494,585.954,460.314
324.5,324.5,218,1.0,567.7132,521.8499,464.6299,564.4833,511.4433,741.0433,381.6233,726.6266,586.0833,460.4433
324.625,324.625,218,1.0833,568.1326,522.3326,464.8726,564.8926,511.7526,741.5726,381.7526,727.1126,586.4126,460.8126
324.75,324.75,218,1.1667,568.4219,522.4819,465.0219,565.0219,511.8819,741.7619,381.8819,727.2819,586.5419,460.9419
324.875,324.875,218,1.25,568.5512,522.6112,465.1512,565.1512,512.0112,741.8912,382.0112,727.4112,586.6712,461.0712
325.0,325.0,218,1.3333,568.6805,522.7405,465.2805,565.2805,512.1405,742.0205,382.1405,727.5405,586.822,461.2005
325.1667,325.1667,218,1.4444,568.853,522.9065,465.453,565.453,512.313,742.193,382.3019,727.713,587.053,461.373
325.3333,325.3333,218,1.5556,569.0253,523.0653,465.6253,565.6253,512.4853,742.3653,382.3653,727.8853,587.2253,461.5453
325.5,325.5,218,1.6667,569.2378,523.2378,465.7978,565.9378,512.7178,742.5778,382.5178,728.0578,587.4778,461.7378
325.6667,325.6667,218,1.7778,569.5102,523.4102,465.9702,566.2302,512.8902,742.7502,382.6902,728.3502,587.6502,461.9102
325.8333,325.8333,218,1.8889,569.8026,523.5826,466.1226,566.5052,513.0826,742.9652,382.8226,728.7026,587.8426,462.1904
326.0,326.0,219,1.0,570.03,523.755,466.295,566.735,513.255,743.315,382.935,728.93,588.015,462.415
326.125,326.125,219,1.0833,570.1981,523.9181,466.5381,566.8981,513.4181,743.4981,383.0676,729.1181,588.1781,462.5781
326.1667,326.1667,219,1.1111,570.3325,523.9725,466.605,567.025,513.4725,743.5525,383.0785,729.2125,588.2325,462.6325
326.25,326.25,219,1.1667,570.5011,524.0811,466.7211,567.1811,513.5811,743.6611,383.1811,729.3211,588.3411,462.8211
326.3333,326.3333,219,1.2222,570.6298,524.1898,466.8298,567.3494,513.6898,743.7698,383.2898,729.4298,588.4498,462.9396
326.375,326.375,219,1.25,570.7242,524.2852,466.8842,567.4242,513.7442,743.8442,383.3442,729.5462,588.5168,463.0736
326.5,326.5,219,1.3333,570.8872,524.5472,467.0472,567.6472,513.9072,744.0472,383.4672,729.8672,588.7472,463.3472
327.0,327.0,219,1.6667,572.0394,525.9594,467.7594,568.4594,514.9794,745.2194,383.9994,730.8794,589.7994,464.1594
327.5,327.5,220,1.0,572.6915,526.6315,468.4115,569.2115,515.6715,745.8715,384.5715,731.5915,590.4515,464.8115
328.0,328.0,220,1.3333,573.3822,527.3222,469.117,570.0585,516.5073,746.5422,385.1237,732.3214,591.1666,465.7081
328.5,328.5,220,1.6667,574.5759,528.0559,470.0759,571.1759,517.6759,747.4518,385.7959,733.7559,592.3354,466.6759
328.75,328.75,220,1.8333,574.902,528.604,470.402,571.542,518.042,748.232,386.122,734.102,592.942,467.522
329.0,329.0,221,1.0,575.2362,528.9881,470.7481,571.8843,518.5681,749.1881,386.4481,734.5562,593.8124,467.9881
329.5,329.5,221,1.3333,576.3202,529.7616,471.6402,572.9402,519.4602,750.3816,387.1002,735.5802,595.0416,469.1218
330.5,330.5,222,1.0,577.6246,531.3846,473.0446,574.2646,521.1846,752.1446,388.3046,736.8846,597.2046,470.7246
331.0,331.0,222,1.3333,578.5968,532.2768,474.0168,575.3968,522.1568,753.1792,388.9968,738.228,598.4272,472.0368
332.0,332.0,223,1.0,580.2611,533.8611,475.3211,576.8611,523.8211,754.7811,390.3011,739.6211,600.6211,473.7611
332.5,332.5,223,1.3333,581.1331,534.9665,476.1933,577.7733,525.0333,755.9798,391.0999,740.2933,601.8395,474.4133
333.0,333.0,223,1.6667,582.1855,535.6655,476.9255,578.8255,525.7255,756.8855,391.7855,742.0455,602.6055,475.851
333.1667,333.1667,223,1.7778,582.4029,535.8829,477.1429,579.0545,525.9629,757.1029,392.0029,742.2629,603.2829,476.2058
333.3333,333.3333,223,1.8889,582.8802,536.1402,477.4002,579.4802,526.2216,757.4402,392.2202,742.6402,603.7208,476.621
333.375,333.375,223,1.9167,582.9346,536.1946,477.4546,579.5346,526.4146,757.5092,392.3184,742.7384,603.8346,476.7546
333.5,333.5,224,1.0,583.1552,536.3976,477.6176,579.8432,526.5976,757.7656,392.5176,742.9576,604.0376,477.0232
334.25,334.25,224,1.5,584.9103,537.8559,478.7954,581.2559,528.1277,759.5959,393.5359,744.7559,605.6375,479.0672
334.5,334.5,224,1.6667,585.304,538.258,479.262,581.904,528.472,759.94,393.868,745.088,606.212,479.488
334.75,334.75,224,1.8333,585.8167,538.8081,479.5962,582.4681,528.9681,760.4848,394.2481,745.7367,606.8481,479.9643
335.0,335.0,225,1.0,586.5942,539.271,480.1142,583.2142,529.5942,761.2342,394.6742,746.3542,607.5226,480.7542
335.25,335.25,225,1.1667,586.921,539.6214,480.4402,583.5406,530.0812,761.6004,395.0002,746.7214,607.902,481.2202
335.5,335.5,225,1.3333,587.3863,540.0863,480.7863,584.0041,530.5063,761.9463,395.3263,747.2063,608.4263,481.5863
336.0,336.0,225,1.6667,588.0785,540.7385,481.5585,584.7385,531.1985,762.5985,395.9785,747.8585,609.0785,482.2385
336.25,336.25,225,1.8333,588.4676,541.1628,481.9984,585.0892,531.7074,763.0258,396.3046,748.1892,609.5104,482.6612
336.5,336.5,226,1.0,589.6707,541.9907,482.4107,586.2507,532.3521,764.2628,396.7814,749.5307,610.9428,483.8842
336.75,336.75,226,1.1667,590.3768,542.4568,482.8568,586.9168,532.9168,764.9168,397.2168,750.1168,611.5168,484.7368
337.0,337.0,226,1.3333,590.8136,542.9084,483.4764,587.4596,533.5712,765.5912,397.5796,750.7596,612.1452,485.3456
337.75,337.75,226,1.8333,592.4611,544.6611,484.7611,588.8011,535.2811,767.5222,398.7811,752.7277,614.5811,487.1411
338.0,338.0,227,1.0,593.0472,545.0272,485.2088,589.388,535.9272,768.0672,399.1488,753.2544,615.0152,488.1072
338.25,338.25,227,1.1667,593.6533,545.4933,485.6133,590.1933,536.6133,768.5533,399.5333,753.8733,615.8933,488.9333
338.5,338.5,227,1.3333,594.2194,545.9594,486.0594,590.7794,536.9994,769.0994,399.8994,754.4194,616.3994,489.4394
339.25,339.25,227,1.8333,596.2976,547.8176,487.6176,593.0576,539.0376,771.5976,401.3376,756.9576,619.2776,491.8976
339.5,339.5,228,1.0,597.0637,548.1474,488.0837,593.6074,539.3711,772.0674,401.6674,757.3059,620.8074,492.3622
341.0,341.0,229,1.0,600.1602,550.9202,490.1802,596.6802,542.2602,775.0602,403.8602,760.4402,626.4202,494.9202
342.5,342.5,230,1.0,603.4648,553.3768,492.3768,599.9616,545.7608,778.6568,406.0968,763.4904,633.2808,497.5768
343.5,343.5,230,1.6667,605.1211,554.6811,493.6811,601.5211,547.6011,780.2411,407.4011,765.6211,635.0211,499.2211
343.75,343.75,230,1.8333,605.6072,555.0072,494.0072,602.0672,547.9344,780.5744,407.6872,766.0672,635.6472,499.5472
344.0,344.0,231,1.0,605.9933,555.3333,494.2533,602.4333,548.2733,780.9133,408.0133,766.4133,636.2996,499.8933
344.5,344.5,231,1.3333,606.9655,556.3455,494.8885,603.4055,548.9255,781.6655,408.6655,767.493,637.1255,500.922
344.75,344.75,231,1.5,607.4235,557.0125,495.1915,603.921,549.309,782.1985,408.9379,767.903,637.863,501.2915
345.0,345.0,231,1.6667,607.8376,557.7616,495.5376,604.4504,549.8056,782.7576,409.2576,768.2376,638.4904,501.6176
345.375,345.375,231,1.9167,608.388,558.2868,496.0268,605.1068,550.3068,783.4268,409.7468,768.8404,639.0672,502.1272
345.5,345.5,232,1.0,608.7498,558.4498,496.1898,605.2698,550.4698,783.5898,409.9098,769.0298,639.4098,502.4188
346.5,346.5,232,1.6667,610.3142,559.7742,497.4942,606.8542,552.0542,785.2142,410.9542,770.6542,641.9142,503.7742
346.75,346.75,232,1.8333,611.1402,560.2802,497.8204,607.2406,552.5812,785.5402,411.2802,771.3002,642.4802,504.1002
347.0,347.0,233,1.0,611.4663,560.6389,498.2063,607.8726,553.4893,785.8663,411.6063,771.6704,643.0304,504.5838
347.5,347.5,233,1.3333,612.1385,561.3185,498.8985,608.557,554.397,786.9925,412.1985,772.6985,644.277,505.7585
347.75,347.75,233,1.5,612.5522,561.9446,499.2646,608.9676,554.9446,787.7246,412.5246,773.2292,644.7784,506.103
348.0,348.0,233,1.6667,613.1628,562.3814,499.5907,609.3707,555.4549,788.0507,412.8507,773.7121,645.3749,506.5307
348.375,348.375,233,1.9167,613.8398,562.8798,500.2998,609.7998,556.5398,788.495,413.3398,774.7798,645.9198,507.1998
348.5,348.5,234,1.0,614.0828,563.0428,500.4684,609.9828,556.854,788.6228,413.5028,774.9484,646.0828,507.7028
349.5,349.5,234,1.6667,616.6072,564.3472,501.9272,611.2872,559.1872,789.9272,414.7891,777.1272,647.3872,510.4472
349.875,349.875,234,1.9167,617.1163,564.8363,502.4163,611.7763,559.6763,790.4163,415.2163,777.6163,647.8763,511.0363
350.0,350.0,235,1.0,617.2794,564.9994,502.5794,611.9394,559.8394,790.5794,415.3794,777.7794,648.0394,511.1994
351.0,351.0,235,1.6667,618.8637,566.3237,504.0237,613.1837,561.5437,791.9837,416.6837,779.4296,649.6637,512.6237
351.375,351.375,235,1.9167,619.3528,566.8128,504.5128,613.6728,562.0528,792.4928,417.0664,780.0728,650.1528,513.1528
351.5,351.5,236,1.0,619.5159,566.9759,504.6759,613.8359,562.2159,792.6559,417.0885,780.4072,650.6877,513.3159
352.5,352.5,236,1.6667,620.9002,568.3002,505.9802,615.1402,563.5802,794.2202,418.2202,781.9002,652.8402,514.7602
352.875,352.875,236,1.9167,621.3894,568.8294,506.7294,615.6294,564.6294,794.7094,418.7094,782.3894,653.3294,515.2494
353.0,353.0,237,1.0,621.5524,568.9924,506.8924,615.7924,564.8792,794.8724,418.8724,782.8364,653.4924,515.4496
354.0,354.0,237,1.6667,623.2368,570.5168,508.1768,617.2368,566.4968,797.1568,419.9768,784.3568,654.7968,517.2736
354.375,354.375,237,1.9167,623.8259,571.2259,508.6659,617.7259,567.2259,797.6459,420.3659,785.0059,655.2859,517.8859
354.5,354.5,238,1.0,624.0957,571.4089,508.8289,618.3428,567.4067,798.1982,420.5289,785.3246,655.8049,518.0489
355.0,355.0,238,1.3333,624.8822,572.0611,509.4811,619.6011,568.3011,799.2611,421.1411,786.1211,656.9011,519.0655
355.375,355.375,238,1.5833,625.4302,572.5502,509.9702,620.1902,568.9102,799.7502,421.5702,786.6102,657.5804,519.6302
355.5,355.5,238,1.6667,625.5933,572.7133,510.1333,620.3533,569.0733,799.9133,421.7333,786.7733,657.7533,519.8133
356.0,356.0,239,1.0,626.4875,573.4455,510.7855,621.211,569.9675,800.8455,422.3055,787.8255,660.2455,520.5655
356.375,356.375,239,1.25,627.0346,573.9346,511.2746,621.7146,570.5746,801.3346,422.7946,788.3146,661.1146,521.0546
356.5,356.5,239,1.3333,627.1976,574.2104,511.4376,621.9176,570.7576,801.4976,422.9576,788.4776,661.2952,521.2176
357.0,357.0,239,1.6667,628.009,575.0098,512.0898,622.7698,571.6388,802.3098,423.4736,789.1898,662.5086,521.9498
357.375,357.375,239,1.9167,628.5389,575.4989,512.5789,623.2989,572.1989,802.7989,423.8989,789.6989,663.3189,522.4389
357.5,357.5,240,1.0,628.71,575.67,512.742,623.488,572.374,802.998,424.002,789.894,663.64,522.588
357.6667,357.6667,240,1.1111,628.9994,576.7382,512.9594,624.1994,572.7194,803.7794,424.2194,790.2594,664.8794,522.9194
