qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,E Horn 3,E Horn 4,D Trumpet 1,D Trumpet 2,Trombone 1,Trombone 2,Trombone 3,Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1293.0,538.75,255,1.0,r,r,r,r,B3,B3,B2,B1,r,r,B3,B2,r,r,r,r,B2,B1,D3,G5,G4,G3,G3,G2
1293.5,538.9583,255,1.5,r,r,r,r,B3,B3,B2,B1,r,r,B3,B2,r,r,r,r,B2,B1,D3,F#5,F#4,F#3,G3,G2
1294.0,539.1667,255,2.0,r,r,r,r,B3,B3,B2,B1,r,r,B3,B2,r,r,r,r,B2,B1,D3,G5,G4,G3,G3,G2
1294.5,539.375,255,2.5,r,r,r,r,B3,B3,B2,B1,r,r,B3,B2,r,r,r,r,B2,B1,D3,B4,B3,B3,B3,B2
1295.0,539.5833,255,3.0,r,r,r,r,D4,D4,D3,D2,r,r,D4,D4,r,r,r,r,D3,D2,D3,B-4,B-3,B-3,B3,B2
1295.5,539.7917,255,3.5,r,r,r,r,D4,D4,D3,D2,r,r,D4,D4,r,r,r,r,D3,D2,D3,B4,B3,B3,B3,B2
1296.0,540.0,256,1.0,B5,B5,B5,B4,B5,B4,B3,B3,r,r,B4,B3,r,r,B4,B3,r,r,D3,G5,G5,G4,G2,G1
1296.5,540.2083,256,1.5,B5,B5,B5,B4,B5,B4,B3,B3,r,r,B4,B3,r,r,B4,B3,r,r,D3,F#5,F#5,F#4,G2,G1
1297.0,540.4167,256,2.0,D6,D6,D6,D5,D6,D5,D4,D4,r,r,D5,D4,r,r,D5,D4,r,r,D3,G5,G5,G4,B2,B1
1297.5,540.625,256,2.5,D6,D6,D6,D5,D6,D5,D4,D4,r,r,D5,D4,r,r,D5,D4,r,r,D3,B4,B4,B3,B2,B1
1298.0,540.8333,256,3.0,r,r,B4,B4,B4,B3,B3,B2,r,r,B3,B3,r,r,B3,B3,r,r,D3,B-4,B-4,B-3,G3,G2
1298.5,541.0417,256,3.5,r,r,B4,B4,B4,B3,B3,B2,r,r,B3,B3,r,r,B3,B3,r,r,D3,B4,B4,B3,G3,G2
1299.0,541.25,257,1.0,r,r,D5,D5,D5,D4,D4,D3,r,r,D4,D4,r,r,D4,D4,r,r,D3,G4,G4,G3,B3,B2
1299.5,541.4583,257,1.5,r,r,D5,D5,D5,D4,D4,D3,r,r,D4,D4,r,r,D4,D4,r,r,D3,F#4,F#4,F#3,B3,B2
1300.0,541.6667,257,2.0,r,r,r,r,B3,B3,B2,B1,r,r,B3,B2,r,r,r,r,B2,B1,D3,G4,G4,G3,B3,B2
1300.5,541.875,257,2.5,r,r,r,r,B3,B3,B2,B1,r,r,B3,B2,r,r,r,r,B2,B1,D3,B3,B3,B3,B3,B2
1301.0,542.0833,257,3.0,r,r,r,r,D4,D4,D3,D2,r,r,B3,B2,r,r,r,r,D3,D2,D3,B-3,B-3,B-3,G2,G1
1301.5,542.2917,257,3.5,r,r,r,r,D4,D4,D3,D2,r,r,B3,B2,r,r,r,r,D3,D2,D3,B3,B3,B3,G2,G1
1302.0,542.5,258,1.0,D6,D6,r,r,D5,D5,D4,D4,r,r,r,r,r,r,B-3,G3,D3,D2,D3,D4,B-3,G3,D2,D2
1302.5,542.7083,258,1.5,D6,D6,r,r,D5,D5,D4,D4,r,r,r,r,r,r,B-3,G3,D3,D2,D3,D4,B-3,G3,C#2,C#2
1303.0,542.9167,258,2.0,D6,D6,r,r,D5,D5,D4,D4,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,D2,D2
1303.5,543.125,258,2.5,C#6,C#6,r,r,C#5,C#5,C#4,C#4,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1304.0,543.3333,258,3.0,D6,D6,r,r,D5,D5,D4,D4,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1304.5,543.5417,258,3.5,B-5,B-5,r,r,B-4,B-4,B-3,B-3,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1305.0,543.75,259,1.0,A5,A5,r,r,A4,A4,A3,A3,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1305.5,543.9583,259,1.5,G5,G5,r,r,G4,G4,G3,G3,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1306.0,544.1667,259,2.0,D5,D5,r,r,D4,D4,D3,D3,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1306.5,544.375,259,2.5,G5,G5,r,r,G4,G4,G3,G3,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1307.0,544.5833,259,3.0,B-5,B-5,r,r,B-4,B-4,B-3,B-3,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1307.5,544.7917,259,3.5,D6,D6,r,r,D5,D5,D4,D4,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1308.0,545.0,260,1.0,G6,G6,r,r,G5,G5,G4,G4,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1309.0,545.4167,260,2.0,G4,G4,r,r,G4,G4,G3,G3,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1309.5,545.625,260,2.5,B-4,B-4,r,r,B-4,B-4,B-3,B-3,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1310.0,545.8333,260,3.0,D5,D5,r,r,D5,D5,D4,D4,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1310.5,546.0417,260,3.5,G5,G5,r,r,G5,G5,G4,G4,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,G3,r,r
1311.0,546.25,261,1.0,B-5,B-5,r,r,B-5,B-5,D4,D4,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,F#3,r,r
1312.0,546.6667,261,2.0,B-4,B-4,r,r,B-4,B-3,B-3,B-3,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,F#3,r,r
1312.5,546.875,261,2.5,D5,D5,r,r,D5,D4,D4,D4,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,F#3,r,r
1313.0,547.0833,261,3.0,F#5,F#5,r,r,F#5,F#4,F#4,F#4,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,F#3,r,r
1313.5,547.2917,261,3.5,B-5,B-5,r,r,B-5,B-4,r,r,r,r,r,r,r,r,B-3,G3,r,D2,r,D4,B-3,F#3,r,r
1314.0,547.5,262,1.0,D6,D6,B-5,B-5,F5,D5,F4,D4,D3,D2,r,r,r,r,B-3,F3,D3,D2,D3,D4,B-3,F3,r,D2
1315.0,547.9167,262,2.0,r,r,A5,A5,F5,D5,F4,D4,D3,D2,r,r,r,r,r,r,D3,r,D3,r,r,r,D3,r
1315.5,548.125,262,2.5,r,r,A5,A5,F5,D5,F4,D4,D3,D2,r,r,r,r,r,r,D3,r,D3,r,r,r,F3,r
1316.0,548.3333,262,3.0,r,r,B-5,B-5,F5,D5,F4,D4,D3,D2,r,r,r,r,r,r,D3,r,r,r,r,r,B-3,r
1316.5,548.5417,262,3.5,r,r,B-5,B-5,F5,D5,F4,D4,D3,D2,r,r,r,r,r,r,D3,r,r,r,r,r,D4,r
1317.0,548.75,263,1.0,r,r,A5,A5,F5,D5,F4,D4,D3,D2,r,r,r,r,r,r,F3,r,D3,r,r,r,F4,r
1318.0,549.1667,263,2.0,r,r,G#5,G#5,F5,D5,F4,D4,D3,D2,r,r,r,r,r,r,F3,r,D3,r,r,F3,r,r
1318.5,549.375,263,2.5,r,r,G#5,G#5,F5,D5,F4,D4,D3,D2,r,r,r,r,r,r,F3,r,D3,r,r,A3,r,r
1319.0,549.5833,263,3.0,r,r,A5,A5,F5,D5,F4,D4,D3,D2,r,r,r,r,r,r,F3,r,r,r,r,D4,r,r
1319.5,549.7917,263,3.5,r,r,A5,A5,F5,D5,F4,D4,D3,D2,r,r,r,r,r,r,F3,r,r,r,r,F4,r,r
1320.0,550.0,264,1.0,r,r,G5,G5,E-5,B-4,E-4,G3,D3,D2,r,r,r,r,r,r,G3,r,D3,r,r,B-4,r,r
1320.5,550.2083,264,1.5,r,r,G5,G5,E-5,B-4,E-4,G3,D3,D2,r,r,r,r,r,r,G3,r,D3,G3,r,r,r,r
1321.0,550.4167,264,2.0,r,r,F#5,F#5,E-5,B-4,E-4,G3,D3,D2,r,r,r,r,r,r,G3,r,D3,B-3,r,r,r,r
1321.5,550.625,264,2.5,r,r,F#5,F#5,E-5,B-4,E-4,G3,D3,D2,r,r,r,r,r,r,G3,r,D3,E-4,r,r,r,r
1322.0,550.8333,264,3.0,r,r,G5,G5,E-5,B-4,G4,G3,D3,D2,r,r,r,r,r,r,B-3,r,r,G4,r,r,r,r
1322.5,551.0417,264,3.5,r,r,G5,G5,E-5,B-4,G4,G3,D3,D2,r,r,r,r,r,r,B-3,r,r,B-4,r,r,r,r
1323.0,551.25,265,1.0,r,r,D5,D5,D5,A4,F#4,D4,D3,D2,r,r,r,r,r,r,D4,r,D3,D5,D4,D3,r,r
1323.5,551.4583,265,1.5,r,r,D5,D5,D5,A4,F#4,D4,D3,D2,r,r,r,r,r,r,D4,r,D3,r,F#4,F#3,r,r
1324.0,551.6667,265,2.0,r,r,D5,D5,D5,A4,F#4,D4,D3,D2,r,r,r,r,r,r,D4,r,D3,r,A4,A3,r,r
1324.5,551.875,265,2.5,r,r,D5,D5,D5,A4,F#4,D4,D3,D2,r,r,r,r,r,r,D4,r,D3,r,D5,D4,r,r
1325.0,552.0833,265,3.0,r,r,D5,D5,D5,A4,F#4,D4,D3,D2,r,r,r,r,r,r,D4,r,r,r,F#5,F#4,r,r
1325.5,552.2917,265,3.5,r,r,D5,D5,D5,A4,F#4,D4,D3,D2,r,r,r,r,r,r,D4,r,r,r,A5,A4,r,r
1326.0,552.5,266,1.0,D6,D6,D5,D5,D5,D5,B-2,B-1,D4,D4,r,r,D5,D5,D4,D4,r,r,D3,B-6,B-5,B-4,B-2,B-1
1326.5,552.7083,266,1.5,D6,D6,D5,D5,D5,D5,B-2,B-1,D4,D4,r,r,D5,D5,D4,D4,r,r,D3,A6,A5,A4,B-2,B-1
1327.0,552.9167,266,2.0,D6,D6,D5,D5,D5,D5,B-2,B-1,D4,D4,r,r,D5,D5,D4,D4,r,r,D3,B-6,B-5,B-4,B-2,B-1
1327.5,553.125,266,2.5,D6,D6,D5,D5,D5,D5,D3,D2,D4,D4,r,r,D5,D5,D4,D4,r,r,D3,D6,D5,D4,D3,D2
1328.0,553.3333,266,3.0,F6,F6,F5,F5,F5,F5,D3,D2,F4,F4,r,r,F5,F5,F4,F4,r,r,D3,C#6,C#5,C#4,D3,D2
1328.5,553.5417,266,3.5,F6,F6,F5,F5,F5,F5,D3,D2,F4,F4,r,r,F5,F5,F4,F4,r,r,D3,D6,D5,D4,D3,D2
1329.0,553.75,267,1.0,r,r,D4,D4,D4,D4,B-3,B-2,D3,D2,r,r,D4,D4,r,r,D3,D2,D3,B-5,B-4,B-3,B-3,B-2
1329.5,553.9583,267,1.5,r,r,D4,D4,D4,D4,B-3,B-2,D3,D2,r,r,D4,D4,r,r,D3,D2,D3,A5,A4,A3,B-3,B-2
1330.0,554.1667,267,2.0,r,r,D4,D4,D4,D4,B-3,B-2,D3,D2,r,r,D4,D4,r,r,D3,D2,D3,B-5,B-4,B-3,B-3,B-2
1330.5,554.375,267,2.5,r,r,D4,D4,D4,D4,D4,D3,D3,D2,r,r,D4,D4,r,r,D3,D2,D3,D5,D4,D3,D4,D3
1331.0,554.5833,267,3.0,r,r,F4,F4,F4,F4,D4,D3,F3,F3,r,r,D4,D4,r,r,F3,F2,D3,C#5,C#4,C#3,D4,D3
1331.5,554.7917,267,3.5,r,r,F4,F4,F4,F4,D4,D3,F3,F3,r,r,D4,D4,r,r,F3,F2,D3,D5,D4,D3,D4,D3
1332.0,555.0,268,1.0,D6,D6,D5,D5,D5,D5,B-2,B-1,D4,D4,r,r,D5,D5,D4,D4,r,r,D3,B-6,B-5,B-4,B-2,B-1
1332.5,555.2083,268,1.5,D6,D6,D5,D5,D5,D5,B-2,B-1,D4,D4,r,r,D5,D5,D4,D4,r,r,D3,A6,A5,A4,B-2,B-1
1333.0,555.4167,268,2.0,F6,F6,F5,F5,F5,F5,D3,D2,F4,D4,r,r,F5,F5,F4,F4,r,r,D3,B-6,B-5,B-4,D3,D2
1333.5,555.625,268,2.5,F6,F6,F5,F5,F5,F5,D3,D2,F4,D4,r,r,F5,F5,F4,F4,r,r,D3,D6,D5,D4,D3,D2
1334.0,555.8333,268,3.0,D5,D5,D4,D4,D4,D4,B-3,B-2,D4,D3,r,r,D5,D4,D3,D3,D3,r,D3,C#6,C#5,C#4,B-3,B-2
1334.5,556.0417,268,3.5,D5,D5,D4,D4,D4,D4,B-3,B-2,D4,D3,r,r,D5,D4,D3,D3,D3,r,D3,D6,D5,D4,B-3,B-2
1335.0,556.25,269,1.0,F5,F5,F4,F4,F4,F4,D4,D3,F4,D3,r,r,D5,D4,F3,F3,F3,r,D3,B-5,B-4,B-3,D4,D3
1335.5,556.4583,269,1.5,F5,F5,F4,F4,F4,F4,D4,D3,F4,D3,r,r,D5,D4,F3,F3,F3,r,D3,A5,A4,A3,D4,D3
1336.0,556.6667,269,2.0,D4,D4,r,r,D3,D3,D4,D3,D3,D2,r,r,D4,D4,r,r,D3,D2,D3,B-5,B-4,B-3,D4,D3
1336.5,556.875,269,2.5,D4,D4,r,r,D3,D3,D4,D3,D3,D2,r,r,D4,D4,r,r,D3,D2,D3,D5,D4,D3,D4,D3
1337.0,557.0833,269,3.0,F4,F4,r,r,F3,F3,D3,D2,F3,D2,r,r,D4,D4,r,r,F3,F2,D3,C#5,C#4,C#3,D3,D2
1337.5,557.2917,269,3.5,F4,F4,r,r,F3,F3,D3,D2,F3,D2,r,r,D4,D4,r,r,F3,F2,D3,D5,D4,D3,D3,D2
1338.0,557.5,270,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,A1,A2,A4,F4,D3,A3,A1
1338.5,557.7083,270,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,A1,A2,A4,F4,D3,A3,G#1
1339.0,557.9167,270,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,A4,F4,D3,A3,A1
1339.5,558.125,270,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,G#4,F4,D3,G#3,r
1340.0,558.3333,270,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,A4,F4,D3,A3,r
1340.5,558.5417,270,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,F4,F4,D3,F3,r
1341.0,558.75,271,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,E4,F4,D3,E3,r
1341.5,558.9583,271,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,D4,F4,D3,D3,r
1342.0,559.1667,271,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,A3,F4,D3,A2,r
1342.5,559.375,271,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,D4,F4,D3,D3,r
1343.0,559.5833,271,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,F4,F4,D3,F3,r
1343.5,559.7917,271,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,A4,F4,D3,A3,r
1344.0,560.0,272,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,D5,F4,D3,D4,r
1345.0,560.4167,272,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,D4,F4,D3,D3,r
1345.5,560.625,272,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,F4,F4,D3,F3,r
1346.0,560.8333,272,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,A4,F4,D3,A3,r
1346.5,561.0417,272,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F3,A2,r,r,D5,F4,D3,D4,r
1347.0,561.25,273,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,F3,A2,r,r,F5,F4,C#3,F4,r
1348.0,561.6667,273,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,F3,A2,r,r,F4,F4,C#3,F3,r
1348.5,561.875,273,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,F3,A2,r,r,A4,F4,C#3,A3,r
1349.0,562.0833,273,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,F3,A2,r,r,C#5,F4,C#3,C#4,r
1349.5,562.2917,273,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,F3,A2,r,r,F5,F4,C#3,F4,r
1350.0,562.5,274,1.0,F6,r,F5,r,C5,A4,C4,A3,A3,A2,r,r,r,r,C4,F3,A2,A1,A2,A5,F4,C3,A3,A1
1351.0,562.9167,274,2.0,E6,r,E5,r,C5,A4,C4,A3,A3,A2,r,r,r,r,r,r,A2,A1,A2,r,r,r,A2,r
1351.5,563.125,274,2.5,E6,r,E5,r,C5,A4,C4,A3,A3,A2,r,r,r,r,r,r,A2,A1,A2,r,r,r,C3,r
1352.0,563.3333,274,3.0,F6,r,F5,r,C5,A4,C4,A3,A3,A2,r,r,r,r,r,r,A2,A1,r,r,r,r,F3,r
1352.5,563.5417,274,3.5,F6,r,F5,r,C5,A4,C4,A3,A3,A2,r,r,r,r,r,r,A2,A1,r,r,r,r,A3,r
1353.0,563.75,275,1.0,E6,r,E5,r,C5,A4,C4,A3,A3,A2,r,r,r,r,r,r,C3,A1,A2,r,r,r,C4,r
1354.0,564.1667,275,2.0,E-6,r,E-5,r,C5,A4,C4,A3,A3,A2,r,r,r,r,r,r,C3,A1,A2,r,r,C3,r,r
1354.5,564.375,275,2.5,E-6,r,E-5,r,C5,A4,C4,A3,A3,A2,r,r,r,r,r,r,C3,A1,A2,r,r,E3,r,r
1355.0,564.5833,275,3.0,E6,r,E5,r,C5,A4,C4,A3,A3,A2,r,r,r,r,r,r,C3,A1,r,r,r,A3,r,r
1355.5,564.7917,275,3.5,E6,r,E5,r,C5,A4,C4,A3,A3,A2,r,r,r,r,r,r,C3,A1,r,r,r,C4,r,r
1356.0,565.0,276,1.0,D6,r,D5,r,B-4,F4,B-3,D3,A3,A2,r,r,r,r,r,r,D3,A1,A2,r,r,F4,r,r
1356.5,565.2083,276,1.5,D6,r,D5,r,B-4,F4,B-3,D3,A3,A2,r,r,r,r,r,r,D3,A1,A2,r,r,r,D3,r
1357.0,565.4167,276,2.0,C#6,r,C#5,r,B-4,F4,B-3,D3,A3,A2,r,r,r,r,r,r,D3,A1,A2,r,r,r,F3,r
1357.5,565.625,276,2.5,C#6,r,C#5,r,B-4,F4,B-3,D3,A3,A2,r,r,r,r,r,r,D3,A1,A2,r,r,r,B-3,r
1358.0,565.8333,276,3.0,D6,r,D5,r,B-4,F4,D4,D3,A3,A2,r,r,r,r,r,r,F3,A1,r,r,r,r,D4,r
1358.5,566.0417,276,3.5,D6,r,D5,r,B-4,F4,D4,D3,A3,A2,r,r,r,r,r,r,F3,A1,r,r,r,r,F4,r
1359.0,566.25,277,1.0,A5,r,A4,r,A4,E4,C#4,A3,A3,A2,r,r,r,r,r,r,A3,A1,A2,r,A3,r,A4,r
1359.5,566.4583,277,1.5,A5,r,A4,r,A4,E4,C#4,A3,A3,A2,r,r,r,r,r,r,A3,A1,A2,r,C#4,r,A4,r
1360.0,566.6667,277,2.0,A5,r,A4,r,A4,E4,C#4,A3,A3,A2,r,r,r,r,r,r,A3,A1,A2,r,E4,r,A4,r
1360.5,566.875,277,2.5,A5,r,A4,r,A4,E4,C#4,A3,A3,A2,r,r,r,r,r,r,A3,A1,A2,r,A4,r,A4,r
1361.0,567.0833,277,3.0,A5,r,A4,r,A4,E4,C#4,A3,A3,A2,r,r,r,r,r,r,A3,A1,r,r,C#5,r,A4,r
1361.5,567.2917,277,3.5,A5,r,A4,r,A4,E4,C#4,A3,A3,A2,r,r,r,r,r,r,A3,A1,r,r,E5,r,A4,r
1362.0,567.5,278,1.0,r,r,r,r,C#5,r,C#4,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,A2,A1
1363.5,568.125,278,2.5,r,r,r,r,C5,r,C4,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1364.0,568.3333,278,3.0,r,r,r,r,C#5,r,C#4,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1364.5,568.5417,278,3.5,r,r,r,r,A4,r,A3,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1365.0,568.75,279,1.0,r,r,r,r,G#4,r,G#3,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1365.5,568.9583,279,1.5,r,r,r,r,F#4,r,F#3,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1366.0,569.1667,279,2.0,r,r,r,r,C#4,r,C#3,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1366.5,569.375,279,2.5,r,r,r,r,F#4,r,F#3,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1367.0,569.5833,279,3.0,r,r,r,r,A4,r,A3,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1367.5,569.7917,279,3.5,r,r,r,r,C#5,r,C#4,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1368.0,570.0,280,1.0,r,r,r,r,F#5,r,F#4,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1369.0,570.4167,280,2.0,r,r,r,r,F#4,r,F#3,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1369.5,570.625,280,2.5,r,r,r,r,A4,r,A3,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1370.0,570.8333,280,3.0,r,r,r,r,C#5,r,C#4,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1370.5,571.0417,280,3.5,r,r,r,r,F#5,r,F#4,r,r,r,r,r,r,r,C#4,F#3,A2,r,A2,r,A5,C#4,r,r
1371.0,571.25,281,1.0,r,r,r,r,A5,r,A4,r,r,r,r,r,r,r,C#4,F3,A2,r,A2,r,A5,C#4,r,r
1372.0,571.6667,281,2.0,r,r,r,r,A4,r,A3,r,r,r,r,r,r,r,C#4,F3,A2,r,A2,r,A5,C#4,r,r
1372.5,571.875,281,2.5,r,r,r,r,C#5,r,C#4,r,r,r,r,r,r,r,C#4,F3,A2,r,A2,r,A5,C#4,r,r
1373.0,572.0833,281,3.0,r,r,r,r,F5,r,F4,r,r,r,r,r,r,r,C#4,F3,A2,r,A2,r,A5,C#4,r,r
1373.5,572.2917,281,3.5,r,r,r,r,A5,r,A4,r,r,r,r,r,r,r,C#4,F3,A2,r,A2,r,A5,C#4,r,r
1374.0,572.5,282,1.0,C#6,C#6,C#6,E5,E5,r,E4,r,A3,A2,E4,C#4,r,r,C#4,E3,A2,A1,A2,A6,A5,C#4,r,A1
1375.0,572.9167,282,2.0,C#6,C#6,C#6,E5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,A2,A1,A2,G#6,G#5,r,A2,r
1375.5,573.125,282,2.5,C#6,C#6,C#6,E5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,A2,A1,A2,G#6,G#5,r,C#3,r
1376.0,573.3333,282,3.0,C#6,C#6,C#6,E5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,A2,A1,r,A6,A5,r,E3,r
1376.5,573.5417,282,3.5,C#6,C#6,C#6,E5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,A2,A1,r,A6,A5,r,A3,r
1377.0,573.75,283,1.0,C#6,C#6,C#6,E5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,C#3,A1,A2,G#6,G#5,r,C#4,A1
1378.0,574.1667,283,2.0,C#6,C#6,C#6,E5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,C#3,A1,A2,G6,G5,C#3,r,r
1378.5,574.375,283,2.5,C#6,C#6,C#6,E5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,C#3,A1,A2,G6,G5,E3,r,r
1379.0,574.5833,283,3.0,C#6,C#6,C#6,E5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,C#3,A1,r,G#6,G#5,G#3,r,r
1379.5,574.7917,283,3.5,C#6,C#6,C#6,E5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,C#3,A1,r,G#6,G#5,C#4,r,r
1380.0,575.0,284,1.0,A5,A5,A5,F#5,r,r,r,r,A3,A2,A4,D4,r,r,r,r,D3,A1,A2,F#6,F#5,D4,r,A1
1380.5,575.2083,284,1.5,A5,A5,A5,F#5,r,r,r,r,A3,A2,A4,D4,r,r,r,r,D3,A1,A2,F#6,F#5,r,D3,A1
1381.0,575.4167,284,2.0,A5,A5,A5,F#5,r,r,r,r,A3,A2,A4,D4,r,r,r,r,D3,A1,A2,F6,F5,r,F#3,r
1381.5,575.625,284,2.5,A5,A5,A5,F#5,r,r,r,r,A3,A2,A4,D4,r,r,r,r,D3,A1,A2,F6,F5,r,A3,r
1382.0,575.8333,284,3.0,A5,A5,A5,D5,r,r,r,r,A3,A2,F#4,D4,r,r,r,r,F#3,A1,r,F#6,F#5,r,D4,r
1382.5,576.0417,284,3.5,A5,A5,A5,D5,r,r,r,r,A3,A2,F#4,D4,r,r,r,r,F#3,A1,r,F#6,F#5,r,F#4,r
1383.0,576.25,285,1.0,A5,A5,E5,C#5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,A3,A1,A2,C#6,C#5,A3,A4,A1
1383.5,576.4583,285,1.5,A5,A5,E5,C#5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,A3,A1,A2,C#6,C#5,C#4,A4,A1
1384.0,576.6667,285,2.0,A5,A5,E5,C#5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,A3,A1,A2,C#6,C#5,E4,A4,r
1384.5,576.875,285,2.5,A5,A5,E5,C#5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,A3,A1,A2,C#6,A4,A4,A4,r
1385.0,577.0833,285,3.0,A5,A5,E5,C#5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,A3,A1,r,C#6,C#5,A4,A4,r
1385.5,577.2917,285,3.5,A5,A5,E5,C#5,r,r,r,r,A3,A2,E4,C#4,r,r,r,r,A3,A1,r,C#6,E5,A4,A4,r
1386.0,577.5,286,1.0,F#6,F#6,F#5,F#5,C#5,A4,C#4,A3,r,r,r,r,r,r,F#3,F#3,F#2,A1,A2,r,A5,r,r,A1
1386.5,577.7083,286,1.5,F#6,F#6,F#5,F#5,C#5,A4,C#4,A3,r,r,r,r,r,r,F#3,F#3,F#2,A1,A2,r,A5,r,F#2,A1
