qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,A Horn 1,A Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
801.25,333.8542,252,2.25,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,D5,E4,F#3,E2,E1
801.5,333.9583,252,2.5,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,r,C#5,E4,G#3,E2,E1
801.75,334.0625,252,2.75,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,r,B4,E4,G#3,E2,E1
802.0,334.1667,253,1.0,E6,E5,C#6,A5,C#5,A4,C#4,A3,E4,E3,E5,E5,r,C#5,E4,A3,E2,E1
802.5,334.375,253,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E4,A3,r,r
802.75,334.4792,253,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,E4,A3,r,r
803.0,334.5833,253,2.0,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,F#5,E4,G#3,E2,E1
803.25,334.6875,253,2.25,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,E5,E4,G#3,E2,E1
803.5,334.7917,253,2.5,E6,E5,C#6,A5,C#5,A4,C#4,A3,E4,E3,E5,E5,r,D5,E4,A3,E2,E1
803.75,334.8958,253,2.75,E6,E5,C#6,A5,C#5,A4,C#4,A3,E4,E3,E5,E5,r,C#5,E4,A3,E2,E1
804.0,335.0,254,1.0,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,r,B4,E4,G#3,E2,E1
804.5,335.2083,254,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,E4,G#3,r,r
804.75,335.3125,254,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E4,G#3,r,r
805.0,335.4167,254,2.0,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,E5,E4,F#3,E2,E1
805.25,335.5208,254,2.25,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,D5,E4,F#3,E2,E1
805.5,335.625,254,2.5,E6,E5,B5,D5,B4,D4,B3,G#3,E4,E3,E5,E5,r,C#5,E4,G#3,E2,E1
805.75,335.7292,254,2.75,E6,E5,B5,D5,B4,D4,B3,G#3,E4,E3,E5,E5,r,B4,E4,G#3,E2,E1
806.0,335.8333,255,1.0,A5,E5,A5,C#5,A4,C#4,A3,A3,E4,A3,A4,A4,A2,A5,C#4,A3,A2,A1
806.25,335.9375,255,1.25,A5,E5,A5,C#5,A4,C#4,A3,A3,E4,A3,A4,A4,A2,A5,D4,B3,A2,A1
806.5,336.0417,255,1.5,A6,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,E4,C#4,r,r
806.75,336.1458,255,1.75,A6,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,F#4,D4,r,r
807.0,336.25,255,2.0,A6,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,G#4,E4,r,r
807.25,336.3542,255,2.25,A6,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,A4,F#4,r,r
807.5,336.4583,255,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,G#4,r,r
807.75,336.5625,255,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,A4,r,r
808.0,336.6667,248,1.0,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,E3,B4,E4,G#3,E2,E1
808.5,336.875,248,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,E4,G#3,r,r
808.75,336.9792,248,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E4,G#3,r,r
809.0,337.0833,248,2.0,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,E5,E4,F#3,E2,E1
809.25,337.1875,248,2.25,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,D5,E4,F#3,E2,E1
809.5,337.2917,248,2.5,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,r,C#5,E4,G#3,E2,E1
809.75,337.3958,248,2.75,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,r,B4,E4,G#3,E2,E1
810.0,337.5,249,1.0,E6,E5,C#6,A5,C#5,A4,C#4,A3,E4,E3,E5,E5,r,C#5,E4,A3,E2,E1
810.5,337.7083,249,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E4,A3,r,r
810.75,337.8125,249,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,E4,A3,r,r
811.0,337.9167,249,2.0,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,F#5,E4,G#3,E2,E1
811.25,338.0208,249,2.25,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,E5,E4,G#3,E2,E1
811.5,338.125,249,2.5,E6,E5,C#6,A5,C#5,A4,C#4,A3,E4,E3,E5,E5,r,D5,E4,A3,E2,E1
811.75,338.2292,249,2.75,E6,E5,C#6,A5,C#5,A4,C#4,A3,E4,E3,E5,E5,r,C#5,E4,A3,E2,E1
812.0,338.3333,250,1.0,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,r,B4,E4,G#3,E2,E1
812.5,338.5417,250,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,E4,G#3,r,r
812.75,338.6458,250,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E4,G#3,r,r
813.0,338.75,250,2.0,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,E5,E4,F#3,E2,E1
813.25,338.8542,250,2.25,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,D5,E4,F#3,E2,E1
813.5,338.9583,250,2.5,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,r,C#5,E4,G#3,E2,E1
813.75,339.0625,250,2.75,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,r,B4,E4,G#3,E2,E1
814.0,339.1667,251,1.0,E6,E5,C#6,A5,C#5,A4,C#4,A3,E4,E3,E5,E5,r,C#5,C#4,A3,E2,E1
814.25,339.2708,251,1.25,E6,E5,C#6,A5,C#5,A4,C#4,A3,E4,E3,E5,E5,r,C#5,C#4,A3,E2,E1
814.5,339.375,251,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,D4,B3,r,r
814.75,339.4792,251,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E4,C#4,r,r
815.0,339.5833,251,2.0,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,A5,F#4,D4,E2,E1
815.25,339.6875,251,2.25,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,A5,E4,C#4,E2,E1
815.5,339.7917,251,2.5,E6,E5,C#6,A5,C#5,A4,C#4,A3,E4,E3,E5,E5,r,A5,D4,B3,E2,E1
815.75,339.8958,251,2.75,E6,E5,C#6,A5,C#5,A4,C#4,A3,E4,E3,E5,E5,r,A5,C#4,A3,E2,E1
816.0,340.0,252,1.0,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,r,A5,B3,G#3,E2,E1
816.25,340.1042,252,1.25,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,r,A5,E4,G#3,E2,E1
816.5,340.2083,252,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,E4,G#3,r,r
816.75,340.3125,252,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E4,G#3,r,r
817.0,340.4167,252,2.0,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,E5,E4,F#3,E2,E1
817.25,340.5208,252,2.25,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,D5,E4,F#3,E2,E1
817.5,340.625,252,2.5,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,r,C#5,E4,G#3,E2,E1
817.75,340.7292,252,2.75,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,r,B4,E4,G#3,E2,E1
818.0,340.8333,253,1.0,E6,E5,C#6,A5,C#5,A4,C#4,A3,E4,E3,E5,E5,r,C#5,E4,A3,E2,E1
818.5,341.0417,253,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E4,A3,r,r
818.75,341.1458,253,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,E4,A3,r,r
819.0,341.25,253,2.0,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,F#5,E4,G#3,E2,E1
819.25,341.3542,253,2.25,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,E5,E4,G#3,E2,E1
819.5,341.4583,253,2.5,E6,E5,C#6,A5,C#5,A4,C#4,A3,E4,E3,E5,E5,r,D5,E4,A3,E2,E1
819.75,341.5625,253,2.75,E6,E5,C#6,A5,C#5,A4,C#4,A3,E4,E3,E5,E5,r,C#5,E4,A3,E2,E1
820.0,341.6667,254,1.0,E6,E5,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,r,B4,E4,G#3,E2,E1
820.5,341.875,254,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,E4,G#3,r,r
820.75,341.9792,254,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E4,G#3,r,r
821.0,342.0833,254,2.0,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,E5,E4,F#3,E2,E1
821.25,342.1875,254,2.25,r,r,r,r,r,r,r,r,E4,E3,E5,E5,E3,D5,E4,F#3,E2,E1
821.5,342.2917,254,2.5,E6,E5,B5,D5,B4,D4,B3,G#3,E4,E3,E5,E5,r,C#5,E4,G#3,E2,E1
821.75,342.3958,254,2.75,E6,E5,B5,D5,B4,D4,B3,G#3,E4,E3,E5,E5,r,B4,E4,G#3,E2,E1
822.0,342.5,256,1.0,A5,E5,A5,C#5,A4,C#4,A3,A3,E4,A3,A4,A4,A2,A5,E4,A3,A2,A1
822.5,342.7083,256,1.5,A5,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,r,r,r,r
822.75,342.8125,256,1.75,A5,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,r,r,r,r
823.0,342.9167,256,2.0,A5,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,r,r,r,r
824.0,343.3333,257,1.0,r,r,r,r,r,r,A3,A2,r,r,r,r,r,A5,A5,A4,A2,A1
824.5,343.5417,257,1.5,A5,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,r,r,r,r
824.75,343.6458,257,1.75,A5,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,r,r,r,r
825.0,343.75,257,2.0,A5,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,r,r,r,r
826.0,344.1667,258,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E6,G#5,G#4,E2,E1
826.5,344.375,258,1.5,E6,E6,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,E3,r,r,r,r,r
826.75,344.4792,258,1.75,E6,E6,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,E3,r,r,r,r,r
827.0,344.5833,258,2.0,E6,E6,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,E3,r,r,r,r,r
828.0,345.0,259,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E6,G#5,E4,E2,E1
828.5,345.2083,259,1.5,E6,E6,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,E3,r,r,r,r,r
828.75,345.3125,259,1.75,E6,E6,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,E3,r,r,r,r,r
829.0,345.4167,259,2.0,E6,E6,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,E3,r,r,r,r,r
830.0,345.8333,260,1.0,C#6,E5,C#6,E5,E5,C#5,E4,C#4,C#5,A4,A4,A3,A2,C#6,A5,A3,A2,A1
831.0,346.25,260,2.0,C#6,E5,C#6,E5,E5,C#5,E4,C#4,C#5,A4,A4,A3,A2,C#6,A5,A3,A2,A1
831.5,346.4583,260,2.5,B5,D5,B5,D5,D5,B4,D4,B3,B4,E4,r,r,r,r,r,r,r,r
832.0,346.6667,261,1.0,A5,C#5,A5,C#5,C#5,A4,C#4,A3,A4,C#4,A4,A3,A2,C#6,A5,A3,A2,A1
832.5,346.875,261,1.5,C#6,E5,C#6,E5,E5,C#5,E4,C#4,C#5,A4,r,r,r,r,r,r,r,r
833.0,347.0833,261,2.0,B5,D5,B5,D5,D5,B4,D4,B3,B4,E4,A4,A3,A2,C#6,A5,A3,A2,A1
833.5,347.2917,261,2.5,A5,C#5,A5,C#5,C#5,A4,C#4,A3,A4,C#4,r,r,r,r,r,r,r,r
834.0,347.5,262,1.0,B5,D5,B5,D5,D5,B4,D4,B3,B4,E4,E5,E5,E3,B5,G#5,E4,E2,E1
834.5,347.7083,262,1.5,A6,C#6,A5,C#5,C#5,A4,C#4,A3,A4,C#4,r,r,r,r,r,r,r,r
835.0,347.9167,262,2.0,G#6,B5,G#5,B4,B4,G#4,B3,G#3,E5,E4,E5,E5,E3,B5,G#5,E4,E2,E1
835.5,348.125,262,2.5,F#6,D6,F#5,D5,F#5,D5,F#4,D4,E5,E4,r,r,r,r,r,r,r,r
836.0,348.3333,263,1.0,E6,C#6,E5,C#5,E5,C#5,E4,C#4,E5,E4,E5,E5,E3,B5,G#5,E4,E2,E1
836.5,348.5417,263,1.5,D6,B5,D5,B4,D5,B4,D4,B3,E5,E4,r,r,r,r,r,r,r,r
837.0,348.75,263,2.0,C#6,A5,C#5,A4,C#5,A4,C#4,A3,E5,E4,E5,E5,E3,B5,G#5,E4,E2,E1
837.5,348.9583,263,2.5,B5,G#5,B4,G#4,B4,G#4,B3,G#3,E5,E4,r,r,r,r,r,r,r,r
838.0,349.1667,264,1.0,A5,A5,A4,A4,A4,A4,A3,A3,A4,A3,A4,A4,A2,A5,A5,A3,A2,A1
838.5,349.375,264,1.5,A5,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,r,r,r,r
838.75,349.4792,264,1.75,A5,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,r,r,r,r
839.0,349.5833,264,2.0,A5,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,r,r,r,r
840.0,350.0,265,1.0,r,r,r,r,r,r,A3,A2,r,r,r,r,r,A5,A5,A4,A2,A1
840.5,350.2083,265,1.5,A5,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,r,r,r,r
840.75,350.3125,265,1.75,A5,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,r,r,r,r
841.0,350.4167,265,2.0,A5,A5,A5,A4,A5,A4,r,r,A4,A3,A4,A4,A2,r,r,r,r,r
842.0,350.8333,266,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E6,G#5,E4,E2,E1
842.5,351.0417,266,1.5,E6,E6,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,E3,r,r,r,r,r
842.75,351.1458,266,1.75,E6,E6,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,E3,r,r,r,r,r
843.0,351.25,266,2.0,E6,E6,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,E3,r,r,r,r,r
844.0,351.6667,267,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E6,G#5,E4,E2,E1
844.5,351.875,267,1.5,E6,E6,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,E3,r,r,r,r,r
844.75,351.9792,267,1.75,E6,E6,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,E3,r,r,r,r,r
845.0,352.0833,267,2.0,E6,E6,B5,G#5,B4,G#4,B3,G#3,E4,E3,E5,E5,E3,r,r,r,r,r
846.0,352.5,268,1.0,E6,E6,C#6,A5,C#5,A4,C#4,A3,C#5,A4,A4,A3,A2,C#6,E5,A3,A2,A1
846.5,352.7083,268,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,E5,A3,A2,A1
847.0,352.9167,268,2.0,E6,E6,C#6,A5,C#5,A4,C#4,A3,C#5,A4,A4,A3,A2,C#6,E5,A3,A2,A1
847.25,353.0208,268,2.25,E6,E6,C#6,A5,C#5,A4,C#4,A3,C#5,A4,A4,A3,A2,C#6,E5,A3,A2,A1
847.5,353.125,268,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,D5,B3,A2,A1
847.75,353.2292,268,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,D5,B3,A2,A1
848.0,353.3333,269,1.0,E6,E6,C#6,A5,C#5,A4,C#4,A3,C#5,A4,A4,A3,A2,A5,C#5,C#4,A2,A1
848.25,353.4375,269,1.25,E6,E6,C#6,A5,C#5,A4,C#4,A3,C#5,A4,A4,A3,A2,A5,C#5,C#4,A2,A1
848.5,353.5417,269,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,E5,A3,A2,A1
848.75,353.6458,269,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,E5,A3,A2,A1
849.0,353.75,269,2.0,E6,E6,C#6,A5,C#5,A4,C#4,A3,C#5,A4,A4,A3,A2,B5,D5,B3,A2,A1
849.25,353.8542,269,2.25,E6,E6,C#6,A5,C#5,A4,C#4,A3,C#5,A4,A4,A3,A2,B5,D5,B3,A2,A1
849.5,353.9583,269,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,C#5,C#4,A2,A1
849.75,354.0625,269,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,C#5,C#4,A2,A1
850.0,354.1667,270,1.0,E6,E6,D6,B5,D5,B4,D4,B3,B4,E4,E5,E5,E3,B5,D5,B3,E2,E1
850.25,354.2708,270,1.25,E6,E6,D6,B5,D5,B4,D4,B3,B4,E4,E5,E5,E3,B5,D5,B3,E2,E1
850.5,354.375,270,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,C#5,C#4,E2,E1
850.75,354.4792,270,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,C#5,C#4,E2,E1
851.0,354.5833,270,2.0,E6,E6,D6,B5,D5,B4,D4,B3,B4,E4,E5,E5,E3,G#5,B4,D4,E2,E1
851.25,354.6875,270,2.25,E6,E6,D6,B5,D5,B4,D4,B3,B4,E4,E5,E5,E3,G#5,B4,D4,E2,E1
851.5,354.7917,270,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,A4,E-4,E2,E1
851.75,354.8958,270,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,A4,E-4,E2,E1
852.0,355.0,271,1.0,E6,E6,D6,B5,D5,B4,D4,B3,B4,E4,E5,E5,E3,E5,G#4,E4,E2,E1
852.25,355.1042,271,1.25,E6,E6,D6,B5,D5,B4,D4,B3,B4,E4,E5,E5,E3,E5,G#4,E4,E2,E1
852.5,355.2083,271,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F#4,F#4,E2,E1
852.75,355.3125,271,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F#4,F#4,E2,E1
853.0,355.4167,271,2.0,E6,E6,D6,B5,D5,B4,D4,B3,B4,E4,E5,E5,E3,C#5,E4,G4,E2,E1
853.25,355.5208,271,2.25,E6,E6,D6,B5,D5,B4,D4,B3,B4,E4,E5,E5,E3,C#5,E4,G4,E2,E1
853.5,355.625,271,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,D4,G#4,E2,E1
853.75,355.7292,271,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,D4,G#4,E2,E1
854.0,355.8333,272,1.0,E6,E6,C#6,A5,C#5,A4,C#4,A3,A4,C#4,A4,A3,A2,A4,C#4,A4,A2,A1
854.5,356.0417,272,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
854.75,356.1458,272,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,r,r,r
855.0,356.25,272,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
855.25,356.3542,272,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,r,r,r,r
855.5,356.4583,272,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,r,r,r
855.75,356.5625,272,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
856.0,356.6667,273,1.0,E6,E5,E5,E4,r,r,r,r,E4,E3,r,r,r,E5,r,r,r,r
856.5,356.875,273,1.5,E6,E5,E5,E4,r,r,r,r,E4,E3,r,r,r,E5,E4,r,r,r
856.75,356.9792,273,1.75,E6,E5,E5,E4,r,r,r,r,E4,E3,r,r,r,E5,F#4,r,r,r
857.0,357.0833,273,2.0,E6,E5,E5,E4,r,r,r,r,E4,E3,E5,E5,E3,D5,A4,r,E4,E3
857.25,357.1875,273,2.25,E6,E5,E5,E4,r,r,r,r,E4,E3,E5,E5,E3,D5,G#4,r,E4,E3
857.5,357.2917,273,2.5,E6,E5,E5,E4,r,r,r,r,E4,E3,r,r,r,D5,F#4,r,E4,E3
857.75,357.3958,273,2.75,E6,E5,E5,E4,r,r,r,r,E4,E3,r,r,r,D5,G#4,r,E4,E3
858.0,357.5,274,1.0,E6,E5,E5,E4,r,r,r,r,E4,E3,A4,A3,A2,C#5,A4,r,A3,A2
858.5,357.7083,274,1.5,E6,E5,E5,E4,r,r,r,r,E4,E3,r,r,r,C#5,A4,E3,A3,A2
858.75,357.8125,274,1.75,E6,E5,E5,E4,r,r,r,r,E4,E3,r,r,r,C#5,A4,F#3,A3,A2
859.0,357.9167,274,2.0,E6,E5,E5,E4,r,r,r,r,E4,E3,E5,E5,E3,B4,F#4,A3,E3,E2
859.25,358.0208,274,2.25,E6,E5,E5,E4,r,r,r,r,E4,E3,E5,E5,E3,B4,F#4,G#3,E3,E2
859.5,358.125,274,2.5,E6,E5,E5,E4,r,r,r,r,E4,E3,r,r,r,B4,F#4,F#3,E3,E2
859.75,358.2292,274,2.75,E6,E5,E5,E4,r,r,r,r,E4,E3,r,r,r,B4,F#4,G#3,E3,E2
860.0,358.3333,275,1.0,E6,E5,E5,E4,r,r,r,r,E4,E3,A4,A3,A2,A4,C#4,A3,A2,A1
861.0,358.75,275,2.0,E6,E5,E5,E4,r,r,r,r,E4,E3,E5,E5,E3,B4,D4,G#3,E2,E1
862.0,359.1667,276,1.0,E6,E5,E5,E4,r,r,r,r,E4,E3,A4,A3,A2,C#5,C#4,A3,A2,A1
862.5,359.375,276,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,C#4,A3,A2,A1
862.75,359.4792,276,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,C#4,A3,A2,A1
863.0,359.5833,276,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
863.25,359.6875,276,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,r,r,r,r
863.5,359.7917,276,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,r,r,r
863.75,359.8958,276,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
864.0,360.0,277,1.0,E6,E6,E5,E4,E5,E4,r,r,E4,E3,r,r,r,E5,r,r,r,r
864.5,360.2083,277,1.5,E6,E6,E5,E4,E5,E4,r,r,E4,E3,r,r,r,E5,E4,r,r,r
864.75,360.3125,277,1.75,E6,E6,E5,E4,E5,E4,r,r,E4,E3,r,r,r,E5,F#4,r,r,r
865.0,360.4167,277,2.0,E6,D6,E5,E4,E5,E4,r,r,E4,E3,r,r,E3,D5,A4,r,E4,E3
865.25,360.5208,277,2.25,E6,D6,E5,E4,E5,E4,r,r,E4,E3,r,r,E3,D5,G#4,r,E4,E3
865.5,360.625,277,2.5,E6,D6,E5,E4,E5,E4,r,r,E4,E3,r,r,r,D5,F#4,r,E4,E3
865.75,360.7292,277,2.75,E6,D6,E5,E4,E5,E4,r,r,E4,E3,r,r,r,D5,G#4,r,E4,E3
866.0,360.8333,278,1.0,E6,C#6,E5,E4,E5,E4,r,r,E4,E3,r,r,A2,C#5,A4,r,A3,A2
866.5,361.0417,278,1.5,E6,C#6,E5,E4,E5,E4,r,r,E4,E3,r,r,A2,C#5,A4,E3,A3,A2
866.75,361.1458,278,1.75,E6,C#6,E5,E4,E5,E4,r,r,E4,E3,r,r,A2,C#5,A4,F3,A3,A2
867.0,361.25,278,2.0,G6,E6,B-5,G5,B-4,G4,B-3,G3,E4,E3,r,r,A2,B-4,D4,A3,A2,A1
867.25,361.3542,278,2.25,G6,E6,B-5,G5,B-4,G4,B-3,G3,E4,E3,r,r,A2,B-4,D4,G3,A2,A1
867.5,361.4583,278,2.5,G6,E6,B-5,G5,B-4,G4,B-3,G3,E4,E3,r,r,A2,B-4,D4,F3,A2,A1
867.75,361.5625,278,2.75,G6,E6,B-5,G5,B-4,G4,B-3,G3,E4,E3,r,r,A2,B-4,D4,G3,A2,A1
868.0,361.6667,279,1.0,G6,E6,A5,G5,A4,G4,A3,G3,A4,A3,E5,A4,A2,A4,C#4,A3,A3,A2
869.0,362.0833,279,2.0,E6,C#6,A5,G5,E5,C#5,G3,E3,A4,A3,E5,A4,A2,C#5,E4,G3,A2,A1
870.0,362.5,280,1.0,F6,D6,A5,F5,F5,D5,F3,D3,A4,A3,D5,D4,A2,D5,F4,F3,D3,D2
870.5,362.7083,280,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
870.75,362.8125,280,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,r,r,r
871.0,362.9167,280,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
871.25,363.0208,280,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
871.5,363.125,280,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,r,r,r
871.75,363.2292,280,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
872.0,363.3333,281,1.0,r,r,r,r,r,r,r,r,A2,A1,A5,A4,r,A5,r,r,r,r
872.5,363.5417,281,1.5,r,r,r,r,r,r,r,r,A2,A1,A5,A4,r,A5,A4,r,r,r
872.75,363.6458,281,1.75,r,r,r,r,r,r,r,r,A2,A1,A5,A4,r,A5,B4,r,r,r
873.0,363.75,281,2.0,r,r,r,r,r,r,r,r,A2,A1,A5,A4,A2,G5,D5,r,A3,A2
873.25,363.8542,281,2.25,r,r,r,r,r,r,r,r,A2,A1,A5,A4,A2,G5,C#5,r,A3,A2
873.5,363.9583,281,2.5,r,r,r,r,r,r,r,r,A2,A1,A5,A4,r,G5,B4,r,A3,A2
873.75,364.0625,281,2.75,r,r,r,r,r,r,r,r,A2,A1,A5,A4,r,G5,C#5,r,A3,A2
874.0,364.1667,282,1.0,r,r,r,r,r,r,r,r,A2,A1,A5,A4,A2,F5,D5,r,D4,D3
874.5,364.375,282,1.5,r,r,r,r,r,r,r,r,A2,A1,A5,A4,r,F5,D5,A3,D4,D3
874.75,364.4792,282,1.75,r,r,r,r,r,r,r,r,A2,A1,A5,A4,r,F5,D5,B3,D4,D3
875.0,364.5833,282,2.0,r,r,r,r,r,r,r,r,A2,A1,A5,A4,A2,E5,G4,D4,A3,A2
875.25,364.6875,282,2.25,r,r,r,r,r,r,r,r,A2,A1,A5,A4,A2,E5,G4,C#4,A3,A2
