qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Bb basso Horn 1,Bb basso Horn 2,Violin 1,Violin 2,Viola,Violoncello solo,Violoncello,Contrabass
486.0,388.8,82,1.0,r,r,r,r,B-4,r,r,F#2,r,r,B4,C#4,F#3,B-2,F#2,F#1
486.25,389.0,82,1.1667,r,r,r,r,B-4,r,r,F#2,r,r,B4,E4,E3,F#2,F#2,F#1
486.5,389.2,82,1.3333,r,r,r,r,r,r,E4,F#2,r,r,B-4,C#4,F#3,B-2,F#2,F#1
486.75,389.4,82,1.5,r,r,r,r,r,r,E4,F#2,r,r,B-4,E4,E3,F#2,F#2,F#1
487.0,389.6,82,1.6667,r,r,r,r,r,r,E4,F#2,r,r,B-4,C#4,F#3,B-2,r,r
487.25,389.8,82,1.8333,r,r,r,r,r,r,E4,F#2,r,r,B-4,E4,E3,F#2,r,r
487.5,390.0,82,2.0,F#5,F#5,r,r,r,r,F#4,F#2,r,r,r,C#4,F#3,B-2,r,r
487.75,390.2,82,2.1667,F#5,F#5,r,r,r,r,F#4,F#2,r,r,r,E4,E3,F#2,r,r
488.0,390.4,82,2.3333,F#5,F#5,r,r,r,r,E4,F#2,r,r,r,C#4,F#3,B-2,r,r
488.25,390.6,82,2.5,F#5,F#5,r,r,r,r,E4,F#2,r,r,r,E4,E3,F#2,r,r
488.5,390.8,82,2.6667,F#5,F#5,r,r,r,r,E4,F#2,r,r,r,C#4,F#3,B-2,r,r
488.75,391.0,82,2.8333,F#5,F#5,r,r,r,r,E4,F#2,r,r,r,E4,E3,F#2,r,r
489.0,391.2,82,3.0,E5,E5,r,r,r,r,E-4,F#2,r,r,r,C#4,F#3,B-2,r,r
489.25,391.4,82,3.1667,E5,E5,r,r,r,r,E-4,F#2,r,r,r,E4,E3,F#2,r,r
489.5,391.6,82,3.3333,E5,E5,r,r,r,r,C#4,F#2,r,r,r,C#4,F#3,B-2,r,r
489.75,391.8,82,3.5,E5,E5,r,r,r,r,C#4,F#2,r,r,r,E4,E3,F#2,r,r
490.0,392.0,82,3.6667,E5,E5,r,r,r,r,C#4,F#2,r,r,r,C#4,F#3,B-2,r,r
490.25,392.2,82,3.8333,E5,E5,r,r,r,r,C#4,F#2,r,r,r,E4,E3,F#2,r,r
490.5,392.4,82,4.0,C#5,C#5,r,r,r,r,B3,F#2,r,r,r,C#4,F#3,B-2,r,r
490.75,392.6,82,4.1667,C#5,C#5,r,r,r,r,B3,F#2,r,r,r,E4,E3,F#2,r,r
491.0,392.8,82,4.3333,C#5,C#5,r,r,r,r,B-3,F#2,r,r,C#5,C#4,F#3,B-2,r,r
491.25,393.0,82,4.5,C#5,C#5,r,r,r,r,B-3,F#2,r,r,C#5,E4,E3,F#2,r,r
491.5,393.2,82,4.6667,C#5,C#5,r,r,r,r,B-3,F#2,r,r,E-5,C#4,F#3,B-2,r,r
491.75,393.4,82,4.8333,C#5,C#5,r,r,r,r,B-3,F#2,r,r,E5,E4,E3,F#2,r,r
492.0,393.6,83,1.0,r,r,r,r,F#5,r,B3,B2,r,r,F#5,B3,B3,E-3,B2,B1
492.25,393.8,83,1.1667,r,r,r,r,F#5,r,B3,B2,r,r,F#5,F#4,F#3,B2,B2,B1
492.5,394.0,83,1.3333,r,r,r,r,F#5,r,B3,B2,r,r,F#5,B3,B3,E-3,B2,B1
492.75,394.2,83,1.5,r,r,r,r,F#5,r,B3,B2,r,r,F#5,F#4,F#3,B2,B2,B1
493.0,394.4,83,1.6667,r,r,r,r,F#5,r,r,r,r,r,F#5,B3,B3,E-3,r,r
493.25,394.6,83,1.8333,r,r,r,r,F#5,r,r,r,r,r,F#5,F#4,F#3,B2,r,r
493.5,394.8,83,2.0,r,r,r,r,F#5,r,r,r,r,r,F#5,B3,B3,E-3,r,r
493.75,395.0,83,2.1667,r,r,r,r,F#5,r,r,r,r,r,F#5,F#4,F#3,B2,r,r
494.0,395.2,83,2.3333,r,r,r,r,F#5,r,r,r,r,r,E-5,B3,B3,E-3,r,r
494.25,395.4,83,2.5,r,r,r,r,F#5,r,r,r,r,r,E-5,F#4,F#3,B2,r,r
494.5,395.6,83,2.6667,r,r,r,r,F#5,r,r,r,r,r,B4,B3,B3,E-3,r,r
494.75,395.8,83,2.8333,r,r,r,r,F#5,r,r,r,r,r,B4,F#4,F#3,B2,r,r
495.0,396.0,83,3.0,r,r,r,r,G5,r,r,r,r,r,B4,B3,B3,E3,B2,B1
495.25,396.2,83,3.1667,r,r,r,r,G5,r,r,r,r,r,B4,G4,G3,B2,B2,B1
495.5,396.4,83,3.3333,r,r,r,r,G5,r,r,r,r,r,B4,B3,B3,E3,B2,B1
495.75,396.6,83,3.5,r,r,r,r,G5,r,r,r,r,r,B4,G4,G3,B2,B2,B1
496.0,396.8,83,3.6667,r,r,r,r,G5,r,r,r,r,r,B4,B3,B3,E3,r,r
496.25,397.0,83,3.8333,r,r,r,r,G5,r,r,r,r,r,B4,G4,G3,B2,r,r
496.5,397.2,83,4.0,r,r,r,r,G5,r,r,r,r,r,B4,B3,B3,E3,r,r
496.75,397.4,83,4.1667,r,r,r,r,G5,r,r,r,r,r,B4,G4,G3,B2,r,r
497.0,397.6,83,4.3333,r,r,r,r,G5,r,r,r,r,r,E5,B3,B3,E3,r,r
497.25,397.8,83,4.5,r,r,r,r,G5,r,r,r,r,r,E5,G4,G3,B2,r,r
497.5,398.0,83,4.6667,r,r,r,r,G5,r,r,r,r,r,G5,B3,B3,E3,r,r
497.75,398.2,83,4.8333,r,r,r,r,G5,r,r,r,r,r,G5,G4,G3,B2,r,r
498.0,398.4,84,1.0,r,r,B5,r,G5,G5,r,r,r,r,G5,B3,G3,D3,B2,B1
498.25,398.6,84,1.1667,r,r,B5,r,G5,G5,r,r,r,r,G5,G4,F3,B2,B2,B1
498.5,398.8,84,1.3333,r,r,B5,r,G5,G5,r,r,r,r,G5,B3,G3,D3,B2,B1
498.75,399.0,84,1.5,r,r,B5,r,G5,G5,r,r,r,r,G5,G4,F3,B2,B2,B1
499.0,399.2,84,1.6667,r,r,B5,r,G5,G5,r,r,r,r,G5,B3,G3,D3,B2,B1
499.25,399.4,84,1.8333,r,r,B5,r,G5,G5,r,r,r,r,G5,G4,F3,B2,B2,B1
499.5,399.6,84,2.0,r,r,B5,r,G5,G5,r,r,r,r,G5,B3,G3,B2,G2,G1
499.75,399.8,84,2.1667,r,r,B5,r,G5,G5,r,r,r,r,G5,G4,F3,G2,G2,G1
500.0,400.0,84,2.3333,r,r,B5,r,G5,G5,r,r,r,r,G5,B3,G3,B2,G2,G1
500.25,400.2,84,2.5,r,r,B5,r,G5,G5,r,r,r,r,G5,G4,F3,G2,G2,G1
500.5,400.4,84,2.6667,r,r,B5,r,G5,G5,r,r,r,r,G5,B3,G3,G3,G2,G1
500.75,400.6,84,2.8333,r,r,B5,r,G5,G5,r,r,r,r,G5,G4,F3,G2,G2,G1
501.0,400.8,84,3.0,r,r,C6,r,G5,E-5,C4,C3,r,C4,G5,C4,G3,C3,C3,C2
501.25,401.0,84,3.1667,r,r,C6,r,G5,E-5,C4,C3,r,C4,G5,G4,E-3,C3,C3,C2
501.5,401.2,84,3.3333,r,r,C6,r,G5,E-5,C4,C3,r,C4,G5,C4,G3,C3,C3,C2
501.75,401.4,84,3.5,r,r,C6,r,G5,E-5,C4,C3,r,C4,G5,G4,E-3,C3,C3,C2
502.0,401.6,84,3.6667,r,r,C6,r,G5,E-5,C4,C3,r,C4,G5,C4,G3,C3,C3,C2
502.25,401.8,84,3.8333,r,r,C6,r,G5,E-5,C4,C3,r,C4,G5,G4,E-3,C3,C3,C2
502.5,402.0,84,4.0,r,r,C6,G5,E-5,C5,B-3,B-2,E-4,C4,G5,C4,G3,B-2,B-2,B-1
502.75,402.2,84,4.1667,r,r,C6,G5,E-5,C5,B-3,B-2,E-4,C4,G5,G4,E-3,B-2,B-2,B-1
503.0,402.4,84,4.3333,r,r,C6,G5,E-5,C5,B-3,B-2,E-4,C4,G5,C4,G3,B-2,B-2,B-1
503.25,402.6,84,4.5,r,r,C6,G5,E-5,C5,B-3,B-2,E-4,C4,G5,G4,E-3,B-2,B-2,B-1
503.5,402.8,84,4.6667,r,r,C6,G5,E-5,C5,B-3,B-2,E-4,C4,G5,C4,G3,B-2,B-2,B-1
503.75,403.0,84,4.8333,r,r,C6,G5,E-5,C5,B-3,B-2,E-4,C4,G5,G4,E-3,B-2,B-2,B-1
504.0,403.2,85,1.0,C6,A5,C6,F5,E-5,C5,A3,A2,E-4,C4,F5,C4,F3,A2,A2,A1
504.25,403.4,85,1.1667,C6,A5,C6,F5,E-5,C5,A3,A2,E-4,C4,F5,F4,E-3,A2,A2,A1
504.5,403.6,85,1.3333,C6,A5,C6,F5,E-5,C5,A3,A2,E-4,C4,F5,C4,F3,A2,A2,A1
504.75,403.8,85,1.5,C6,A5,C6,F5,E-5,C5,A3,A2,E-4,C4,F5,F4,E-3,A2,A2,A1
505.0,404.0,85,1.6667,C6,A5,C6,F5,E-5,C5,A3,A2,E-4,C4,F5,C4,F3,A2,A2,A1
505.25,404.2,85,1.8333,C6,A5,C6,F5,E-5,C5,A3,A2,E-4,C4,F5,F4,E-3,A2,A2,A1
505.5,404.4,85,2.0,C6,A5,C6,F5,E-5,A4,F3,F2,C4,F3,F5,C4,F3,F2,F2,F1
505.75,404.6,85,2.1667,C6,A5,C6,F5,E-5,A4,F3,F2,C4,F3,F5,F4,E-3,F2,F2,F1
506.0,404.8,85,2.3333,C6,A5,C6,F5,E-5,A4,F3,F2,C4,F3,F5,C4,F3,F2,F2,F1
506.25,405.0,85,2.5,C6,A5,C6,F5,E-5,A4,F3,F2,C4,F3,F5,F4,E-3,F2,F2,F1
506.5,405.2,85,2.6667,C6,A5,C6,F5,E-5,A4,F3,F2,C4,F3,F5,C4,F3,F2,F2,F1
506.75,405.4,85,2.8333,C6,A5,C6,F5,E-5,A4,F3,F2,C4,F3,F5,F4,E-3,F2,F2,F1
507.0,405.6,85,3.0,D6,B-5,D6,F5,D5,B-4,B-3,B-2,D4,B-3,F5,B-3,F3,B-2,B-2,B-1
507.25,405.8,85,3.1667,D6,B-5,D6,F5,D5,B-4,B-3,B-2,D4,B-3,F5,F4,D3,B-2,B-2,B-1
507.5,406.0,85,3.3333,D6,B-5,D6,F5,D5,B-4,B-3,B-2,D4,B-3,F5,B-3,G3,B-2,B-2,B-1
507.75,406.2,85,3.5,D6,B-5,D6,F5,D5,B-4,B-3,B-2,D4,B-3,F5,G4,D3,B-2,B-2,B-1
508.0,406.4,85,3.6667,D6,B-5,D6,F5,D5,B-4,B-3,B-2,D4,B-3,F5,B-3,G3,B-2,B-2,B-1
508.25,406.6,85,3.8333,D6,B-5,D6,F5,D5,B-4,B-3,B-2,D4,B-3,F5,G4,D3,B-2,B-2,B-1
508.5,406.8,85,4.0,C6,B-5,G5,E5,E5,G4,C4,C3,C4,C4,E5,G4,B-3,C3,C3,C2
508.75,407.0,85,4.1667,C6,B-5,G5,E5,E5,G4,C4,C3,C4,C4,E5,B-4,G3,C3,C3,C2
509.0,407.2,85,4.3333,C6,B-5,G5,E5,E5,G4,C4,C3,C4,C4,E5,G4,B-3,C3,C3,C2
509.25,407.4,85,4.5,C6,B-5,G5,E5,E5,G4,C4,C3,C4,C4,E5,B-4,G3,C3,C3,C2
509.5,407.6,85,4.6667,C6,B-5,G5,E5,E5,G4,C4,C3,C4,C4,E5,G4,B-3,C3,C3,C2
509.75,407.8,85,4.8333,C6,B-5,G5,E5,E5,G4,C4,C3,C4,C4,E5,B-4,G3,C3,C3,C2
510.0,408.0,86,1.0,A5,F5,A5,E-5,E-5,C5,F3,F2,C4,F3,E-5,A4,A3,F2,F2,F1
510.25,408.2,86,1.1667,A5,F5,A5,E-5,E-5,C5,F3,F2,C4,F3,E-5,C5,C4,F2,F2,F1
510.5,408.4,86,1.3333,A5,F5,A5,E-5,E-5,C5,F3,F2,C4,F3,E-5,E-5,C4,C4,F2,F1
510.75,408.6,86,1.5,A5,F5,A5,E-5,E-5,C5,F3,F2,C4,F3,E-5,C5,E-4,E-4,F2,F1
511.0,408.8,86,1.6667,r,r,r,r,E-5,C5,r,r,C4,F3,r,E-5,C4,C4,r,r
511.25,409.0,86,1.8333,r,r,r,r,E-5,C5,r,r,C4,F3,r,C5,E-4,E-4,r,r
511.5,409.2,86,2.0,r,r,r,r,E-5,C5,r,r,C4,F3,r,E-5,C4,C4,r,r
511.75,409.4,86,2.1667,r,r,r,r,E-5,C5,r,r,C4,F3,r,C5,E-4,E-4,r,r
512.0,409.6,86,2.3333,r,r,r,r,F5,D5,r,r,C4,F3,F4,F5,D4,D4,r,r
512.25,409.8,86,2.5,r,r,r,r,F5,D5,r,r,C4,F3,F4,D5,F4,F4,r,r
512.5,410.0,86,2.6667,r,r,r,r,E-5,C5,r,r,C4,F3,F4,E-5,C4,C4,r,r
512.75,410.2,86,2.8333,r,r,r,r,E-5,C5,r,r,C4,F3,F4,C5,E-4,E-4,r,r
513.0,410.4,86,3.0,D6,r,B-5,r,D5,B-4,r,r,F3,F2,F5,D5,B-3,B-3,r,r
513.25,410.6,86,3.1667,D6,r,B-5,r,D5,B-4,r,r,F3,F2,F5,B-4,D4,D4,r,r
513.5,410.8,86,3.3333,D6,r,B-5,r,D5,B-4,r,r,F3,F2,F5,D5,B-3,B-3,r,r
513.75,411.0,86,3.5,D6,r,B-5,r,D5,B-4,r,r,F3,F2,F5,B-4,D4,D4,r,r
514.0,411.2,86,3.6667,r,r,r,r,D5,B-4,r,r,F3,F2,r,D5,B-3,B-3,r,r
514.25,411.4,86,3.8333,r,r,r,r,D5,B-4,r,r,F3,F2,r,B-4,D4,D4,r,r
514.5,411.6,86,4.0,r,r,r,r,D5,B-4,r,r,F3,F2,r,D5,B-3,B-3,r,r
514.75,411.8,86,4.1667,r,r,r,r,D5,B-4,r,r,F3,F2,r,B-4,D4,D4,r,r
515.0,412.0,86,4.3333,r,r,r,r,E-5,C5,r,r,F3,F2,F4,E-5,C4,C4,r,r
515.25,412.2,86,4.5,r,r,r,r,E-5,C5,r,r,F3,F2,F4,C5,E-4,E-4,r,r
515.5,412.4,86,4.6667,r,r,r,r,D5,B-4,r,r,F3,F2,F4,D5,B-3,B-3,r,r
515.75,412.6,86,4.8333,r,r,r,r,D5,B-4,r,r,F3,F2,F4,B-4,D4,D4,r,r
516.0,412.8,87,1.0,C6,r,A5,r,C5,A4,C4,A3,F3,F2,F5,C5,A3,A3,F2,F1
516.25,413.0,87,1.1667,C6,r,A5,r,C5,A4,C4,A3,F3,F2,F5,A4,C4,C4,F2,F1
516.5,413.2,87,1.3333,C6,r,A5,r,C5,A4,C4,A3,F3,F2,F5,C5,C5,A3,F2,F1
516.75,413.4,87,1.5,C6,r,A5,r,C5,A4,C4,A3,F3,F2,F5,A4,A4,C4,F2,F1
517.0,413.6,87,1.6667,r,r,r,r,C5,A4,C4,A3,F3,F2,r,C5,C5,A3,r,r
517.25,413.8,87,1.8333,r,r,r,r,C5,A4,C4,A3,F3,F2,r,A4,A4,C4,r,r
517.5,414.0,87,2.0,r,r,r,r,C5,A4,C4,A3,F3,F2,r,C5,C5,A3,r,r
517.75,414.2,87,2.1667,r,r,r,r,C5,A4,C4,A3,F3,F2,r,A4,A4,C4,r,r
518.0,414.4,87,2.3333,r,r,r,r,D5,B-4,D4,B-3,F3,F2,F4,D5,D5,B-3,r,r
518.25,414.6,87,2.5,r,r,r,r,D5,B-4,D4,B-3,F3,F2,F4,B-4,B-4,D4,r,r
518.5,414.8,87,2.6667,r,r,r,r,C5,A4,C4,A3,F3,F2,F4,C5,C5,A3,r,r
518.75,415.0,87,2.8333,r,r,r,r,C5,A4,C4,A3,F3,F2,F4,A4,A4,C4,r,r
519.0,415.2,87,3.0,B-5,r,G5,r,B-4,G4,B-3,G3,F3,F2,F5,B-4,B-4,G3,r,r
519.25,415.4,87,3.1667,B-5,r,G5,r,B-4,G4,B-3,G3,F3,F2,F5,G4,G4,B-3,r,r
519.5,415.6,87,3.3333,B-5,r,G5,r,B-4,G4,B-3,G3,F3,F2,F5,B-4,B-4,G3,r,r
519.75,415.8,87,3.5,B-5,r,G5,r,B-4,G4,B-3,G3,F3,F2,F5,G4,G4,B-3,r,r
520.0,416.0,87,3.6667,r,r,r,r,B-4,G4,B-3,G3,F3,F2,r,B-4,B-4,G3,r,r
520.25,416.2,87,3.8333,r,r,r,r,B-4,G4,B-3,G3,F3,F2,r,G4,G4,B-3,r,r
520.5,416.4,87,4.0,r,r,r,r,B-4,G4,B-3,G3,F3,F2,r,B-4,B-4,G3,r,r
520.75,416.6,87,4.1667,r,r,r,r,B-4,G4,B-3,G3,F3,F2,r,G4,G4,B-3,r,r
521.0,416.8,87,4.3333,r,r,r,r,C5,A4,C4,A3,F3,F2,F4,C5,C5,A3,r,r
521.25,417.0,87,4.5,r,r,r,r,C5,A4,C4,A3,F3,F2,F4,A4,A4,C4,r,r
521.5,417.2,87,4.6667,r,r,r,r,B-4,G4,B-3,G3,F3,F2,F4,B-4,B-4,G3,r,r
521.75,417.4,87,4.8333,r,r,r,r,B-4,G4,B-3,G3,F3,F2,F4,G4,G4,B-3,r,r
522.0,417.6,88,1.0,A5,r,r,r,A4,F4,A3,F3,F3,F2,r,A4,A4,F3,F2,F1
522.25,417.8,88,1.1667,A5,r,r,r,A4,F4,A3,F3,F3,F2,r,F4,F4,A3,F2,F1
522.5,418.0,88,1.3333,B-5,r,r,r,B-4,G4,B-3,G3,F3,F2,F5,B-4,B-4,G3,F2,F1
522.75,418.2,88,1.5,B-5,r,r,r,B-4,G4,B-3,G3,F3,F2,F5,G4,G4,B-3,F2,F1
523.0,418.4,88,1.6667,G5,r,r,r,G4,E-4,G3,E-3,F3,F2,F5,G4,G4,E-3,r,r
523.25,418.6,88,1.8333,G5,r,r,r,G4,E-4,G3,E-3,F3,F2,F5,E-4,E-4,G3,r,r
523.5,418.8,88,2.0,r,r,A5,r,A4,F4,A3,F3,F3,F2,r,A4,A4,F3,r,r
523.75,419.0,88,2.1667,r,r,A5,r,A4,F4,A3,F3,F3,F2,r,F4,F4,A3,r,r
524.0,419.2,88,2.3333,r,r,F5,r,F4,D4,F3,D3,F3,F2,F4,F4,F4,D3,r,r
524.25,419.4,88,2.5,r,r,F5,r,F4,D4,F3,D3,F3,F2,F4,D4,D4,F3,r,r
524.5,419.6,88,2.6667,r,r,G5,r,G4,E-4,G3,E-3,F3,F2,F4,G4,G4,E-3,r,r
524.75,419.8,88,2.8333,r,r,G5,r,G4,E-4,G3,E-3,F3,F2,F4,E-4,E-4,G3,r,r
525.0,420.0,88,3.0,E-5,r,r,r,E-4,C4,E-3,C3,F3,F2,r,E-4,E-4,C3,F2,F1
525.25,420.2,88,3.1667,E-5,r,r,r,E-4,C4,E-3,C3,F3,F2,r,C4,C4,E-3,F2,F1
525.5,420.4,88,3.3333,F5,r,r,r,F4,D4,F3,D3,F3,F2,F5,F4,F4,D3,F2,F1
525.75,420.6,88,3.5,F5,r,r,r,F4,D4,F3,D3,F3,F2,F5,D4,D4,F3,F2,F1
526.0,420.8,88,3.6667,D5,r,r,r,D4,B-3,D3,B-2,F3,F2,F5,D4,D4,B-2,r,r
526.25,421.0,88,3.8333,D5,r,r,r,D4,B-3,D3,B-2,F3,F2,F5,B-3,B-3,D3,r,r
526.5,421.2,88,4.0,r,r,E-5,r,E-4,C4,E-3,C3,F3,F2,r,E-4,E-4,C3,r,r
526.75,421.4,88,4.1667,r,r,E-5,r,E-4,C4,E-3,C3,F3,F2,r,C4,C4,E-3,r,r
527.0,421.6,88,4.3333,r,r,C5,r,C4,A3,C3,A2,F3,F2,F4,C4,C4,A2,r,r
527.25,421.8,88,4.5,r,r,C5,r,C4,A3,C3,A2,F3,F2,F4,A3,A3,C3,r,r
527.5,422.0,88,4.6667,r,r,D5,r,D4,B-3,D3,B-2,F3,F2,F4,D4,D4,B-2,r,r
527.75,422.2,88,4.8333,r,r,D5,r,D4,B-3,D3,B-2,F3,F2,F4,B-3,B-3,D3,r,r
528.0,422.4,89,1.0,E-5,r,r,r,E-4,C4,E-3,C3,F3,F2,r,E-4,E-4,C3,F2,F1
528.25,422.6,89,1.1667,E-5,r,r,r,E-4,C4,E-3,C3,F3,F2,r,C4,C4,E-3,F2,F1
528.5,422.8,89,1.3333,F5,r,r,r,F4,D4,F3,D3,F3,F2,F5,F4,F4,D3,F2,F1
528.75,423.0,89,1.5,F5,r,r,r,F4,D4,F3,D3,F3,F2,F5,D4,D4,F3,F2,F1
529.0,423.2,89,1.6667,G5,r,r,r,G4,E-4,G3,E-3,F3,F2,F5,G4,G4,E-3,r,r
529.25,423.4,89,1.8333,G5,r,r,r,G4,E-4,G3,E-3,F3,F2,F5,E-4,E-4,G3,r,r
529.5,423.6,89,2.0,r,r,F5,r,F4,D4,F3,D3,F3,F2,r,F4,F4,D3,r,r
529.75,423.8,89,2.1667,r,r,F5,r,F4,D4,F3,D3,F3,F2,r,D4,D4,F3,r,r
530.0,424.0,89,2.3333,r,r,D5,r,D4,B-3,D3,B-2,F3,F2,F4,D4,D4,B-2,r,r
530.25,424.2,89,2.5,r,r,D5,r,D4,B-3,D3,B-2,F3,F2,F4,B-3,B-3,D3,r,r
530.5,424.4,89,2.6667,r,r,E-5,r,E-4,C4,E-3,C3,F3,F2,F4,E-4,E-4,C3,r,r
530.75,424.6,89,2.8333,r,r,E-5,r,E-4,C4,E-3,C3,F3,F2,F4,C4,C4,E-3,r,r
531.0,424.8,89,3.0,C5,r,r,r,C4,A3,C3,A2,F3,F2,r,C4,C4,A2,F2,F1
531.25,425.0,89,3.1667,C5,r,r,r,C4,A3,C3,A2,F3,F2,r,A3,A3,C3,F2,F1
531.5,425.2,89,3.3333,D5,r,r,r,D4,B-3,D3,B-2,F3,F2,F5,D4,D4,B-2,F2,F1
531.75,425.4,89,3.5,D5,r,r,r,D4,B-3,D3,B-2,F3,F2,F5,B-3,B-3,D3,F2,F1
532.0,425.6,89,3.6667,E-5,r,r,r,E-4,C4,E-3,C3,F3,F2,F5,E-4,E-4,C3,r,r
532.25,425.8,89,3.8333,E-5,r,r,r,E-4,C4,E-3,C3,F3,F2,F5,C4,C4,E-3,r,r
532.5,426.0,89,4.0,r,r,F5,r,F4,D4,F3,D3,F3,F2,r,F4,F4,D3,r,r
532.75,426.2,89,4.1667,r,r,F5,r,F4,D4,F3,D3,F3,F2,r,D4,D4,F3,r,r
533.0,426.4,89,4.3333,r,r,G5,r,G4,E-4,G3,E-3,F3,F2,F4,G4,G4,E-3,r,r
533.25,426.6,89,4.5,r,r,G5,r,G4,E-4,G3,E-3,F3,F2,F4,E-4,E-4,G3,r,r
533.5,426.8,89,4.6667,r,r,E-5,r,E-4,C4,E-3,C3,F3,F2,F4,E-4,E-4,C3,r,r
533.75,427.0,89,4.8333,r,r,E-5,r,E-4,C4,E-3,C3,F3,F2,F4,C4,C4,E-3,r,r
534.0,427.2,90,1.0,F5,r,r,r,F4,D4,F3,D3,F3,F2,r,F4,F4,D3,F2,F1
534.25,427.4,90,1.1667,F5,r,r,r,F4,D4,F3,D3,F3,F2,F5,D4,D4,F3,F2,F1
534.5,427.6,90,1.3333,D5,r,r,r,D4,B-3,D3,B-2,F3,F2,F5,D4,D4,B-2,F2,F1
534.75,427.8,90,1.5,D5,r,r,r,D4,B-3,D3,B-2,F3,F2,F5,B-3,B-3,D3,F2,F1
535.0,428.0,90,1.6667,E-5,r,r,r,E-4,C4,E-3,C3,F3,F2,F5,E-4,E-4,C3,r,r
535.25,428.2,90,1.8333,E-5,r,r,r,E-4,C4,E-3,C3,F3,F2,F5,C4,C4,E-3,r,r
535.5,428.4,90,2.0,r,r,C5,r,C4,A3,C3,F2,F3,F2,F5,C4,C4,A2,F2,F1
535.75,428.6,90,2.1667,r,r,C5,r,C4,A3,C3,F2,F3,F2,F5,A3,A3,C3,F2,F1
536.0,428.8,90,2.3333,r,r,D5,r,D4,B-3,D3,B-2,F3,F2,F5,D4,D4,B-2,F2,F1
536.25,429.0,90,2.5,r,r,D5,r,D4,B-3,D3,B-2,F3,F2,F5,B-3,B-3,D3,F2,F1
536.5,429.2,90,2.6667,r,r,E-5,r,E-4,C4,E-3,C3,F3,F2,F5,E-4,E-4,C3,r,r
536.75,429.4,90,2.8333,r,r,E-5,r,E-4,C4,E-3,C3,F3,F2,F5,C4,C4,E-3,r,r
537.0,429.6,90,3.0,F6,D6,F5,D5,F4,D4,F3,D3,F3,F2,F5,F4,F4,D3,F2,F1
537.25,429.8,90,3.1667,F6,D6,F5,D5,F4,D4,F3,D3,F3,F2,F5,D4,D4,F3,F2,F1
537.5,430.0,90,3.3333,D6,B-5,D5,B-4,D4,B-3,D3,B-2,F3,F2,F5,D4,D4,B-2,F2,F1
537.75,430.2,90,3.5,D6,B-5,D5,B-4,D4,B-3,D3,B-2,F3,F2,F5,B-3,B-3,D3,F2,F1
538.0,430.4,90,3.6667,E-6,C6,E-5,C5,E-4,C4,E-3,C3,F3,F2,F5,E-4,E-4,C3,r,r
538.25,430.6,90,3.8333,E-6,C6,E-5,C5,E-4,C4,E-3,C3,F3,F2,F5,C4,C4,E-3,r,r
538.5,430.8,90,4.0,C6,A5,C5,A4,C4,A3,C3,F2,F3,F2,F5,C4,C4,F2,F2,F1
538.75,431.0,90,4.1667,C6,A5,C5,A4,C4,A3,C3,F2,F3,F2,F5,A3,A3,C3,F2,F1
539.0,431.2,90,4.3333,D6,B-5,D5,B-4,D4,B-3,D3,B-2,F3,F2,F5,D4,D4,B-2,F2,F1
539.25,431.4,90,4.5,D6,B-5,D5,B-4,D4,B-3,D3,B-2,F3,F2,F5,B-3,B-3,D3,F2,F1
539.5,431.6,90,4.6667,C6,A5,C5,A4,A4,C4,C3,F2,F3,F2,G5,C4,C4,F2,F2,F1
539.75,431.8,90,4.8333,C6,A5,C5,A4,A4,C4,C3,F2,F3,F2,A5,A3,A3,C3,F2,F1
540.0,432.0,91,1.0,B-5,B-5,B-4,B-4,B-4,D4,B-2,B-2,B-3,B-2,B-5,D4,B-3,B-2,B-2,B-1
540.25,432.2,91,1.1667,B-5,B-5,B-4,B-4,B-4,D4,D3,B-2,B-3,B-2,B-5,D4,D4,F3,B-2,B-1
540.5,432.4,91,1.3333,B-5,B-5,B-4,B-4,B-4,D4,F3,B-2,B-3,B-2,B-5,F4,F4,D3,B-2,B-1
540.75,432.6,91,1.5,B-5,B-5,B-4,B-4,B-4,D4,B-3,B-2,B-3,B-2,B-5,D4,D4,F3,B-2,B-1
541.0,432.8,91,1.6667,B-5,B-5,r,r,r,r,D4,B-2,B-3,B-2,r,F4,F4,D3,r,r
541.25,433.0,91,1.8333,B-5,B-5,r,r,r,r,F4,B-2,B-3,B-2,r,D4,D4,F3,r,r
541.5,433.2,91,2.0,B-5,B-5,r,r,B-3,D5,B-3,B-2,D4,D3,r,G4,G4,E-3,r,r
541.75,433.4,91,2.1667,B-5,B-5,r,r,D4,D5,B-3,B-2,D4,D3,r,E-4,E-4,G3,r,r
542.0,433.6,91,2.3333,r,r,r,r,F4,D5,B-3,B-2,D4,D3,r,F4,F4,D3,r,r
542.25,433.8,91,2.5,r,r,r,r,B-4,D5,B-3,B-2,D4,D3,r,D4,D4,F3,r,r
542.5,434.0,91,2.6667,r,r,r,r,D5,D5,r,B-2,D4,D3,r,F4,F4,D3,r,r
542.75,434.2,91,2.8333,r,r,r,r,F5,D5,r,B-2,D4,D3,r,D4,D4,F3,r,r
543.0,434.4,91,3.0,r,r,F5,r,B-5,B-4,r,B-2,B-3,B-2,D4,E-4,E-4,C3,r,r
