qstamp,tstamp,measure,beat,Tromba 1,Tromba 2,Tromba 3,Timpani,Traverso 1,Traverso 2,Oboe 1,Oboe 2,Bassoon,Violin 1,Violin 2,Viola,Soprano 1,Soprano 2,Alto,Tenor,Bass,Continuo
338.25,211.9963,148,1.25,r,r,r,r,C#5,F#4,C#5,F#4,r,C#5,F#4,r,C#5,r,F#4,r,r,D3
338.5,212.1559,148,1.5,r,r,r,r,D5,E4,D5,E4,r,D5,E4,r,D5,r,E4,r,r,C#3
338.75,212.3155,148,1.75,r,r,r,r,E5,E4,E5,E4,r,E5,E4,r,E5,r,E4,r,r,C#3
339.0,212.475,148,2.0,r,r,r,r,F#5,D4,F#5,D4,r,F#5,D4,r,F#5,r,D4,r,r,B2
339.25,212.6346,148,2.25,r,r,r,r,G5,D4,G5,D4,r,G5,D4,r,G5,r,D4,r,r,B2
339.5,212.7942,148,2.5,r,r,r,r,F#5,A4,F#5,A4,r,F#5,C#4,r,F#5,r,C#4,r,r,C#3
339.75,212.9538,148,2.75,r,r,r,r,E5,A4,E5,A4,r,E5,C#4,r,E5,r,C#4,r,r,C#3
340.0,213.1133,148,3.0,r,r,r,r,D5,B4,D5,B4,r,D5,B3,r,D5,r,B3,r,r,D3
340.25,213.2729,148,3.25,r,r,r,r,C#5,B4,C#5,B4,r,C#5,B3,r,C#5,r,B3,r,r,D3
340.5,213.4325,148,3.5,r,r,r,r,B4,A4,B4,A4,r,B4,A4,r,B4,r,A4,r,r,E3
340.75,213.5921,148,3.75,r,r,r,r,D5,G#4,D5,G#4,r,D5,G#4,r,D5,r,G#4,r,r,E3
341.0,213.7516,148,4.0,r,r,r,r,C#5,A4,C#5,A4,r,C#5,A4,r,C#5,r,A4,r,r,F#3
341.25,213.9112,148,4.25,r,r,r,r,B4,A4,B4,A4,r,B4,A4,r,B4,r,A4,r,r,F#3
341.5,214.0708,148,4.5,r,r,r,r,A4,F#4,A4,F#4,r,A4,D4,r,A4,r,D4,r,r,F#2
341.75,214.2304,148,4.75,r,r,r,r,G#4,F#4,G#4,F#4,r,G#4,D4,r,G#4,r,D4,r,r,F#2
342.0,214.3899,149,1.0,r,r,r,r,E5,G#4,E5,G#4,r,E5,C#4,r,E5,r,C#4,r,r,E2
342.5,214.7091,149,1.5,r,r,r,r,A4,A4,A4,A4,r,A4,C#4,r,A4,r,C#4,r,r,D2
343.0,215.0282,149,2.0,r,r,r,r,A4,E4,A4,E4,r,A4,B3,r,A4,r,B3,r,r,E2
343.5,215.3474,149,2.5,r,r,r,r,G#4,E4,G#4,E4,r,G#4,B3,r,G#4,r,B3,r,r,E3
344.0,215.6665,149,3.0,r,r,r,r,A4,E4,A4,E4,r,A4,A3,r,A4,r,A3,r,r,A2
344.25,215.8261,149,3.25,r,r,r,r,B4,E4,B4,E4,r,A4,G#3,r,A4,r,A3,r,r,A2
344.5,215.9857,149,3.5,r,r,r,r,C#5,A4,C#5,A4,r,E5,A3,r,E5,r,A3,r,r,A3
344.75,216.1452,149,3.75,r,r,r,r,D5,A4,D5,A4,r,E5,B3,r,E5,r,A3,r,r,A3
345.0,216.3048,149,4.0,r,r,r,r,E5,G4,E5,G4,r,A5,C#4,r,A5,r,C#4,r,r,A3
345.25,216.4644,149,4.25,r,r,r,r,F#5,F#4,F#5,F#4,r,A5,D4,r,A5,r,C#4,r,r,A3
345.5,216.624,149,4.5,r,r,r,r,G5,E4,G5,E4,r,A4,E4,r,A4,r,E4,r,r,G3
345.75,216.7835,149,4.75,r,r,r,r,A5,F#4,A5,F#4,r,A4,F#4,r,A4,r,E4,r,r,F#3
346.0,216.9431,150,1.0,r,r,r,r,G5,G4,G5,G4,r,B4,G4,r,B4,r,G4,r,r,E3
346.25,217.1027,150,1.25,r,r,r,r,B4,G4,B4,G4,r,B4,G4,r,B4,r,G4,r,r,E3
346.5,217.2623,150,1.5,r,r,r,r,C#5,A4,C#5,A4,r,C#5,A4,r,C#5,r,A4,r,r,D3
346.75,217.4218,150,1.75,r,r,r,r,D5,B4,D5,B4,r,D5,B4,r,D5,r,B4,r,r,D3
347.0,217.5814,150,2.0,r,r,r,r,E5,A4,E5,A4,r,E5,A4,r,E5,r,A4,r,r,C#3
347.25,217.741,150,2.25,r,r,r,r,E5,G4,E5,G4,r,E5,G4,r,E5,r,G4,r,r,C#3
347.5,217.9006,150,2.5,r,r,r,r,E5,F#4,E5,F#4,r,E5,F#4,A3,E5,r,F#4,A3,r,A2
347.75,218.0601,150,2.75,r,r,r,r,E5,E4,E5,E4,r,E5,E4,A3,E5,r,E4,A3,r,A2
348.0,218.2197,150,3.0,r,r,r,r,E5,F#4,E5,F#4,r,E5,F#4,A3,E5,r,F#4,A3,r,D3
348.25,218.3793,150,3.25,r,r,r,r,E5,A4,E5,A4,r,E5,A4,A3,E5,r,A4,A3,r,D3
348.5,218.5389,150,3.5,r,r,r,r,D5,D5,D5,D5,r,D5,D5,B3,D5,r,D5,B3,r,B2
348.75,218.6984,150,3.75,r,r,r,r,D5,C5,D5,C5,r,D5,C5,B3,D5,r,C5,B3,r,B2
349.0,218.858,150,4.0,r,r,r,r,D5,B4,D5,B4,r,D5,B4,B3,D5,r,B4,B3,r,G2
349.25,219.0176,150,4.25,r,r,r,r,D5,A4,D5,A4,r,D5,A4,B3,D5,r,A4,B3,r,G2
349.5,219.1772,150,4.5,r,r,r,r,E5,G4,E5,G4,r,E5,G4,C4,E5,r,G4,C4,r,E2
349.75,219.3367,150,4.75,r,r,r,r,E5,F#4,E5,F#4,r,E5,F#4,C4,E5,r,F#4,C4,r,E2
350.0,219.4963,151,1.0,r,r,r,r,E5,E4,E5,E4,r,E5,E4,C4,E5,r,E4,C4,r,A2
350.25,219.6559,151,1.25,r,r,r,r,F#5,G4,F#5,G4,r,F#5,G4,C4,E5,r,G4,C4,r,A2
350.5,219.8155,151,1.5,r,r,r,r,E5,C5,E5,C5,r,E5,C5,B3,E5,r,C5,B3,r,A2
350.75,219.975,151,1.75,r,r,r,r,F#5,B4,F#5,B4,r,F#5,B4,B3,F#5,r,B4,B3,r,A2
351.0,220.1346,151,2.0,r,r,r,r,F#5,A4,F#5,A4,r,F#5,A4,C4,F#5,r,A4,C4,r,F#2
351.25,220.2942,151,2.25,r,r,r,r,F#5,G4,F#5,G4,r,F#5,G4,C4,F#5,r,G4,C4,r,F#2
351.5,220.4538,151,2.5,r,r,r,r,F#5,F#4,F#5,F#4,r,F#5,F#4,D4,F#5,r,F#4,D4,r,D2
351.75,220.6133,151,2.75,r,r,r,r,F#5,E4,F#5,E4,r,F#5,E4,D4,F#5,r,E4,D4,r,D2
352.0,220.7729,151,3.0,r,r,r,r,G5,D4,G5,D4,r,G5,D4,B3,G5,r,D4,B3,r,G2
352.25,220.9325,151,3.25,r,r,r,r,G5,F#4,G5,F#4,r,G5,F#4,B3,G5,r,F#4,B3,r,G2
352.5,221.0921,151,3.5,r,r,r,r,G5,G4,G5,G4,r,G5,G4,A3,G5,r,G4,A3,r,F#2
352.75,221.2516,151,3.75,r,r,r,r,G5,A4,G5,A4,r,G5,A4,A3,G5,r,A4,A3,r,F#2
353.0,221.4112,151,4.0,r,r,r,r,r,B4,r,B4,r,r,B4,G3,r,r,B4,G3,r,E2
353.25,221.5708,151,4.25,r,r,r,r,r,C5,r,C5,r,r,C5,G3,r,r,C5,G3,r,E2
353.5,221.7304,151,4.5,r,r,r,r,D4,B4,D4,B4,r,D4,B4,F#3,D4,r,B4,F#3,r,F#2
353.75,221.8899,151,4.75,r,r,r,r,D4,A4,D4,A4,r,D4,A4,F#3,D4,r,A4,F#3,r,F#2
354.0,222.0495,152,1.0,r,r,r,r,B4,G4,B4,G4,r,B4,G4,E3,B4,r,G4,E3,r,G2
354.25,222.2091,152,1.25,r,r,r,r,B4,F#4,B4,F#4,r,B4,F#4,E3,B4,r,F#4,E3,r,G2
354.5,222.3686,152,1.5,r,r,r,r,A4,E4,A4,E4,r,A4,E4,D4,A4,r,E4,D4,r,A2
354.75,222.5282,152,1.75,r,r,r,r,A4,G4,A4,G4,r,A4,G4,C#4,A4,r,G4,C#4,r,A2
355.0,222.6878,152,2.0,r,r,r,r,A4,F#4,A4,F#4,r,A4,F#4,D4,A4,r,F#4,D4,r,D2
355.25,222.8474,152,2.25,r,r,r,r,A4,E4,A4,E4,r,A4,E4,D4,A4,r,E4,D4,r,D2
355.5,223.0069,152,2.5,r,r,r,r,D5,D4,D5,D4,r,D5,D4,G3,D5,r,D4,G3,r,B2
355.75,223.1665,152,2.75,r,r,r,r,D5,E4,D5,E4,r,D5,C#4,G3,D5,r,C#4,G3,r,B2
356.0,223.3261,152,3.0,r,r,r,r,D5,F#4,D5,F#4,r,D5,A4,F#3,D5,r,A4,F#3,r,A2
356.25,223.4857,152,3.25,r,r,r,r,D5,G4,D5,G4,r,D5,A4,F#3,D5,r,A4,F#3,r,A2
356.5,223.6452,152,3.5,r,r,r,r,C#5,A4,C#5,A4,r,C#5,D4,F#3,C#5,r,D4,F#3,r,G2
356.75,223.8048,152,3.75,r,r,r,r,B4,A4,B4,A4,r,B4,D4,F#3,B4,r,D4,F#3,r,G2
357.0,223.9644,152,4.0,r,r,r,r,A4,A4,A4,A4,r,A4,D4,E3,A4,r,D4,E3,r,A2
357.5,224.2835,152,4.5,r,r,r,r,G4,E4,G4,E4,r,G4,C#4,E3,G4,r,C#4,E3,r,A3
358.0,224.6027,153,1.0,r,r,r,r,F#4,F#4,F#4,F#4,r,F#4,D4,D3,F#4,r,D4,D3,r,D3
358.25,224.7623,153,1.25,r,r,r,r,G4,F#4,G4,F#4,r,G4,D4,D3,F#4,r,D4,D3,r,D3
358.5,224.9218,153,1.5,r,r,r,r,F#4,A4,F#4,A4,r,F#4,A4,D3,F#4,r,A4,D3,r,F#3
358.75,225.0814,153,1.75,r,r,r,r,G4,A4,G4,A4,r,G4,A4,D3,G4,r,A4,D3,r,E3
359.0,225.241,153,2.0,r,r,r,r,A4,D5,A4,D5,r,A4,D5,F#3,A4,r,D5,F#3,r,D3
359.5,225.5601,153,2.5,r,r,r,r,A4,D4,A4,D4,r,A4,D4,A3,A4,r,D4,A3,r,F#3
360.0,225.8793,153,3.0,r,r,r,r,A4,E4,A4,E4,r,A4,E4,C4,A4,r,E4,C4,r,A3
360.5,226.1984,153,3.5,r,r,r,r,C5,F#4,C5,F#4,r,C5,F#4,D4,C5,r,F#4,D4,r,G3
360.75,226.358,153,3.75,r,r,r,r,B4,G4,B4,G4,r,B4,G4,E4,B4,r,G4,E4,r,G3
361.0,226.5176,153,4.0,r,r,r,r,C5,A4,C5,A4,r,C5,A4,D4,C5,r,A4,D4,r,F#3
361.25,226.6772,153,4.25,r,r,r,r,C5,A4,C5,A4,r,C5,A4,C4,C5,r,A4,C4,r,F#3
361.5,226.8367,153,4.5,r,r,r,r,D5,A4,D5,A4,D3,D5,A4,B3,D5,r,A4,B3,D3,D3
361.75,226.9963,153,4.75,r,r,r,r,D5,A4,D5,A4,D3,D5,A4,A3,D5,r,A4,A3,D3,D3
362.0,227.1559,154,1.0,r,r,r,r,B4,A4,B4,A4,D3,B4,A4,B3,B4,r,A4,B3,D3,G2
362.25,227.3155,154,1.25,r,r,r,r,B4,A4,B4,A4,D3,B4,A4,D4,B4,r,A4,D4,D3,G2
362.5,227.475,154,1.5,r,r,r,r,G4,G4,G4,G4,E3,G4,G4,G4,G4,r,G4,G4,E3,E2
362.75,227.6346,154,1.75,r,r,r,r,G4,G4,G4,G4,E3,G4,G4,F4,G4,r,G4,F4,E3,E2
363.0,227.7942,154,2.0,r,r,r,r,r,G4,r,G4,E3,r,G4,E4,r,r,G4,E4,E3,C3
363.25,227.9538,154,2.25,r,r,r,r,r,G4,r,G4,E3,r,G4,D4,r,r,G4,D4,E3,C3
363.5,228.1133,154,2.5,r,r,r,r,C5,A4,C5,A4,F3,C5,A4,C4,C5,r,A4,C4,F3,A2
363.75,228.2729,154,2.75,r,r,r,r,C5,A4,C5,A4,F3,C5,A4,B3,C5,r,A4,B3,F3,A2
364.0,228.4325,154,3.0,r,r,r,r,F5,A4,F5,A4,F3,F5,A4,A3,F5,r,A4,A3,F3,D3
364.25,228.5921,154,3.25,r,r,r,r,F5,B4,F5,B4,F3,F5,B4,C4,F5,r,B4,C4,F3,D3
364.5,228.7516,154,3.5,r,r,r,r,F5,A4,F5,A4,E3,F5,A4,F4,F5,r,A4,F4,E3,D3
364.75,228.9112,154,3.75,r,r,r,r,F5,B4,F5,B4,E3,F5,B4,E4,F5,r,B4,E4,E3,D3
365.0,229.0708,154,4.0,r,r,r,r,r,B4,r,B4,F3,r,B4,D4,r,r,B4,D4,F3,B2
365.25,229.2304,154,4.25,r,r,r,r,r,B4,r,B4,F3,r,B4,C4,r,r,B4,C4,F3,B2
365.5,229.3899,154,4.5,r,r,r,r,D5,B4,D5,B4,G3,D5,B4,B3,D5,r,B4,B3,G3,G2
365.75,229.5495,154,4.75,r,r,r,r,D5,C5,D5,C5,G3,D5,C5,A3,D5,r,C5,A3,G3,G2
366.0,229.7091,155,1.0,r,r,r,r,E5,C5,E5,C5,E3,E5,C5,G3,E5,r,C5,G3,E3,C3
366.25,229.8686,155,1.25,r,r,r,r,E5,C5,E5,C5,E3,E5,C5,B3,E5,r,C5,B3,E3,C3
366.5,230.0282,155,1.5,r,r,r,r,E5,C5,E5,C5,D3,E5,C5,C4,E5,r,C5,C4,D3,B2
366.75,230.1878,155,1.75,r,r,r,r,E5,C5,E5,C5,D3,E5,C5,D4,E5,r,C5,D4,D3,B2
367.0,230.3474,155,2.0,r,r,r,r,r,r,r,r,C3,r,r,E4,r,r,r,E4,C3,A2
367.25,230.5069,155,2.25,r,r,r,r,r,r,r,r,C3,r,r,F4,r,r,r,F4,C3,A2
367.5,230.6665,155,2.5,r,r,r,r,G4,G4,G4,G4,B2,G4,G3,E4,G4,r,G3,E4,B2,B2
367.75,230.8261,155,2.75,r,r,r,r,G4,G4,G4,G4,B2,G4,G3,D4,G4,r,G3,D4,B2,B2
368.0,230.9857,155,3.0,r,r,r,r,A4,E4,A4,E4,A2,A4,E4,C4,A4,r,E4,C4,A2,C3
368.25,231.1452,155,3.25,r,r,r,r,B4,E4,B4,E4,A2,B4,E4,B3,B4,r,E4,B3,A2,C3
368.5,231.3048,155,3.5,r,r,r,r,C5,D4,C5,D4,G3,C5,D4,A3,C5,r,D4,A3,G3,D3
368.75,231.4644,155,3.75,r,r,r,r,A4,D4,A4,D4,F#3,A4,D4,C4,A4,r,D4,C4,F#3,D3
369.0,231.624,155,4.0,r,r,r,r,B4,D4,B4,D4,G3,B4,D4,B3,B4,r,D4,B3,G3,G2
369.25,231.7835,155,4.25,r,r,r,r,B4,D4,B4,D4,G3,B4,D4,A3,B4,r,D4,A3,G3,G2
369.5,231.9431,155,4.5,r,r,r,r,C5,G4,C5,G4,C3,C5,G4,G3,C5,r,G4,G3,C3,E2
369.75,232.1027,155,4.75,r,r,r,r,C5,G4,C5,G4,C3,C5,G4,F#3,C5,r,G4,F#3,C3,E2
370.0,232.2623,156,1.0,r,r,r,r,D5,G4,D5,G4,B2,D5,G4,D4,D5,r,G4,D4,B2,D2
370.5,232.5814,156,1.5,r,r,r,r,D5,F#4,D5,F#4,B2,D5,F#4,G3,D5,r,F#4,G3,B2,C2
370.75,232.741,156,1.75,r,r,r,r,D5,E4,D5,E4,B2,D5,E4,G3,D5,r,E4,G3,B2,C2
371.0,232.9006,156,2.0,r,r,r,r,D5,D4,D5,D4,A2,D5,D4,G3,D5,r,D4,G3,A2,D2
371.5,233.2197,156,2.5,r,r,r,r,D5,A4,D5,A4,A2,D5,C4,F#3,D5,r,A4,F#3,A2,D2
372.0,233.5389,156,3.0,r,r,r,r,D5,B4,D5,B4,G2,D5,B3,G3,D5,r,B4,G3,G2,G2
372.5,233.858,156,3.5,r,r,r,r,D4,D5,D4,D5,G2,D4,D5,B3,D4,r,D5,B3,G2,G2
372.75,234.0176,156,3.75,r,r,r,r,D4,C#5,D4,C#5,G2,D4,C#5,B3,D4,r,C#5,B3,G2,G2
373.0,234.1772,156,4.0,r,r,r,r,D5,B4,D5,B4,r,D5,B4,D4,D5,r,B4,D4,B2,r
373.25,234.3367,156,4.25,r,r,r,r,D5,A4,D5,A4,r,D5,A4,D4,D5,r,A4,D4,B2,r
373.5,234.4963,156,4.5,r,r,r,r,D5,G4,D5,G4,B2,D5,G4,G4,D5,r,G4,G4,D3,B2
373.75,234.6559,156,4.75,r,r,r,r,D5,F#4,D5,F#4,B2,D5,F#4,G4,D5,r,F#4,G4,D3,B2
374.0,234.8155,157,1.0,r,r,r,r,D5,E4,D5,E4,G2,D5,E4,B4,D5,r,E4,B3,G3,G2
374.5,235.1346,157,1.5,r,r,r,r,C#5,F#4,C#5,F#4,E2,C#5,F#4,A4,C#5,r,F#4,C#4,A3,E2
374.75,235.2942,157,1.75,r,r,r,r,B4,G4,B4,G4,E2,B4,G4,G4,B4,r,G4,D4,B3,E2
375.0,235.4538,157,2.0,r,r,r,r,C#5,A4,C#5,A4,A2,C#5,A4,F#4,C#5,r,A4,E4,A3,A2
375.25,235.6133,157,2.25,r,r,r,r,C#5,A4,C#5,A4,A2,C#5,A4,F#4,C#5,r,A4,E4,G3,A2
375.5,235.7729,157,2.5,A5,E5,A4,A2,C#5,G4,C#5,G4,A2,C#5,G4,A4,C#5,A4,G4,E4,F#3,A2
375.75,235.9325,157,2.75,A5,E5,A4,A2,C#5,G4,C#5,G4,A2,C#5,G4,A4,D5,A4,G4,E4,E3,A2
376.0,236.0921,157,3.0,A5,F#5,A4,D3,D5,F#4,D5,F#4,D2,D5,F#4,A4,D5,A4,F#4,D4,F#3,D2
376.25,236.2516,157,3.25,A5,F#5,A4,D3,D5,F#4,D5,F#4,D2,D5,F#4,A4,D5,A4,F#4,D4,A3,D2
376.5,236.4112,157,3.5,B5,G5,r,D3,D5,F#4,D5,F#4,D2,D5,F#4,A4,D5,B4,F#4,D4,D4,D2
376.75,236.5708,157,3.75,B5,G5,r,D3,D5,F#4,D5,F#4,D2,D5,F#4,A4,D5,B4,F#4,D4,C4,D2
377.0,236.7304,157,4.0,B5,G5,r,D3,D5,r,D5,r,r,D5,r,r,D5,B4,r,r,B3,r
377.25,236.8899,157,4.25,B5,G5,r,D3,D5,r,D5,r,r,D5,r,r,D5,B4,r,r,A3,r
377.5,237.0495,157,4.5,C6,A5,D5,D3,D5,D4,D5,D4,D3,D5,D4,F#4,D5,C5,D4,F#4,G3,D3
377.75,237.2091,157,4.75,C6,A5,D5,D3,D5,D4,D5,D4,D3,D5,D4,F#4,D5,C5,D4,F#4,A3,D3
378.0,237.3686,158,1.0,C6,A5,D5,D3,D5,A4,D5,A4,A2,D5,A4,F#4,D5,C5,A4,F#4,F#3,A2
378.25,237.5282,158,1.25,C6,A5,D5,D3,D5,A4,D5,A4,A2,D5,A4,F#4,D5,C5,A4,F#4,A3,A2
378.5,237.6878,158,1.5,B5,G5,r,D3,D5,A4,D5,A4,A2,D5,A4,F#4,D5,B4,A4,F#4,C4,A2
378.75,237.8474,158,1.75,B5,G5,r,D3,D5,A4,D5,A4,A2,D5,A4,F#4,D5,B4,A4,F#4,B3,A2
379.0,238.0069,158,2.0,C6,A5,r,D3,D5,r,D5,r,r,D5,r,r,D5,C5,r,r,A3,r
379.25,238.1665,158,2.25,C6,A5,r,D3,D5,r,D5,r,r,D5,r,r,D5,C5,r,r,G3,r
379.5,238.3261,158,2.5,D6,B5,D4,D3,D5,F#4,D5,F#4,D2,D5,F#4,D4,D5,D5,F#4,D4,F#3,D2
379.75,238.4857,158,2.75,D6,B5,D4,D3,D5,F#4,D5,F#4,D2,D5,F#4,D4,D5,D5,F#4,D4,E3,D2
380.0,238.6452,158,3.0,B5,G5,D4,D3,D5,G4,D5,G4,G2,D5,G4,B4,D5,B4,G4,D4,D3,G2
380.25,238.8048,158,3.25,B5,G5,D4,D3,D5,G4,D5,G4,G2,D5,G4,B4,D5,B4,G4,D4,F#3,G2
380.5,238.9644,158,3.5,A5,F#5,r,D3,B4,G4,B4,G4,G2,B4,G4,B4,B4,A4,G4,D4,G3,G2
380.75,239.124,158,3.75,A5,F#5,r,D3,B4,G4,B4,G4,G2,B4,G4,B4,B4,A4,G4,D4,A3,G2
381.0,239.2835,158,4.0,G5,E5,r,r,E5,r,E5,r,r,E5,r,r,E5,G4,r,r,B3,r
381.25,239.4431,158,4.25,G5,E5,r,r,E5,r,E5,r,r,E5,r,r,E5,G4,r,r,C4,r
381.5,239.6027,158,4.5,F#5,D5,r,r,E5,B4,E5,B4,G3,E5,B4,G4,E5,F#4,B4,B3,B3,G3
381.75,239.7623,158,4.75,F#5,D5,r,r,E5,B4,E5,B4,G3,E5,B4,G4,E5,F#4,B4,B3,A3,G3
382.0,239.9218,159,1.0,E5,A4,r,r,E5,C#5,E5,C#5,G3,E5,C#5,A4,E5,E4,C#5,E4,G3,G3
382.25,240.0814,159,1.25,E5,A4,r,r,E5,D5,E5,D5,G3,E5,C#5,A4,E5,E4,D5,E4,F#3,G3
382.5,240.241,159,1.5,D6,A4,A4,A2,A5,E5,A5,E5,E3,A5,E5,A4,A5,E4,E5,A3,E3,E3
382.75,240.4006,159,1.75,C#6,A4,A4,A2,G5,E5,G5,E5,E3,G5,E5,A4,G5,E4,E5,A3,G3,E3
383.0,240.5601,159,2.0,D6,A4,F#4,D3,A5,D5,A5,D5,F#3,A5,D5,A4,A5,A4,D5,A3,F#3,F#3
383.25,240.7197,159,2.25,D6,A4,F#4,D3,A5,D5,A5,D5,F#3,A5,D5,A4,A5,A4,D5,A3,E3,F#3
383.5,240.8793,159,2.5,G5,D5,D4,D3,D5,B4,D5,B4,G3,D5,B4,B4,D5,G4,B4,D4,D3,G3
383.75,241.0389,159,2.75,G5,D5,D4,D3,D5,B4,D5,B4,G3,D5,B4,B4,D5,G4,B4,E4,C#3,G3
384.0,241.1984,159,3.0,F#5,D5,F#4,A2,D5,A4,D5,A4,A3,D5,A4,F#4,D5,F#4,A4,F#4,A3,A3
384.25,241.358,159,3.25,F#5,D5,F#4,A2,D5,A4,D5,A4,G3,D5,A4,F#4,D5,F#4,A4,F#4,A3,G3
384.5,241.5176,159,3.5,F#5,A4,D4,A2,E5,A4,E5,A4,A3,C#5,A4,E4,C#5,F#4,A4,E4,D3,A3
384.75,241.6772,159,3.75,F#5,A4,D4,A2,F#5,A4,F#5,A4,A3,B4,A4,D4,B4,F#4,A4,D4,D3,A3
385.0,241.8367,159,4.0,E5,A4,A4,A2,G5,A4,G5,A4,A2,C#5,A4,E4,C#5,E4,A4,E4,A2,A2
385.5,242.1559,159,4.5,E5,A4,A4,A2,F#5,A4,F#5,A4,A3,C#5,A4,E4,C#5,E4,A4,G4,A2,A3
385.75,242.3155,159,4.75,E5,A4,A4,A2,E5,A4,E5,A4,A3,C#5,A4,E4,C#5,E4,A4,G4,A2,A3
386.0,242.475,160,1.0,D5,A4,F#4,D3,F#5,A4,F#5,A4,D3,D5,A4,F#4,D5,D4,A4,F#4,D3,D3
386.5,242.7942,160,1.5,D5,A4,F#4,D3,D5,F#4,D5,F#4,r,D5,A4,F#4,D5,D4,A4,F#4,D3,F#3
386.75,242.9538,160,1.75,D5,A4,F#4,D3,D5,F#4,D5,F#4,r,D5,A4,F#4,D5,D4,A4,F#4,D3,E3
387.0,243.1133,160,2.0,F#5,A5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3
387.5,243.4325,160,2.5,A5,A5,E5,D3,r,r,r,r,r,r,r,r,r,r,r,r,r,C#3
388.0,243.7516,160,3.0,D6,A5,F#5,D3,r,r,r,r,r,r,r,r,r,r,r,r,r,B2
388.5,244.0708,160,3.5,D6,B5,E5,D3,r,r,r,r,r,r,r,r,r,r,r,r,r,E3
388.75,244.2304,160,3.75,C#6,A5,E5,D3,r,r,r,r,r,r,r,r,r,r,r,r,r,E3
389.0,244.3899,160,4.0,D6,G#5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E2
389.25,244.5495,160,4.25,D6,A5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E2
389.5,244.7091,160,4.5,B5,F#5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E3
389.75,244.8686,160,4.75,B5,G#5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E3
390.0,245.0282,161,1.0,C#6,A5,E5,A2,r,r,r,r,r,r,r,r,r,r,r,r,r,A2
390.5,245.3474,161,1.5,A5,E5,A4,r,A4,E4,A4,E4,C#4,r,r,r,r,r,r,r,r,C#4
390.75,245.5069,161,1.75,A5,E5,A4,r,A4,E4,A4,E4,B3,r,r,r,r,r,r,r,r,B3
391.0,245.6665,161,2.0,r,r,r,r,C#5,E5,C#5,E5,A3,r,r,r,r,r,r,r,r,A3
391.5,245.9857,161,2.5,r,r,r,r,E5,E5,E5,E5,C#4,r,r,r,r,r,r,r,r,C#4
392.0,246.3048,161,3.0,r,r,r,r,A5,E5,A5,E5,F#3,r,r,r,r,r,r,r,r,F#3
392.5,246.624,161,3.5,r,r,r,r,B5,E-5,B5,E-5,A3,r,r,r,r,r,r,r,r,A3
392.75,246.7835,161,3.75,r,r,r,r,C6,E5,C6,E5,A3,r,r,r,r,r,r,r,r,A3
393.0,246.9431,161,4.0,r,r,r,r,B5,F#5,B5,F#5,E-3,r,r,r,r,r,r,r,r,E-3
393.25,247.1027,161,4.25,r,r,r,r,A5,F#5,A5,F#5,E-3,r,r,r,r,r,r,r,r,E-3
393.5,247.2623,161,4.5,r,r,r,r,G5,E5,G5,E5,B2,r,r,r,r,r,r,r,r,B2
393.75,247.4218,161,4.75,r,r,r,r,F#5,E-5,F#5,E-5,B2,r,r,r,r,r,r,r,r,B2
394.0,247.5814,162,1.0,r,r,r,r,G5,E5,G5,E5,E3,r,r,r,r,r,r,r,r,E3
394.5,247.9006,162,1.5,r,r,r,r,E5,B4,E5,B4,r,r,r,r,E4,r,B4,B3,E3,G3
394.75,248.0601,162,1.75,r,r,r,r,E5,B4,E5,B4,r,r,r,r,E4,r,A4,B3,E3,F#3
395.0,248.2197,162,2.0,r,r,r,r,r,r,r,r,r,r,r,r,G4,B4,G4,E4,E3,E3
395.5,248.5389,162,2.5,r,r,r,r,r,r,r,r,r,r,r,r,B4,B4,F#4,F#4,D3,D3
396.0,248.858,162,3.0,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,E4,G4,C#3,C#3
396.5,249.1772,162,3.5,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,D4,B3,D3,D3
396.75,249.3367,162,3.75,r,r,r,r,r,r,r,r,r,r,r,r,G5,B4,D4,B3,E3,E3
397.0,249.4963,162,4.0,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B-4,C#4,F#4,F#3,F#3
397.25,249.6559,162,4.25,r,r,r,r,r,r,r,r,r,r,r,r,E5,B-4,C#4,F#4,F#3,F#3
397.5,249.8155,162,4.5,r,r,r,r,r,F#4,r,F#4,F#2,r,F#4,F#4,D5,B-4,C#4,F#4,F#3,F#2
397.75,249.975,162,4.75,r,r,r,r,r,F#4,r,F#4,F#2,r,F#4,F#4,C#5,B-4,C#4,F#4,F#3,F#2
398.0,250.1346,163,1.0,r,r,r,r,r,F#4,r,F#4,B2,r,F#4,D4,D5,B4,B3,F#4,B2,B2
398.5,250.4538,163,1.5,r,r,r,r,r,G#4,r,G#4,B2,r,G#4,D4,B4,F#4,B3,F#4,B2,B2
399.0,250.7729,163,2.0,r,r,r,r,r,G#4,r,G#4,r,r,G#4,B3,D5,B4,F#4,D4,B2,r
399.5,251.0921,163,2.5,r,r,r,r,r,A4,r,A4,r,r,A4,B3,D5,B4,F#4,D4,B2,r
