score_qstamp,qstamp,tstamp,measure,beat,instrument,duration_quarter,duration,pitch,velocity
481.125,481.125,256.2071,130,3.0,D Trumpet 2,2.0,0.6,57,1.0
481.125,481.125,256.2071,130,3.0,Bassoon 2,2.0,0.6,52,1.0
481.125,481.125,256.2071,130,3.0,Violin 1,0.25,0.075,57,1.0
481.125,481.125,256.2071,130,3.0,D Horn 2,2.0,0.6,57,1.0
481.375,481.375,256.2821,130,3.25,Violin 2,0.25,0.075,57,1.0
481.375,481.375,256.2821,130,3.25,Violin 1,0.25,0.075,57,1.0
481.625,481.625,256.3571,130,3.5,Viola,0.5,0.15,69,1.0
481.625,481.625,256.3571,130,3.5,Violin 1,0.25,0.075,69,1.0
481.625,481.625,256.3571,130,3.5,Contrabass,0.5,0.15,45,1.0
481.625,481.625,256.3571,130,3.5,Violoncello,0.5,0.15,57,1.0
481.625,481.625,256.3571,130,3.5,Violin 2,0.25,0.075,69,1.0
481.875,481.875,256.4321,130,3.75,Violin 2,0.25,0.075,69,1.0
481.875,481.875,256.4321,130,3.75,Violin 1,0.25,0.075,69,1.0
482.125,482.125,256.5071,130,4.0,Violin 1,0.25,0.075,64,1.0
482.125,482.125,256.5071,130,4.0,Violin 2,0.25,0.075,64,1.0
482.125,482.125,256.5071,130,4.0,Violoncello,0.5,0.15,52,1.0
482.125,482.125,256.5071,130,4.0,Viola,0.5,0.15,64,1.0
482.125,482.125,256.5071,130,4.0,Contrabass,0.5,0.15,40,1.0
482.375,482.375,256.5821,130,4.25,Violin 1,0.25,0.075,64,1.0
482.375,482.375,256.5821,130,4.25,Violin 2,0.25,0.075,64,1.0
482.625,482.625,256.6571,130,4.5,Violoncello,0.5,0.15,49,1.0
482.625,482.625,256.6571,130,4.5,Violin 1,0.25,0.075,61,1.0
482.625,482.625,256.6571,130,4.5,Violin 2,0.25,0.075,61,1.0
482.625,482.625,256.6571,130,4.5,Viola,0.5,0.15,61,1.0
482.625,482.625,256.6571,130,4.5,Contrabass,0.5,0.15,37,1.0
482.875,482.875,256.7321,130,4.75,Violin 1,0.25,0.075,61,1.0
482.875,482.875,256.7321,130,4.75,Violin 2,0.25,0.075,61,1.0
483.125,483.125,256.8071,131,1.0,D Horn 2,1.0,0.3,57,1.0
483.125,483.125,256.8071,131,1.0,Violin 1,1.0,0.3,57,1.0
483.125,483.125,256.8071,131,1.0,D Trumpet 1,1.0,0.3,69,1.0
483.125,483.125,256.8071,131,1.0,Viola,1.0,0.3,57,1.0
483.125,483.125,256.8071,131,1.0,Bassoon 2,1.0,0.3,57,1.0
483.125,483.125,256.8071,131,1.0,Timpani,1.0,0.3,45,1.0
483.125,483.125,256.8071,131,1.0,Oboe 1,1.0,0.3,81,1.0
483.125,483.125,256.8071,131,1.0,A Clarinet 1,1.0,0.3,81,1.0
483.125,483.125,256.8071,131,1.0,Violoncello,1.0,0.3,45,1.0
483.125,483.125,256.8071,131,1.0,Contrabass,1.0,0.3,33,1.0
483.125,483.125,256.8071,131,1.0,Flute 2,1.0,0.3,93,1.0
483.125,483.125,256.8071,131,1.0,Oboe 2,1.0,0.3,69,1.0
483.125,483.125,256.8071,131,1.0,Flute 1,1.0,0.3,93,1.0
483.125,483.125,256.8071,131,1.0,Violin 2,1.0,0.3,57,1.0
483.125,483.125,256.8071,131,1.0,D Trumpet 2,1.0,0.3,57,1.0
483.125,483.125,256.8071,131,1.0,Bassoon 1,1.0,0.3,57,1.0
483.125,483.125,256.8071,131,1.0,D Horn 1,1.0,0.3,64,1.0
483.125,483.125,256.8071,131,1.0,A Clarinet 2,1.0,0.3,69,1.0
485.125,485.125,257.4071,131,3.0,Bassoon 1,1.0,0.3,61,0.9921
485.125,485.125,257.4071,131,3.0,D Horn 1,1.0,0.3,57,0.9921
485.125,485.125,257.4071,131,3.0,Oboe 1,1.0,0.3,73,0.9921
485.125,485.125,257.4071,131,3.0,A Clarinet 2,1.0,0.3,69,0.9921
485.125,485.125,257.4071,131,3.0,A Clarinet 1,1.0,0.3,73,0.9921
485.125,485.125,257.4071,131,3.0,D Horn 2,1.0,0.3,45,0.9921
485.125,485.125,257.4071,131,3.0,Oboe 2,1.0,0.3,69,0.9921
485.125,485.125,257.4071,131,3.0,Flute 1,1.0,0.3,85,0.9921
485.125,485.125,257.4071,131,3.0,Bassoon 2,1.0,0.3,57,0.9921
485.125,485.125,257.4071,131,3.0,D Trumpet 1,1.0,0.3,69,0.9921
485.125,485.125,257.4071,131,3.0,D Trumpet 2,1.0,0.3,57,0.9921
485.125,485.125,257.4071,131,3.0,Flute 2,1.0,0.3,85,0.9921
485.125,485.125,257.4071,131,3.0,Timpani,1.0,0.3,45,0.9921
487.125,487.125,258.0071,132,1.0,Violoncello,1.0,0.3,45,0.9921
487.125,487.125,258.0071,132,1.0,Violin 1,1.0,0.3,64,0.7087
487.125,487.125,258.0071,132,1.0,Violin 1,1.0,0.3,57,0.7087
487.125,487.125,258.0071,132,1.0,Violin 1,1.0,0.3,73,0.7087
487.125,487.125,258.0071,132,1.0,Violin 2,1.0,0.3,57,0.7087
487.125,487.125,258.0071,132,1.0,Violin 2,1.0,0.3,64,0.7087
487.125,487.125,258.0071,132,1.0,Violin 2,1.0,0.3,73,0.7087
487.125,487.125,258.0071,132,1.0,Contrabass,1.0,0.3,33,0.9921
487.125,487.125,258.0071,132,1.0,Viola,1.0,0.3,57,0.9921
489.125,489.125,258.6071,132,3.0,A Clarinet 1,1.0,0.3,76,0.9921
489.125,489.125,258.6071,132,3.0,D Horn 2,1.0,0.3,45,0.9921
489.125,489.125,258.6071,132,3.0,Timpani,1.0,0.3,45,0.9921
489.125,489.125,258.6071,132,3.0,Flute 1,1.0,0.3,88,0.9921
489.125,489.125,258.6071,132,3.0,Oboe 1,1.0,0.3,76,0.9921
489.125,489.125,258.6071,132,3.0,A Clarinet 2,1.0,0.3,73,0.9921
489.125,489.125,258.6071,132,3.0,D Trumpet 1,1.0,0.3,69,0.9921
489.125,489.125,258.6071,132,3.0,Flute 2,1.0,0.3,85,0.9921
489.125,489.125,258.6071,132,3.0,Oboe 2,1.0,0.3,73,0.9921
489.125,489.125,258.6071,132,3.0,D Trumpet 2,1.0,0.3,57,0.9921
489.125,489.125,258.6071,132,3.0,Bassoon 2,1.0,0.3,61,0.9921
489.125,489.125,258.6071,132,3.0,D Horn 1,1.0,0.3,57,0.9921
489.125,489.125,258.6071,132,3.0,Bassoon 1,1.0,0.3,64,0.9921
491.125,491.125,259.2071,133,1.0,Oboe 1,3.0,0.9,76,0.4961
491.125,491.125,259.2071,133,1.0,Bassoon 1,3.0,0.9,67,0.4961
491.125,491.125,259.2071,133,1.0,Oboe 2,3.0,0.9,71,0.4961
491.125,491.125,259.2071,133,1.0,Bassoon 2,3.0,0.9,67,0.4961
491.125,491.125,259.2071,133,1.0,Flute 1,3.0,0.9,88,0.4961
494.125,494.125,260.1071,133,4.0,Flute 1,1.0,0.3,86,0.4961
494.125,494.125,260.1071,133,4.0,Oboe 2,1.0,0.3,69,0.4961
494.125,494.125,260.1071,133,4.0,Oboe 1,1.0,0.3,74,0.4961
494.125,494.125,260.1071,133,4.0,Bassoon 2,1.0,0.3,66,0.4961
494.125,494.125,260.1071,133,4.0,Bassoon 1,1.0,0.3,66,0.4961
495.125,495.125,260.4071,134,1.0,Bassoon 2,1.0,0.3,64,0.4961
495.125,495.125,260.4071,134,1.0,Oboe 1,1.0,0.3,73,0.4961
495.125,495.125,260.4071,134,1.0,Oboe 2,1.0,0.3,67,0.4961
495.125,495.125,260.4071,134,1.0,Flute 1,1.0,0.3,85,0.4961
495.125,495.125,260.4071,134,1.0,Bassoon 1,1.0,0.3,64,0.4961
496.125,496.125,260.7071,134,2.0,Bassoon 1,1.0,0.3,62,0.4961
496.125,496.125,260.7071,134,2.0,Oboe 1,1.0,0.3,71,0.4961
496.125,496.125,260.7071,134,2.0,Oboe 2,1.0,0.3,66,0.4961
496.125,496.125,260.7071,134,2.0,Bassoon 2,1.0,0.3,62,0.4961
496.125,496.125,260.7071,134,2.0,Flute 1,1.0,0.3,83,0.4961
497.125,497.125,261.0071,134,3.0,Flute 1,1.0,0.3,81,0.4961
497.125,497.125,261.0071,134,3.0,Oboe 2,1.0,0.3,64,0.4961
497.125,497.125,261.0071,134,3.0,Bassoon 1,1.0,0.3,61,0.4961
497.125,497.125,261.0071,134,3.0,Bassoon 2,1.0,0.3,61,0.4961
497.125,497.125,261.0071,134,3.0,Oboe 1,1.0,0.3,69,0.4961
498.125,498.125,261.3071,134,4.0,D Horn 2,1.0,0.3,57,0.4961
498.125,498.125,261.3071,134,4.0,Oboe 2,1.0,0.3,76,0.4961
498.125,498.125,261.3071,134,4.0,Bassoon 2,1.0,0.3,57,0.4961
498.125,498.125,261.3071,134,4.0,Oboe 1,1.0,0.3,79,0.4961
498.125,498.125,261.3071,134,4.0,Bassoon 1,1.0,0.3,57,0.4961
498.125,498.125,261.3071,134,4.0,Flute 1,1.0,0.3,79,0.4961
498.125,498.125,261.3071,134,4.0,D Horn 1,1.0,0.3,64,0.4961
498.625,498.625,261.4571,134,4.5,Violin 1,0.1667,0.05,57,0.4961
498.625,498.625,261.4571,134,4.5,Viola,0.1667,0.05,57,0.4961
498.625,498.625,261.4571,134,4.5,Contrabass,0.1667,0.05,33,0.4961
498.625,498.625,261.4571,134,4.5,Violin 2,0.1667,0.05,57,0.4961
498.625,498.625,261.4571,134,4.5,Violoncello,0.1667,0.05,45,0.4961
498.7917,498.7917,261.5072,134,4.6667,Contrabass,0.1667,0.05,35,0.4961
498.7917,498.7917,261.5072,134,4.6667,Viola,0.1667,0.05,59,0.4961
498.7917,498.7917,261.5072,134,4.6667,Violin 1,0.1667,0.05,59,0.4961
498.7917,498.7917,261.5072,134,4.6667,Violin 2,0.1667,0.05,59,0.4961
498.7917,498.7917,261.5072,134,4.6667,Violoncello,0.1667,0.05,47,0.4961
498.9583,498.9583,261.5571,134,4.8333,Violin 2,0.1667,0.05,61,0.4961
498.9583,498.9583,261.5571,134,4.8333,Violoncello,0.1667,0.05,49,0.4961
498.9583,498.9583,261.5571,134,4.8333,Contrabass,0.1667,0.05,37,0.4961
498.9583,498.9583,261.5571,134,4.8333,Viola,0.1667,0.05,61,0.4961
498.9583,498.9583,261.5571,134,4.8333,Violin 1,0.1667,0.05,61,0.4961
499.125,499.125,261.6071,135,1.0,Bassoon 2,1.0,0.3,62,0.4961
499.125,499.125,261.6071,135,1.0,D Horn 1,1.0,0.3,62,0.4961
499.125,499.125,261.6071,135,1.0,Flute 1,1.0,0.3,78,0.4961
499.125,499.125,261.6071,135,1.0,Violin 1,0.5,0.15,62,0.4961
499.125,499.125,261.6071,135,1.0,Oboe 1,1.0,0.3,78,0.4961
499.125,499.125,261.6071,135,1.0,Contrabass,1.0,0.3,38,0.4961
499.125,499.125,261.6071,135,1.0,Bassoon 1,1.0,0.3,62,0.4961
499.125,499.125,261.6071,135,1.0,Violoncello,3.0,0.9,50,0.4961
499.125,499.125,261.6071,135,1.0,D Horn 2,1.0,0.3,54,0.4961
499.125,499.125,261.6071,135,1.0,Violin 2,0.5,0.15,62,0.4961
499.125,499.125,261.6071,135,1.0,Oboe 2,1.0,0.3,74,0.4961
499.125,499.125,261.6071,135,1.0,Viola,3.0,0.9,62,0.4961
499.625,499.625,261.7571,135,1.5,Violin 1,0.5,0.15,62,0.4961
499.625,499.625,261.7571,135,1.5,Violin 2,0.5,0.15,62,0.4961
500.125,500.125,261.9071,135,2.0,Violin 1,0.5,0.15,62,0.4961
500.125,500.125,261.9071,135,2.0,Violin 2,0.5,0.15,62,0.4961
500.625,500.625,262.0571,135,2.5,Violin 1,0.5,0.15,62,0.4961
500.625,500.625,262.0571,135,2.5,Violin 2,0.5,0.15,62,0.4961
501.125,501.125,262.2071,135,3.0,Violin 1,0.5,0.15,62,0.4961
501.125,501.125,262.2071,135,3.0,Violin 2,0.5,0.15,62,0.4961
501.625,501.625,262.3571,135,3.5,Violin 1,0.5,0.15,62,0.4961
501.625,501.625,262.3571,135,3.5,Violin 2,0.5,0.15,62,0.4961
502.125,502.125,262.5071,135,4.0,Violoncello,0.25,0.075,50,0.4961
502.125,502.125,262.5071,135,4.0,Violin 2,0.5,0.15,62,0.4961
502.125,502.125,262.5071,135,4.0,Viola,0.25,0.075,50,0.4961
502.125,502.125,262.5071,135,4.0,Violin 1,0.5,0.15,62,0.4961
502.375,502.375,262.5821,135,4.25,Violoncello,0.25,0.075,49,0.4961
502.375,502.375,262.5821,135,4.25,Viola,0.25,0.075,49,0.4961
502.625,502.625,262.6571,135,4.5,Violin 2,0.5,0.15,62,0.4961
502.625,502.625,262.6571,135,4.5,Violin 1,0.5,0.15,62,0.4961
502.625,502.625,262.6571,135,4.5,Viola,0.25,0.075,50,0.4961
502.625,502.625,262.6571,135,4.5,Violoncello,0.25,0.075,50,0.4961
502.875,502.875,262.7321,135,4.75,Violoncello,0.25,0.075,52,0.4961
502.875,502.875,262.7321,135,4.75,Viola,0.25,0.075,52,0.4961
503.125,503.125,262.8071,136,1.0,Oboe 1,3.0,0.9,76,0.4961
503.125,503.125,262.8071,136,1.0,Flute 1,3.0,0.9,88,0.4961
503.125,503.125,262.8071,136,1.0,Oboe 2,3.0,0.9,71,0.4961
503.125,503.125,262.8071,136,1.0,Bassoon 1,3.0,0.9,67,0.4961
506.125,506.125,263.7071,136,4.0,Oboe 1,1.0,0.3,74,0.4961
506.125,506.125,263.7071,136,4.0,Flute 1,1.0,0.3,86,0.4961
506.125,506.125,263.7071,136,4.0,Bassoon 1,1.0,0.3,66,0.4961
506.125,506.125,263.7071,136,4.0,Oboe 2,1.0,0.3,69,0.4961
507.125,507.125,264.0071,137,1.0,Bassoon 1,1.0,0.3,64,0.4961
507.125,507.125,264.0071,137,1.0,Oboe 1,1.0,0.3,73,0.4961
507.125,507.125,264.0071,137,1.0,Flute 1,1.0,0.3,85,0.4961
507.125,507.125,264.0071,137,1.0,Oboe 2,1.0,0.3,67,0.4961
508.125,508.125,264.3071,137,2.0,Oboe 1,1.0,0.3,71,0.4961
508.125,508.125,264.3071,137,2.0,Oboe 2,1.0,0.3,66,0.4961
508.125,508.125,264.3071,137,2.0,Flute 1,1.0,0.3,83,0.4961
508.125,508.125,264.3071,137,2.0,Bassoon 1,1.0,0.3,62,0.4961
509.125,509.125,264.6071,137,3.0,Oboe 1,1.0,0.3,69,0.4961
509.125,509.125,264.6071,137,3.0,Flute 1,1.0,0.3,81,0.4961
509.125,509.125,264.6071,137,3.0,Oboe 2,1.0,0.3,64,0.4961
509.125,509.125,264.6071,137,3.0,Bassoon 1,1.0,0.3,61,0.4961
510.125,510.125,264.9071,137,4.0,Oboe 1,1.0,0.3,79,0.4961
510.125,510.125,264.9071,137,4.0,Violoncello,0.25,0.075,45,0.4961
510.125,510.125,264.9071,137,4.0,Bassoon 1,1.0,0.3,57,0.4961
510.125,510.125,264.9071,137,4.0,Violin 2,0.25,0.075,57,0.4961
510.125,510.125,264.9071,137,4.0,Contrabass,0.25,0.075,33,0.4961
510.125,510.125,264.9071,137,4.0,Oboe 2,1.0,0.3,76,0.4961
510.125,510.125,264.9071,137,4.0,Violin 1,0.25,0.075,57,0.4961
510.125,510.125,264.9071,137,4.0,Viola,0.25,0.075,57,0.4961
510.125,510.125,264.9071,137,4.0,Flute 1,1.0,0.3,79,0.4961
510.375,510.375,264.9821,137,4.25,Violoncello,0.25,0.075,44,0.4961
510.375,510.375,264.9821,137,4.25,Violin 2,0.25,0.075,56,0.4961
510.375,510.375,264.9821,137,4.25,Violin 1,0.25,0.075,56,0.4961
510.375,510.375,264.9821,137,4.25,Viola,0.25,0.075,56,0.4961
510.375,510.375,264.9821,137,4.25,Contrabass,0.25,0.075,32,0.4961
510.625,510.625,265.0571,137,4.5,Contrabass,0.25,0.075,33,0.4961
510.625,510.625,265.0571,137,4.5,Violin 2,0.25,0.075,57,0.4961
510.625,510.625,265.0571,137,4.5,Violin 1,0.25,0.075,57,0.4961
510.625,510.625,265.0571,137,4.5,Viola,0.25,0.075,57,0.4961
510.625,510.625,265.0571,137,4.5,Violoncello,0.25,0.075,45,0.4961
510.875,510.875,265.1321,137,4.75,Violin 2,0.25,0.075,56,0.4961
510.875,510.875,265.1321,137,4.75,Violoncello,0.25,0.075,44,0.4961
510.875,510.875,265.1321,137,4.75,Viola,0.25,0.075,56,0.4961
510.875,510.875,265.1321,137,4.75,Violin 1,0.25,0.075,56,0.4961
510.875,510.875,265.1321,137,4.75,Contrabass,0.25,0.075,32,0.4961
511.125,511.125,265.2071,138,1.0,Contrabass,1.0,0.3,33,0.9921
511.125,511.125,265.2071,138,1.0,Violin 1,1.0,0.3,57,0.9921
511.125,511.125,265.2071,138,1.0,Violin 2,1.0,0.3,57,0.9921
511.125,511.125,265.2071,138,1.0,Violoncello,1.0,0.3,45,0.9921
511.125,511.125,265.2071,138,1.0,Viola,1.0,0.3,57,0.9921
513.125,513.125,265.8071,138,3.0,Flute 2,1.0,0.3,81,0.9921
513.125,513.125,265.8071,138,3.0,Timpani,1.0,0.3,45,0.9921
513.125,513.125,265.8071,138,3.0,Oboe 1,1.0,0.3,76,0.9921
513.125,513.125,265.8071,138,3.0,D Horn 2,1.0,0.3,45,0.9921
513.125,513.125,265.8071,138,3.0,Bassoon 2,1.0,0.3,57,0.9921
513.125,513.125,265.8071,138,3.0,D Trumpet 1,1.0,0.3,69,0.9921
513.125,513.125,265.8071,138,3.0,D Horn 1,1.0,0.3,57,0.9921
513.125,513.125,265.8071,138,3.0,A Clarinet 2,1.0,0.3,69,0.9921
513.125,513.125,265.8071,138,3.0,Flute 1,1.0,0.3,85,0.9921
513.125,513.125,265.8071,138,3.0,D Trumpet 2,1.0,0.3,57,0.9921
513.125,513.125,265.8071,138,3.0,A Clarinet 1,1.0,0.3,73,0.9921
513.125,513.125,265.8071,138,3.0,Bassoon 1,1.0,0.3,61,0.9921
513.125,513.125,265.8071,138,3.0,Oboe 2,1.0,0.3,73,0.9921
515.125,515.125,266.4071,139,1.0,Violin 1,1.0,0.3,64,0.7087
515.125,515.125,266.4071,139,1.0,Violin 2,1.0,0.3,64,0.7087
515.125,515.125,266.4071,139,1.0,Viola,1.0,0.3,57,0.9921
515.125,515.125,266.4071,139,1.0,Violin 2,1.0,0.3,73,0.7087
515.125,515.125,266.4071,139,1.0,Violin 1,1.0,0.3,57,0.7087
515.125,515.125,266.4071,139,1.0,Violin 1,1.0,0.3,73,0.7087
515.125,515.125,266.4071,139,1.0,Contrabass,1.0,0.3,33,0.9921
515.125,515.125,266.4071,139,1.0,Violoncello,1.0,0.3,45,0.9921
515.125,515.125,266.4071,139,1.0,Violin 2,1.0,0.3,57,0.7087
517.125,517.125,267.0071,139,3.0,Oboe 2,1.0,0.3,73,0.9921
517.125,517.125,267.0071,139,3.0,A Clarinet 2,1.0,0.3,73,0.9921
517.125,517.125,267.0071,139,3.0,Flute 2,1.0,0.3,85,0.9921
517.125,517.125,267.0071,139,3.0,D Trumpet 1,1.0,0.3,69,0.9921
517.125,517.125,267.0071,139,3.0,D Trumpet 2,1.0,0.3,57,0.9921
517.125,517.125,267.0071,139,3.0,Bassoon 1,1.0,0.3,64,0.9921
517.125,517.125,267.0071,139,3.0,Bassoon 2,1.0,0.3,61,0.9921
517.125,517.125,267.0071,139,3.0,D Horn 1,1.0,0.3,57,0.9921
517.125,517.125,267.0071,139,3.0,Timpani,1.0,0.3,45,0.9921
517.125,517.125,267.0071,139,3.0,Flute 1,1.0,0.3,88,0.9921
517.125,517.125,267.0071,139,3.0,A Clarinet 1,1.0,0.3,76,0.9921
517.125,517.125,267.0071,139,3.0,Oboe 1,1.0,0.3,76,0.9921
517.125,517.125,267.0071,139,3.0,D Horn 2,1.0,0.3,45,0.9921
519.125,519.125,267.6071,140,1.0,Oboe 1,3.0,0.9,76,0.4961
519.125,519.125,267.6071,140,1.0,Flute 1,3.0,0.9,88,0.4961
519.125,519.125,267.6071,140,1.0,Bassoon 1,3.0,0.9,67,0.4961
519.125,519.125,267.6071,140,1.0,Oboe 2,3.0,0.9,70,0.4961
522.125,522.125,268.5071,140,4.0,Flute 1,1.0,0.3,86,0.4961
522.125,522.125,268.5071,140,4.0,Oboe 1,1.0,0.3,74,0.4961
522.125,522.125,268.5071,140,4.0,Oboe 2,1.0,0.3,69,0.4961
522.125,522.125,268.5071,140,4.0,Bassoon 1,1.0,0.3,65,0.4961
523.125,523.125,268.8071,141,1.0,Bassoon 1,1.0,0.3,64,0.4961
523.125,523.125,268.8071,141,1.0,Oboe 2,1.0,0.3,67,0.4961
523.125,523.125,268.8071,141,1.0,Oboe 1,1.0,0.3,73,0.4961
523.125,523.125,268.8071,141,1.0,Flute 1,1.0,0.3,85,0.4961
524.125,524.125,269.1071,141,2.0,Oboe 1,1.0,0.3,70,0.4961
524.125,524.125,269.1071,141,2.0,Bassoon 1,1.0,0.3,62,0.4961
524.125,524.125,269.1071,141,2.0,Oboe 2,1.0,0.3,65,0.4961
524.125,524.125,269.1071,141,2.0,Flute 1,1.0,0.3,82,0.4961
525.125,525.125,269.4071,141,3.0,Bassoon 1,1.0,0.3,61,0.4961
525.125,525.125,269.4071,141,3.0,Oboe 1,1.0,0.3,69,0.4961
525.125,525.125,269.4071,141,3.0,Oboe 2,1.0,0.3,64,0.4961
525.125,525.125,269.4071,141,3.0,Flute 1,1.0,0.3,81,0.4961
526.125,526.125,269.7071,141,4.0,Oboe 1,1.0,0.3,79,0.4961
526.125,526.125,269.7071,141,4.0,Oboe 2,1.0,0.3,76,0.4961
526.125,526.125,269.7071,141,4.0,Bassoon 1,1.0,0.3,57,0.4961
526.125,526.125,269.7071,141,4.0,Flute 1,1.0,0.3,79,0.4961
526.125,526.125,269.7071,141,4.0,D Horn 1,1.0,0.3,64,0.4961
526.125,526.125,269.7071,141,4.0,D Horn 2,1.0,0.3,57,0.4961
526.625,526.625,269.8571,141,4.5,Violoncello,0.1667,0.05,45,0.4961
526.625,526.625,269.8571,141,4.5,Violin 1,0.1667,0.05,57,0.4961
526.625,526.625,269.8571,141,4.5,Violin 2,0.1667,0.05,57,0.4961
526.625,526.625,269.8571,141,4.5,Contrabass,0.1667,0.05,33,0.4961
526.625,526.625,269.8571,141,4.5,Viola,0.1667,0.05,57,0.4961
526.7917,526.7917,269.9072,141,4.6667,Violoncello,0.1667,0.05,47,0.4961
526.7917,526.7917,269.9072,141,4.6667,Contrabass,0.1667,0.05,35,0.4961
526.7917,526.7917,269.9072,141,4.6667,Viola,0.1667,0.05,59,0.4961
526.7917,526.7917,269.9072,141,4.6667,Violin 2,0.1667,0.05,59,0.4961
526.7917,526.7917,269.9072,141,4.6667,Violin 1,0.1667,0.05,59,0.4961
526.9583,526.9583,269.9571,141,4.8333,Viola,0.1667,0.05,61,0.4961
526.9583,526.9583,269.9571,141,4.8333,Contrabass,0.1667,0.05,37,0.4961
526.9583,526.9583,269.9571,141,4.8333,Violin 2,0.1667,0.05,61,0.4961
526.9583,526.9583,269.9571,141,4.8333,Violoncello,0.1667,0.05,49,0.4961
526.9583,526.9583,269.9571,141,4.8333,Violin 1,0.1667,0.05,61,0.4961
527.125,527.125,270.0071,142,1.0,Violin 1,0.5,0.15,62,0.4961
527.125,527.125,270.0071,142,1.0,D Horn 1,4.0,1.2,62,0.4961
527.125,527.125,270.0071,142,1.0,Contrabass,3.0,0.9,38,0.4961
527.125,527.125,270.0071,142,1.0,Violoncello,3.0,0.9,50,0.4961
527.125,527.125,270.0071,142,1.0,Bassoon 1,1.0,0.3,62,0.4961
527.125,527.125,270.0071,142,1.0,Flute 1,1.0,0.3,77,0.4961
527.125,527.125,270.0071,142,1.0,Viola,3.0,0.9,62,0.4961
527.125,527.125,270.0071,142,1.0,Oboe 2,1.0,0.3,74,0.4961
527.125,527.125,270.0071,142,1.0,D Horn 2,4.0,1.2,50,0.4961
527.125,527.125,270.0071,142,1.0,Oboe 1,1.0,0.3,77,0.4961
527.125,527.125,270.0071,142,1.0,Violin 2,0.5,0.15,62,0.4961
527.625,527.625,270.1571,142,1.5,Violin 2,0.5,0.15,62,0.4961
527.625,527.625,270.1571,142,1.5,Violin 1,0.5,0.15,62,0.4961
528.125,528.125,270.3071,142,2.0,Violin 2,0.5,0.15,62,0.4961
528.125,528.125,270.3071,142,2.0,Violin 1,0.5,0.15,62,0.4961
528.625,528.625,270.4571,142,2.5,Violin 1,0.5,0.15,62,0.4961
528.625,528.625,270.4571,142,2.5,Violin 2,0.5,0.15,62,0.4961
529.125,529.125,270.6071,142,3.0,Violin 1,0.5,0.15,62,0.4961
529.125,529.125,270.6071,142,3.0,Violin 2,0.5,0.15,62,0.4961
529.625,529.625,270.7571,142,3.5,Violin 1,0.5,0.15,62,0.4961
529.625,529.625,270.7571,142,3.5,Violin 2,0.5,0.15,62,0.4961
530.125,530.125,270.9071,142,4.0,Viola,0.25,0.075,50,0.4961
530.125,530.125,270.9071,142,4.0,Violoncello,0.25,0.075,50,0.4961
530.125,530.125,270.9071,142,4.0,Contrabass,0.25,0.075,38,0.4961
530.125,530.125,270.9071,142,4.0,Violin 2,0.5,0.15,62,0.4961
530.125,530.125,270.9071,142,4.0,Violin 1,0.5,0.15,62,0.4961
530.375,530.375,270.9821,142,4.25,Contrabass,0.25,0.075,37,0.4961
530.375,530.375,270.9821,142,4.25,Violoncello,0.25,0.075,49,0.4961
530.375,530.375,270.9821,142,4.25,Viola,0.25,0.075,49,0.4961
530.625,530.625,271.0571,142,4.5,Contrabass,0.25,0.075,38,0.4961
530.625,530.625,271.0571,142,4.5,Viola,0.25,0.075,50,0.4961
530.625,530.625,271.0571,142,4.5,Violin 1,0.5,0.15,62,0.4961
530.625,530.625,271.0571,142,4.5,Violoncello,0.25,0.075,50,0.4961
530.625,530.625,271.0571,142,4.5,Violin 2,0.5,0.15,62,0.4961
530.875,530.875,271.1321,142,4.75,Contrabass,0.25,0.075,40,0.4961
530.875,530.875,271.1321,142,4.75,Violoncello,0.25,0.075,52,0.4961
530.875,530.875,271.1321,142,4.75,Viola,0.25,0.075,52,0.4961
531.125,531.125,271.2071,143,1.0,Contrabass,3.0,0.9,41,0.4961
531.125,531.125,271.2071,143,1.0,D Horn 1,4.0,1.2,62,0.4961
531.125,531.125,271.2071,143,1.0,Violoncello,3.0,0.9,53,0.4961
531.125,531.125,271.2071,143,1.0,Viola,3.0,0.9,53,0.4961
531.125,531.125,271.2071,143,1.0,D Horn 2,4.0,1.2,50,0.4961
531.125,531.125,271.2071,143,1.0,Violin 2,0.5,0.15,62,0.4961
531.125,531.125,271.2071,143,1.0,Violin 1,0.5,0.15,62,0.4961
531.625,531.625,271.3571,143,1.5,Violin 2,0.5,0.15,62,0.4961
531.625,531.625,271.3571,143,1.5,Violin 1,0.5,0.15,62,0.4961
532.125,532.125,271.5071,143,2.0,Violin 2,0.5,0.15,62,0.4961
532.125,532.125,271.5071,143,2.0,Violin 1,0.5,0.15,62,0.4961
532.625,532.625,271.6571,143,2.5,Violin 2,0.5,0.15,62,0.4961
532.625,532.625,271.6571,143,2.5,Violin 1,0.5,0.15,62,0.4961
533.125,533.125,271.8071,143,3.0,Violin 2,0.5,0.15,62,0.4961
533.125,533.125,271.8071,143,3.0,Violin 1,0.5,0.15,62,0.4961
533.625,533.625,271.9571,143,3.5,Violin 2,0.5,0.15,62,0.4961
533.625,533.625,271.9571,143,3.5,Violin 1,0.5,0.15,62,0.4961
534.125,534.125,272.1071,143,4.0,Violoncello,0.25,0.075,53,0.4961
534.125,534.125,272.1071,143,4.0,Violin 2,0.5,0.15,62,0.4961
534.125,534.125,272.1071,143,4.0,Violin 1,0.5,0.15,62,0.4961
534.125,534.125,272.1071,143,4.0,Viola,0.25,0.075,53,0.4961
