qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Bb (alto) Horn 1,Bb (alto) Horn 2,Eb Horn 1,Eb Horn 4,Bb Trumpet 1,Bb Trumpet 2,"F, Bb Timpani",Violin 1,Violin 2,Viola,Violoncello,Contrabass
532.5,414.6083,128,2.6667,E-6,r,E-5,r,C5,C4,F2,F2,F4,F4,r,r,r,r,r,B-5,F4,A4,F2,F1
532.75,414.775,128,2.8333,E-6,r,E-5,r,C5,C4,F2,F2,F4,F4,r,r,r,r,r,A5,F4,A4,F2,F1
533.0,414.9416,128,3.0,D6,r,D5,r,D5,D4,B-2,B-2,B-4,B-4,r,r,r,r,r,C6,r,r,r,r
533.25,415.1083,128,3.1667,D6,r,D5,r,D5,D4,B-2,B-2,B-4,B-4,r,r,r,r,r,B-5,r,r,r,r
533.5,415.275,128,3.3333,D6,r,D5,r,D5,D4,B-2,B-2,B-4,B-4,r,r,r,r,r,D6,r,r,r,r
533.75,415.4416,128,3.5,D6,r,D5,r,D5,D4,B-2,B-2,B-4,B-4,r,r,r,r,r,B-5,r,r,r,r
534.0,415.6083,128,3.6667,D6,r,D5,r,D5,D4,B-2,B-2,B-4,B-4,r,r,r,r,r,A5,F4,B-4,B-2,B-1
534.25,415.775,128,3.8333,D6,r,D5,r,D5,D4,B-2,B-2,B-4,B-4,r,r,r,r,r,G5,F4,B-4,B-2,B-1
534.5,415.9416,128,4.0,C6,r,C5,r,E-5,E-4,C3,C3,C5,C5,r,r,r,r,r,G5,r,r,r,r
534.75,416.1083,128,4.1667,C6,r,C5,r,E-5,E-4,C3,C3,C5,C5,r,r,r,r,r,F5,r,r,r,r
535.0,416.275,128,4.3333,C6,r,C5,r,E-5,E-4,C3,C3,C5,C5,r,r,r,r,r,G5,r,r,r,r
535.25,416.4416,128,4.5,C6,r,C5,r,E-5,E-4,C3,C3,C5,C5,r,r,r,r,r,F5,r,r,r,r
535.5,416.6083,128,4.6667,C6,r,C5,r,E-5,E-4,C3,C3,C5,C5,r,r,r,r,r,G5,F4,A4,C3,C2
535.75,416.775,128,4.8333,C6,r,C5,r,E-5,E-4,C3,C3,C5,C5,r,r,r,r,r,F5,F4,A4,C3,C2
536.0,416.9416,129,1.0,B-5,r,B-4,r,F5,F4,D3,D3,D5,D5,r,r,r,r,r,G5,r,r,r,r
536.25,417.1083,129,1.1667,B-5,r,B-4,r,F5,F4,D3,D3,D5,D5,r,r,r,r,r,F5,r,r,r,r
536.5,417.275,129,1.3333,B-5,r,B-4,r,F5,F4,D3,D3,D5,D5,r,r,r,r,r,G5,r,r,r,r
536.75,417.4416,129,1.5,B-5,r,B-4,r,F5,F4,D3,D3,D5,D5,r,r,r,r,r,F5,r,r,r,r
537.0,417.6083,129,1.6667,B-5,r,B-4,r,F5,F4,D3,D3,D5,D5,r,r,r,r,r,G5,B-4,F4,D4,D3
537.25,417.775,129,1.8333,B-5,r,B-4,r,F5,F4,D3,D3,D5,D5,r,r,r,r,r,F5,B-4,F4,D4,D3
537.5,417.9416,129,2.0,D6,r,D5,r,F5,F4,F3,F3,F5,F5,r,r,r,r,r,G5,r,r,r,r
537.75,418.1083,129,2.1667,D6,r,D5,r,F5,F4,F3,F3,F5,F5,r,r,r,r,r,F5,r,r,r,r
538.0,418.275,129,2.3333,D6,r,D5,r,F5,F4,F3,F3,F5,F5,r,r,r,r,r,G5,D5,F4,F4,F3
538.25,418.4416,129,2.5,D6,r,D5,r,F5,F4,F3,F3,F5,F5,r,r,r,r,r,F5,D5,F4,F4,F3
538.5,418.6083,129,2.6667,C6,r,C5,r,F5,F4,E-3,E-3,E-5,E-5,r,r,r,r,r,G5,C5,F4,E-4,E-3
538.75,418.775,129,2.8333,C6,r,C5,r,F5,F4,E-3,E-3,E-5,E-5,r,r,r,r,r,F5,C5,F4,E-4,E-3
539.0,418.9416,129,3.0,A5,r,A4,r,F5,F4,C3,C3,C5,C5,r,r,r,r,r,G5,r,r,r,r
539.25,419.1083,129,3.1667,A5,r,A4,r,F5,F4,C3,C3,C5,C5,r,r,r,r,r,F5,r,r,r,r
539.5,419.275,129,3.3333,A5,r,A4,r,F5,F4,C3,C3,C5,C5,r,r,r,r,r,G5,r,r,r,r
539.75,419.4416,129,3.5,A5,r,A4,r,F5,F4,C3,C3,C5,C5,r,r,r,r,r,F5,r,r,r,r
540.0,419.6083,129,3.6667,A5,r,A4,r,E-5,E-4,C4,C3,F4,F3,r,r,r,r,r,G5,A4,F4,C4,C3
540.25,419.775,129,3.8333,A5,r,A4,r,E-5,E-4,C4,C3,F4,F3,r,r,r,r,r,F5,A4,F4,C4,C3
540.5,419.9416,129,4.0,A5,r,A4,r,E-5,E-4,C4,C3,F4,F3,r,r,r,r,r,G5,r,r,r,r
540.75,420.1083,129,4.1667,A5,r,A4,r,E-5,E-4,C4,C3,F4,F3,r,r,r,r,r,F5,r,r,r,r
541.0,420.275,129,4.3333,B-5,r,B-4,r,D5,D4,B-3,B-2,F4,F3,r,r,r,r,r,G5,B-4,F4,B-3,B-2
541.25,420.4416,129,4.5,B-5,r,B-4,r,D5,D4,B-3,B-2,F4,F3,r,r,r,r,r,F5,B-4,F4,B-3,B-2
541.5,420.6083,129,4.6667,C6,r,C5,r,C5,C4,A3,A2,F4,F3,r,r,r,r,r,G5,C5,F4,A3,A2
541.75,420.775,129,4.8333,C6,r,C5,r,C5,C4,A3,A2,F4,F3,r,r,r,r,r,F5,C5,F4,A3,A2
542.0,420.9416,130,1.0,D6,r,D5,r,D5,D4,B-3,B-2,F4,F3,r,r,r,r,r,G5,r,r,r,r
542.1667,421.0528,130,1.1111,D6,r,D5,r,D5,D4,B-3,B-2,F4,F3,r,r,r,r,r,F5,r,r,r,r
542.3333,421.1638,130,1.2222,D6,r,D5,r,D5,D4,B-3,B-2,F4,F3,r,r,r,r,r,F5,r,r,r,r
542.5,421.275,130,1.3333,D6,r,D5,r,D5,D4,B-3,B-2,F4,F3,r,r,r,r,r,F5,r,r,r,r
542.6667,421.3861,130,1.4444,D6,r,D5,r,D5,D4,B-3,B-2,F4,F3,r,r,r,r,r,G5,r,r,r,r
542.8333,421.4972,130,1.5556,D6,r,D5,r,D5,D4,B-3,B-2,F4,F3,r,r,r,r,r,G5,r,r,r,r
543.0,421.6083,130,1.6667,D6,r,D5,r,D5,D4,B-3,B-2,F4,F3,r,r,r,r,r,G5,D5,B-3,B-3,B-2
543.1667,421.7194,130,1.7778,D6,r,D5,r,D5,D4,B-3,B-2,F4,F3,r,r,r,r,r,F5,D5,B-3,B-3,B-2
543.3333,421.8305,130,1.8889,D6,r,D5,r,D5,D4,B-3,B-2,F4,F3,r,r,r,r,r,F5,D5,B-3,B-3,B-2
543.5,421.9416,130,2.0,F6,r,F5,r,F5,F4,D4,D3,F4,F3,r,r,r,r,r,F5,r,r,r,r
543.6667,422.0528,130,2.1111,F6,r,F5,r,F5,F4,D4,D3,F4,F3,r,r,r,r,r,G5,r,r,r,r
543.8333,422.1638,130,2.2222,F6,r,F5,r,F5,F4,D4,D3,F4,F3,r,r,r,r,r,G5,r,r,r,r
544.0,422.275,130,2.3333,F6,r,F5,r,F5,F4,D4,D3,F4,F3,r,r,r,r,r,G5,F5,D4,D4,D3
544.1667,422.3861,130,2.4444,F6,r,F5,r,F5,F4,D4,D3,F4,F3,r,r,r,r,r,F5,F5,D4,D4,D3
544.3333,422.4972,130,2.5556,F6,r,F5,r,F5,F4,D4,D3,F4,F3,r,r,r,r,r,F5,F5,D4,D4,D3
544.5,422.6083,130,2.6667,E-6,r,E-5,r,E-5,E-4,C4,C3,F4,F3,r,r,r,r,r,F5,E-5,C4,C4,C3
544.6667,422.7194,130,2.7778,E-6,r,E-5,r,E-5,E-4,C4,C3,F4,F3,r,r,r,r,r,G5,E-5,C4,C4,C3
544.8333,422.8305,130,2.8889,E-6,r,E-5,r,E-5,E-4,C4,C3,F4,F3,r,r,r,r,r,G5,E-5,C4,C4,C3
545.0,422.9416,130,3.0,C6,r,C5,r,C5,C4,E-4,A3,F4,F3,r,r,r,r,r,G5,r,r,r,r
545.1667,423.0528,130,3.1111,C6,r,C5,r,C5,C4,E-4,A3,F4,F3,r,r,r,r,r,F5,r,r,r,r
545.3333,423.1638,130,3.2222,C6,r,C5,r,C5,C4,E-4,A3,F4,F3,r,r,r,r,r,F5,r,r,r,r
545.5,423.275,130,3.3333,C6,r,C5,r,C5,A4,E-4,A3,F4,F3,r,r,r,r,r,F5,r,r,r,r
545.6667,423.3861,130,3.4444,C6,r,C5,r,C5,A4,E-4,A3,F4,F3,r,r,r,r,r,G5,r,r,r,r
545.8333,423.4972,130,3.5556,C6,r,C5,r,C5,A4,E-4,A3,F4,F3,r,r,r,r,r,G5,r,r,r,r
546.0,423.6083,130,3.6667,C6,r,C5,r,C5,A4,E-4,A3,F4,F3,r,r,r,r,r,G5,C5,A3,F3,F2
546.125,423.6916,130,3.75,C6,r,C5,r,C5,A4,E-4,A3,F4,F3,r,r,r,r,r,F5,C5,A3,F3,F2
546.25,423.775,130,3.8333,C6,r,C5,r,C5,A4,E-4,A3,F4,F3,r,r,r,r,r,G5,C5,A3,F3,F2
546.375,423.8583,130,3.9167,C6,r,C5,r,C5,A4,E-4,A3,F4,F3,r,r,r,r,r,F5,C5,A3,F3,F2
546.5,423.9416,130,4.0,D6,r,D5,r,B-4,G#4,B-3,G#3,F4,F3,r,r,r,r,r,B-5,r,r,r,r
547.0,424.275,130,4.3333,D6,r,D5,r,B-4,G#4,B-3,G#3,F4,F3,r,r,r,r,r,B-5,D5,G#3,F3,F2
547.5,424.6083,130,4.6667,B-5,B-5,B-4,B-4,B-4,B-3,B-2,B-2,B-4,B-3,B-3,B-2,B-4,B-4,r,B-5,B-4,B-3,B-2,B-1
547.75,424.775,130,4.8333,B-5,B-5,B-4,B-4,B-4,B-3,B-2,B-2,B-4,B-3,B-3,B-2,B-4,B-4,r,B-5,B-4,B-3,B-2,B-1
548.0,424.9416,131,1.0,E-6,E-6,E-5,E-5,E-5,E-4,E-3,E-3,E-5,E-5,E-4,E-3,E-5,E-5,r,G5,E-5,E-4,E-3,E-2
549.5,425.9416,131,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,r,r,r,r
550.5,426.6083,131,2.6667,E-6,E-6,E-5,E-4,E-5,E-4,E-4,E-4,E-5,E-5,E-4,E-3,E-5,E-5,r,E-5,E-5,G4,E-4,E-3
550.75,426.775,131,2.8333,E-6,E-6,E-5,E-4,E-5,E-4,E-4,E-4,E-5,E-5,E-4,E-3,E-5,E-5,r,E-5,E-5,G4,E-4,E-3
551.0,426.9416,131,3.0,B-5,B-5,B-5,B-4,B-5,B-4,B-3,B-3,B-4,B-3,B-4,B-3,B-4,B-4,r,r,B-5,B-4,B-3,B-2
552.5,427.9416,131,4.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,r,r,r,r
553.5,428.6083,131,4.6667,B-5,B-5,B-5,B-4,B-5,B-4,B-3,B-3,B-4,B-3,B-4,B-3,B-4,B-4,r,B-5,B-5,B-4,B-3,B-2
553.75,428.775,131,4.8333,B-5,B-5,B-5,B-4,B-5,B-4,B-3,B-3,B-4,B-3,B-4,B-3,B-4,B-4,r,B-5,B-5,B-4,B-3,B-2
554.0,428.9416,132,1.0,E-6,E-6,B-5,G5,G5,E-5,E-4,E-4,E-5,E-5,G4,E-4,E-5,E-5,r,r,E-6,B-4,E-4,E-3
555.0,429.6083,132,1.6667,E-6,E-6,B-5,G5,G5,E-5,E-3,E-3,E-5,E-5,G4,E-4,E-5,E-5,r,r,E-6,B-4,E-3,E-2
555.25,429.775,132,1.8333,E-6,E-6,B-5,G5,G5,E-5,E-3,E-3,E-5,E-5,G4,E-4,E-5,E-5,r,r,E-6,B-4,E-3,E-2
555.5,429.9416,132,2.0,D6,D6,B-5,F5,F5,D5,B-3,B-3,D5,B-4,F4,B-3,B-4,B-3,B-2,r,D6,B-4,B-3,B-2
556.5,430.6083,132,2.6667,D6,D6,B-5,F5,F5,D5,B-2,B-2,D5,B-4,F4,B-3,B-4,B-3,B-2,r,D6,B-4,B-2,B-1
556.75,430.775,132,2.8333,D6,D6,B-5,F5,F5,D5,B-2,B-2,D5,B-4,F4,B-3,B-4,B-3,B-2,r,D6,B-4,B-2,B-1
557.0,430.9416,132,3.0,C6,C6,A5,F5,F5,C5,F3,F3,C5,F4,F4,F4,F5,F4,F3,r,C6,A4,F3,F2
558.0,431.6083,132,3.6667,r,r,r,r,r,r,r,r,F5,F4,F4,F4,F5,F4,r,r,r,r,r,r
558.25,431.775,132,3.8333,r,r,r,r,r,r,r,r,F5,F4,F4,F4,F5,F4,r,r,r,r,r,r
558.5,431.9416,132,4.0,r,r,r,r,r,r,r,r,F5,F4,F4,F4,F5,F4,r,r,r,r,r,r
559.5,432.6083,132,4.6667,r,r,r,r,r,r,r,r,F5,F4,F4,F4,F5,F4,r,r,r,r,r,r
559.75,432.775,132,4.8333,r,r,r,r,r,r,r,r,F5,F4,F4,F4,F5,F4,r,r,r,r,r,r
560.0,432.9416,133,1.0,C#6,r,r,r,G#5,F5,r,r,F5,F4,F4,C#4,F5,F4,r,F5,r,C#3,C#2,C#1
562.5,434.6083,133,2.6667,C#6,r,r,r,G#5,F5,r,r,r,r,r,C#4,r,r,r,F5,G#4,C#3,C#2,C#1
562.75,434.775,133,2.8333,C#6,r,r,r,G#5,F5,r,r,r,r,r,C#4,r,r,r,F5,G#4,C#3,C#2,C#1
563.0,434.9416,133,3.0,C#6,r,r,r,G#5,F5,F4,C#4,r,r,r,C#4,r,r,r,F5,G#4,C#3,C#2,C#1
564.5,435.9416,133,4.0,C#6,r,r,r,G#5,F5,F4,C#4,r,r,r,F4,r,r,r,F5,r,F3,F2,F1
565.5,436.6083,133,4.6667,C#6,r,r,r,G#5,F5,F4,C#4,r,r,r,F4,r,r,r,F5,G#4,F3,F2,F1
565.75,436.775,133,4.8333,C#6,r,r,r,G#5,F5,F4,C#4,r,r,r,F4,r,r,r,F5,G#4,F3,F2,F1
566.0,436.9416,134,1.0,G#5,r,G#5,r,F5,C#5,F4,C#4,r,r,r,G#4,r,r,r,C#5,G#4,G#3,G#2,G#1
567.5,437.9416,134,2.0,r,r,G#5,r,E-5,C5,E-4,C4,r,r,r,G#4,r,r,r,C5,r,G#3,G#2,G#1
568.5,438.6083,134,2.6667,r,r,G#5,r,E-5,E-5,E-4,C4,r,r,r,G#4,r,r,r,C5,E-4,G#3,G#2,G#1
568.75,438.775,134,2.8333,r,r,G#5,r,E-5,E-5,E-4,C4,r,r,r,G#4,r,r,r,C5,E-4,G#3,G#2,G#1
569.0,438.9416,134,3.0,r,r,G#5,r,F5,E-5,E-4,B3,r,r,r,G#4,r,r,r,B4,E-4,G#3,G#2,G#1
570.5,439.9416,134,4.0,r,r,G#5,r,F5,D5,D4,B-3,r,r,r,G#4,r,r,r,B-4,r,B-3,B-2,B-1
571.5,440.6083,134,4.6667,r,r,G#5,r,F5,D5,D4,B-3,r,r,r,G#4,r,r,r,B-4,D4,B-3,B-2,B-1
571.75,440.775,134,4.8333,r,r,G#5,r,F5,D5,D4,B-3,r,r,r,G#4,r,r,r,B-4,D4,B-3,B-2,B-1
572.0,440.9416,135,1.0,E-6,r,E-5,r,B-5,F#5,F#4,B-3,B-4,B-3,r,E-4,r,r,r,F#5,E-4,B-3,B-2,B-1
573.5,441.9416,135,2.0,E-6,r,r,r,B-5,F#5,F#4,E-4,B-4,B-3,r,E-4,r,r,r,F#5,r,E-3,E-2,E-1
574.5,442.6083,135,2.6667,E-6,r,r,r,B-5,F#5,F#4,E-4,B-4,B-3,r,E-4,r,r,r,F#5,B-4,E-3,E-2,E-1
574.75,442.775,135,2.8333,E-6,r,r,r,B-5,F#5,F#4,E-4,B-4,B-3,r,E-4,r,r,r,F#5,B-4,E-3,E-2,E-1
575.0,442.9416,135,3.0,E-6,r,r,r,B-5,F#5,F#4,E-4,B-4,B-3,r,E-4,r,r,r,F#5,B-4,E-3,E-2,E-1
576.5,443.9416,135,4.0,E-6,r,r,r,B-5,E-5,F#4,E-4,B-4,B-3,r,F#4,r,r,r,F#5,r,F#3,F#2,F#1
577.5,444.6083,135,4.6667,E-6,r,r,r,B-5,E-5,F#4,E-4,B-4,B-3,r,F#4,r,r,r,F#5,E-4,F#3,F#2,F#1
577.75,444.775,135,4.8333,E-6,r,r,r,B-5,E-5,F#4,E-4,B-4,B-3,r,F#4,r,r,r,F#5,E-4,F#3,F#2,F#1
578.0,444.9416,136,1.0,B-5,r,r,r,F#5,E-5,F#4,E-4,B-4,B-3,r,B-4,r,r,r,E-5,E-4,B-3,B-2,B-1
579.5,445.9416,136,2.0,B-5,r,r,r,F5,E-5,F4,E-4,B-4,B-3,r,B-4,r,r,r,E-5,r,B-3,B-2,B-1
580.5,446.6083,136,2.6667,B-5,r,r,r,F5,E-5,F4,E-4,B-4,B-3,r,B-4,r,r,r,E-5,F4,B-3,B-2,B-1
580.75,446.775,136,2.8333,B-5,r,r,r,F5,E-5,F4,E-4,B-4,B-3,r,B-4,r,r,r,E-5,F4,B-3,B-2,B-1
581.0,446.9416,136,3.0,B-5,r,r,r,F5,C#5,F4,C#4,B-4,B-3,r,B-4,r,r,r,C#5,F4,B-3,B-2,B-1
582.0,447.6083,136,3.6667,B-5,r,r,r,F5,C#5,F4,C#4,B-4,B-3,r,B-4,r,r,r,B-4,B-3,B-3,B-2,B-1
582.5,447.9416,136,4.0,B-5,r,B-5,r,F5,C#5,F4,C#4,B-4,B-3,r,B-4,r,r,r,B-4,B-3,B-3,F2,F1
583.0,448.275,136,4.3333,C6,r,B-5,r,F5,C#5,F4,C#4,B-4,B-3,r,B-4,r,r,r,C5,C4,B-3,F2,F1
583.5,448.6083,136,4.6667,C#6,r,B-5,r,F5,C#5,F4,C#4,B-4,B-3,r,B-4,r,r,r,C#5,C#4,B-3,F2,F1
584.0,448.9416,137,1.0,D6,r,B-5,r,F5,D5,F4,D4,F4,F3,r,F4,r,r,r,D5,B-4,B-3,F2,F1
584.5,449.275,137,1.3333,D6,r,B-5,r,D4,r,D3,D4,F4,F3,r,F4,r,r,r,D5,D5,F4,F3,F2
585.0,449.6083,137,1.6667,D6,r,F5,r,F4,r,F3,r,F4,F3,r,F4,r,r,r,D5,B-4,D4,F2,F1
585.5,449.9416,137,2.0,D6,r,F5,r,B-4,r,B-3,r,F4,F3,r,F4,r,r,r,D5,D5,D4,F3,F2
586.0,450.275,137,2.3333,C6,r,F5,r,C5,r,C4,r,F4,F3,r,E-4,r,r,r,C5,D5,D4,F3,F2
586.5,450.6083,137,2.6667,B-5,r,F5,r,D5,r,D4,r,F4,F3,r,D4,r,r,r,B-4,r,r,r,r
587.0,450.9416,137,3.0,B-5,r,F5,r,E-5,r,E-4,r,F4,F3,r,C4,r,r,r,B-4,r,r,r,r
587.5,451.275,137,3.3333,A5,r,F5,r,E-5,r,E-4,r,F4,F3,r,C4,r,r,r,A4,C5,E-4,F3,F2
588.0,451.6083,137,3.6667,C6,r,F5,r,E-5,r,E-4,r,F4,F3,r,C4,r,r,r,C5,A4,C4,F2,F1
588.5,451.9416,137,4.0,E-6,r,F5,r,E-5,r,E-4,r,F4,F3,r,C4,r,r,r,F4,C5,C4,F3,F2
589.0,452.275,137,4.3333,D6,r,F5,r,D5,r,D4,r,F4,F3,r,F4,r,r,r,F4,C5,C4,F3,F2
589.5,452.6083,137,4.6667,C6,r,F5,r,C5,r,C4,r,F4,F3,r,F4,r,r,r,F4,r,r,r,r
590.0,452.9416,138,1.0,C6,r,F5,r,C5,r,C4,r,F4,F3,r,F4,r,r,r,D6,r,r,F3,F2
590.5,453.275,138,1.3333,B-5,r,F5,r,B-4,r,B-3,r,F4,F3,r,F4,r,r,r,D6,D5,B-4,F3,F2
591.0,453.6083,138,1.6667,D6,r,F5,r,D5,r,D4,r,F4,F3,r,F4,r,r,r,D6,B-4,F4,r,r
591.5,453.9416,138,2.0,F5,r,F5,r,F4,r,F3,r,F4,F3,r,F4,r,r,r,D6,D5,F4,r,r
591.75,454.1083,138,2.1667,F5,r,F5,r,F4,r,F3,r,F4,F3,r,F4,r,r,r,A5,D5,F4,r,r
592.0,454.275,138,2.3333,B-5,r,D5,r,B-4,r,B-3,r,F4,F3,r,B-3,r,r,r,B-5,D5,F4,F3,F2
592.25,454.4416,138,2.5,B-5,r,D5,r,B-4,r,B-3,r,F4,F3,r,B-3,r,r,r,A5,D5,F4,F3,F2
592.5,454.6083,138,2.6667,C6,r,E-5,r,C5,r,C4,r,F4,F3,r,B-3,r,r,r,C6,D5,B-3,F2,F1
592.75,454.775,138,2.8333,D6,r,F5,r,D5,r,D4,r,F4,F3,r,B-3,r,r,r,B-5,D5,B-3,F2,F1
593.0,454.9416,138,3.0,E-6,r,G5,r,E-5,r,E-4,r,F4,F3,r,C4,r,r,r,B-5,E-5,C4,F3,F2
593.25,455.1083,138,3.1667,E-6,r,G5,r,E-5,r,E-4,r,F4,F3,r,C4,r,r,r,A5,E-5,C4,F3,F2
593.5,455.275,138,3.3333,E-6,r,A5,r,E-5,r,E-4,r,F4,F3,r,C4,r,r,r,C6,E-5,C4,F3,F2
593.75,455.4416,138,3.5,E-6,r,A5,r,E-5,r,E-4,r,F4,F3,r,C4,r,r,r,A5,E-5,C4,F3,F2
594.0,455.6083,138,3.6667,D6,r,B-5,r,D5,r,D4,r,B-4,B-3,r,B-3,r,r,r,B-5,D5,B-3,G3,G2
594.25,455.775,138,3.8333,D6,r,B-5,r,D5,r,D4,r,B-4,B-3,r,B-3,r,r,r,D5,D5,B-3,G3,G2
594.5,455.9416,138,4.0,D6,r,B-5,r,D5,r,D4,r,B-4,B-3,r,r,r,r,r,D5,G4,C4,E-3,E-2
594.75,456.1083,138,4.1667,C6,r,B-5,r,C5,r,C4,r,B-4,B-3,r,r,r,r,r,C5,G4,C4,E-3,E-2
595.0,456.275,138,4.3333,G6,r,B-5,r,G5,r,G4,r,C5,B-4,r,G4,r,r,r,C5,G4,C4,E-3,E-2
595.25,456.4416,138,4.5,G6,r,B-5,r,G5,r,G4,r,C5,B-4,r,G4,r,r,r,G5,G4,C4,E-3,E-2
595.5,456.6083,138,4.6667,F6,r,A5,r,F5,r,F4,r,C5,F4,r,F4,r,r,r,F5,F4,C4,F3,F2
595.75,456.775,138,4.8333,A5,r,A5,r,A4,r,A3,r,C5,F4,r,F4,r,r,r,A4,F4,C4,F3,F2
596.0,456.9416,139,1.0,B-5,r,B-5,r,B-4,r,B-3,r,B-4,D4,r,B-3,r,r,r,B-4,F4,B-3,B-2,B-1
596.5,457.275,139,1.3333,B-5,r,B-5,r,B-4,r,B-3,r,B-4,D4,r,r,r,r,F3,B-4,r,r,r,r
597.0,457.6083,139,1.6667,r,r,r,r,r,r,r,r,B-4,D4,r,r,r,r,B-2,B-4,r,r,r,r
597.5,457.9416,139,2.0,r,r,r,r,r,r,r,r,B-4,D4,r,r,r,r,F3,B-4,D4,B-3,r,r
598.0,458.275,139,2.3333,r,r,r,r,r,r,r,r,C5,F4,r,F4,r,r,r,C5,D4,B-3,B-2,B-1
598.5,458.6083,139,2.6667,r,r,r,r,r,r,r,r,D5,B-4,r,B-3,r,r,r,D5,D4,B-3,B-2,B-1
599.0,458.9416,139,3.0,r,r,r,r,r,r,r,r,D5,F4,r,F4,r,r,r,D5,C4,A3,B-2,B-1
599.5,459.275,139,3.3333,r,r,r,r,r,r,r,r,C5,F4,r,F4,r,r,F3,C5,D4,B-3,B-2,B-1
600.0,459.6083,139,3.6667,r,r,r,r,r,r,r,r,C5,F4,r,r,r,r,B-2,C5,E-4,C4,r,r
600.5,459.9416,139,4.0,r,r,r,r,r,r,r,r,C5,F4,r,r,r,r,F3,C5,E-4,F3,r,r
601.0,460.275,139,4.3333,r,r,r,r,r,r,r,r,C5,F4,r,F4,r,r,F3,A4,C4,C4,B-2,B-1
601.5,460.6083,139,4.6667,r,r,r,r,r,r,r,r,C5,F4,r,F4,r,r,r,F4,E-4,F4,B-2,B-1
602.0,460.9416,140,1.0,B-5,r,r,r,B-4,r,B-3,r,B-4,B-3,r,F4,r,r,r,r,D4,F4,B-2,B-1
602.25,461.1083,140,1.1667,B-5,r,r,r,B-4,r,B-3,r,B-4,B-3,r,F4,r,r,r,F5,D4,F4,B-2,B-1
602.5,461.275,140,1.3333,B-5,r,r,r,B-4,r,B-3,r,D5,D4,r,F4,r,r,F3,G5,F4,B-4,B-2,B-1
602.75,461.4416,140,1.5,B-5,r,r,r,B-4,r,B-3,r,D5,D4,r,F4,r,r,F3,E5,F4,B-4,B-2,B-1
603.0,461.6083,140,1.6667,B-5,r,r,r,B-4,r,B-3,r,F5,F4,r,r,r,r,B-2,F5,B-4,D5,r,r
603.25,461.775,140,1.8333,B-5,r,r,r,B-4,r,B-3,r,F5,F4,r,r,r,r,B-2,D5,B-4,D5,r,r
603.5,461.9416,140,2.0,B-5,r,F5,r,B-4,r,B-3,r,F5,F4,r,r,r,r,F3,B-4,D4,F4,r,r
604.0,462.275,140,2.3333,C6,r,F5,r,C5,r,C4,r,F5,F4,r,F4,r,r,F3,B-4,C4,E-4,B-2,B-1
604.5,462.6083,140,2.6667,D6,r,F5,r,D5,r,D4,r,F5,F4,r,B-3,r,r,r,B-4,B-3,D4,B-2,B-1
605.0,462.9416,140,3.0,D6,r,F5,r,D5,r,D4,r,F5,F4,r,F4,r,r,r,r,E-4,C3,A2,A1
605.25,463.1083,140,3.1667,D6,r,F5,r,D5,r,D4,r,F5,F4,r,F4,r,r,r,F5,E-4,C3,A2,A1
605.5,463.275,140,3.3333,C6,r,F5,r,C5,r,C4,r,F5,F4,r,F4,r,r,F3,G5,C5,C4,C4,C3
605.75,463.4416,140,3.5,C6,r,F5,r,C5,r,C4,r,F5,F4,r,F4,r,r,F3,E5,C5,C4,C4,C3
606.0,463.6083,140,3.6667,C6,r,C5,r,C5,r,C4,r,F5,F4,r,r,r,r,F3,F5,C5,C4,C4,C3
606.25,463.775,140,3.8333,C6,r,C5,r,C5,r,C4,r,F5,F4,r,r,r,r,F3,E-5,C5,C4,C4,C3
606.5,463.9416,140,4.0,C6,r,C5,r,C5,r,C4,r,F5,F4,r,r,r,r,F3,C5,C5,C4,C4,C3
606.75,464.1083,140,4.1667,C6,r,C5,r,C5,r,C4,r,F5,F4,r,r,r,r,F3,E4,C5,C4,C4,C3
607.0,464.275,140,4.3333,A5,r,A4,r,A4,r,A3,r,F5,F4,r,F4,r,r,F3,F4,A4,A3,A3,A2
607.25,464.4416,140,4.5,A5,r,A4,r,A4,r,A3,r,F5,F4,r,F4,r,r,F3,G4,A4,A3,A3,A2
607.5,464.6083,140,4.6667,F5,r,F4,r,F4,r,F3,r,F5,F4,r,F4,r,r,F3,A4,F4,F3,F3,F2
607.75,464.775,140,4.8333,F5,r,F4,r,F4,r,F3,r,F5,F4,r,F4,r,r,F3,B-4,F4,F3,F3,F2
608.0,464.9416,141,1.0,F5,r,E-4,r,E-4,r,C4,r,F5,F4,r,F4,r,r,F3,C5,E-4,E-3,E-3,E-2
608.25,465.1083,141,1.1667,F5,r,G5,r,G4,r,C4,r,F5,F4,r,F4,r,r,F3,C5,E-4,E-3,E-3,E-2
608.5,465.275,141,1.3333,F5,r,F5,r,F4,r,C4,r,F5,F4,r,F4,r,r,F3,C5,r,A4,E-3,E-2
609.0,465.6083,141,1.6667,F5,r,r,r,r,r,C4,r,F5,F4,r,r,r,r,r,C5,A4,F4,r,r
609.5,465.9416,141,2.0,F5,r,r,r,r,r,C4,r,F5,F4,r,r,r,r,r,C5,C5,A4,r,r
