qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,C Horn 1,C Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,Trombone 1,Trombone 2,Trombone 3,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
778.6667,324.4445,195,3.6667,r,r,r,r,r,r,A2,A2,r,C5,r,C5,r,r,r,r,r,r,r,r,r,r,C5,A1
779.0,324.5833,195,4.0,r,r,r,r,r,r,F3,F2,r,C5,r,C5,r,r,r,r,r,r,r,C5,r,C4,C5,F1
779.3333,324.7222,195,4.3333,r,r,r,r,r,r,F3,F2,r,C5,r,C5,r,r,r,r,r,r,r,C5,r,C4,C5,F1
779.6667,324.8611,195,4.6667,r,r,r,r,r,r,F3,F2,r,r,r,r,r,r,r,r,r,r,r,C5,r,C4,r,F1
780.0,325.0,196,1.0,r,r,r,r,r,r,E3,E-2,r,G4,r,G4,r,r,r,r,r,r,r,C5,r,C4,G4,E1
780.6667,325.2778,196,1.6667,r,r,r,r,r,r,E3,E-2,r,F4,r,F4,r,r,r,r,r,r,r,r,r,r,F4,E1
781.0,325.4167,196,2.0,r,r,r,r,r,r,C4,A2,r,F4,C4,F4,r,r,r,r,r,r,r,C5,r,C4,F4,A1
781.3333,325.5555,196,2.3333,r,r,r,r,r,r,C4,A2,r,F4,C4,F4,r,r,r,r,r,r,r,C5,r,C4,F4,A1
781.6667,325.6945,196,2.6667,r,r,r,r,r,r,C4,A2,r,r,C4,r,r,r,r,r,r,r,r,C5,r,C4,r,A1
782.0,325.8333,196,3.0,r,r,r,r,r,r,C4,G2,r,G4,C4,G4,r,r,r,r,r,r,r,B4,r,D4,G4,G1
782.6667,326.1111,196,3.6667,r,r,r,r,r,r,B3,G2,r,G4,B3,G4,r,r,r,r,r,r,r,r,r,r,G4,G1
783.0,326.25,196,4.0,r,r,r,r,r,r,B3,F2,r,G4,B3,G4,r,r,r,r,r,r,r,D5,r,B3,G4,F1
783.3333,326.3889,196,4.3333,r,r,r,r,r,r,B3,F2,r,G4,B3,G4,r,r,r,r,r,r,r,D5,r,B3,G4,F1
783.6667,326.5278,196,4.6667,r,r,r,r,r,r,r,F2,r,G4,r,G4,r,r,r,r,r,r,r,D5,r,B3,G4,F1
784.0,326.6667,197,1.0,r,r,r,r,r,r,G3,E2,r,G4,G3,G4,r,r,r,r,r,r,r,G4,r,C4,G4,E1
784.6667,326.9445,197,1.6667,r,r,r,r,r,r,G3,E2,r,F4,G3,F4,r,r,r,r,r,r,r,r,r,r,F4,E1
785.0,327.0833,197,2.0,r,r,r,r,r,r,C4,A2,r,F4,C4,F4,r,r,r,r,r,r,r,C5,r,C4,F4,A1
785.3333,327.2222,197,2.3333,r,r,r,r,r,r,C4,A2,r,F4,C4,F4,r,r,r,r,r,r,r,C5,r,C4,F4,A1
785.6667,327.3611,197,2.6667,r,r,r,r,r,r,C4,A2,r,r,C4,r,r,r,r,r,r,r,r,C5,r,C4,r,A1
786.0,327.5,197,3.0,r,r,r,r,r,r,C4,F2,r,F4,C4,F4,r,r,r,r,r,r,r,C5,r,D4,F4,F1
786.6667,327.7778,197,3.6667,r,r,r,r,r,r,C4,F2,r,E4,C4,E4,r,r,r,r,r,r,r,r,r,r,E4,F1
787.0,327.9167,197,4.0,r,r,r,r,r,r,B3,G2,r,E4,B3,E4,r,r,r,r,r,r,r,B4,r,D4,E4,G1
787.3333,328.0555,197,4.3333,r,r,r,r,r,r,B3,G2,r,E4,B3,E4,r,r,r,r,r,r,r,B4,r,D4,E4,G1
787.6667,328.1945,197,4.6667,r,r,r,r,r,r,B3,G2,r,r,B3,r,r,r,r,r,r,r,r,B4,r,D4,r,G1
788.0,328.3333,198,1.0,r,r,C5,r,r,r,C4,C3,r,C4,C4,C4,r,r,r,r,r,r,r,C5,C5,E4,C4,C2
789.0,328.75,198,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,B-2,B-1
789.3333,328.8889,198,2.3333,r,r,C5,r,r,r,r,r,r,C4,r,C4,r,r,r,r,r,r,r,C5,C5,C4,B-2,B-1
790.0,329.1667,198,3.0,r,r,F5,r,r,r,r,r,r,F4,r,F4,r,r,r,r,r,r,r,F5,C5,C4,A2,A1
790.6667,329.4445,198,3.6667,r,r,A5,r,r,r,r,r,r,A4,r,A4,r,r,r,r,r,r,r,A5,r,r,A2,A1
791.0,329.5833,198,4.0,r,r,A5,r,r,r,r,r,r,A4,r,A4,r,r,r,r,r,r,r,A5,D5,D4,B-2,B-1
791.3333,329.7222,198,4.3333,r,r,A5,r,r,r,r,r,r,A4,r,A4,r,r,r,r,r,r,r,A5,D5,D4,B-2,B-1
792.0,330.0,199,1.0,r,r,C5,r,r,r,r,r,r,C4,r,C4,r,r,r,r,r,r,r,C5,G4,E4,C3,C2
793.0,330.4167,199,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,B-2,B-1
793.3333,330.5555,199,2.3333,r,r,C5,r,r,r,r,r,r,C4,r,C4,r,r,r,r,r,r,r,C5,C5,C4,B-2,B-1
794.0,330.8333,199,3.0,r,r,F5,r,r,r,r,r,r,F4,r,F4,r,r,r,r,r,r,r,F5,C5,C4,A2,A1
794.6667,331.1111,199,3.6667,r,r,C6,r,r,r,r,r,r,C5,r,C5,r,r,r,r,r,r,r,C6,r,r,A2,A1
795.0,331.25,199,4.0,r,r,C6,C5,r,r,F4,C4,r,C5,F4,C5,F4,r,r,r,r,r,r,C6,C5,C4,F3,F2
795.3333,331.3889,199,4.3333,r,r,C6,C5,r,r,F4,C4,r,C5,F4,C5,F4,r,r,r,r,r,r,C6,C5,C4,F3,F2
796.0,331.6667,200,1.0,r,r,G5,C5,r,r,G4,C4,r,G4,C4,G4,C4,r,r,r,r,r,r,G5,C5,C4,E3,E2
796.6667,331.9445,200,1.6667,r,r,F5,C5,r,r,F4,C4,r,G4,C4,G4,C4,r,r,r,r,r,r,F5,r,r,E3,E2
797.0,332.0833,200,2.0,r,r,F5,C5,r,r,F4,C4,r,r,r,r,r,r,r,r,r,r,r,F5,C5,C4,A3,A2
797.3333,332.2222,200,2.3333,r,r,F5,C5,r,r,F4,C4,r,r,r,r,r,r,r,r,r,r,r,F5,C5,C4,A3,A2
798.0,332.5,200,3.0,r,r,G5,C5,r,r,G4,C4,r,r,r,r,r,r,r,r,r,r,r,G5,B4,D4,G3,G2
798.6667,332.7778,200,3.6667,r,r,G5,B4,r,r,G4,B3,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,G3,G2
799.0,332.9167,200,4.0,r,r,G5,B4,r,r,G4,B3,r,r,r,r,r,r,r,r,r,r,r,G5,D5,B3,F3,F2
799.3333,333.0555,200,4.3333,r,r,G5,B4,r,r,G4,B3,r,r,r,r,r,r,r,r,r,r,r,G5,D5,B3,F3,F2
800.0,333.3333,201,1.0,r,r,G5,G4,r,r,G4,G3,r,r,r,r,r,r,r,r,r,r,r,G5,G4,C4,E3,E2
800.6667,333.6111,201,1.6667,r,r,F5,G4,r,r,F4,G3,r,r,r,r,r,r,r,r,r,r,r,F5,r,r,E3,E2
801.0,333.75,201,2.0,r,r,F5,C5,r,r,F4,C4,r,r,r,r,r,r,r,r,r,r,r,F5,C5,C4,A3,A2
801.3333,333.8889,201,2.3333,r,r,F5,C5,r,r,F4,C4,r,r,r,r,r,r,r,r,r,r,r,F5,C5,C4,A3,A2
802.0,334.1667,201,3.0,r,r,F5,C5,r,r,F4,C4,r,r,r,r,r,r,r,r,r,r,r,F5,C5,A4,D3,D2
802.6667,334.4445,201,3.6667,r,r,E5,C5,r,r,E4,C4,r,r,r,r,r,r,r,r,r,r,r,E5,r,r,D3,D2
803.0,334.5833,201,4.0,r,r,E5,B4,r,r,E4,B3,r,r,r,r,r,r,r,r,r,r,r,E5,B4,F4,G3,G2
803.3333,334.7222,201,4.3333,r,r,E5,B4,r,r,E4,B3,r,r,r,r,r,r,r,r,r,r,r,E5,B4,F4,G3,G2
804.0,335.0,202,1.0,r,r,E5,B4,r,r,E4,B3,r,r,r,r,r,r,r,r,r,r,r,E5,B4,E4,C3,C2
804.6667,335.2778,202,1.6667,r,r,D5,B4,r,r,D4,B3,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,C3,C2
805.0,335.4167,202,2.0,r,r,D5,A4,r,r,D4,A3,r,r,r,r,r,r,r,r,r,r,r,D5,A4,A3,F3,F2
805.3333,335.5555,202,2.3333,r,r,D5,A4,r,r,D4,A3,r,r,r,r,r,r,r,r,r,r,r,D5,A4,A3,F3,F2
806.0,335.8333,202,3.0,r,r,E5,A4,r,r,E4,A3,r,r,r,r,r,r,r,r,r,r,r,E5,G#4,B3,E3,E2
806.6667,336.1111,202,3.6667,r,r,E5,G#4,r,r,E4,G#3,r,r,r,r,r,r,r,r,r,r,r,E5,r,r,E3,E2
807.0,336.25,202,4.0,r,r,E5,G#4,r,r,E4,G#3,r,r,r,r,r,r,r,r,r,r,r,E5,B4,G#3,D3,D2
807.3333,336.3889,202,4.3333,r,r,E5,G#4,r,r,E4,G#3,r,r,r,r,r,r,r,r,r,r,r,E5,B4,G#3,D3,D2
808.0,336.6667,203,1.0,r,r,E5,E4,r,r,E4,E3,r,r,r,r,r,r,r,r,r,r,r,E5,E4,A3,C3,C2
808.6667,336.9445,203,1.6667,r,r,D5,E4,r,r,D4,E3,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,C3,C2
809.0,337.0833,203,2.0,r,r,D5,A4,r,r,D4,A3,r,r,r,r,r,r,r,r,r,r,r,D5,A4,A3,F3,F2
809.3333,337.2222,203,2.3333,r,r,D5,A4,r,r,D4,A3,r,r,r,r,r,r,r,r,r,r,r,D5,A4,A3,F3,F2
810.0,337.5,203,3.0,r,r,D5,A4,r,r,D4,A3,r,r,r,r,r,r,r,r,r,r,r,D5,A4,F4,B2,B1
810.6667,337.7778,203,3.6667,r,r,C5,A4,r,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,C5,r,r,B2,B1
811.0,337.9167,203,4.0,r,r,C5,G#4,r,r,C4,G#3,r,r,r,r,r,r,r,r,r,r,r,C5,G#4,E4,E3,E2
811.3333,338.0555,203,4.3333,r,r,C5,G#4,r,r,C4,G#3,r,r,r,r,r,r,r,r,r,r,r,C5,G#4,E4,E3,E2
812.0,338.3333,204,1.0,r,r,A4,A4,A4,A4,A3,A3,r,r,r,r,r,r,r,r,r,r,r,A4,A3,A3,A2,A1
812.3333,338.4722,204,1.3333,r,r,A4,A4,A4,A4,A3,A3,r,r,r,r,r,r,r,r,r,r,r,A4,A3,A3,A2,A1
812.6667,338.6111,204,1.6667,r,r,r,r,r,r,A3,A3,r,r,r,r,r,r,r,r,r,r,r,A4,r,A3,A2,A1
813.0,338.75,204,2.0,A5,A5,r,r,r,r,G3,G3,r,A3,r,r,r,r,r,r,r,r,r,A4,A3,G3,A2,r
813.3333,338.8889,204,2.3333,A5,A5,A4,A4,A4,A4,G3,G3,r,A3,r,r,r,r,r,r,r,r,r,A4,A3,G3,A2,r
813.6667,339.0278,204,2.6667,A5,A5,A4,A4,A4,A4,G3,G3,r,A3,r,r,r,r,r,r,r,r,r,r,A3,G3,r,r
814.0,339.1667,204,3.0,A5,A5,D5,D5,D5,D5,F3,F3,r,A3,r,r,r,r,r,r,r,r,r,A4,A3,F3,A2,A1
814.3333,339.3055,204,3.3333,A5,A5,D5,D5,D5,D5,F3,F3,r,A3,r,r,r,r,r,r,r,r,r,A4,A3,F3,A2,A1
814.6667,339.4445,204,3.6667,A5,A5,F5,F5,F5,F5,F3,F3,r,A3,r,r,r,r,r,r,r,r,r,A4,r,F3,A2,A1
815.0,339.5833,204,4.0,B-5,B-5,F5,F5,F5,F5,G3,G3,r,B-3,r,r,r,r,r,r,r,r,r,A4,A3,G3,A2,r
815.3333,339.7222,204,4.3333,B-5,B-5,F5,F5,F5,F5,G3,G3,r,B-3,r,r,r,r,r,r,r,r,r,A4,A3,G3,A2,r
815.6667,339.8611,204,4.6667,B-5,B-5,r,r,r,r,G3,G3,r,B-3,r,r,r,r,r,r,r,r,r,r,A3,G3,r,r
816.0,340.0,205,1.0,r,r,A4,A4,A4,A4,A3,A3,r,r,r,r,r,r,r,r,r,r,r,A4,A3,A3,A2,A1
816.3333,340.1389,205,1.3333,r,r,A4,A4,A4,A4,A3,A3,r,r,r,r,r,r,r,r,r,r,r,A4,A3,A3,A2,A1
816.6667,340.2778,205,1.6667,r,r,r,r,r,r,A3,A3,r,r,r,r,r,r,r,r,r,r,r,A4,r,A3,A2,A1
817.0,340.4167,205,2.0,A5,A5,r,r,r,r,G3,G3,r,A3,r,r,r,r,r,r,r,r,r,A4,A3,G3,A2,r
817.3333,340.5555,205,2.3333,A5,A5,A4,A4,A4,A4,G3,G3,r,A3,r,r,r,r,r,r,r,r,r,A4,A3,G3,A2,r
817.6667,340.6945,205,2.6667,A5,A5,A4,A4,A4,A4,G3,G3,r,A3,r,r,r,r,r,r,r,r,r,r,A3,G3,r,r
818.0,340.8333,205,3.0,A5,A5,D5,D5,D5,D5,F3,F3,r,A3,r,r,r,r,r,r,r,r,r,A4,A3,F3,A2,A1
818.3333,340.9722,205,3.3333,A5,A5,D5,D5,D5,D5,F3,F3,r,A3,r,r,r,r,r,r,r,r,r,A4,A3,F3,A2,A1
818.6667,341.1111,205,3.6667,A5,A5,F5,F5,F5,F5,F3,F3,r,A3,r,r,r,r,r,r,r,r,r,A4,r,F3,A2,A1
819.0,341.25,205,4.0,B-5,B-5,F5,F5,F5,F5,G3,G3,r,B-3,r,r,r,r,r,r,r,r,r,A4,A3,G3,A2,r
819.3333,341.3889,205,4.3333,B-5,B-5,F5,F5,F5,F5,G3,G3,r,B-3,r,r,r,r,r,r,r,r,r,A4,A3,G3,A2,r
819.6667,341.5278,205,4.6667,B-5,B-5,r,r,r,r,G3,G3,r,B-3,r,r,r,r,r,r,r,r,r,r,A3,G3,r,r
820.0,341.6667,206,1.0,r,r,A4,A4,A4,A4,A3,A2,r,r,r,r,r,r,r,C#4,A3,A2,r,A4,A3,C#4,A2,A2
820.3333,341.8055,206,1.3333,r,r,A4,A4,A4,A4,A3,A2,r,r,r,r,r,r,r,C#4,A3,A2,r,A4,A3,C#4,A2,A2
820.6667,341.9445,206,1.6667,r,r,A4,A4,A4,A4,A3,A2,r,r,r,r,r,r,r,C#4,A3,A2,r,A4,A3,C#4,A2,A2
821.0,342.0833,206,2.0,r,r,A4,A4,A4,A4,A3,A2,r,r,r,r,r,r,r,C#4,A3,A2,r,C#5,C#4,C#4,A2,r
821.3333,342.2222,206,2.3333,r,r,A4,A4,A4,A4,A3,A2,r,r,r,r,r,r,r,C#4,A3,A2,r,C#5,C#4,C#4,A2,r
821.6667,342.3611,206,2.6667,r,r,A4,A4,A4,A4,A3,A2,r,r,r,r,r,r,r,C#4,A3,A2,r,C#5,C#4,C#4,A2,r
822.0,342.5,206,3.0,A5,A5,A5,C#5,E5,C#5,G3,G2,r,A3,A3,r,r,r,r,E4,C#4,G2,r,E5,E4,E4,G2,G2
822.3333,342.6389,206,3.3333,A5,A5,A5,C#5,E5,C#5,G3,G2,r,A3,A3,r,r,r,r,E4,C#4,G2,r,E5,E4,E4,G2,G2
822.6667,342.7778,206,3.6667,A5,A5,A5,C#5,E5,C#5,G3,G2,r,A3,A3,r,r,r,r,E4,C#4,G2,r,E5,E4,E4,G2,G2
823.0,342.9167,206,4.0,A5,A5,A5,C#5,E5,C#5,G3,G2,r,A3,A3,r,r,r,r,E4,C#4,G2,r,A5,A4,E4,G2,r
823.3333,343.0555,206,4.3333,A5,A5,A5,C#5,E5,C#5,G3,G2,r,A3,A3,r,r,r,r,E4,C#4,G2,r,A5,A4,E4,G2,r
823.6667,343.1945,206,4.6667,A5,A5,A5,C#5,E5,C#5,G3,G2,r,A3,A3,r,r,r,r,E4,C#4,G2,r,A5,A4,E4,G2,r
824.0,343.3333,207,1.0,A5,A5,A5,D5,F5,A4,F3,F2,r,A3,A3,r,r,r,r,A4,D4,F2,r,D6,D5,A4,F2,F2
824.3333,343.4722,207,1.3333,A5,A5,A5,D5,F5,A4,F3,F2,r,A3,A3,r,r,r,r,A4,D4,F2,r,D6,D5,A4,F2,F2
824.6667,343.6111,207,1.6667,A5,A5,A5,D5,F5,A4,F3,F2,r,A3,A3,r,r,r,r,A4,D4,F2,r,D6,D5,A4,F2,F2
825.0,343.75,207,2.0,A5,A5,A5,D5,F5,A4,F3,F2,r,A3,A3,r,r,r,r,A4,D4,F2,r,F6,F5,A4,F2,r
825.3333,343.8889,207,2.3333,A5,A5,A5,D5,F5,A4,F3,F2,r,A3,A3,r,r,r,r,A4,D4,F2,r,F6,F5,A4,F2,r
825.6667,344.0278,207,2.6667,A5,A5,A5,D5,F5,A4,F3,F2,r,A3,A3,r,r,r,r,A4,D4,F2,r,F6,F5,A4,F2,r
826.0,344.1667,207,3.0,B5,B5,F5,B4,E5,B4,G3,G2,r,B3,B3,r,r,r,r,F4,B3,G2,r,E6,E5,B4,G2,G2
826.3333,344.3055,207,3.3333,B5,B5,F5,B4,E5,B4,G3,G2,r,B3,B3,r,r,r,r,F4,B3,G2,r,E6,E5,B4,G2,G2
826.6667,344.4445,207,3.6667,B5,B5,F5,B4,E5,B4,G3,G2,r,B3,B3,r,r,r,r,F4,B3,G2,r,E6,E5,B4,G2,G2
827.0,344.5833,207,4.0,B5,B5,F5,B4,D5,B4,G3,G2,r,B3,B3,r,r,r,r,F4,B3,G2,r,D6,D5,B4,G2,r
827.3333,344.7222,207,4.3333,B5,B5,F5,B4,D5,B4,G3,G2,r,B3,B3,r,r,r,r,F4,B3,G2,r,D6,D5,B4,G2,r
827.6667,344.8611,207,4.6667,B5,B5,F5,B4,D5,B4,G3,G2,r,B3,B3,r,r,r,r,F4,B3,G2,r,D6,D5,r,G2,r
828.0,345.0,208,1.0,r,r,C5,C5,C5,C5,C4,C4,r,r,r,r,r,r,r,r,r,r,r,C5,C4,C4,C3,C2
828.3333,345.1389,208,1.3333,r,r,C5,C5,C5,C5,C4,C4,r,r,r,r,r,r,r,r,r,r,r,C5,C4,C4,C3,C2
828.6667,345.2778,208,1.6667,r,r,r,r,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,C5,r,C4,C3,C2
829.0,345.4167,208,2.0,C6,C6,r,r,r,r,B-3,B-3,r,C4,r,r,r,r,r,r,r,r,r,C5,C4,B-3,C3,r
829.3333,345.5555,208,2.3333,C6,C6,C5,C5,C5,C5,B-3,B-3,r,C4,r,r,r,r,r,r,r,r,r,C5,C4,B-3,C3,r
829.6667,345.6945,208,2.6667,C6,C6,C5,C5,C5,C5,B-3,B-3,r,C4,r,r,r,r,r,r,r,r,r,r,C4,B-3,r,r
830.0,345.8333,208,3.0,C6,C6,F5,F5,F5,F5,A3,A3,r,C4,r,r,r,r,r,r,r,r,r,C5,C4,A3,C3,C2
830.3333,345.9722,208,3.3333,C6,C6,F5,F5,F5,F5,A3,A3,r,C4,r,r,r,r,r,r,r,r,r,C5,C4,A3,C3,C2
830.6667,346.1111,208,3.6667,C6,C6,A5,A5,A5,A5,A3,A3,r,C4,r,r,r,r,r,r,r,r,r,C5,r,A3,C3,C2
831.0,346.25,208,4.0,D6,D6,A5,A5,A5,A5,B3,B3,r,D4,r,r,r,r,r,r,r,r,r,C5,C4,B3,C3,r
831.3333,346.3889,208,4.3333,D6,D6,A5,A5,A5,A5,B3,B3,r,D4,r,r,r,r,r,r,r,r,r,C5,C4,B3,C3,r
831.6667,346.5278,208,4.6667,D6,D6,r,r,r,r,B3,B3,r,D4,r,r,r,r,r,r,r,r,r,r,C4,B3,r,r
832.0,346.6667,209,1.0,r,r,C5,C5,C5,C5,C4,C4,r,r,r,r,r,r,r,r,r,r,r,C5,C4,C4,C3,C2
832.3333,346.8055,209,1.3333,r,r,C5,C5,C5,C5,C4,C4,r,r,r,r,r,r,r,r,r,r,r,C5,C4,C4,C3,C2
832.6667,346.9445,209,1.6667,r,r,r,r,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,C5,r,C4,C3,C2
833.0,347.0833,209,2.0,C6,C6,r,r,r,r,B-3,B-3,r,C4,r,r,r,r,r,r,r,r,r,C5,C4,B-3,C3,r
833.3333,347.2222,209,2.3333,C6,C6,C5,C5,C5,C5,B-3,B-3,r,C4,r,r,r,r,r,r,r,r,r,C5,C4,B-3,C3,r
833.6667,347.3611,209,2.6667,C6,C6,C5,C5,C5,C5,B-3,B-3,r,C4,r,r,r,r,r,r,r,r,r,r,C4,B-3,r,r
834.0,347.5,209,3.0,C6,C6,F5,F5,F5,F5,A3,A3,r,C4,r,r,r,r,r,r,r,r,r,C5,C4,A3,C3,C2
834.3333,347.6389,209,3.3333,C6,C6,F5,F5,F5,F5,A3,A3,r,C4,r,r,r,r,r,r,r,r,r,C5,C4,A3,C3,C2
834.6667,347.7778,209,3.6667,C6,C6,A5,A5,A5,A5,A3,A3,r,C4,r,r,r,r,r,r,r,r,r,C5,r,A3,C3,C2
835.0,347.9167,209,4.0,D6,D6,A5,A5,A5,A5,B3,B3,r,D4,r,r,r,r,r,r,r,r,r,C5,C4,B3,C3,r
835.3333,348.0555,209,4.3333,D6,D6,A5,A5,A5,A5,B3,B3,r,D4,r,r,r,r,r,r,r,r,r,C5,C4,B3,C3,r
835.6667,348.1945,209,4.6667,D6,D6,r,r,r,r,B3,B3,r,D4,r,r,r,r,r,r,r,r,r,r,C4,B3,r,r
836.0,348.3333,210,1.0,r,r,C5,C5,C5,C5,C4,C3,r,r,r,r,r,r,r,C4,E3,C3,r,C5,C4,E4,C4,C3
837.0,348.75,210,2.0,r,r,C5,C5,C5,C5,C4,C3,r,r,r,r,r,r,r,C4,E3,C3,r,E5,E4,E4,C4,r
838.0,349.1667,210,3.0,C6,C6,C6,E5,E5,G4,B-3,B-2,r,C4,r,r,r,r,r,E4,G3,B-2,r,G5,G4,G4,B-3,B-2
839.0,349.5833,210,4.0,C6,C6,C6,E5,E5,G4,B-3,B-2,r,C4,r,r,r,r,r,E4,G3,B-2,r,C6,C5,G4,B-3,r
840.0,350.0,211,1.0,C6,C6,C6,F5,F5,C5,G#3,G#2,r,C4,r,r,r,r,r,F4,C4,G#2,r,F6,F5,C5,G#3,G#2
841.0,350.4167,211,2.0,C6,C6,C6,F5,F5,C5,G#3,G#2,r,C4,r,r,r,r,r,F4,C4,G#2,r,G#6,G#5,C5,G#3,r
842.0,350.8333,211,3.0,D6,D6,G#5,D5,G5,D5,B-3,B-2,r,D4,r,r,r,r,r,D4,B-3,B-2,r,G6,G5,D5,B-3,B-2
843.0,351.25,211,4.0,D6,D6,G#5,D5,F5,D5,B-3,B-2,r,D4,r,r,r,r,r,r,r,r,r,F6,F5,D5,B-3,r
844.0,351.6667,212,1.0,E-6,E-6,E-5,E-5,E-5,B-4,G3,G2,r,B-3,r,r,r,r,r,r,r,r,r,E-6,E-5,B-4,G3,G2
846.0,352.5,212,3.0,C#6,C#6,C#5,C#5,F5,G#4,F3,F2,F1,F4,C#4,G#4,F3,F5,F4,G#4,C#4,F3,F2,C#6,F5,G#4,F2,F1
847.0,352.9167,212,4.0,C#6,C#6,C#5,C#5,F5,G#4,G#3,G#2,G#1,F4,C#4,G#4,F3,F5,F4,G#4,C#4,F3,F2,C#6,F5,G#4,G#2,G#1
848.0,353.3333,213,1.0,C#6,C#6,C#5,C#5,F5,G#4,C#4,C#3,C#2,F4,C#4,G#4,F3,F5,F4,G#4,C#4,F3,F2,C#6,F5,G#4,C#3,C#2
849.0,353.75,213,2.0,F6,F6,F5,F5,C#5,F4,F4,F3,F2,F4,C#4,G#4,F3,F5,F4,r,r,r,r,F6,F5,G#4,F3,F2
850.0,354.1667,213,3.0,E-6,E-6,E-5,E-5,C#5,F4,E-4,E-3,E-2,F4,C#4,G#4,F3,F5,F4,r,r,r,r,E-6,E-5,G#4,E-3,E-2
851.0,354.5833,213,4.0,C#6,C#6,C#5,C#5,C#5,F4,C#4,C#3,C#2,F4,C#4,G#4,F3,F5,F4,r,r,r,r,C#6,C#5,G#4,C#3,C#2
852.0,355.0,214,1.0,C7,C6,C6,C5,C#5,F4,C4,C3,C3,F4,C#4,G#4,F3,F5,F4,r,r,r,r,C7,C6,C#5,C4,C3
853.0,355.4167,214,2.0,B-6,B-5,B-5,B-4,C#5,F4,B-3,B-2,B-2,C#4,G3,G4,F4,F5,F4,r,r,r,r,B-6,B-5,C#5,B-3,B-2
854.0,355.8333,214,3.0,G#6,G#5,G#5,G#4,C#5,F4,G#3,G#2,G#2,C#4,G3,G4,F4,F5,F4,r,r,r,r,G#6,G#5,C#5,G#3,G#2
855.0,356.25,214,4.0,G6,G5,G5,G4,C#5,F4,G3,G2,G2,C#4,G3,G4,F4,F5,F4,r,r,r,r,G6,G5,C#5,G3,G2
856.0,356.6667,215,1.0,F6,B-5,F5,B-4,C#5,B-4,G4,G3,G3,C#4,G3,B-4,G4,r,r,r,r,r,r,F6,F5,C#5,G4,G3
857.0,357.0833,215,2.0,E6,B-5,E5,B-4,C#5,B-4,G4,G3,G3,C#4,G3,B-4,G4,r,r,r,r,r,r,E6,E5,C#5,G4,G3
859.0,357.9167,215,4.0,G6,C#6,G5,C#5,C#5,G4,B-2,B-1,B-1,C#4,B-3,G4,G4,r,r,r,r,r,r,G6,C#5,C#4,B-2,B-1
859.3333,358.0555,215,4.3333,G6,C#6,G5,C#5,C#5,G4,B-2,B-1,B-1,C#4,B-3,G4,G4,r,r,r,r,r,r,G6,C#5,C#4,B-2,B-1
859.6667,358.1945,215,4.6667,G6,C#6,G5,C#5,C#5,G4,B-2,B-1,B-1,C#4,B-3,G4,G4,r,r,r,r,r,r,G6,C#5,C#4,B-2,B-1
860.0,358.3333,216,1.0,F6,C#6,F5,C#5,C#5,G4,B-3,B-2,B-2,C#4,B-3,G4,G4,r,r,r,r,r,r,F6,C#5,G4,B-3,B-2
861.0,358.75,216,2.0,E6,C#6,E5,C#5,C#5,G4,B-3,B-2,B-2,C#4,B-3,G4,G4,r,r,r,r,r,r,E6,C#5,G4,B-3,B-2
863.0,359.5833,216,4.0,C6,r,r,r,r,r,C3,C3,B-1,C4,C4,C4,C4,C5,C5,r,r,r,r,C6,C4,C4,C3,B-1
864.0,360.0,217,1.0,G#6,G#5,C5,G#4,C5,G#4,F3,F2,F1,C4,C4,G#4,F3,F5,F4,r,r,r,r,G#6,G#4,G#4,F2,F1
864.5,360.2083,217,1.5,G#6,G#5,C5,G#4,C5,G#4,F3,F2,F1,C4,C4,G#4,F3,F5,F4,r,r,r,r,G#6,F4,G#4,F2,F1
865.0,360.4167,217,2.0,G#6,G#5,C5,G#4,C5,G#4,F3,F2,F1,C4,C4,G#4,F3,r,r,r,r,r,r,G#6,C4,G#4,G#3,F1
865.5,360.625,217,2.5,G#6,G#5,C5,G#4,C5,G#4,F3,F2,F1,C4,C4,G#4,F3,r,r,r,r,r,r,G#6,C4,G#4,F3,F1
866.0,360.8333,217,3.0,G#6,G#5,F5,C5,C5,F4,G#3,G#2,G#1,C4,C4,G#4,G#3,r,r,r,r,r,r,G#6,C5,G#4,C3,G#1
866.5,361.0417,217,3.5,G#6,G#5,F5,C5,C5,F4,G#3,G#2,G#1,C4,C4,G#4,G#3,r,r,r,r,r,r,G#6,G#4,G#4,C3,G#1
867.0,361.25,217,4.0,G6,G5,F5,C5,C5,F4,G#3,G#2,G#1,C4,C4,G4,G#3,r,r,r,r,r,r,G6,F4,G4,C4,G#1
