qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,Violin 1,Violin 2,Viola,Violoncello,Contrabass
509.0,231.3636,117,2.0,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,r,r,C3,C2,C2
509.5,231.5909,117,2.5,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,A5,A4,C3,C2,C2
509.75,231.7045,117,2.75,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,G5,G4,C3,C2,C2
510.0,231.8182,118,1.0,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,E5,E4,C3,C2,C2
510.5,232.0455,118,1.5,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,G5,G4,C3,C2,C2
510.75,232.1591,118,1.75,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,F5,F4,C3,C2,C2
511.0,232.2727,118,2.0,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,D5,D4,C3,C2,C2
511.5,232.5,118,2.5,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,F5,F4,C3,C2,C2
511.75,232.6136,118,2.75,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,E5,E4,C3,C2,C2
512.0,232.7273,119,1.0,C6,C5,C6,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
512.3333,232.8788,119,1.3333,C6,C5,C6,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
512.6667,233.0303,119,1.6667,C6,C5,C6,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
513.0,233.1818,119,2.0,G5,G4,G5,G4,G4,G3,G3,G2,C4,C3,r,r,C3,C2,C2
513.5,233.4091,119,2.5,G5,G4,G5,G4,G4,G3,G3,G2,C4,C3,E5,E4,C3,C2,C2
513.75,233.5227,119,2.75,G5,G4,G5,G4,G4,G3,G3,G2,C4,C3,D5,D4,C3,C2,C2
514.0,233.6364,120,1.0,G5,G4,G5,G4,G4,G3,G3,G2,C4,C3,C5,C4,C3,C2,C2
514.5,233.8636,120,1.5,G5,G4,G5,G4,G4,G3,G3,G2,C4,C3,E5,E4,C3,C2,C2
514.75,233.9773,120,1.75,G5,G4,G5,G4,G4,G3,G3,G2,C4,C3,D5,D4,C3,C2,C2
515.0,234.0909,120,2.0,G5,G4,G5,G4,G4,G3,G3,G2,C4,C3,C5,C4,C3,C2,C2
515.5,234.3182,120,2.5,G5,G4,G5,G4,G4,G3,G3,G2,C4,C3,A5,A4,C3,C2,C2
515.75,234.4318,120,2.75,G5,G4,G5,G4,G4,G3,G3,G2,C4,C3,F#5,F#4,C3,C2,C2
516.0,234.5455,121,1.0,E6,E5,E5,E5,E5,E4,E4,E3,C4,C3,G5,G4,C3,C2,C2
516.3333,234.697,121,1.3333,E6,E5,E5,E5,E5,E4,E4,E3,C4,C3,G5,G4,C3,C2,C2
516.6667,234.8485,121,1.6667,E6,E5,E5,E5,E5,E4,E4,E3,C4,C3,G5,G4,C3,C2,C2
517.0,235.0,121,2.0,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,r,r,C3,C2,C2
517.5,235.2273,121,2.5,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,A5,A4,C3,C2,C2
517.75,235.3409,121,2.75,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,G5,G4,C3,C2,C2
518.0,235.4545,122,1.0,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,E5,E4,C3,C2,C2
518.5,235.6818,122,1.5,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,G5,G4,C3,C2,C2
518.75,235.7955,122,1.75,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,F5,F4,C3,C2,C2
519.0,235.9091,122,2.0,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,D5,D4,C3,C2,C2
519.5,236.1364,122,2.5,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,F5,F4,C3,C2,C2
519.75,236.25,122,2.75,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,E5,E4,C3,C2,C2
520.0,236.3636,123,1.0,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
520.3333,236.5151,123,1.3333,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
520.5,236.5909,123,1.5,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,G5,G4,C3,C2,C2
520.6667,236.6667,123,1.6667,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,G5,G4,C3,C2,C2
520.75,236.7045,123,1.75,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,E5,E4,C3,C2,C2
521.0,236.8182,123,2.0,G5,G4,G4,G4,G4,G3,G3,G2,C4,C3,D5,D4,C3,C2,C2
521.5,237.0455,123,2.5,G5,G4,G4,G4,G4,G3,G3,G2,C4,C3,G5,G4,C3,C2,C2
521.75,237.1591,123,2.75,G5,G4,G4,G4,G4,G3,G3,G2,C4,C3,F5,F4,C3,C2,C2
522.0,237.2727,124,1.0,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
522.3333,237.4242,124,1.3333,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
522.5,237.5,124,1.5,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,G5,G4,C3,C2,C2
522.6667,237.5758,124,1.6667,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,G5,G4,C3,C2,C2
522.75,237.6136,124,1.75,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,E5,E4,C3,C2,C2
523.0,237.7273,124,2.0,G5,G4,G4,G4,G4,G3,G3,G2,C4,C3,D5,D4,C3,C2,C2
523.5,237.9545,124,2.5,G5,G4,G4,G4,G4,G3,G3,G2,C4,C3,G5,G4,C3,C2,C2
523.75,238.0682,124,2.75,G5,G4,G4,G4,G4,G3,G3,G2,C4,C3,F5,F4,C3,C2,C2
524.0,238.1818,125,1.0,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
524.3333,238.3333,125,1.3333,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
524.5,238.4091,125,1.5,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,G5,G4,C3,C2,C2
524.6667,238.4849,125,1.6667,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,G5,G4,C3,C2,C2
524.75,238.5227,125,1.75,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,E5,E4,C3,C2,C2
525.0,238.6364,125,2.0,G5,G4,G4,G4,G4,G3,G3,G2,C4,C3,D5,D4,C3,C2,C2
525.5,238.8636,125,2.5,G5,G4,G4,G4,G4,G3,G3,G2,C4,C3,G5,G4,C3,C2,C2
525.75,238.9773,125,2.75,G5,G4,G4,G4,G4,G3,G3,G2,C4,C3,F5,F4,C3,C2,C2
526.0,239.0909,126,1.0,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
526.3333,239.2424,126,1.3333,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
526.5,239.3182,126,1.5,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,G5,G4,C3,C2,C2
526.6667,239.394,126,1.6667,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,G5,G4,C3,C2,C2
526.75,239.4318,126,1.75,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,E5,E4,C3,C2,C2
527.0,239.5455,126,2.0,G5,G4,G4,G4,G4,G3,G3,G2,C4,C3,D5,D4,C3,C2,C2
527.5,239.7727,126,2.5,G5,G4,G4,G4,G4,G3,G3,G2,C4,C3,G5,G4,C3,C2,C2
527.75,239.8864,126,2.75,G5,G4,G4,G4,G4,G3,G3,G2,C4,C3,F5,F4,C3,C2,C2
528.0,240.0,127,1.0,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
528.3333,240.1515,127,1.3333,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
528.5,240.2273,127,1.5,r,r,r,r,r,r,r,r,r,r,C5,G4,r,C2,r
528.6667,240.303,127,1.6667,r,r,r,r,r,r,r,r,r,r,C5,G4,r,C2,r
528.75,240.3409,127,1.75,r,r,r,r,r,r,r,r,r,r,C5,E4,r,C2,r
529.0,240.4545,127,2.0,r,r,r,r,r,r,r,r,r,r,G4,D4,r,C2,r
529.5,240.6818,127,2.5,r,r,r,r,r,r,r,r,r,r,G4,G4,r,C2,r
529.75,240.7955,127,2.75,r,r,r,r,r,r,r,r,r,r,G4,F4,r,C2,r
530.0,240.9091,128,1.0,r,r,r,r,r,r,r,r,r,r,C5,C4,r,C2,r
530.3333,241.0606,128,1.3333,r,r,r,r,r,r,r,r,r,r,C5,C4,r,C2,r
530.5,241.1364,128,1.5,r,r,r,r,r,r,r,r,r,r,C5,G4,r,C2,r
530.6667,241.2121,128,1.6667,r,r,r,r,r,r,r,r,r,r,C5,G4,r,C2,r
530.75,241.25,128,1.75,r,r,r,r,r,r,r,r,r,r,C5,E4,r,C2,r
531.0,241.3636,128,2.0,r,r,r,r,r,r,r,r,r,r,G4,D4,r,C2,r
531.5,241.5909,128,2.5,r,r,r,r,r,r,r,r,r,r,G4,G4,r,C2,r
531.75,241.7045,128,2.75,r,r,r,r,r,r,r,r,r,r,G4,F4,r,C2,r
532.0,241.8182,129,1.0,r,r,r,r,r,r,r,r,r,r,C5,C4,r,C2,r
532.3333,241.9697,129,1.3333,r,r,r,r,r,r,r,r,r,r,C5,C4,r,C2,r
532.5,242.0455,129,1.5,r,r,r,r,r,r,r,r,r,r,C5,G4,r,C2,r
532.6667,242.1212,129,1.6667,r,r,r,r,r,r,r,r,r,r,C5,G4,r,C2,r
532.75,242.1591,129,1.75,r,r,r,r,r,r,r,r,r,r,C5,E4,r,C2,r
533.0,242.2727,129,2.0,r,r,r,r,r,r,r,r,r,r,G4,D4,r,C2,r
533.5,242.5,129,2.5,r,r,r,r,r,r,r,r,r,r,G4,G4,r,C2,r
533.75,242.6136,129,2.75,r,r,r,r,r,r,r,r,r,r,G4,F4,r,C2,r
534.0,242.7273,130,1.0,r,r,r,r,r,r,r,r,r,r,C5,C4,r,C2,r
534.3333,242.8788,130,1.3333,r,r,r,r,r,r,r,r,r,r,C5,C4,r,C2,r
534.5,242.9545,130,1.5,r,r,r,r,r,r,r,r,r,r,C5,G4,r,C2,r
534.6667,243.0303,130,1.6667,r,r,r,r,r,r,r,r,r,r,C5,G4,r,C2,r
534.75,243.0682,130,1.75,r,r,r,r,r,r,r,r,r,r,C5,E4,r,C2,r
535.0,243.1818,130,2.0,r,r,r,r,r,r,r,r,r,r,G4,D4,r,C2,r
535.5,243.4091,130,2.5,r,r,r,r,r,r,r,r,r,r,G4,G4,r,C2,r
535.75,243.5227,130,2.75,r,r,r,r,r,r,r,r,r,r,G4,F4,r,C2,r
536.0,243.6364,131,1.0,r,r,r,r,r,r,r,r,r,r,C5,C4,C3,C2,r
536.5,243.8636,131,1.5,r,r,r,r,r,r,r,r,r,r,r,C4,G3,G2,r
536.75,243.9773,131,1.75,r,r,r,r,r,r,r,r,r,r,r,C4,E3,E2,r
537.0,244.0909,131,2.0,r,r,r,r,r,r,r,r,r,r,r,G3,C3,C2,r
537.5,244.3182,131,2.5,r,r,r,r,r,r,r,r,r,r,r,G3,G3,G2,r
537.75,244.4318,131,2.75,r,r,r,r,r,r,r,r,r,r,r,G3,E3,E2,r
538.0,244.5455,132,1.0,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C2,r
538.5,244.7727,132,1.5,r,r,r,r,r,r,r,r,r,r,r,C4,G3,G2,r
538.75,244.8864,132,1.75,r,r,r,r,r,r,r,r,r,r,r,C4,E3,E2,r
539.0,245.0,132,2.0,r,r,r,r,r,r,r,r,r,r,r,G3,C3,C2,r
539.5,245.2273,132,2.5,r,r,r,r,r,r,r,r,r,r,r,G3,G3,G2,r
539.75,245.3409,132,2.75,r,r,r,r,r,r,r,r,r,r,r,G3,E3,E2,r
540.0,245.4545,133,1.0,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C2,r
540.5,245.6818,133,1.5,r,r,r,r,r,r,r,r,r,r,r,C4,G3,G2,r
540.75,245.7955,133,1.75,r,r,r,r,r,r,r,r,r,r,r,C4,E3,E2,r
541.0,245.9091,133,2.0,r,r,r,r,r,r,r,r,r,r,r,G3,C3,C2,r
541.5,246.1364,133,2.5,r,r,r,r,r,r,r,r,r,r,r,G3,G3,G2,r
541.75,246.25,133,2.75,r,r,r,r,r,r,r,r,r,r,r,G3,E3,E2,r
542.0,246.3636,134,1.0,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C2,r
542.5,246.5909,134,1.5,r,r,r,r,r,r,r,r,r,r,r,C4,G3,G2,r
542.75,246.7045,134,1.75,r,r,r,r,r,r,r,r,r,r,r,C4,E3,E2,r
543.0,246.8182,134,2.0,r,r,r,r,r,r,r,r,r,r,r,G3,C3,C2,r
543.5,247.0455,134,2.5,r,r,r,r,r,r,r,r,r,r,r,G3,G3,G2,r
543.75,247.1591,134,2.75,r,r,r,r,r,r,r,r,r,r,r,G3,E3,E2,r
544.0,247.2727,135,1.0,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C2,r
544.5,247.5,135,1.5,r,r,r,r,r,r,r,r,r,r,C4,r,r,r,r
545.0,247.7273,135,2.0,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,r
545.5,247.9545,135,2.5,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,r
546.0,248.1818,136,1.0,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
546.5,248.4091,136,1.5,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
547.0,248.6364,136,2.0,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,r
547.5,248.8636,136,2.5,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
548.0,249.0909,137,1.0,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
548.5,249.3182,137,1.5,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
549.0,249.5455,137,2.0,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
549.5,249.7727,137,2.5,r,r,r,r,r,r,r,r,r,r,C5,r,r,r,r
550.0,250.0,138,1.0,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r
550.5,250.2273,138,1.5,r,r,r,r,r,r,r,r,r,r,A4,A4,A3,r,r
551.0,250.4545,138,2.0,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,r,r
551.5,250.6818,138,2.5,r,r,r,r,r,r,r,r,r,r,D5,D5,D4,r,r
552.0,250.9091,139,1.0,r,r,r,r,B-4,E4,G3,C3,G4,C4,r,B-3,G3,r,r
552.5,251.1364,139,1.5,r,r,r,r,B-4,E4,G3,C3,G4,C4,A4,B-3,G3,r,r
553.0,251.3636,139,2.0,r,r,r,r,B-4,E4,G3,C3,G4,C4,B-4,B-3,G3,r,r
553.5,251.5909,139,2.5,r,r,r,r,B-4,E4,G3,C3,G4,C4,D5,B-3,G3,r,r
554.0,251.8182,140,1.0,r,r,r,r,B-4,E4,G3,C3,G4,C4,C5,B-3,G3,r,r
554.5,252.0455,140,1.5,r,r,r,r,B-4,E4,G3,C3,G4,C4,B-4,B-3,G3,r,r
554.75,252.1591,140,1.75,r,r,r,r,B-4,E4,G3,C3,G4,C4,A4,B-3,G3,r,r
555.0,252.2727,140,2.0,r,r,r,r,B-4,E4,G3,C3,G4,C4,G4,B-3,G3,r,r
555.5,252.5,140,2.5,r,r,r,r,B-4,E4,G3,C3,G4,C4,C4,B-3,G3,r,r
556.0,252.7273,141,1.0,r,r,r,r,B-4,E4,G3,C3,G4,C4,r,B-3,G3,r,r
556.5,252.9545,141,1.5,r,r,r,r,B-4,E4,G3,C3,G4,C4,A4,B-3,G3,r,r
557.0,253.1818,141,2.0,r,r,r,r,B-4,E4,G3,C3,G4,C4,B-4,B-3,G3,r,r
557.5,253.4091,141,2.5,r,r,r,r,B-4,E4,G3,C3,G4,C4,D5,B-3,G3,r,r
558.0,253.6364,142,1.0,r,r,r,r,B-4,E4,G3,C3,G4,C4,C5,B-3,G3,r,r
558.5,253.8636,142,1.5,r,r,r,r,B-4,E4,G3,C3,G4,C4,B-4,B-3,G3,r,r
558.75,253.9773,142,1.75,r,r,r,r,B-4,E4,G3,C3,G4,C4,A4,B-3,G3,r,r
559.0,254.0909,142,2.0,r,r,r,r,B-4,E4,G3,C3,G4,C4,G4,B-3,G3,r,r
559.5,254.3182,142,2.5,r,r,r,r,B-4,E4,G3,C3,G4,C4,C4,B-3,G3,r,r
560.0,254.5455,143,1.0,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,r
560.5,254.7727,143,1.5,r,r,r,r,r,r,r,r,r,r,F4,r,F3,r,r
561.0,255.0,143,2.0,r,r,r,r,r,r,r,r,r,r,G4,r,G3,r,r
561.5,255.2273,143,2.5,r,r,r,r,r,r,r,r,r,r,B-4,r,B-3,r,r
562.0,255.4545,144,1.0,r,r,r,r,r,r,r,r,r,r,A4,r,A3,r,r
562.5,255.6818,144,1.5,r,r,r,r,r,r,r,r,r,r,A4,r,A3,r,r
563.0,255.9091,144,2.0,r,r,r,r,r,r,r,r,r,r,B-4,r,B-3,r,r
563.5,256.1364,144,2.5,r,r,r,r,r,r,r,r,r,r,D5,r,D4,r,r
564.0,256.3636,145,1.0,r,r,r,r,r,r,r,r,r,r,C5,r,C4,r,r
564.5,256.5909,145,1.5,r,r,r,r,r,r,r,r,r,r,C5,r,C4,r,r
565.0,256.8182,145,2.0,r,r,r,r,r,r,r,r,r,r,D5,r,D4,r,r
565.5,257.0455,145,2.5,r,r,r,r,r,r,r,r,r,r,F5,r,F4,r,r
566.0,257.2727,146,1.0,r,r,r,r,r,r,r,r,r,r,E-5,r,E-4,r,r
566.5,257.5,146,1.5,r,r,r,r,r,r,r,r,r,r,D5,D5,D4,r,r
567.0,257.7273,146,2.0,r,r,r,r,r,r,r,r,r,r,E-5,E-5,E-4,r,r
567.5,257.9545,146,2.5,r,r,r,r,r,r,r,r,r,r,G5,G5,G4,r,r
568.0,258.1818,147,1.0,r,r,E-5,A4,r,r,E-4,C4,F2,F1,r,r,r,r,r
568.5,258.4091,147,1.5,r,r,E-5,A4,D5,r,E-4,C4,F2,F1,r,r,r,r,r
569.0,258.6364,147,2.0,r,r,E-5,A4,E-5,r,E-4,C4,F2,F1,r,r,r,r,r
569.5,258.8636,147,2.5,r,r,E-5,A4,G5,r,E-4,C4,F2,F1,r,r,r,r,r
570.0,259.0909,148,1.0,r,r,E-5,A4,F5,r,E-4,C4,F2,F1,r,r,r,r,r
570.5,259.3182,148,1.5,D6,r,E-5,A4,E-5,r,E-4,C4,F2,F1,r,r,r,r,r
570.75,259.4318,148,1.75,D6,r,E-5,A4,D5,r,E-4,C4,F2,F1,r,r,r,r,r
571.0,259.5455,148,2.0,E-6,r,E-5,A4,C5,r,E-4,C4,F2,F1,r,r,r,r,r
571.5,259.7727,148,2.5,G6,r,E-5,A4,F4,r,E-4,C4,F2,F1,F4,r,F3,r,r
572.0,260.0,149,1.0,r,r,E-5,A4,r,r,E-4,C4,F2,F1,r,r,r,r,r
572.5,260.2273,149,1.5,r,r,E-5,A4,D5,r,E-4,C4,F2,F1,r,r,r,r,r
573.0,260.4545,149,2.0,r,r,E-5,A4,E-5,r,E-4,C4,F2,F1,r,r,r,r,r
573.5,260.6818,149,2.5,r,r,E-5,A4,G5,r,E-4,C4,F2,F1,r,r,r,r,r
574.0,260.9091,150,1.0,r,r,E-5,A4,F5,r,E-4,C4,F2,F1,r,r,r,r,r
574.5,261.1364,150,1.5,D6,r,E-5,A4,E-5,r,E-4,C4,F2,F1,r,r,r,r,r
574.75,261.25,150,1.75,D6,r,E-5,A4,D5,r,E-4,C4,F2,F1,r,r,r,r,r
575.0,261.3636,150,2.0,E-6,r,E-5,A4,C5,r,E-4,C4,F2,F1,r,r,r,r,r
575.5,261.5909,150,2.5,F6,r,E-5,A4,F4,r,E-4,C4,F2,F1,F4,r,F3,F2,F2
576.0,261.8182,151,1.0,r,r,D5,B-4,B-4,D4,B-3,D3,F2,F1,B-4,r,F3,F2,B-1
576.3333,261.9697,151,1.3333,r,r,D5,B-4,B-4,D4,B-3,D3,F2,F1,B-4,r,D4,D3,B-1
576.5,262.0455,151,1.5,r,r,r,r,B-4,D4,B-3,D3,F2,F1,F4,r,D4,D3,B-1
576.6667,262.1212,151,1.6667,r,r,r,r,B-4,D4,B-3,D3,F2,F1,F4,r,B-3,B-2,B-1
576.75,262.1591,151,1.75,r,r,r,r,B-4,D4,B-3,D3,F2,F1,E-4,r,B-3,B-2,B-1
577.0,262.2727,151,2.0,r,r,r,r,B-4,D4,B-3,D3,F2,F1,D4,r,F4,F3,r
577.3333,262.4242,151,2.3333,r,r,r,r,B-4,D4,B-3,D3,F2,F1,D4,r,D4,D3,r
577.5,262.5,151,2.5,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-3,r,D4,D3,r
577.6667,262.5758,151,2.6667,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-3,r,B-3,B-2,r
578.0,262.7273,152,1.0,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-4,r,F3,F2,B-1
578.3333,262.8788,152,1.3333,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-4,r,D4,D3,B-1
578.5,262.9545,152,1.5,r,r,r,r,B-4,D4,B-3,D3,F2,F1,F4,r,D4,D3,B-1
578.6667,263.0303,152,1.6667,r,r,r,r,B-4,D4,B-3,D3,F2,F1,F4,r,B-3,B-2,B-1
578.75,263.0682,152,1.75,r,r,r,r,B-4,D4,B-3,D3,F2,F1,E-4,r,B-3,B-2,B-1
579.0,263.1818,152,2.0,r,r,r,r,B-4,D4,B-3,D3,F2,F1,D4,r,F4,F3,r
579.3333,263.3333,152,2.3333,r,r,r,r,B-4,D4,B-3,D3,F2,F1,D4,r,D4,D3,r
579.5,263.4091,152,2.5,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-3,r,D4,D3,r
579.6667,263.4849,152,2.6667,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-3,r,B-3,B-2,r
580.0,263.6364,153,1.0,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-4,r,F3,F2,B-1
580.3333,263.7879,153,1.3333,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-4,r,D4,D3,B-1
580.5,263.8636,153,1.5,r,r,r,r,B-4,D4,B-3,D3,F2,F1,F4,r,D4,D3,B-1
580.6667,263.9394,153,1.6667,r,r,r,r,B-4,D4,B-3,D3,F2,F1,F4,r,B-3,B-2,B-1
580.75,263.9773,153,1.75,r,r,r,r,B-4,D4,B-3,D3,F2,F1,E-4,r,B-3,B-2,B-1
581.0,264.0909,153,2.0,r,r,r,r,B-4,D4,B-3,D3,F2,F1,D4,r,F4,F3,r
581.3333,264.2424,153,2.3333,r,r,r,r,B-4,D4,B-3,D3,F2,F1,D4,r,D4,D3,r
581.5,264.3182,153,2.5,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-3,r,D4,D3,r
581.6667,264.394,153,2.6667,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-3,r,B-3,B-2,r
582.0,264.5455,154,1.0,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-4,r,F3,F2,B-1
582.3333,264.697,154,1.3333,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-4,r,D4,D3,B-1
582.5,264.7727,154,1.5,r,r,r,r,B-4,D4,B-3,D3,F2,F1,F4,r,D4,D3,B-1
582.6667,264.8485,154,1.6667,r,r,r,r,B-4,D4,B-3,D3,F2,F1,F4,r,B-3,B-2,B-1
582.75,264.8864,154,1.75,r,r,r,r,B-4,D4,B-3,D3,F2,F1,E-4,r,B-3,B-2,B-1
583.0,265.0,154,2.0,r,r,r,r,B-4,D4,B-3,D3,F2,F1,D4,r,F4,F3,r
583.3333,265.1515,154,2.3333,r,r,r,r,B-4,D4,B-3,D3,F2,F1,D4,r,D4,D3,r
583.5,265.2273,154,2.5,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-3,r,D4,D3,r
583.6667,265.303,154,2.6667,r,r,r,r,B-4,D4,B-3,D3,F2,F1,B-3,r,B-3,B-2,r
584.0,265.4545,155,1.0,B-5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,B-4,F3,F2,B-1
584.3333,265.606,155,1.3333,B-5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,B-4,D4,D3,B-1
584.5,265.6818,155,1.5,F5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,F4,D4,D3,B-1
584.6667,265.7576,155,1.6667,F5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,F4,B-3,B-2,B-1
584.75,265.7955,155,1.75,E-5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,E-4,B-3,B-2,B-1
585.0,265.9091,155,2.0,D5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,D4,F4,F3,r
585.3333,266.0606,155,2.3333,D5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,D4,D4,D3,r
585.5,266.1364,155,2.5,B-4,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,B-3,D4,D3,r
585.6667,266.2121,155,2.6667,B-4,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,B-3,B-3,B-2,r
586.0,266.3636,156,1.0,B-5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,B-4,F3,F2,B-1
586.3333,266.5151,156,1.3333,B-5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,B-4,D4,D3,B-1
586.5,266.5909,156,1.5,F5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,F4,D4,D3,B-1
586.6667,266.6667,156,1.6667,F5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,F4,B-3,B-2,B-1
586.75,266.7045,156,1.75,E-5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,E-4,B-3,B-2,B-1
587.0,266.8182,156,2.0,D5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,D4,F4,F3,r
587.3333,266.9697,156,2.3333,D5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,D4,D4,D3,r
587.5,267.0455,156,2.5,B-4,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,B-3,D4,D3,r
587.6667,267.1212,156,2.6667,B-4,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,B-3,B-3,B-2,r
588.0,267.2727,157,1.0,B-5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,B-4,F3,F2,B-1
588.3333,267.4242,157,1.3333,B-5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,B-4,D4,D3,B-1
588.5,267.5,157,1.5,F5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,F4,D4,D3,B-1
588.6667,267.5758,157,1.6667,F5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,F4,B-3,B-2,B-1
588.75,267.6136,157,1.75,E-5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,E-4,B-3,B-2,B-1
589.0,267.7273,157,2.0,D5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,D4,F4,F3,r
589.3333,267.8788,157,2.3333,D5,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,D4,D4,D3,r
589.5,267.9545,157,2.5,B-4,r,r,r,B-4,D4,B-3,D3,F2,F1,D5,B-3,D4,D3,r
