qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Bass Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1898.0,1914.0,Main Part,P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&U(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),,,,,,,,,,,P8(Flute 2)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&U(F Trumpet 1)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&U(F Trumpet 3)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&U(F Trumpet 3)&U(Alto Trombone)&P8(Bass Trombone)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),,,U(Flute 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&U(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&U(F Trumpet 1)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Violin 1)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Flute 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1914.0,1930.0,Main Part,P8(Main)&P8(Oboe 1)&P8(Oboe 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(Viola),P8(Main)&P8(Flute 2)&P8(Oboe 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(Viola),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(Viola),U(Bb Clarinet 2)&P8(Violin 2),U(Bb Clarinet 1)&P8(Violin 2),,,,,,,P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(F Trumpet 2)&U(Viola),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(F Trumpet 1)&P8(Viola),,,,,,,,P8(Bb Clarinet 1)&P8(Bb Clarinet 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&U(F Trumpet 1)&P8(F Trumpet 2),P8(Contrabass),P8(Violoncello)
1930.0,1946.0,Main Part,P8(Main),U(Oboe 2),U(Oboe 1),,,,,,,,,,,,,,P8(Bass Tuba),P8(Bass Trombone),,,,,P8(Contrabass),P8(Violoncello)
1946.0,1954.0,,,,,Main Part,U(Main),U(Bassoon 2)&U(F Horn 3)&U(F Horn 4)&P2(Violoncello)&P2(Contrabass),U(Bassoon 1)&U(F Horn 3)&U(F Horn 4)&P2(Violoncello)&P2(Contrabass),,,U(Bassoon 1)&U(Bassoon 2)&U(F Horn 4)&P2(Violoncello)&P2(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(F Horn 3)&P2(Violoncello)&P2(Contrabass),,,,,,,,,,,,P2(Bassoon 1)&P2(Bassoon 2)&P2(F Horn 3)&P2(F Horn 4)&P8(Contrabass),P2(Bassoon 1)&P2(Bassoon 2)&P2(F Horn 3)&P2(F Horn 4)&P8(Violoncello)
1954.0,1962.0,,,U(Oboe 2),U(Oboe 1),Main Part,U(Main)&P8(Violin 1),U(Bassoon 2)&U(F Horn 4),U(Bassoon 1)&U(F Horn 4),P5(F Horn 2),P5(F Horn 1),,U(Bassoon 1)&U(Bassoon 2),,,,,,,,,P8(Main)&P8(Bb Clarinet 2),P7(Viola),P7(Violin 2),P8(Contrabass),P8(Violoncello)
1962.0,1978.0,,,,,Main Part,P8(Main),P8(Bassoon 2),P8(Bassoon 1),,,,,P6(F Trumpet 2)&P3(F Trumpet 3)&P8(Alto Trombone)&P3(Tenor Trombone)&P6(Bass Trombone)&P6(Bass Tuba)&P6(Timpani),P6(F Trumpet 1)&P4(F Trumpet 3)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P3(F Trumpet 1)&P4(F Trumpet 2)&P3(Alto Trombone)&P8(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba)&P4(Timpani),P8(F Trumpet 1)&P6(F Trumpet 2)&P3(F Trumpet 3)&P3(Tenor Trombone)&P6(Bass Trombone)&P6(Bass Tuba)&P6(Timpani),P3(F Trumpet 1)&P4(F Trumpet 2)&P8(F Trumpet 3)&P3(Alto Trombone)&P4(Bass Trombone)&P4(Bass Tuba)&P4(Timpani),P6(F Trumpet 1)&P8(F Trumpet 2)&P4(F Trumpet 3)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Tuba),P6(F Trumpet 1)&P8(F Trumpet 2)&P4(F Trumpet 3)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone),P6(F Trumpet 1)&P4(F Trumpet 3)&P6(Alto Trombone)&P4(Tenor Trombone),P8(Violin 2),P8(Violin 1),,P8(Contrabass),P8(Violoncello)
1978.0,1986.0,U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2),U(Flute 1)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2),U(Flute 1)&U(Flute 2)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bassoon 1)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1),P8(F Horn 2)&U(F Horn 3)&P8(F Horn 4),P8(F Horn 1)&P8(F Horn 3)&U(F Horn 4),U(F Horn 1)&P8(F Horn 2)&P8(F Horn 4),P8(F Horn 1)&U(F Horn 2)&P8(F Horn 3),Main Part,P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),,P6(F Trumpet 2)&P3(Tenor Trombone)&P6(Bass Trombone)&P6(Bass Tuba)&P6(Timpani),P4(F Trumpet 2)&P3(Alto Trombone)&P4(Bass Trombone)&P4(Bass Tuba)&P4(Timpani),P8(F Trumpet 2)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Tuba),P8(F Trumpet 2)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone),P6(Alto Trombone)&P4(Tenor Trombone),P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1986.0,1994.0,U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2),U(Flute 1)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2),U(Flute 1)&U(Flute 2)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bassoon 1)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1),P8(F Horn 2)&U(F Horn 3)&P8(F Horn 4),P8(F Horn 1)&P8(F Horn 3)&U(F Horn 4),U(F Horn 1)&P8(F Horn 2)&P8(F Horn 4),P8(F Horn 1)&U(F Horn 2)&P8(F Horn 3),Main Part,P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),,P6(F Trumpet 2)&P3(Tenor Trombone)&P6(Bass Trombone)&P6(Bass Tuba)&P6(Timpani),P4(F Trumpet 2)&P3(Alto Trombone)&P4(Bass Trombone)&P4(Bass Tuba)&P4(Timpani),P8(F Trumpet 2)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Tuba),P8(F Trumpet 2)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone),P6(Alto Trombone)&P4(Tenor Trombone),P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1994.0,2002.0,U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Flute 2)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),P8(F Horn 2)&U(F Horn 3)&P8(F Horn 4),P8(F Horn 1)&P8(F Horn 3)&U(F Horn 4),U(F Horn 1)&P8(F Horn 2)&P8(F Horn 4),P8(F Horn 1)&U(F Horn 2)&P8(F Horn 3),Main Part,P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),,P6(F Trumpet 2)&P3(Tenor Trombone)&P6(Bass Trombone)&P6(Bass Tuba)&P6(Timpani),P4(F Trumpet 2)&P3(Alto Trombone)&P4(Bass Trombone)&P4(Bass Tuba)&P4(Timpani),P8(F Trumpet 2)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Tuba),P8(F Trumpet 2)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone),P6(Alto Trombone)&P4(Tenor Trombone),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
2002.0,2010.0,U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Flute 2)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),P8(F Horn 4)&U(F Trumpet 2)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),,,P8(F Horn 1)&P8(F Trumpet 2)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),Main Part,U(F Horn 1)&P8(F Horn 4)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),,P6(F Horn 1)&P6(F Horn 4)&P6(F Trumpet 2)&P3(Tenor Trombone)&P6(Bass Trombone)&P6(Bass Tuba)&P6(Timpani),P4(F Horn 1)&P4(F Horn 4)&P4(F Trumpet 2)&P3(Alto Trombone)&P4(Bass Trombone)&P4(Bass Tuba)&P4(Timpani),P8(F Horn 1)&P8(F Horn 4)&P8(F Trumpet 2)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Tuba),P8(F Horn 1)&P8(F Horn 4)&P8(F Trumpet 2)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone),P6(Alto Trombone)&P4(Tenor Trombone),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
2010.0,2018.0,U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Flute 2)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),P6(F Horn 2)&P4(F Horn 3)&P8(F Horn 4)&U(F Trumpet 2)&P4(F Trumpet 3)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P6(F Horn 1)&P3(F Horn 3)&P6(F Horn 4)&P6(F Trumpet 2)&P3(F Trumpet 3)&U(Alto Trombone)&P3(Tenor Trombone)&P6(Bass Trombone)&P6(Bass Tuba)&P6(Timpani),P4(F Horn 1)&P3(F Horn 2)&P4(F Horn 4)&P4(F Trumpet 2)&U(F Trumpet 3)&P3(Alto Trombone)&P8(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba)&P4(Timpani),P8(F Horn 1)&P6(F Horn 2)&P4(F Horn 3)&P8(F Trumpet 2)&P4(F Trumpet 3)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),Main Part,U(F Horn 1)&P6(F Horn 2)&P4(F Horn 3)&P8(F Horn 4)&P4(F Trumpet 3)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P4(F Horn 1)&P3(F Horn 2)&U(F Horn 3)&P4(F Horn 4)&P4(F Trumpet 2)&P3(Alto Trombone)&P8(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba)&P4(Timpani),P6(F Horn 1)&U(F Horn 2)&P3(F Horn 3)&P6(F Horn 4)&P6(F Trumpet 2)&P3(F Trumpet 3)&P3(Tenor Trombone)&P6(Bass Trombone)&P6(Bass Tuba)&P6(Timpani),P4(F Horn 1)&P3(F Horn 2)&P8(F Horn 3)&P4(F Horn 4)&P4(F Trumpet 2)&P8(F Trumpet 3)&P3(Alto Trombone)&P4(Bass Trombone)&P4(Bass Tuba)&P4(Timpani),P8(F Horn 1)&P6(F Horn 2)&P4(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 2)&P4(F Trumpet 3)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Tuba),P8(F Horn 1)&P6(F Horn 2)&P4(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 2)&P4(F Trumpet 3)&P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone),P6(F Horn 2)&P4(F Horn 3)&P4(F Trumpet 3)&P6(Alto Trombone)&P4(Tenor Trombone),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
