qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,E Horn 1,E Horn 2,C Horn 3,C Horn 4,E Trumpet 1,E Trumpet 2,Trombone 1,Trombone 2,Trombone 3,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
652.3333,286.1667,186,2.3333,E6,E6,E5,E5,E5,E5,E4,E4,r,F#4,E4,r,r,r,r,r,r,r,r,F#4,E4,A3,C3,r
652.5,286.25,186,2.5,E6,E6,E5,E5,E5,E5,E4,E4,r,F#4,E4,r,r,r,r,r,r,r,r,F#4,E4,B3,B2,r
652.6667,286.3334,186,2.6667,E-6,E-6,E-5,E-5,E-5,E-5,E-4,E-4,r,F#4,E4,r,r,r,r,r,r,r,r,F#4,E4,B3,B2,r
653.0,286.5,186,3.0,E6,E6,E5,E5,E5,E5,E4,E4,r,F#4,E4,r,r,r,r,r,r,r,r,F#4,E4,C4,A2,r
653.3333,286.6667,186,3.3333,E-6,E-6,E-5,E-5,E-5,E-5,E-4,E-4,r,F#4,E4,r,r,r,r,r,r,r,r,F#4,E4,C4,A2,r
653.5,286.75,186,3.5,E-6,E-6,E-5,E-5,E-5,E-5,E-4,E-4,r,F#4,E4,r,r,r,r,r,r,r,r,F#4,E4,A3,C3,r
653.6667,286.8334,186,3.6667,E6,E6,E5,E5,E5,E5,E4,E4,r,F#4,E4,r,r,r,r,r,r,r,r,F#4,E4,A3,C3,r
654.0,287.0,187,1.0,G5,E5,G4,E4,G4,E4,G3,E3,r,G4,E4,G4,E4,r,r,r,r,r,r,G4,G3,r,E4,E3
654.3333,287.1667,187,1.3333,G5,E5,G4,E4,G4,E4,G3,E3,r,G4,E4,G4,E4,r,r,r,r,r,r,B4,B3,r,E4,E3
654.5,287.25,187,1.5,G5,E5,G4,E4,G4,E4,G3,E3,r,G4,E4,G4,E4,r,r,r,r,r,r,B4,B3,r,B3,B2
654.6667,287.3334,187,1.6667,G5,E5,G4,E4,G4,E4,G3,E3,r,G4,E4,G4,E4,r,r,r,r,r,r,E5,E4,r,B3,B2
655.0,287.5,187,2.0,r,r,r,r,r,r,r,r,r,G4,E4,G4,E4,r,r,r,r,r,r,G5,G4,E5,G3,G2
655.3333,287.6667,187,2.3333,r,r,r,r,r,r,r,r,r,G4,E4,G4,E4,r,r,r,r,r,r,B5,B4,E5,G3,G2
655.5,287.75,187,2.5,r,r,r,r,r,r,r,r,r,G4,E4,G4,E4,r,r,r,r,r,r,B5,B4,B4,F#3,F#2
655.6667,287.8334,187,2.6667,r,r,r,r,r,r,r,r,r,G4,E4,G4,E4,r,r,r,r,r,r,E6,E5,B4,F#3,F#2
656.0,288.0,187,3.0,r,r,r,r,r,r,r,r,r,G4,E4,G4,E4,r,r,r,r,r,r,G6,G5,G4,E3,E2
656.3333,288.1667,187,3.3333,r,r,r,r,r,r,r,r,r,G4,E4,G4,E4,r,r,r,r,r,r,F#6,F#5,G4,E3,E2
656.5,288.25,187,3.5,G6,G6,G5,G5,G5,G4,G4,G4,r,G4,E4,G4,E4,r,r,r,r,r,r,F#6,F#5,F#4,D3,D2
656.6667,288.3334,187,3.6667,G6,G6,G5,G5,G5,G4,G4,G4,r,G4,E4,G4,E4,r,r,r,r,r,r,G6,G5,F#4,D3,D2
657.0,288.5,188,1.0,G6,G6,G5,G5,G5,G4,G4,G4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,E4,C3,C2
657.3333,288.6667,188,1.3333,F#6,F#6,F#5,F#5,F#5,F#4,F#4,F#4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,E4,C3,C2
657.5,288.75,188,1.5,F#6,F#6,F#5,F#5,F#5,F#4,F#4,F#4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,D4,D3,r
657.6667,288.8334,188,1.6667,G6,G6,G5,G5,G5,G4,G4,G4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,D4,D3,r
658.0,289.0,188,2.0,F#6,F#6,F#5,F#5,F#5,F#4,F#4,F#4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,C4,E3,r
658.3333,289.1667,188,2.3333,G6,G6,G5,G5,G5,G4,G4,G4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,C4,E3,r
658.5,289.25,188,2.5,G6,G6,G5,G5,G5,G4,G4,G4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,D4,D3,r
658.6667,289.3334,188,2.6667,F#6,F#6,F#5,F#5,F#5,F#4,F#4,F#4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,D4,D3,r
659.0,289.5,188,3.0,G6,G6,G5,G5,G5,G4,G4,G4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,E4,C3,r
659.3333,289.6667,188,3.3333,F#6,F#6,F#5,F#5,F#5,F#4,F#4,F#4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,E4,C3,r
659.5,289.75,188,3.5,F#6,F#6,F#5,F#5,F#5,F#4,F#4,F#4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,C4,E3,r
659.6667,289.8334,188,3.6667,G6,G6,G5,G5,G5,G4,G4,G4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,C4,E3,r
660.0,290.0,189,1.0,B-5,G5,B-4,G4,B-4,G4,B-3,G3,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,G4,G3,E4,C#3,C#2
660.3333,290.1667,189,1.3333,B-5,G5,B-4,G4,B-4,G4,B-3,G3,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,C#5,C#4,E4,C#3,C#2
660.5,290.25,189,1.5,B-5,G5,B-4,G4,B-4,G4,B-3,G3,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,C#5,C#4,E-4,E-3,E-2
660.6667,290.3334,189,1.6667,B-5,G5,B-4,G4,B-4,G4,B-3,G3,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,E5,E4,E-4,E-3,E-2
661.0,290.5,189,2.0,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,G5,G4,C#4,E3,E2
661.3333,290.6667,189,2.3333,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,C#6,C#5,C#4,E3,E2
661.5,290.75,189,2.5,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,C#6,C#5,E-4,E-3,E-2
661.6667,290.8334,189,2.6667,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,E6,E5,E-4,E-3,E-2
662.0,291.0,189,3.0,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,G6,G5,E4,C#3,C#2
662.3333,291.1667,189,3.3333,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,F#6,F#5,E4,C#3,C#2
662.5,291.25,189,3.5,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,F#6,F#5,C#4,E3,E2
662.6667,291.3334,189,3.6667,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,E6,E5,C#4,E3,E2
663.0,291.5,190,1.0,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,B4,B3,F#4,E-4,B4,B3,r,r,r,B2,B6,B5,F#4,B2,B1
663.3333,291.6667,190,1.3333,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,B4,B3,F#4,E-4,B4,B3,r,r,r,B2,B-6,B-5,F#4,B2,B1
663.6667,291.8334,190,1.6667,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,B4,B3,F#4,E-4,B4,B3,r,r,r,B2,B6,B5,F#4,B2,B1
664.0,292.0,190,2.0,G6,E6,G5,E5,G5,E5,G4,E4,r,B4,B3,r,r,r,r,r,r,r,r,C6,C5,G4,B3,B2
664.3333,292.1667,190,2.3333,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,B4,B3,r,r,r,r,r,r,r,r,C6,C5,F#4,B3,B2
664.6667,292.3334,190,2.6667,G6,E6,G5,E5,G5,E5,G4,E4,r,B4,B3,r,r,r,r,r,r,r,r,C6,C5,G4,B3,B2
665.0,292.5,190,3.0,E6,C#6,E5,C#5,E5,C#5,E4,C#4,r,A4,B3,r,r,B4,B3,r,r,r,B2,A6,A5,E4,B2,B1
665.3333,292.6667,190,3.3333,E6,C#6,E5,C#5,E5,C#5,E4,C#4,r,A4,B3,r,r,B4,B3,r,r,r,B2,G#6,G#5,E4,B2,B1
665.6667,292.8334,190,3.6667,E6,C#6,E5,C#5,E5,C#5,E4,C#4,r,A4,B3,r,r,B4,B3,r,r,r,B2,A6,A5,E4,B2,B1
666.0,293.0,191,1.0,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,A4,B3,r,r,r,r,r,r,r,r,B5,B4,F#4,B3,B2
666.3333,293.1667,191,1.3333,E6,C#6,E5,C#5,E5,C#5,E4,C#4,r,A4,B3,r,r,r,r,r,r,r,r,B5,B4,E4,B3,B2
666.6667,293.3334,191,1.6667,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,A4,B3,r,r,r,r,r,r,r,r,B5,B4,F#4,B3,B2
667.0,293.5,191,2.0,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,G4,B3,r,r,B4,B3,r,r,r,B2,G6,G5,E-4,B2,B1
667.3333,293.6667,191,2.3333,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,G4,B3,r,r,B4,B3,r,r,r,B2,F#6,F#5,E-4,B2,B1
667.6667,293.8334,191,2.6667,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,G4,B3,r,r,B4,B3,r,r,r,r,G6,G5,E-4,B2,B1
668.0,294.0,191,3.0,E6,C6,E5,C5,E5,C5,E4,C4,r,G4,B3,r,r,B4,B3,r,r,r,B2,A5,A4,E4,B3,B2
668.3333,294.1667,191,3.3333,C#6,A5,C#5,A4,C#5,A4,C#4,A3,r,G4,B3,r,r,B4,B3,r,r,r,B2,A5,A4,C#4,B3,B2
668.5,294.25,191,3.5,C#6,A5,C#5,A4,C#5,A4,C#4,A3,r,F#4,B3,r,r,B4,B3,r,r,r,B2,A5,A4,C#4,B3,B2
668.6667,294.3334,191,3.6667,r,r,r,r,r,r,r,r,r,F#4,B3,r,r,B4,B3,r,r,r,r,F#6,F#5,r,B3,B2
669.0,294.5,192,1.0,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,F#4,B3,r,r,B4,B3,r,r,r,B2,G5,G4,E-4,B2,B1
669.3333,294.6667,192,1.3333,B5,G5,B4,G4,B4,G4,B3,G3,r,F#4,B3,r,r,B4,B3,r,r,r,B2,G5,G4,B3,B2,B1
669.5,294.75,192,1.5,B5,G5,B4,G4,B4,G4,B3,G3,r,E4,B3,r,r,B4,B3,r,r,r,B2,G5,G4,B3,B2,B1
669.6667,294.8334,192,1.6667,r,r,r,r,r,r,r,r,r,E4,B3,r,r,B4,B3,r,r,r,r,E6,E5,r,B2,B1
670.0,295.0,192,2.0,C6,A5,C5,A4,C5,A4,C4,A3,r,F#4,B3,r,r,B4,B3,r,r,r,B2,F#5,F#4,C4,B3,B2
670.3333,295.1667,192,2.3333,A5,F#5,A4,F#4,A4,F#4,A3,F#3,r,F#4,B3,r,r,B4,B3,r,r,r,B2,F#5,F#4,A3,B3,B2
670.6667,295.3334,192,2.6667,r,r,r,r,r,r,r,r,r,F#4,B3,r,r,B4,B3,r,r,r,r,E-6,E-5,r,B3,B2
672.0,296.0,193,1.0,r,r,r,r,r,r,r,r,r,E4,E3,E4,E3,E5,E4,r,r,r,E3,r,r,r,r,r
673.0,296.5,193,2.0,E6,A5,E5,A4,E5,A4,A3,C3,C2,E4,E3,E4,E3,E5,E4,A3,E3,C3,E3,E6,E5,A4,A3,C2
673.3333,296.6667,193,2.3333,E6,A5,E5,A4,E5,A4,A3,C3,C2,E4,E3,E4,E3,E5,E4,A3,E3,C3,E3,E-6,E-5,A4,A3,C2
673.5,296.75,193,2.5,E6,A5,E5,A4,E5,A4,A3,C3,C2,r,r,r,r,r,r,A3,E3,C3,r,E-6,E-5,A4,A3,C2
673.6667,296.8334,193,2.6667,E6,A5,E5,A4,E5,A4,A3,C3,C2,r,r,r,r,r,r,A3,E3,C3,r,E6,E5,A4,A3,C2
675.0,297.5,194,1.0,r,r,r,r,r,r,r,r,r,E4,E3,E4,E3,E5,E4,r,r,r,E3,r,r,r,r,r
676.0,298.0,194,2.0,F#6,C6,F#5,C5,F#5,C5,C4,A2,A1,E4,E3,E4,E3,E5,E4,C4,A3,A2,E3,F#6,F#5,A4,C4,A1
676.3333,298.1667,194,2.3333,F#6,C6,F#5,C5,F#5,C5,C4,A2,A1,E4,E3,E4,E3,E5,E4,C4,A3,A2,E3,F6,F5,A4,C4,A1
676.5,298.25,194,2.5,F#6,C6,F#5,C5,F#5,C5,C4,A2,A1,r,r,r,r,r,r,C4,A3,A2,r,F6,F5,A4,C4,A1
676.6667,298.3334,194,2.6667,F#6,C6,F#5,C5,F#5,C5,C4,A2,A1,r,r,r,r,r,r,C4,A3,A2,r,F#6,F#5,A4,C4,A1
678.0,299.0,195,1.0,r,r,r,r,r,r,r,r,r,E4,E3,E4,E3,E5,E4,r,r,r,E3,r,r,r,r,r
679.0,299.5,195,2.0,G6,B5,G5,B4,G5,B4,B3,E3,E2,E4,E3,E4,E3,E5,E4,B3,G3,E3,E3,G6,G5,B4,B3,E2
679.3333,299.6667,195,2.3333,G6,B5,G5,B4,G5,B4,B3,E3,E2,E4,E3,E4,E3,E5,E4,B3,G3,E3,E3,F#6,F#5,B4,B3,E2
679.5,299.75,195,2.5,G6,B5,G5,B4,G5,B4,B3,E3,E2,r,r,r,r,r,r,B3,G3,E3,r,F#6,F#5,B4,B3,E2
679.6667,299.8334,195,2.6667,G6,B5,G5,B4,G5,B4,B3,E3,E2,r,r,r,r,r,r,B3,G3,E3,r,G6,G5,B4,B3,E2
681.0,300.5,196,1.0,r,r,r,r,r,r,r,r,r,E4,E3,E4,E3,E5,E4,r,r,r,E3,r,r,r,r,r
682.0,301.0,196,2.0,E6,A5,E5,A4,E5,A4,A3,C3,C2,E4,E3,E4,E3,E5,E4,E4,A3,C3,E3,A6,A5,C5,A3,C2
682.3333,301.1667,196,2.3333,E6,A5,E5,A4,E5,A4,A3,C3,C2,E4,E3,E4,E3,E5,E4,E4,A3,C3,E3,G#6,G#5,C5,A3,C2
682.5,301.25,196,2.5,E6,A5,E5,A4,E5,A4,A3,C3,C2,r,r,r,r,r,r,E4,A3,C3,r,G#6,G#5,C5,A3,C2
682.6667,301.3334,196,2.6667,E6,A5,E5,A4,E5,A4,A3,C3,C2,r,r,r,r,r,r,E4,A3,C3,r,A6,A5,C5,A3,C2
684.0,302.0,197,1.0,r,r,r,r,r,r,r,r,r,E4,E3,E4,E3,E5,E4,r,r,r,E3,r,r,r,r,r
685.0,302.5,197,2.0,C#6,B-5,C#5,B-4,C#5,B-4,C#4,F#2,F#1,E4,E3,E4,E3,E5,E4,E4,C#4,F#2,E3,B-6,B-5,C#5,C#4,F#1
685.3333,302.6667,197,2.3333,C#6,B-5,C#5,B-4,C#5,B-4,C#4,F#2,F#1,E4,E3,E4,E3,E5,E4,E4,C#4,F#2,E3,A6,A5,C#5,C#4,F#1
685.5,302.75,197,2.5,C#6,B-5,C#5,B-4,C#5,B-4,C#4,F#2,F#1,r,r,r,r,r,r,E4,C#4,F#2,r,A6,A5,C#5,C#4,F#1
685.6667,302.8334,197,2.6667,C#6,B-5,C#5,B-4,C#5,B-4,C#4,F#2,F#1,r,r,r,r,r,r,E4,C#4,F#2,r,B-6,B-5,C#5,C#4,F#1
687.0,303.5,198,1.0,r,r,r,r,r,r,r,r,r,E4,E3,E4,E3,E5,E4,r,r,r,E3,r,r,r,r,r
688.0,304.0,198,2.0,E6,B5,E5,B4,E5,B4,B3,G2,G1,E4,E3,E4,E3,E5,E4,E4,B3,G2,E3,B6,B5,E5,B3,G1
688.3333,304.1667,198,2.3333,E6,B5,E5,B4,E5,B4,B3,G2,G1,E4,E3,E4,E3,E5,E4,E4,B3,G2,E3,B-6,B-5,E5,B3,G1
688.5,304.25,198,2.5,E6,B5,E5,B4,E5,B4,B3,G2,G1,r,r,r,r,r,r,E4,B3,G2,r,B-6,B-5,E5,B3,G1
688.6667,304.3334,198,2.6667,E6,B5,E5,B4,E5,B4,B3,G2,G1,r,r,r,r,r,r,E4,B3,G2,r,B6,B5,E5,B3,G1
690.0,305.0,199,1.0,r,r,r,r,r,r,r,r,r,B3,B2,E-4,E-4,B4,B3,r,r,r,B2,r,r,r,r,r
691.0,305.5,199,2.0,B5,A5,E-5,B4,B4,A4,A3,F2,F1,B3,B2,E-4,E-4,B4,B3,E-4,A3,F2,B2,B5,B4,A4,E-4,F1
691.3333,305.6667,199,2.3333,B5,A5,E-5,B4,B4,A4,A3,F2,F1,B3,B2,E-4,E-4,B4,B3,E-4,A3,F2,B2,B-5,B-4,A4,E-4,F1
691.5,305.75,199,2.5,B5,A5,E-5,B4,B4,A4,A3,F2,F1,r,r,r,r,r,r,E-4,A3,F2,r,B-5,B-4,A4,E-4,F1
691.6667,305.8334,199,2.6667,B5,A5,E-5,B4,B4,A4,A3,F2,F1,r,r,r,r,r,r,E-4,A3,F2,r,B5,B4,A4,E-4,F1
693.0,306.5,200,1.0,r,r,r,r,r,r,r,r,r,E3,E3,E4,E4,E4,E4,r,r,r,E3,r,r,r,r,r
694.0,307.0,200,2.0,B5,G#5,E5,E5,B4,G#4,G#3,E2,E1,E3,E3,E4,E4,E4,E4,E4,G#3,E2,E3,E6,E5,G#4,E4,E1
694.3333,307.1667,200,2.3333,B5,G#5,E5,E5,B4,G#4,G#3,E2,E1,E3,E3,E4,E4,E4,E4,E4,G#3,E2,E3,E6,E5,G#4,E4,E1
694.5,307.25,200,2.5,B5,G#5,E5,E5,B4,G#4,G#3,E2,E1,r,r,r,r,r,r,E4,G#3,E2,r,E6,E5,G#4,E4,E1
694.6667,307.3334,200,2.6667,B5,G#5,E5,E5,B4,G#4,G#3,E2,E1,r,r,r,r,r,r,E4,G#3,E2,r,E6,E5,G#4,E4,E1
695.0,307.5,200,3.0,r,r,D5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,r,r,r
696.0,308.0,201,1.0,r,r,C#5,C#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,C#5,r,r,r
697.0,308.5,201,2.0,E6,E6,A4,A4,E5,C#5,A3,A3,A1,E4,E3,E4,E3,E5,E4,E4,C#4,A3,E3,A5,A4,A4,A2,A1
697.3333,308.6667,201,2.3333,E6,E6,A4,A4,E5,C#5,A3,A3,A1,E4,E3,E4,E3,E5,E4,E4,C#4,A3,E3,A5,A4,A4,A2,A1
697.5,308.75,201,2.5,E6,E6,A4,A4,E5,C#5,A3,A3,A2,E4,E3,E4,E3,E5,E4,E4,C#4,A3,E3,A5,A4,A4,A3,A2
697.6667,308.8334,201,2.6667,E6,E6,A4,A4,E5,C#5,A3,A3,A2,E4,E3,E4,E3,E5,E4,E4,C#4,A3,E3,A5,A4,A4,A3,A2
698.0,309.0,201,3.0,r,r,B4,B4,r,r,B3,B3,r,r,r,r,r,r,r,r,r,r,r,B5,B4,B4,r,r
699.0,309.5,202,1.0,r,r,C5,C5,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,C6,C5,C5,r,r
700.0,310.0,202,2.0,F#6,E6,D5,B4,F#5,C5,D4,B3,A1,F#4,E4,C4,E3,F#5,E5,F#4,C4,A3,E3,D6,B5,D5,A2,A1
700.3333,310.1667,202,2.3333,F#6,E6,D5,B4,F#5,C5,D4,B3,A1,F#4,E4,C4,E3,F#5,E5,F#4,C4,A3,E3,D6,B5,D5,A2,A1
700.5,310.25,202,2.5,F#6,E6,D5,B4,F#5,C5,D4,B3,A2,F#4,E4,C4,E3,F#5,E5,F#4,C4,A3,E3,D6,B5,D5,A3,A2
700.6667,310.3334,202,2.6667,F#6,E6,D5,B4,F#5,C5,D4,B3,A2,F#4,E4,C4,E3,F#5,E5,F#4,C4,A3,E3,D6,B5,D5,A3,A2
701.0,310.5,202,3.0,r,r,C5,A4,r,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,C6,A5,C5,r,r
702.0,311.0,203,1.0,r,r,B4,G4,r,r,B3,G3,r,r,r,r,r,r,r,r,r,r,r,B5,G5,B4,r,r
703.0,311.5,203,2.0,G6,E6,A5,F#5,G5,B4,B3,G3,E1,G4,B3,E4,E3,G5,E5,G4,B3,E3,E3,A6,A5,B3,E2,E1
703.3333,311.6667,203,2.3333,G6,E6,A5,F#5,G5,B4,B3,G3,E1,G4,B3,E4,E3,G5,E5,G4,B3,E3,E3,A6,A5,B3,E2,E1
703.5,311.75,203,2.5,G6,E6,A5,F#5,G5,B4,B3,G3,E2,G4,B3,E4,E3,G5,E5,G4,B3,E3,E3,A6,A5,B3,E3,E2
703.6667,311.8334,203,2.6667,G6,E6,A5,F#5,G5,B4,B3,G3,E2,G4,B3,E4,E3,G5,E5,G4,B3,E3,E3,A6,A5,B3,E3,E2
704.0,312.0,203,3.0,r,r,G5,E5,r,r,C#4,A3,r,r,r,r,r,r,r,r,r,r,r,G6,G5,C#4,r,r
705.0,312.5,204,1.0,r,r,F#5,D5,r,r,A3,D3,r,r,r,r,r,r,r,r,r,r,r,F#6,F#5,A3,r,r
706.0,313.0,204,2.0,A6,F#6,D5,F#4,A5,F#5,A4,F#4,D2,A4,F#4,D4,D4,D5,D5,A4,F#4,D3,r,D6,F#5,A4,D3,D2
706.3333,313.1667,204,2.3333,A6,F#6,D5,F#4,A5,F#5,A4,F#4,D2,A4,F#4,D4,D4,D5,D5,A4,F#4,D3,r,D6,F#5,A4,D3,D2
706.5,313.25,204,2.5,A6,F#6,D5,F#4,A5,F#5,A4,F#4,D3,A4,F#4,D4,D4,D5,D5,A4,F#4,D3,r,D6,F#5,A4,D4,D3
706.6667,313.3334,204,2.6667,A6,F#6,D5,F#4,A5,F#5,A4,F#4,D3,A4,F#4,D4,D4,D5,D5,A4,F#4,D3,r,D6,F#5,A4,D4,D3
707.0,313.5,204,3.0,r,r,E5,G4,r,r,G4,E4,r,r,r,r,r,r,r,r,r,r,r,E6,G5,G4,r,r
708.0,314.0,205,1.0,r,r,F#5,A4,r,r,F#4,D4,r,r,r,r,r,r,r,r,r,r,r,F#6,A5,F#4,r,r
709.0,314.5,205,2.0,B-6,G6,G5,B-4,B-5,G5,E4,C4,C2,B-4,B-3,G4,E4,E5,E4,B-4,E4,C3,E3,G6,B-5,E4,C3,C2
709.3333,314.6667,205,2.3333,B-6,G6,G5,B-4,B-5,G5,E4,C4,C2,B-4,B-3,G4,E4,E5,E4,B-4,E4,C3,E3,G6,B-5,E4,C3,C2
709.5,314.75,205,2.5,B-6,G6,G5,B-4,B-5,G5,E4,C4,C3,B-4,B-3,G4,E4,E5,E4,B-4,E4,C3,E3,G6,B-5,E4,C4,C3
709.6667,314.8334,205,2.6667,B-6,G6,G5,B-4,B-5,G5,E4,C4,C3,B-4,B-3,G4,E4,E5,E4,B-4,E4,C3,E3,G6,B-5,E4,C4,C3
710.0,315.0,205,3.0,r,r,F#5,B-4,r,r,F#4,C4,r,r,r,r,r,r,r,r,r,r,r,F#6,B-5,F#4,r,r
711.0,315.5,206,1.0,r,r,E5,B-4,r,r,G4,C4,r,r,r,r,r,r,r,r,r,r,r,E6,B-5,G4,r,r
712.0,316.0,206,2.0,B6,G6,G5,B4,B5,G5,G4,B3,B1,B4,B3,G4,E4,E5,E4,B4,G4,B2,B2,G5,E5,B4,B2,B1
712.3333,316.1667,206,2.3333,B6,G6,G5,B4,B5,G5,G4,B3,B1,B4,B3,G4,E4,E5,E4,B4,G4,B2,B2,G5,E5,B4,B2,B1
712.5,316.25,206,2.5,B6,G6,G5,B4,B5,G5,G4,B3,B2,B4,B3,G4,E4,E5,E4,B4,G4,B2,B2,G5,E5,B4,B3,B2
712.6667,316.3334,206,2.6667,B6,G6,G5,B4,B5,G5,G4,B3,B2,B4,B3,G4,E4,E5,E4,B4,G4,B2,B2,G5,E5,B4,B3,B2
713.0,316.5,206,3.0,r,r,F#5,A4,r,r,F#4,A3,r,r,r,r,r,r,r,r,r,r,r,A5,F#5,A4,r,r
714.0,317.0,207,1.0,r,r,B4,G4,r,r,E4,G3,r,r,r,r,r,r,r,r,r,r,r,B5,G5,G4,r,r
715.0,317.5,207,2.0,B5,A5,C#5,A4,B4,A4,E4,F#3,B1,B3,B2,r,r,B4,B3,A4,B3,B2,B2,C#6,A5,F#4,B2,B1
715.3333,317.6667,207,2.3333,B5,A5,C#5,A4,B4,A4,E4,F#3,B1,B3,B2,r,r,B4,B3,A4,B3,B2,B2,C#6,A5,F#4,B2,B1
715.5,317.75,207,2.5,B5,A5,C#5,A4,B4,A4,E4,F#3,B2,B3,B2,r,r,B4,B3,A4,B3,B2,B2,C#6,A5,F#4,B3,B2
715.6667,317.8334,207,2.6667,B5,A5,C#5,A4,B4,A4,E4,F#3,B2,B3,B2,r,r,B4,B3,A4,B3,B2,B2,C#6,A5,F#4,B3,B2
716.0,318.0,207,3.0,r,r,E-5,F#4,r,r,E-4,B3,r,r,r,r,r,r,r,r,r,r,r,E-6,F#5,B4,r,r
717.0,318.5,208,1.0,r,r,A5,C5,r,r,E-4,B3,r,r,r,r,r,r,r,r,r,r,r,A6,C6,E-4,r,r
718.0,319.0,208,2.0,E6,G5,G5,B4,E5,G4,E4,C#4,E2,E4,E3,r,r,E5,E4,G4,B3,E3,E3,G6,B5,E4,E3,E2
719.0,319.5,208,3.0,r,r,F#5,A4,r,r,F#4,E-4,E1,r,r,G3,G2,r,r,E-4,A3,G2,G2,F#6,A5,F#4,E2,E1
720.0,320.0,209,1.0,r,r,E5,G4,r,r,E4,E4,C2,E4,E4,G3,C3,r,r,E4,G3,C3,E3,E6,G5,G3,C2,C2
720.3333,320.1667,209,1.3333,r,r,E5,G4,r,r,E4,E4,C2,E4,E4,G3,C3,r,r,E4,G3,C3,E3,E6,G5,C3,G2,C2
720.5,320.25,209,1.5,r,r,E5,G4,r,r,E4,E4,C2,E4,E4,G3,C3,r,r,E4,G3,C3,E3,E6,G5,C3,G2,C2
720.6667,320.3334,209,1.6667,r,r,E5,G4,r,r,E4,E4,C2,E4,E4,G3,C3,r,r,E4,G3,C3,E3,E6,G5,G3,C2,C2
721.0,320.5,209,2.0,r,r,r,r,r,r,r,r,r,E-4,E-4,F#3,C3,r,r,r,r,r,r,r,r,C3,A2,C2
721.3333,320.6667,209,2.3333,r,r,r,r,r,r,r,r,r,E-4,E-4,F#3,C3,r,r,r,r,r,r,r,r,A3,C2,C2
721.6667,320.8334,209,2.6667,r,r,r,r,r,r,r,r,r,E-4,E-4,F#3,C3,r,r,r,r,r,r,r,r,C3,A2,C2
722.0,321.0,209,3.0,r,r,r,r,r,r,r,r,r,E4,E4,G3,C3,r,r,r,r,r,r,r,r,G3,C2,C2
722.3333,321.1667,209,3.3333,r,r,r,r,r,r,r,r,r,E4,E4,G3,C3,r,r,r,r,r,r,r,r,C3,G2,C2
722.6667,321.3334,209,3.6667,r,r,r,r,r,r,r,r,r,E4,E4,G3,C3,r,r,r,r,r,r,r,r,G3,C2,C2
723.0,321.5,210,1.0,r,r,r,r,r,r,r,r,r,F#4,E-4,A3,C3,r,r,r,r,r,r,F#4,E-4,C3,C2,C2
