qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1026.125,1027.125,P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P2(Bassoon 1)&P2(Bassoon 2)&P3(Timpani),P3(Flute 1)&P3(Oboe 1)&P8(Oboe 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(Timpani),P8(Flute 1)&P3(Flute 2)&P3(Oboe 2)&P2(Bassoon 1)&P2(Bassoon 2)&P3(Timpani),P3(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P4(Bassoon 1)&P4(Bassoon 2)&P8(Timpani),,,P2(Flute 1)&P4(Flute 2)&P2(Oboe 1)&P4(Oboe 2)&U(Bassoon 2)&P4(Timpani),P2(Flute 1)&P4(Flute 2)&P2(Oboe 1)&P4(Oboe 2)&U(Bassoon 1)&P4(Timpani),P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2),U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1),P3(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P4(Bassoon 1)&P4(Bassoon 2),Main Part,P4(Viola)&P2(Violoncello)&P2(Contrabass),P4(Violin 2),P2(Violin 2)&P8(Contrabass),P2(Violin 2)&P8(Violoncello)
1027.125,1043.125,P8(Oboe 1),P8(Oboe 2),P8(Flute 1),P8(Flute 2),,,Main Part,U(Main)&U(Violoncello)&P8(Contrabass),U(D Horn 2),U(D Horn 1),,,,,,,U(Main)&U(Bassoon 2)&P8(Contrabass),P8(Main)&P8(Bassoon 2)&P8(Violoncello)
1043.125,1046.125,P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P2(Flute 1)&P2(Oboe 1)&P8(Oboe 2)&P6(A Clarinet 1)&P4(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani),P8(Flute 1)&P2(Flute 2)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P2(Flute 1)&P8(Flute 2)&P2(Oboe 1)&P6(A Clarinet 1)&P4(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani),P5(Flute 1)&P6(Flute 2)&P5(Oboe 1)&P6(Oboe 2)&P3(A Clarinet 2)&P5(D Horn 1)&P5(D Horn 2)&P5(D Trumpet 1)&P5(D Trumpet 2)&P5(Timpani),P3(Flute 1)&P4(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P3(A Clarinet 1)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani),Main Part,U(Main)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Flute 1)&P2(Flute 2)&U(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),,,P8(Main)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),U(Main)&U(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Main)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
1046.125,1060.125,P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P2(Flute 1)&P2(Oboe 1)&P8(Oboe 2)&P6(A Clarinet 1)&P4(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani),P8(Flute 1)&P2(Flute 2)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P2(Flute 1)&P8(Flute 2)&P2(Oboe 1)&P6(A Clarinet 1)&P4(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani),P5(Flute 1)&P6(Flute 2)&P5(Oboe 1)&P6(Oboe 2)&P3(A Clarinet 2)&P5(D Horn 1)&P5(D Horn 2)&P5(D Trumpet 1)&P5(D Trumpet 2)&P5(Timpani),P3(Flute 1)&P4(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P3(A Clarinet 1)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani),U(Bassoon 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Flute 1)&P2(Flute 2)&U(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),Main Part,,P8(Bassoon 1)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
1060.125,1075.125,P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P2(Flute 1)&P2(Oboe 1)&P8(Oboe 2)&P6(A Clarinet 1)&P4(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani),P8(Flute 1)&P2(Flute 2)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P2(Flute 1)&P8(Flute 2)&P2(Oboe 1)&P6(A Clarinet 1)&P4(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani),P5(Flute 1)&P6(Flute 2)&P5(Oboe 1)&P6(Oboe 2)&P3(A Clarinet 2)&P5(D Horn 1)&P5(D Horn 2)&P5(D Trumpet 1)&P5(D Trumpet 2)&P5(Timpani),P3(Flute 1)&P4(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P3(A Clarinet 1)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani),Main Part,U(Main)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Flute 1)&P2(Flute 2)&U(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),,,P8(Main)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),U(Main)&U(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Main)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
1075.125,1084.125,P2(Flute 2)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Contrabass),P2(Flute 1)&P8(Oboe 2)&P6(A Clarinet 1)&P4(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani)&P2(Contrabass),Main Part,P2(Flute 1)&P8(Flute 2)&P6(A Clarinet 1)&P4(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani)&P2(Contrabass),P5(Flute 1)&P6(Flute 2)&P6(Oboe 2)&P3(A Clarinet 2)&P5(D Horn 1)&P5(D Horn 2)&P5(D Trumpet 1)&P5(D Trumpet 2)&P5(Timpani)&P5(Contrabass),P3(Flute 1)&P4(Flute 2)&P4(Oboe 2)&P3(A Clarinet 1)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani)&P3(Contrabass),U(Bassoon 2)&U(Violoncello),U(Bassoon 1)&U(Violoncello),P8(Flute 1)&P2(Flute 2)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&P8(Contrabass),P8(Flute 1)&P2(Flute 2)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani)&P8(Contrabass),P8(Flute 1)&P2(Flute 2)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani)&P8(Contrabass),P8(Flute 1)&P2(Flute 2)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani)&P8(Contrabass),P8(Flute 1)&P2(Flute 2)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Contrabass),,,,U(Bassoon 1)&U(Bassoon 2),P8(Flute 1)&P2(Flute 2)&P2(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)
1084.125,1091.125,,,,,,,U(Bassoon 2),U(Bassoon 1),,,,,,Main Part,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1091.125,1106.125,P3(Flute 2),P3(Flute 1),,,,,,,,,,,,Main Part,,P8(Violoncello),P8(Viola),
1106.125,1111.125,Main Part,,,,,,P6(Bassoon 2)&P6(Violin 1)&U(Violin 2)&P4(Contrabass),P6(Bassoon 1)&P8(Violin 1)&P6(Violin 2)&P3(Contrabass),,,,,,P6(Bassoon 1)&P8(Bassoon 2)&P6(Violin 2)&P3(Contrabass),U(Bassoon 1)&P6(Bassoon 2)&P6(Violin 1)&P4(Contrabass),P8(Violoncello),P8(Viola),P4(Bassoon 1)&P3(Bassoon 2)&P3(Violin 1)&P4(Violin 2)
1111.125,1115.125,P6(Flute 2)&P4(Oboe 1),P6(Flute 1)&P3(Oboe 1),P4(Flute 1)&P3(Flute 2),,,,,,,,,,,Main Part,,U(Violoncello)&P8(Contrabass),U(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1115.125,1119.125,Main Part,,,,,,P6(Bassoon 2)&U(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P6(Bassoon 1)&P6(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),,,,,,,U(Bassoon 1)&P6(Bassoon 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P4(Bassoon 1)&P3(Bassoon 2)&P4(Violin 2)&U(Violoncello)&P8(Contrabass),P4(Bassoon 1)&P3(Bassoon 2)&P4(Violin 2)&U(Viola)&P8(Contrabass),P4(Bassoon 1)&P3(Bassoon 2)&P4(Violin 2)&P8(Viola)&P8(Violoncello)
1119.125,1123.125,P3(Flute 2),P3(Flute 1),,,,,,,,,,,,Main Part,,U(Violoncello)&P8(Contrabass),U(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1123.125,1127.125,Main Part,P3(Main),,,,,P3(Bassoon 2)&P3(Violin 1)&U(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P3(Bassoon 1)&P8(Violin 1)&P3(Violin 2)&P6(Viola)&P6(Violoncello)&P6(Contrabass),,,,,,P3(Bassoon 1)&P8(Bassoon 2)&P3(Violin 2)&P6(Viola)&P6(Violoncello)&P6(Contrabass),U(Bassoon 1)&P3(Bassoon 2)&P3(Violin 1)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P4(Bassoon 1)&P6(Bassoon 2)&P6(Violin 1)&P4(Violin 2)&U(Violoncello)&P8(Contrabass),P4(Bassoon 1)&P6(Bassoon 2)&P6(Violin 1)&P4(Violin 2)&U(Viola)&P8(Contrabass),P4(Bassoon 1)&P6(Bassoon 2)&P6(Violin 1)&P4(Violin 2)&P8(Viola)&P8(Violoncello)
1127.125,1131.125,P3(Flute 2)&P4(Oboe 1),P3(Flute 1)&P6(Oboe 1),P4(Flute 1)&P6(Flute 2),,,,P3(Bassoon 2),P3(Bassoon 1),,,,,,Main Part,,U(Violoncello)&P8(Contrabass),U(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1131.125,1135.125,Main Part,,,,,,P3(Bassoon 2),P3(Bassoon 1),,,,,,P3(Violin 2),P3(Violin 1)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P4(Violin 2)&U(Violoncello)&P8(Contrabass),P4(Violin 2)&U(Viola)&P8(Contrabass),P4(Violin 2)&P8(Viola)&P8(Violoncello)
1135.125,1139.125,,,,,,,,,,,,,,Main Part,,U(Violoncello)&P8(Contrabass),U(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1139.125,1143.125,Main Part,P5(Oboe 1),P5(Flute 2),,,,,,,,,,,P2(Violin 2)&P5(Viola)&P5(Violoncello)&P5(Contrabass),P2(Violin 1)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P5(Violin 1)&P4(Violin 2)&P8(Violoncello)&P8(Contrabass),P5(Violin 1)&P4(Violin 2)&P8(Viola)&P8(Contrabass),P5(Violin 1)&P4(Violin 2)&P8(Viola)&P8(Violoncello)
1143.125,1147.125,,,,,,,P8(Bassoon 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),,,,,,Main Part,,P8(Bassoon 1)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
1147.125,1156.125,Main Part,,,,,,P8(Bassoon 2),P8(Bassoon 1),,,,,,,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1156.125,1163.125,U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2),U(Flute 1)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&P8(Bassoon 1)&P8(Bassoon 2),,,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1),,,,,,Main Part,P8(Main),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1163.125,1171.125,U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2),U(Flute 1)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&P8(Bassoon 1)&P8(Bassoon 2),,,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1),,,,,,Main Part,P8(Main),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1171.125,1179.125,U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2),U(Flute 1)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&P8(Bassoon 1)&P8(Bassoon 2),,,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1),,,,,,Main Part,P8(Main),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1179.125,1188.875,U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2),U(Flute 1)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&P8(Bassoon 1)&P8(Bassoon 2),,,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1),,,,,,Main Part,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1188.875,1190.875,P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P8(Bassoon 1)&P2(Bassoon 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Flute 1)&P2(Oboe 1)&P8(Oboe 2)&P2(Bassoon 1)&P8(Bassoon 2)&P5(Viola)&P5(Violoncello)&P5(Contrabass),P8(Flute 1)&P2(Flute 2)&P2(Oboe 2)&P8(Bassoon 1)&P2(Bassoon 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Flute 1)&P8(Flute 2)&P2(Oboe 1)&P2(Bassoon 1)&P8(Bassoon 2)&P5(Viola)&P5(Violoncello)&P5(Contrabass),,,P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P2(Bassoon 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Flute 1)&P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P2(Bassoon 1)&P5(Viola)&P5(Violoncello)&P5(Contrabass),,,,,,Main Part,,P4(Flute 1)&P5(Flute 2)&P4(Oboe 1)&P5(Oboe 2)&P4(Bassoon 1)&P5(Bassoon 2)&P8(Violoncello)&P8(Contrabass),P4(Flute 1)&P5(Flute 2)&P4(Oboe 1)&P5(Oboe 2)&P4(Bassoon 1)&P5(Bassoon 2)&P8(Viola)&P8(Contrabass),P4(Flute 1)&P5(Flute 2)&P4(Oboe 1)&P5(Oboe 2)&P4(Bassoon 1)&P5(Bassoon 2)&P8(Viola)&P8(Violoncello)
1190.875,1192.875,Main Part,P8(Oboe 2)&P8(Bassoon 2),P8(Main)&P8(Bassoon 1),P8(Flute 2)&P8(Bassoon 2),,,P8(Main)&P8(Oboe 1),P8(Flute 2)&P8(Oboe 2),,,,,,,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1192.875,1194.875,P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P8(Bassoon 1)&P3(Bassoon 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P3(Flute 1)&P3(Oboe 1)&P8(Oboe 2)&P3(Bassoon 1)&P8(Bassoon 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P8(Flute 1)&P3(Flute 2)&P3(Oboe 2)&P8(Bassoon 1)&P3(Bassoon 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P3(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P3(Bassoon 1)&P8(Bassoon 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),,,P8(Flute 1)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(Bassoon 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P3(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P3(Bassoon 1)&P3(Viola)&P3(Violoncello)&P3(Contrabass),,,,,,Main Part,,P8(Flute 1)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&U(Bassoon 1)&P3(Bassoon 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P8(Bassoon 1)&P3(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Flute 1)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P8(Bassoon 1)&P3(Bassoon 2)&P8(Viola)&P8(Violoncello)
1194.875,1196.875,Main Part,P8(Oboe 2)&P8(Bassoon 2),P8(Main)&P8(Bassoon 1),P8(Flute 2)&P8(Bassoon 2),,,P8(Main)&P8(Oboe 1),P8(Flute 2)&P8(Oboe 2),,,,,,,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1196.875,1198.875,P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P8(Bassoon 1)&P2(Bassoon 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Flute 1)&P2(Oboe 1)&P8(Oboe 2)&P2(Bassoon 1)&P8(Bassoon 2)&P5(Viola)&P5(Violoncello)&P5(Contrabass),P8(Flute 1)&P2(Flute 2)&P2(Oboe 2)&P8(Bassoon 1)&P2(Bassoon 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Flute 1)&P8(Flute 2)&P2(Oboe 1)&P2(Bassoon 1)&P8(Bassoon 2)&P5(Viola)&P5(Violoncello)&P5(Contrabass),,,P8(Flute 1)&P2(Flute 2)&P8(Oboe 1)&P2(Oboe 2)&P2(Bassoon 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Flute 1)&P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P2(Bassoon 1)&P5(Viola)&P5(Violoncello)&P5(Contrabass),,,,,,Main Part,,P4(Flute 1)&P5(Flute 2)&P4(Oboe 1)&P5(Oboe 2)&P4(Bassoon 1)&P5(Bassoon 2)&P8(Violoncello)&P8(Contrabass),P4(Flute 1)&P5(Flute 2)&P4(Oboe 1)&P5(Oboe 2)&P4(Bassoon 1)&P5(Bassoon 2)&P8(Viola)&P8(Contrabass),P4(Flute 1)&P5(Flute 2)&P4(Oboe 1)&P5(Oboe 2)&P4(Bassoon 1)&P5(Bassoon 2)&P8(Viola)&P8(Violoncello)
1198.875,1200.875,Main Part,P8(Oboe 2)&P8(Bassoon 2),P8(Main)&P8(Bassoon 1),P8(Flute 2)&P8(Bassoon 2),,,P8(Main)&P8(Oboe 1),P8(Flute 2)&P8(Oboe 2),,,,,,,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
